lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
PG (44:6),0.039914114591692786,6.111568103018973,0.004387292041883484,0.9471894289343181,0.999964504802779,PG,35425.34240722656,38206.00277709961,35387.64245605469,34923.96270751953,33625.28219604492,33344.702392578125,29619.32179260254
PG (44:7),0.041414544909885546,6.232111824439446,0.004723371814634447,0.9452070924067147,0.999964504802779,PG,39800.88275146485,41860.48272705078,37747.86277770996,41124.18258666992,36038.02291870117,34501.001953125,30537.3224029541
PG (44:8),0.15457988355169325,6.181010263960016,0.06577466317980907,0.7975912504641033,0.999964504802779,PG,38250.26290893555,40996.06311035156,42299.7428894043,34977.80270385742,36759.902770996094,33119.06219482422,27194.722106933594
PGo (20:0),0.18198465948259798,7.3328119343061795,0.09115093323816836,0.762719049863375,0.999964504802779,PG,107032.38772583008,112998.56848144533,2096.8401527404785,95398.967529296875,98504.9656677246,1489.3201026916504,129101.58911132812
PGo (28:0),-0.22741296101791472,6.567981060173626,0.14228228856450187,0.7060225684318283,0.999964504802779,PG,45792.54333496094,47109.96301269531,43562.302978515625,50994.82373046875,53290.063873291016,49670.42372131348,39178.362701416016
PGo (30:0),-0.050318795848373496,7.795844773333115,0.006973128252866445,0.9334497960544479,0.999964504802779,PG,124834.84765625,118421.48690795898,129981.07046508788,109769.78759765624,108567.76596069336,152954.09130859375,36833.5026550293
PGo (30:1),-0.12174029211295873,6.853618626018552,0.0408053089259397,0.8399141913296466,0.999964504802779,PG,54072.783752441406,63302.0439453125,66229.48439025879,64459.223693847656,62870.24493408203,63511.685302734375,31758.76239013672
PGo (32:0),-0.1774091047633317,6.678958765872565,0.08662640653301423,0.7685106082225982,0.999964504802779,PG,49651.88299560547,53017.70394897461,47567.543701171875,67729.80429077148,50323.383361816406,45326.60357666016,42436.62286376953
PGo (32:1),0.015257714342658464,6.277735101553638,6.41118866042234e-4,0.9797994619970047,0.999964504802779,PG,38855.72317504883,40278.74264526367,40180.48254394531,39869.22314453125,40631.08290100098,33176.842376708984,36412.56280517578
PGo (34:0),-0.07995022713416834,7.88697697280636,0.017602446145360773,0.8944510395255868,0.999964504802779,PG,111612.10733032228,129640.26983642578,129005.35140991212,138989.95147705078,115591.38851928712,119488.92822265624,83248.26483154297
PGo (34:2),0.04411528993489074,6.79599044878524,0.005359642747691851,0.9416393423271208,0.999964504802779,PG,58538.74411010742,60914.184509277344,58075.86437988281,55343.904296875,57640.28350830078,52783.10345458984,43904.3034362793
PGo (34:3),-0.022657441234679294,6.641943639477919,0.0014138012257376431,0.9700061708235879,0.999964504802779,PG,51776.42431640625,55654.40444946289,46732.243255615234,52016.68395996094,52269.963958740234,46606.62316894531,42189.14324951172
PGo (34:4),-0.16907695926875133,6.660483060990389,0.07868508689354314,0.7790873116592701,0.999964504802779,PG,49149.02374267578,51076.18356323242,50440.663665771484,61089.6051940918,56164.18475341797,45807.22271728515,38706.40280151367
PGo (36:0),0.03324099762248729,6.825792575341486,0.003043087239618103,0.956007662182161,0.999964504802779,PG,62443.60369873047,64263.56329345703,59897.085052490234,60164.603515625,57591.584533691406,57791.524475097656,34644.582427978516
PGo (36:1),0.3178087733579758,8.670299735774893,0.27761983333766693,0.5982655227611501,0.999964504802779,PG,285783.7366333008,224637.09796142575,266618.97576904297,169578.95349121094,202948.81188964844,231910.1142578125,53039.72396850586
PGo (36:2),-0.04019303916699042,6.799103199097493,0.004448999681869736,0.9468198797523733,0.999964504802779,PG,53417.90362548828,62212.984130859375,58624.18405151367,58500.7643737793,56934.0241394043,56112.42413330078,42934.363037109375
PGo (36:4),6.498192503044636e-4,6.706995773825779,1.1628966376520111e-6,0.99913957992481806,0.999964504802779,PG,52028.80285644531,60861.964111328125,55364.96389770508,53680.68365478515,56604.18420410156,50951.40347290039,36157.40249633789
PGo (36:5),-0.03149204472875369,6.639570616414872,0.002731268666593678,0.9583202972614843,0.999964504802779,PG,49421.10395812988,54335.72375488281,51333.34359741211,55768.424377441406,49317.32328796387,47043.983459472656,40131.24282836914
PGo (38:0),0.13580092994726037,8.015738230381531,0.050773400582329486,0.8217229226549262,0.999964504802779,PG,143249.34857177734,152169.31298828125,173180.0138244629,105565.1273803711,129070.2880859375,173112.79431152344,38564.10284423828
PGo (38:1),-0.04651848472346569,6.967369843005148,0.005959508412843206,0.9384661500987687,0.999964504802779,PG,66932.4848022461,65572.30456542969,65872.94485473633,62578.844299316406,68104.00457763672,66828.48504638672,41037.882232666016
PGo (38:2),0.1203399853005657,7.171947023154411,0.03987268470120853,0.8417297160340728,0.999964504802779,PG,77546.48443603516,84578.005615234375,82885.78546142578,70350.34478759766,77380.48626708984,68803.04498291016,44233.76318359375
PGo (38:3),0.1822050538720926,7.347952227809927,0.09137267904225155,0.7624392781628277,0.999964504802779,PG,102217.14749145508,94767.346923828125,87379.40594482422,75523.7847290039,92538.46600341795,75018.18518066406,43287.62268066406
PGo (38:4),-0.05243505127976492,7.1184703904470075,0.007571812058358773,0.9306586672029435,0.999964504802779,PG,66897.48486328125,80640.86560058594,71416.92556762695,79046.9252319336,74132.0258178711,64290.404052734375,49617.46328735352
PGo (38:6),-0.006577844047900172,6.802392788633647,1.1916310904780403e-4,0.9912903169897304,0.999964504802779,PG,54999.484130859375,63028.8639831543,60036.14419555664,62680.8232421875,57534.14437866211,51230.863677978516,40650.76266479492
PGo (40:0),0.19015414254871682,7.326288767314809,0.09951324961548375,0.7524145372030158,0.999964504802779,PG,100427.04815673828,93013.345458984375,84274.74530029297,92514.18688964844,73877.50555419922,69183.04486083984,47382.54318237305
PGo (40:1),0.20312781469022018,7.0065714135174435,0.11354265728778049,0.7361463651748894,0.999964504802779,PG,76822.50582885742,73884.94479370117,70736.5443725586,62411.66400146485,61538.24426269531,61729.24426269531,42035.14306640625
PGo (40:2),-0.0026691007719440744,6.939015930089488,1.9620360376393364e-5,0.996465791790765,0.999964504802779,PG,61305.5849609375,67165.044921875,65676.56460571289,59726.524169921875,64440.46398925781,62516.384521484375,47293.36334228515
PGo (40:4),-0.21370241884257057,6.732283857430269,0.12565964245459327,0.7229754146631436,0.999964504802779,PG,53854.50396728515,53457.72344970703,49574.54382324219,73055.56539916992,53400.58377075195,48948.70372009277,37771.54263305664
PGo (40:5),-0.05864799307223877,6.715882715517322,0.009472164544376938,0.9224682667229746,0.999964504802779,PG,49527.46350097656,55823.5442199707,56264.34368896485,59319.62487792969,56721.72399902344,45390.78326416016,43497.00296020508
PGo (40:6),-0.1417082908168796,7.882367124517863,0.05528462943686917,0.8141102896640224,0.999964504802779,PG,106125.02682495116,115162.54913330078,119155.5092163086,113870.32824707033,114791.06964111328,131056.48919677734,117214.88705444336
PGo (40:9),0.45085289765698505,8.816724507711386,0.5575784704160469,0.4552375622941429,0.999964504802779,PG,247498.19506835935,232130.27764892575,444719.8696899414,155436.79248046875,155040.09002685547,329672.18048095703,40586.04315185547
PGo (42:0),0.05212613696364644,6.550423260959395,0.007482675781830039,0.9310669997070016,0.999964504802779,PG,50446.10366821289,51210.94323730469,48612.52342224121,51576.203674316406,46207.70379638672,41860.16287231445,36547.522888183594
PGo (42:1),0.042502426352805,6.646507090338016,0.004974890823405076,0.9437695105896136,0.999964504802779,PG,52096.18359375,56030.16375732422,53552.804290771484,52830.24435424805,51513.34359741211,46545.90350341797,37186.402770996094
PGo (42:2),-0.0839905396168639,7.354972228554276,0.01942601227506202,0.8891520644604005,0.999964504802779,PG,81075.36456298828,93059.50799560548,90816.74588012695,97453.06658935548,87010.98571777344,84379.02551269531,41483.44284057617
PGo (42:4),-0.027754666822129785,8.268573306949298,0.002121559359125058,0.9632621181332962,0.999964504802779,PG,137700.07131958008,125004.08850097656,133589.42797851562,149911.39120483398,132643.64611816406,108062.50637817384,260236.63716125488
PGo (42:6),-0.11104436883147549,7.363612594856688,0.03395230477917722,0.8538083059341879,0.999964504802779,PG,78712.88482666016,85612.80584716797,85340.52587890625,89445.72686767578,83643.485107421875,85484.90518188477,65426.144622802734
PGp (16:0),-0.19186554517424026,7.7305242014895725,0.10131190195897943,0.7502609444210171,0.999964504802779,PG,95155.78619384766,101443.34777832033,91221.5474243164,116453.44842529295,114078.48760986328,86335.54638671875,126885.62969970705
PGp (20:0),0.036785230626877344,6.266916099793877,0.003726427405126742,0.951323792560453,0.999964504802779,PG,50748.52404785156,55009.34324645996,1516.7800979614258,52231.80419921875,50348.84368896485,1494.380100250244,51600.16357421875
PGp (28:0),-0.03193015924152938,6.69177771168195,0.0028077997639002206,0.9577409304343171,0.999964504802779,PG,53166.40361022949,53483.803802490234,56327.744384765625,50838.98295593262,54927.964096069336,54515.24362182617,37398.582275390625
PGp (30:1),0.15123055427806562,7.113237305873265,0.06295944847170179,0.8018781149383868,0.999964504802779,PG,78523.48532104492,74333.00527954102,84479.60583496094,62394.86520385742,68748.1044921875,74554.14492797852,41657.723571777344
PGp (34:4),-1.5270846188685225,7.437142349599482,6.1433946684055645,0.013190385267487165,0.999964504802779,PG,50230.42370605469,49507.12350463867,49620.623779296875,322507.24548339844,46082.003356933594,43702.40301513672,39228.48287963867
PGp (36:5),-0.1820111239697506,7.59957042813758,0.09117885999967257,0.7626837948717666,0.999964504802779,PG,99507.02731323242,99188.92712402344,86896.5054321289,118718.54949951172,96950.24816894533,96887.646240234375,75559.30596923828
PGp (38:6),0.01675973835884813,8.265681981765542,7.736133743492246e-4,0.9778105747641366,0.999964504802779,PG,171103.37353515625,179790.9522705078,133670.15032958984,177014.47424316406,161512.2900390625,124697.7296142578,122761.30865478516
PGp (42:2),-0.10346231797203977,6.726833364830483,0.029474317304448078,0.863688434774828,0.999964504802779,PG,54688.58361816406,50129.403381347656,51375.883697509766,57404.5235748291,55129.72442626953,49709.463317871094,48403.54284667969
PGp (42:4),-0.08593328800196834,6.367060434338727,0.02033404425219487,0.8866080796418438,0.999964504802779,PG,40814.92303466797,41654.24267578125,43746.80310058594,49972.94384765625,40454.24267578125,38288.1826171875,32466.142684936523
PI (14:1),-0.4450242899883383,9.57080091785829,0.5433140972236288,0.46106249314714715,0.999964504802779,PI,87930.18745422363,591114.2644042969,403640.1101951599,527984.02587890625,582093.70458984375,242129.21718215945,276031.0588378906
PI (20:1),-0.13126476080882138,7.9986764658777405,0.04743910055185552,0.8275809010357352,0.999964504802779,PI,51636.04315185547,212258.8922119141,126028.8702392578,145929.0294189453,162932.29138183594,86469.7066040039,119808.26794433594
PI (24:0),-0.3210054755733935,6.833803081179771,0.28320879103193874,0.5946057329261222,0.999964504802779,PI,24467.201652526855,86344.14608764648,54428.62454223633,69843.44577026367,88784.26718139648,33671.162033081055,46573.70297241211
PI (26:0),-0.22122163981855014,6.939859812759232,0.13465009142191753,0.7136585617322099,0.999964504802779,PI,28669.461959838867,81403.72564697266,66312.02551269531,70531.66412353516,77585.34585571289,43668.20324707031,63134.92413330078
PI (26:1),-0.332131081087429,8.205587191093809,0.3031471787180635,0.5819161163014678,0.999964504802779,PI,83967.46563720703,170603.53125,152212.65161132812,172569.73168945312,177218.83349609375,131447.40942382812,144399.28955078125
PI (28:0),-0.03984434983504317,7.477052255143854,0.004372248689833214,0.9472799142529659,0.999964504802779,PI,35015.34257507324,132350.24908447266,120998.14569091795,109907.5479736328,101055.36865234376,62891.86410522461,71032.00482177734
PI (28:1),-0.12786304814187652,6.715477252603726,0.04501126758623286,0.8319833112005088,0.999964504802779,PI,24566.401596069336,77621.08575439453,59733.483337402344,66708.96452331543,62545.46469116211,35212.46252441406,45244.50390625
PI (28:2),-0.22881867401617748,6.076848283615556,0.14403981928853682,0.7042974624742757,0.999964504802779,PI,13028.300888061523,47503.14274597168,33366.50263214111,41232.54252624512,42775.76330566406,18166.58140563965,40523.60314178467
PI (30:0),0.06368464566137108,9.330719937216587,0.011169440192134061,0.9158318278733787,0.999964504802779,PI,153856.65075683594,453233.1123046875,483270.1123046875,373956.02734375,343324.4228515625,250347.51684570312,232384.59716796875
PI (30:1),0.18597540851344102,8.150388677173787,0.09519237661041302,0.7576770841143632,0.999964504802779,PI,62417.544036865234,225333.3770751953,223326.7996826172,183004.43212890625,152522.9112548828,79947.545166015625,90841.666259765625
PI (30:2),-0.3912264730828121,7.382848991374653,0.42025512883810734,0.5168097673922892,0.999964504802779,PI,26180.82194519043,107158.80743408205,88728.66516113281,110772.82598876952,107256.36755371094,51165.10366821289,94457.12591552734
PI (30:3),-0.2962300926815599,6.331136708387004,0.24124392370322312,0.6233091276394237,0.999964504802779,PI,15421.001209259031,49826.68344116211,37546.80274963379,45960.62341308594,48453.923583984375,23053.881553649902,59143.68330383301
PI (30:4),-0.3177850446396912,6.370754212874351,0.27755974256524496,0.598305126688397,0.999964504802779,PI,16516.641235351562,65357.46495056152,37512.02251434326,55165.184326171875,60222.94341278076,22757.68175506592,35465.4022064209
PI (32:0),0.05357379725146113,9.998454194325912,0.007904579946625745,0.9291552603763349,0.999964504802779,PI,226664.05493164065,733344.2294921875,776586.3583984375,596369.04248046875,553289.1982421875,398972.90478515625,359021.90576171875
PI (32:1),0.18713582132368176,9.421146569173164,0.09638448563327984,0.7562123069525458,0.999964504802779,PI,158019.0926513672,518059.5971679687,551380.0859375,414617.5278320313,345249.7236328125,237424.89819335935,225152.615234375
PI (32:2),-0.11994031806059835,9.233367033075567,0.03960974850667753,0.8422455509964268,0.999964504802779,PI,168559.77099609375,385358.20556640625,369250.265625,344147.90576171875,310035.42138671875,282381.5576171875,258897.87841796875
PI (32:3),-0.27705908488408443,6.407597099460117,0.21107890020516606,0.6459230842513799,0.999964504802779,PI,19844.92123413086,62074.70454406738,41283.76281738281,58655.604919433594,58692.643981933594,21953.201332092285,37263.662841796875
PI (32:4),-0.28767101986717947,6.780115512794277,0.22753582383984394,0.6333570282214086,0.999964504802779,PI,25519.94155883789,83605.10633850098,58125.183586120605,74111.2649307251,88159.1469116211,28281.401885986328,33829.00190734863
PI (32:5),-0.2806828389888649,6.719743059556924,0.21663170989745595,0.6416184590260644,0.999964504802779,PI,26611.42183303833,76573.52513122559,54305.78366088867,72127.74496459961,79076.00454711914,27827.202140808105,37329.70248413086
PI (34:0),-0.09494936445697323,9.714832544395417,0.024825825678817637,0.8748018444507437,0.999964504802779,PI,232600.81591796875,498886.8403320313,498755.498046875,458570.2338867187,426379.1284179687,344812.6053466797,475098.173828125
