lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023
PIp (38:6),-0.1167380351597535,8.630916582036537,0.033866989032503625,0.8539900307886317,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PI,150823.6916809082,212377.51489257812,208825.2529296875,194010.41552734375,214749.69409179688,218708.89404296875,176706.0517578125
PIp (42:2),-0.24466531631102895,5.953872979665895,0.14861333920768516,0.6998640385004604,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PI,14594.900993347168,42835.76289367676,29597.401725769043,34964.02241516113,34947.88227844238,32015.342308044434,28327.76234436035
PIp (42:4),-0.34379556697175295,5.890451029090172,0.2930934076437096,0.5882449874062082,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PI,15855.76111984253,36613.64245605469,27442.142044067383,34730.762451171875,31043.76235961914,34694.12254333496,26652.341903686523
PIp (42:6),-0.09890457253963215,8.711540162270728,0.024311847954777477,0.8760940543032563,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PI,36510.6625328064,315953.7607727051,230449.1545410156,172253.1332397461,213405.0177001953,227116.0205078125,259064.5178833008
PS (22:7),-0.31775986482430957,6.839159353010783,0.25048031805999926,0.616737073655855,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,28250.241928100582,43669.10302734375,71530.64416503906,19342.021125793457,74395.58514404297,91213.32629394533,63264.76483154297
PS (24:0),-0.41575367969374105,6.878742770572215,0.42818194810752175,0.5128823896130468,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,24276.98166656494,40689.20300292969,82718.2854309082,15751.441062927246,108546.1254272461,84525.98593139648,51203.44384765625
PS (26:0),-0.37254966440351345,6.799813693818349,0.3440432475308626,0.5575046287080727,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,28440.022087097168,35252.0026550293,59173.62405395508,23751.68169784546,64972.60437011719,76197.96545410156,87234.84713745117
PS (26:1),0.2562694270209572,7.697848372071213,0.16303722855673186,0.6863754700485843,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,94413.82696533205,108187.36755371094,122094.44921875,38477.32231140137,116071.0087890625,123751.76904296876,111328.60888671876
PS (28:0),-1.0452135082258323,10.164089379509756,2.658320115850074,0.10300947415986579,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,35656.10256195068,71253.84589385986,755836.4554138184,142928.08922576904,1040412.7126464844,809670.2913208008,974451.3958129884
PS (28:1),-0.03607143907532987,6.74872198925864,0.0032341910191462375,0.9546487933420701,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,41542.16270065307,46415.20346069336,61990.74450683594,21454.10149383545,65659.32513427734,71295.425537109375,60252.984802246094
PS (28:2),-0.18805455370358726,6.178734553481707,0.08784095843111572,0.766940085309523,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,19156.081371307373,30350.96217346191,45742.90328979492,15388.861274719238,46283.50338745117,50436.74366760254,40767.30258178711
PS (30:0),-0.08754257361704433,7.049511531308356,0.019047052741370862,0.890231676410901,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,49030.80376815796,58089.10362243652,79612.40643310547,29483.96184539795,83625.84606933594,91357.70623779295,64963.36437988281
PS (30:1),-0.3063889886714012,6.320446322868438,0.23290140737117326,0.629380774357741,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,21088.841468811035,33599.322341918945,46256.80308532715,20195.12119293213,49531.92330932617,58353.16409301758,44926.423400878906
PS (30:2),-0.33987347981595006,6.6104517634246704,0.28646940807811916,0.5924919509128176,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,19665.401485443115,34274.50241088867,61281.4436340332,22397.16177368164,63690.74496459961,65871.72476196289,64758.944915771484
PS (30:3),-0.3120440177141081,6.674610497248761,0.2415660252681846,0.6230773297925767,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,24056.40188217163,38624.78237915039,67962.82440185547,19374.14111328125,67260.86376953125,81655.6852722168,51306.443908691406
PS (30:4),-0.29181376521532865,6.243301344297917,0.2113056415655592,0.6457459746918731,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,21187.181575775143,28287.102005004883,46848.98287963867,19080.361087799072,49331.563873291016,53940.74394226074,40809.38264465332
PS (32:0),-0.3397188743415104,7.061738452286807,0.2862163528952806,0.5926554455658979,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,35273.02242279053,44192.703216552734,92247.78692626952,24863.981727600098,85960.12591552734,115805.66864013672,59481.00451660156
PS (32:1),-0.27481351301127876,6.452765283569188,0.1874414783451357,0.665054638673593,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,27121.56192779541,34010.282413482666,55206.68405151367,20271.54127883911,63802.38488769531,62440.544372558594,39554.94296264648
PS (32:2),-1.036506263351168,8.209237105101167,2.615082744958272,0.10585200344545877,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,32341.602577209473,47148.483280181885,224069.05654907227,147797.2707977295,377802.90545654297,162781.83325195312,53356.00421142578
PS (32:3),-0.35583033388245405,6.3989529330003965,0.3139289560022007,0.5752791690705923,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,23964.16164779663,29119.202171325684,53634.124084472656,19783.52103805542,63769.643798828125,59576.02471923828,40643.342346191406
PS (32:4),-0.026145038359307118,6.5585931336993015,0.0016991046322800685,0.9671203525592212,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,23340.761711120605,36753.54267120361,76566.2067565918,23025.60149383545,58325.70376586914,64365.46499633789,40966.843017578125
PS (32:5),-0.13316877406643088,6.419461013886194,0.04406506570012425,0.8337326046864909,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,34485.36241912842,38123.52275848389,45578.323150634766,25751.381797790527,50682.403869628906,56235.723724365234,43834.64358520508
PS (34:0),-0.22553598328973337,6.667725821279814,0.126310290735546,0.722288757276429,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,31369.822326660156,38520.36254119873,64452.905029296875,21462.681644439697,60499.06396484375,80345.78594970703,51350.06359863281
PS (34:1),-0.17429874608916443,6.961985824530672,0.07547083911777008,0.7835316989918016,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,44304.00286102295,58701.26442718506,69379.985595703125,27085.561981201172,83038.62609863281,89083.1664428711,59608.624084472656
PS (34:2),-0.277208809093771,6.48363055080366,0.19071806462306995,0.6623196494033602,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,28244.481903076172,29589.622215270996,57051.32452392578,21032.88134765625,60637.88430786133,64032.50344848633,45831.18362426758
PS (34:3),-0.18649649494774553,6.461310742021116,0.0863939639457385,0.7688125385942087,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,29484.042110443115,34357.60266494751,53135.88394165039,21693.161743164062,58344.4446105957,58151.02380371094,47167.90368652344
PS (34:4),-0.13350063191213626,6.387301093544623,0.04428473281222978,0.8333247596223794,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,27053.52196121216,34245.30263519287,51304.2236328125,16493.081260681152,55294.544036865234,56244.724029541016,46370.62326049805
PS (34:5),-0.5489194297927807,6.962898556134497,0.7445066016516648,0.38822106623694624,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,27784.181964874268,37686.98307800293,79166.4045715332,33598.80298614502,99309.74792480467,90112.48635864258,61373.8244934082
PS (34:5)_2,-0.53694026591153865,6.9884930184866425,0.7125488558485813,0.3985989499485879,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,27771.62190246582,34721.622734069824,80673.50540161133,28666.901885986328,100383.74682617188,90989.72772216795,71007.74481201172
PS (34:6),-0.2655391795582335,6.542666166424208,0.1750217289536522,0.6756868635873923,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,24951.141883850098,32699.482292175293,65692.1050415039,23568.78176498413,61783.18438720703,69653.22543334961,41767.52331542969
PS (36:0),-0.31942052848414143,7.5179376698511655,0.2531055662839208,0.6148967920960652,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,52549.66367340088,60438.464557647705,115006.9678955078,45783.22326660156,124595.74987792967,127310.91052246094,100860.08850097656
PS (36:1),-0.057626125657414394,8.15147592604072,0.008254246908791174,0.9276094867594278,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,137029.02909469604,129963.98874282835,146418.57006835938,73794.54522705078,192831.5329589844,176256.97216796875,129346.98901367188
PS (36:2),-0.3712039503169349,7.631630299225562,0.34158135273082735,0.5589178543247033,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,63908.42454147339,67792.4247970581,126987.64764404295,77224.20541381836,163874.9295654297,111899.3878173828,77039.74475097656
PS (36:3),-0.21854261523605403,6.4492921245903645,0.11860464341407351,0.7305528212678051,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,29035.641971588135,34248.58232116699,52435.18371582031,22028.52136993408,60219.46417236328,57618.68423461914,44943.04327392578
PS (36:4),-0.15868287327897998,6.663559494911514,0.06255892994158785,0.8024962261329966,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,33049.14226913452,41176.46319580078,59294.86444091797,24508.141883850098,66002.984130859375,63814.56433105469,59316.983795166016
PS (36:5),-0.2929676586698682,6.330304524031934,0.21297864796724753,0.6444427206346033,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,23301.781715393063,30845.822242736816,50189.90362548828,17806.281135559082,55810.143981933594,59134.384338378906,39671.76284790039
PS (36:6),-0.5126849469439595,6.317776072072399,0.6499353313856773,0.4201358012132631,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,23102.021530151367,26010.281761169434,46654.62338256836,19104.501441955566,53852.42352294922,68830.74523925781,36561.76223754883
PS (36:7),-0.41214877597485494,6.564639778513649,0.4208078047413437,0.5165342404134632,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,25541.70160293579,33762.982177734375,59260.40390014648,23959.241508483887,69288.4841003418,71215.60559082031,43266.342681884766
PS (36:8),-0.7379778476211124,7.444938838728921,1.339273484538353,0.2471621313093732,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,30898.242126464844,52985.34368133545,119267.4090576172,70483.205322265625,187233.29595947263,104443.28741455078,47440.383361816406
PS (38:0),-0.49523457598976217,7.067547957171675,0.6066774897553842,0.43604154353924834,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,29842.802211761475,46285.54327774048,92771.20642089844,29808.782386779785,130003.50744628906,92640.02655029295,46777.163330078125
PS (38:1),-0.28678149991660745,6.9482747410649806,0.20410029322738366,0.651431366526659,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,36252.38250732422,49678.80324554443,82135.945068359375,30215.122192382812,100880.4677734375,83443.32684326172,46855.263427734375
PS (38:2),-0.66147081910252,7.338238527660066,1.07823677733154,0.2990923360247363,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,31037.362300872803,61553.58427810669,104064.0473022461,52977.8239364624,173312.71069335938,101897.78604125977,46017.50305175781
PS (38:3),-0.1924855269288724,6.596995468139722,0.09202852597081801,0.7616139728021333,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,30688.4422416687,39495.9427986145,62247.20446777344,22904.341537475582,70093.96594238281,64557.88470458984,44330.483459472656
PS (38:4),-0.10028188088212722,7.1338125138322805,0.024992781938635744,0.87438504838449,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,49001.9236869812,53438.683475494385,94174.46667480467,25869.26190185547,94169.84661865234,99863.26629638672,66044.46514892578
PS (38:5),-0.15685374749384715,6.583499293679099,0.06112564827162714,0.8047255725164477,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,33377.48243713379,39230.203033447266,58725.8837890625,20958.74147796631,61359.4248046875,69017.72479248047,47076.463134765625
PS (38:6),-0.3638847750321911,6.609707449132159,0.3282678939103789,0.5666807992852169,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,28337.902137756348,36072.66287994385,62120.24450683594,21916.5412940979,69462.824951171875,77896.74533081055,41267.08319091797
PS (38:7),-0.5359398605873095,7.7577899054226345,0.7099302460192121,0.39946696949738875,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,27409.541877746586,70132.48434066772,180867.95166015625,31742.74228668213,249999.39782714844,153728.85327148438,48213.76306152344
PS (38:8),-0.24612816026138065,6.685868598180615,0.15039946548859007,0.6981539067397026,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,29330.20204544067,40497.84229660034,67255.32421875,25155.021530151367,73495.52478027344,70707.46487426758,48433.42306518555
PS (38:9),-0.5009463230193817,6.870380483478137,0.6206775318532891,0.43079562230762014,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,32052.202377319336,42857.60329055786,70324.34484863281,23481.02197265625,106961.14944458008,85094.665283203125,46706.563720703125
PS (40:0) | PSp (42:6),-0.598883129794712,9.152363709359285,0.8852406548503495,0.3467703124918679,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,41653.04306411743,113760.36706542967,380188.1705932617,113633.25033569336,327639.38220214844,422038.0721435547,490403.0559692383
PS (40:0) | PSp (42:6)_2,-0.5479606729564985,9.061127115952685,0.7419524727283715,0.3890361484693993,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,40466.602840423584,102680.2477722168,371253.7004394531,104804.26890563963,297242.6637573242,399779.6781616211,455201.5726928711
PS (40:1),-0.26929548564270717,6.354625209517361,0.17999923222669167,0.6713739003538698,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,24846.28187942505,32428.902477264404,49680.32345581055,15697.340995788574,52192.703704833984,65063.125,41042.26284790039
PS (40:2),-1.4364160340668435,7.873971907636969,4.93007678171489,0.026393144838096093,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,25238.72187423706,38549.94263458252,122584.6692199707,28160.342208862305,167430.0698852539,333905.9190673828,88127.92672729492
PS (40:3),-0.18094583216126048,6.425799988932197,0.08133113781514112,0.7755015338108131,0.9998095645404647,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ diencephalon,PS,31604.922492980957,34947.28252029419,50396.42370605469,20544.441471099857,59994.704650878906,56966.26403808594,41991.92303466797
