lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023
C19:0,0.046364400216630124,10.608112436049385,0.006737923598848283,0.9345792355734095,0.99988633890637435,FA,102223.66697692873,123433.24899291992,317191.9226989746,3241307.137573242,110576.26768493652,109783.32733154295,2606082.5446777344,127139.60901260376
C20:0,0.33550464402783053,11.036153742347595,0.348737816355424,0.5548284926495173,0.99988633890637435,FA,7622.380481719971,7634.660541534424,577442.6827392578,5042129.390625,7604.120532989502,7639.580585479736,3456997.7758789062,7613.20051574707
C20:1,-0.16985516502161163,8.570931256563485,0.09102961257303832,0.762872274595582,0.99988633890637435,FA,8123.340503692627,7784.100551605225,143522.9499053955,726845.827331543,8003.260551452637,7914.660617828369,751014.5116577148,7613.340526580811
C20:3,0.1438145251453058,10.06404878933127,0.06459666072623804,0.7993729315327608,0.99988633890637435,FA,100316.60711288452,65319.744525909424,381163.126953125,2196692.3862304688,136979.38968658447,108870.46718978882,1641727.3037109375,13496.580974578856
C20:4,-0.3079993563518756,8.416368668930772,0.3002904638706241,0.5837003833097832,0.99988633890637435,FA,49491.54354095459,50602.823654174805,107660.04711914062,532156.9182739258,43572.742935180664,54842.16376495361,596100.1388549805,45044.56342697144
C20:5,-0.22719947647220956,10.093574361041675,0.1631069352151826,0.6863119978016976,0.99988633890637435,FA,104081.4468536377,119114.4077758789,188144.53439331055,1995148.889770508,87672.50679016113,105897.68690490724,1976678.9348754885,136633.4702758789
C22:0,0.284312220163464,9.956838830501841,0.2510066054528579,0.6163671858246076,0.99988633890637435,FA,26651.96194076538,29380.08205795288,122871.94790649414,2416250.2287597656,23399.06170654297,28800.42206192017,1611712.4611816406,28793.822025299072
C22:1,-0.08931091537436699,8.03875632130304,0.025110387170570903,0.8740923100957192,0.99988633890637435,FA,15641.161060333252,16140.621116638184,62404.16464996338,521649.2957458496,15650.301082611084,15731.241065979004,473792.9331970215,17784.141235351562
C22:4,-0.24859733817162497,7.512996725141987,0.19537060233415104,0.6584838013942589,0.99988633890637435,FA,14814.021087646484,14614.961017608644,59904.44418334961,317976.7225036621,13860.760997772217,14972.061054229736,341043.86407470703,16067.361099243164
C22:5,-0.29752887385588644,9.647303460925263,0.28016162003041245,0.5965953048185471,0.99988633890637435,FA,22982.461685180664,25691.161811828613,116665.22760009766,1596640.9282836914,21134.021465301514,23460.461711883545,1641801.1001586914,29294.74184417725
C22:6,-0.06885240806525209,8.735682275108122,0.014914900253643282,0.9027987758206006,0.99988633890637435,FA,19093.521327972412,23184.56167602539,112179.4280090332,852127.68115234375,17106.52126312256,19049.58134841919,778891.28515625,27184.26198196411
C24:0,0.47763175817338627,4.7023439092113914,0.701777219013934,0.40218716652560754,0.99988633890637435,FA,12422.880878448486,11962.540851593018,35576.462577819824,7630.560523986816,11934.700847625732,12840.300930023192,7647.1605796813965,12727.700942993164
C24:1,0.697277279356568,4.75860589750424,1.4778521806147182,0.22411087115145964,0.99988633890637435,FA,12050.7808303833,10972.920818328856,44909.34334564209,7631.160537719727,11565.220832824709,11653.540878295898,7644.080593109131,12003.96082687378
C24:5,-1.2202874534003822,7.889225887321967,4.725355390357436,0.029721040775368045,0.99988633890637435,FA,15964.541080474854,15109.661087036133,57000.02405548096,279655.6807937622,15738.401149749756,15673.68117904663,624001.2620849609,13804.400928497314
C26:0,0.12111888013552802,7.4557963362851885,0.04585551895434037,0.8304386496102006,0.99988633890637435,FA,11362.400802612305,11605.460834503174,141754.75018310547,285523.23933410645,11094.560760498049,11749.080814361572,286680.2801055908,12548.10087966919
C26:1,0.5666136548931949,7.590484076145073,0.9832667819573544,0.3213936189535963,0.99988633890637435,FA,12157.14087677002,13665.620986938477,316193.8034362793,231233.61688232425,11862.660820007324,13194.920936584473,254328.7173461914,14125.440979003906
C28:0,-0.6726675052802041,8.62593388357216,1.4394459080140223,0.23022902560778083,0.99988633890637435,FA,12676.12088394165,11160.080825805664,126774.08838272096,620624.3272666931,10795.200824737549,12089.440864562988,921608.5438575743,12821.700942993164
C30:0,-0.4927552787245813,8.16090470114783,0.7710501744513749,0.3798923684133707,0.99988633890637435,FA,10177.460697174072,9409.78065109253,41076.242710113525,529046.6750564575,8692.980613708496,10072.56076812744,626821.5882339478,8330.380569458008
C32:0,-0.5713889591775847,7.015621732939364,1.0377187079648138,0.3083526342355305,0.99988633890637435,FA,8342.200553894043,8305.340579986572,18470.46129226685,221910.69500732425,8103.960582733154,8386.080642700195,279200.08086013794,8348.740566253662
C34:0,-0.4501578655773882,7.38174665226199,0.6430992171372054,0.42259074895585824,0.99988633890637435,FA,10987.320747375488,10485.220756530762,37137.482566833496,288275.72148895264,10494.02073287964,11146.400840759276,343453.66204071045,11941.300830841064
Cer(d14:1(4E)/20:0(2OH)),-0.27969102517140404,6.8625533959957545,0.24746648379573344,0.618864680745624,0.99988633890637435,Cer,65684.10403442383,56412.82353210449,50969.50338745117,54219.64370346069,83618.00576019287,56527.96408843994,46970.323123931885,68671.68458557129
Cer(d14:1(4E)/20:1(11Z)(2OH)),-0.35002313736806545,7.258446431491006,0.38813894771931245,0.5332792754504598,0.99988633890637435,Cer,75295.0057220459,83777.5252609253,53569.9035949707,57841.424072265625,100976.027053833,82429.40523529053,51607.24343109131,122900.58740234376
Cer(d14:1(4E)/22:0(2OH)),-0.31267205780221535,10.444683670575849,0.3095051672517003,0.5779839933052754,0.99988633890637435,Cer,911247.462272644,727587.9548797607,769543.5727767944,733670.8095359802,1045563.1411705016,763571.8783416748,861684.1185417175,159580.59019088745
Cer(d14:1(4E)/22:1(13Z)(2OH)),-0.30730924907072626,10.40116994133192,0.2989458357806143,0.5845440429396509,0.99988633890637435,Cer,888279.2268104553,705025.3226394653,757077.0777130127,704754.9338684082,1003306.6694641112,741190.4307861328,843862.0259208679,155243.2335395813
Cer(d14:1(4E)/24:0(2OH)),-0.25645247225005413,7.908228972506913,0.20795033058152512,0.6483786790265247,0.99988633890637435,Cer,123345.10816192628,111052.08710479736,113664.52755737305,110666.2273902893,138482.29209136963,114983.2476234436,123675.88765716551,163696.31212615967
Cer(d14:1(4E)/26:0(2OH)),0.1672985925693442,9.759785054550163,0.08733558881431236,0.7675921296628148,0.99988633890637435,Cer,553499.0198974609,593033.5422821045,560405.2588539124,581617.4612426758,378687.4689025879,567803.4783248901,491750.2019920349,64156.52414703369
"Cer(d14:2(4E,6E)/16:0)",-0.10899433862192623,6.291757156442084,0.03741732414255239,0.8466178517055648,0.99988633890637435,Cer,43207.30297088623,39822.06280136109,43469.96287918091,37170.0026550293,36569.24269104004,40826.863262176514,45688.54325866699,44330.06309890747
"Cer(d14:2(4E,6E)/18:0(2OH))",0.02464549886419,6.5126991919543205,0.001905131446079622,0.9651851399472362,0.99988633890637435,Cer,50858.54306793213,50843.64400482178,53326.20362854004,44659.78339385986,41047.64293670654,47052.38296890259,48682.6035194397,50339.72342300415
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",-0.05922284095038138,6.467161487356947,0.011030753614136302,0.9163540711914955,0.99988633890637435,Cer,50410.30330657959,43815.663246154785,48934.04312133789,45444.203437805176,38364.822425842285,48749.98352813721,50730.00401306152,48420.423290252686
"Cer(d14:2(4E,6E)/18:1(9Z))",-0.02038603909448459,6.3771645187403445,0.0013054476556249028,0.9711779206443599,0.99988633890637435,Cer,47856.023151397705,45633.46314239502,50257.743576049805,35887.10263442993,36269.4024810791,43792.20291900635,46969.46282958984,46065.9236869812
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",-0.11329588835216028,6.865244934195205,0.04043526997452318,0.8406319303774403,0.99988633890637435,Cer,74884.54563903809,59851.26445770264,61635.56430435181,59431.08422088623,68681.84567260742,62161.22441101074,60019.683948516846,47508.283447265625
"Cer(d14:2(4E,6E)/20:1(11Z))",-0.11179751027767908,6.348229676030503,0.03937003355529356,0.8427173832371233,0.99988633890637435,Cer,46237.92321777344,42028.843044281006,46365.96300125122,36962.0428314209,39970.34275054932,46920.56356430054,42009.102840423584,44209.743576049805
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",-0.2639907561604555,10.115427242044884,0.22039847086489317,0.6387364711744747,0.99988633890637435,Cer,711966.7505493164,610751.699596405,620138.5299377441,580191.3209991455,801460.8133850098,602502.0379333496,671283.4963188171,155554.47491455078
"Cer(d14:2(4E,6E)/24:0(2OH))",-0.22933714958729326,7.9112783791394055,0.16619531087803807,0.683515531154923,0.99988633890637435,Cer,130536.80955505373,108461.3470954895,130636.9496498108,112089.08768463136,126944.5873184204,128125.5679473877,136392.7901649475,139682.74977874756
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",-0.22328439155275936,9.880002676185901,0.157518979123779,0.6914510806208681,0.99988633890637435,Cer,614847.6120605469,514617.9124145508,503404.5989379883,494670.7143554687,660388.5580444336,509987.17782592773,532292.3584594727,193271.29486083984
"Cer(d16:2(4E,6E)/24:0(2OH))",-0.18706620105365085,8.1430013526328,0.11046022798109337,0.7396207799981244,0.99988633890637435,Cer,142184.78930664062,141723.1703491211,142645.58950805664,133046.96920776367,152708.03100585938,144627.31127929688,142850.1102294922,182541.4935913086
Cer(d18:0/14:0),-0.17336412910811175,7.099255121125338,0.0948348480238792,0.7581183457637616,0.99988633890637435,Cer,69678.10508728027,68727.40532684326,72194.92471313477,66011.90441894531,76590.40516662598,72753.74540710449,65718.24452972412,83043.5460357666
Cer(d18:0/16:0(2OH)),-0.17305816142154684,8.136484027601568,0.0945022455216531,0.7585296620326727,0.99988633890637435,Cer,153011.21069335938,127287.80834960938,152874.5906982422,161880.13189697266,154726.37161254883,149797.71005249023,161353.7706604004,129421.06796264648
Cer(d18:0/16:0),-0.14286023073120832,7.768848654325305,0.06434652144162101,0.7997534784081791,0.99988633890637435,Cer,113375.0082397461,110499.50741577148,114675.30766296388,107880.2878112793,118692.06811523438,109609.50817871094,112117.84796142578,128674.34957885742
Cer(d18:0/18:0(2OH)),-0.1455313728052686,7.877193309364002,0.06678039913106204,0.7960835253664159,0.99988633890637435,Cer,121464.8078918457,104212.64819335938,161638.29013061523,118237.508102417,130583.3279876709,122910.10862731934,131247.60917663574,107882.96774291992
Cer(d18:0/18:0),-0.06540588763943361,8.103848874612506,0.013457538416332682,0.9076472865695631,0.99988633890637435,Cer,157739.89166259766,132191.7696533203,181541.2541656494,136283.30877685547,149210.90942382812,140803.89176940918,147970.37173461914,123353.38806152344
Cer(d18:0/20:0(2OH)),-0.11670254360914807,8.455170152860063,0.042909294331821,0.8358961606043149,0.99988633890637435,Cer,202125.3351135254,162531.37170410156,218093.05740356445,190188.01220703125,200653.45449829104,188047.39164733887,189347.37405395508,140800.58981323242
Cer(d18:0/20:0),-0.1427751416935112,7.876218823345477,0.0642699607102486,0.7998701106132996,0.99988633890637435,Cer,132555.86972045898,108238.1477355957,140808.33010864258,118345.74819946288,134113.38821411133,120012.84866333008,125828.38876342772,113360.16809082033
Cer(d18:0/22:0(2OH)),-0.14711050780080515,11.882549135710784,0.0682422747486271,0.7939134296305287,0.99988633890637435,Cer,2399728.389160156,2281492.40814209,2147129.334777832,2171286.0317382812,2519364.7571411133,2208841.9205932617,2138940.8828125,397104.9526062012
Cer(d18:0/22:0),-0.10017443300991985,8.342426075406763,0.03160073354274573,0.8589067881023849,0.99988633890637435,Cer,181953.27249145508,149522.72943115234,202511.11181640625,178534.01141357422,182697.05377197263,165527.31121826172,178499.39318847656,138463.72982788086
Cer(d18:0/24:0),-0.1298946860084644,11.96947835292911,0.053179289046966005,0.8176206333312914,0.99988633890637435,Cer,2515717.0775146484,2448334.5513916016,2276263.2356567383,2299914.916625977,2625003.172973633,2309902.7052612305,2261162.507446289,520915.8582763672
Cer(d18:0/26:0),0.19389680075107715,10.701029923572563,0.11718945869415617,0.7321029680543782,0.99988633890637435,Cer,1020465.2311401368,1062271.7876586914,1127448.4967041016,1189078.7384643557,722315.9315795898,1052177.0668945312,937566.7385253906,158357.51135253906
Cer(d18:0/h24:0),-0.15981329634101657,9.007482757074941,0.08056305449213141,0.7765358221217554,0.99988633890637435,Cer,286536.63830566406,240838.17547607425,292428.52014160156,261093.8587341309,290313.6188659668,268821.9165649414,274027.75885009766,258341.29949951172
Cer(d18:0/h26:0),0.18832645985374968,10.676019260370145,0.11057766104750044,0.7394874330024415,0.99988633890637435,Cer,1025713.672607422,1040264.00390625,1148458.9782104492,1131940.214416504,714557.6403198242,1050206.1356811523,922139.064086914,124926.7287902832
Cer(d18:1/12:0),-0.08612642063376393,6.763111106366604,0.023348440512728885,0.8785544480757744,0.99988633890637435,Cer,63449.82469177246,61244.22438049317,55030.38404083252,48155.723487854,60649.14424133301,59109.48402404785,46814.34299468994,62013.56423950195
Cer(d18:1/16:0),-0.20859721458786243,7.426196285834609,0.137424163728042,0.7108552898591486,0.99988633890637435,Cer,86145.6854171753,78090.70585250854,120567.22747039796,89648.6658782959,110343.84799194336,87653.74635314941,97444.96645355225,61723.88439178467
Cer(d18:1/18:0),-0.07235037295476174,7.606194506819708,0.016470294087866932,0.8978825674687554,0.99988633890637435,Cer,107191.28673171996,104913.74673461914,151722.51126098633,88220.9656867981,107768.54822921751,115474.96814727785,103438.687210083,59558.18404388428
Cer(d18:1/18:1(9Z)),-0.07629265714385398,8.409035064424549,0.018316530129595776,0.8923441864717115,0.99988633890637435,Cer,196880.154006958,163235.93403625488,289333.9569244385,170260.25304412842,193545.11583709717,192164.97288513184,208010.8747253418,60683.20449066162
Cer(d18:1/2:0),-0.11575040230430035,6.722745698977217,0.04220878318565721,0.8372223068381227,0.99988633890637435,Cer,58468.42404174805,54853.56400299072,55860.243728637695,45350.42336273193,54291.603660583496,56176.74384307861,50214.62384033203,67826.3247833252
Cer(d18:1/20:0),-0.07041957813830915,6.707096274351972,0.015601505672179883,0.9005979782885468,0.99988633890637435,Cer,54737.76354217529,57520.54415893555,56148.78404998779,52548.74402618408,57316.40448760986,54412.484382629395,48239.843322753906,58562.88414001465
Cer(d18:1/22:0),-1.3119427495287912,9.263690846938909,5.453502081421902,0.019529140281233797,0.99988633890637435,Cer,130621.62739562988,151102.47200012207,109917.4474029541,525000.4606437683,1037137.8373565674,160806.1912765503,307433.958732605,49472.7434463501
Cer(d18:1/24:0),-0.33368183080600344,9.722742160752523,0.3526457206453983,0.5526192592675531,0.99988633890637435,Cer,471016.7649993897,442731.15074157715,495905.4539337158,430489.4275817871,597393.7955322266,466028.2744064331,525554.4322433472,180250.65059661865
Cer(d18:1/24:1(15Z)),-0.35541429572776684,9.693523199167739,0.4002456072119003,0.5269624423481641,0.99988633890637435,Cer,464436.7042694092,437157.5354843139,480504.5137138366,412309.7681159973,602736.5419998169,472518.2904319763,495295.6709213257,170331.17101669312
Cer(d18:1/26:0),0.08634195006129548,9.640845724513637,0.023333579328209453,0.8785928042462681,0.99988633890637435,Cer,491492.3873825073,519779.7593078613,522666.5702667236,523255.8992080689,385644.3674545288,511342.61725616455,462894.2963142395,64619.30450439453
Cer(d18:1/26:1(17Z)),0.0931238509637663,9.678061530535725,0.027136399086430174,0.8691554847405047,0.99988633890637435,Cer,510814.6406173706,529813.6914978027,548930.0636520386,528228.2968902588,400441.0852546692,510416.1512298584,479926.4353713989,64702.244232177734
Cer(d18:2/16:0),-0.4240378321783274,7.189612514492804,0.570394476329966,0.4501022045769896,0.99988633890637435,Cer,68836.72449493408,68615.56415557861,72902.72587585449,89749.88606262207,123757.82781982422,68455.36488723755,80657.44599914551,40860.862895965576
Cer(d18:2/18:1),-0.2075624770186499,8.778009420751575,0.13606379988732442,0.712225915746334,0.99988633890637435,Cer,221905.8360595703,234207.21557617188,255045.33618164065,243665.77667236328,266919.77966308594,241604.7359619141,252434.47973632812,151770.56994628906
Cer(d18:2/20:0),-0.13450069456608874,8.874856739640066,0.05702416622534656,0.8112627384089306,0.99988633890637435,Cer,238461.85681152344,238129.0753173828,272265.8005371094,251172.73852539065,266852.4979248047,242336.57873535156,247730.11840820312,226586.0368652344
