Lipid,Parent_Ion,Product_Ion,Species,Class,DB Location,FA mass,[FA+AMP]+
FA(19:3)_<FF>_n-12,311.29999999999995,183.0,19:3,FA,<FF>,292.2,459.3
FA(19:3)_<BF>_n-12,309.29999999999995,183.0,19:3,FA,<BF>,292.2,459.3
FA(19:3)_<BB>_n-12,307.29999999999995,183.0,19:3,FA,<BB>,292.2,459.3
FA(19:3)_<FF>_n-13,297.29999999999995,183.0,19:3,FA,<FF>,292.2,459.3
FA(19:3)_<BF>_n-13,295.29999999999995,183.0,19:3,FA,<BF>,292.2,459.3
FA(19:3)_<BB>_n-13,293.29999999999995,183.0,19:3,FA,<BB>,292.2,459.3
FA(19:3)_<FF>_n-14,283.29999999999995,183.0,19:3,FA,<FF>,292.2,459.3
FA(19:3)_<BF>_n-14,281.29999999999995,183.0,19:3,FA,<BF>,292.2,459.3
FA(19:3)_<BB>_n-14,279.29999999999995,183.0,19:3,FA,<BB>,292.2,459.3
FA(19:3)_<FF>_n-15,269.29999999999995,183.0,19:3,FA,<FF>,292.2,459.3
FA(19:3)_<BF>_n-15,267.29999999999995,183.0,19:3,FA,<BF>,292.2,459.3
FA(19:3)_<BB>_n-15,265.29999999999995,183.0,19:3,FA,<BB>,292.2,459.3
FA(19:3)_<FF>_n-16,255.29999999999995,183.0,19:3,FA,<FF>,292.2,459.3
FA(19:3)_<BF>_n-16,253.29999999999995,183.0,19:3,FA,<BF>,292.2,459.3
FA(19:3)_<FF>_n-17,241.29999999999995,183.0,19:3,FA,<FF>,292.2,459.3
FA(19:4)_<BBF>_n-2,447.3,183.0,19:4,FA,<BBF>,290.2,457.3
FA(19:4)_<BBB>_n-2,445.3,183.0,19:4,FA,<BBB>,290.2,457.3
FA(19:4)_<BFF>_n-3,435.3,183.0,19:4,FA,<BFF>,290.2,457.3
FA(19:4)_<BBF>_n-3,433.3,183.0,19:4,FA,<BBF>,290.2,457.3
FA(19:4)_<BBB>_n-3,431.3,183.0,19:4,FA,<BBB>,290.2,457.3
FA(19:4)_<FFF>_n-4,423.3,183.0,19:4,FA,<FFF>,290.2,457.3
FA(19:4)_<BFF>_n-4,421.3,183.0,19:4,FA,<BFF>,290.2,457.3
FA(19:4)_<BBF>_n-4,419.3,183.0,19:4,FA,<BBF>,290.2,457.3
FA(19:4)_<BBB>_n-4,417.3,183.0,19:4,FA,<BBB>,290.2,457.3
FA(19:4)_<FFF>_n-5,409.3,183.0,19:4,FA,<FFF>,290.2,457.3
FA(19:4)_<BFF>_n-5,407.3,183.0,19:4,FA,<BFF>,290.2,457.3
FA(19:4)_<BBF>_n-5,405.3,183.0,19:4,FA,<BBF>,290.2,457.3
FA(19:4)_<BBB>_n-5,403.3,183.0,19:4,FA,<BBB>,290.2,457.3
FA(19:4)_<FFF>_n-6,395.3,183.0,19:4,FA,<FFF>,290.2,457.3
FA(19:4)_<BFF>_n-6,393.3,183.0,19:4,FA,<BFF>,290.2,457.3
FA(19:4)_<BBF>_n-6,391.3,183.0,19:4,FA,<BBF>,290.2,457.3
FA(19:4)_<BBB>_n-6,389.3,183.0,19:4,FA,<BBB>,290.2,457.3
FA(19:4)_<FFF>_n-7,381.3,183.0,19:4,FA,<FFF>,290.2,457.3
FA(19:4)_<BFF>_n-7,379.3,183.0,19:4,FA,<BFF>,290.2,457.3
FA(19:4)_<BBF>_n-7,377.3,183.0,19:4,FA,<BBF>,290.2,457.3
FA(19:4)_<BBB>_n-7,375.3,183.0,19:4,FA,<BBB>,290.2,457.3
FA(19:4)_<FFF>_n-8,367.3,183.0,19:4,FA,<FFF>,290.2,457.3
FA(19:4)_<BFF>_n-8,365.3,183.0,19:4,FA,<BFF>,290.2,457.3
FA(19:4)_<BBF>_n-8,363.3,183.0,19:4,FA,<BBF>,290.2,457.3
FA(19:4)_<BBB>_n-8,361.3,183.0,19:4,FA,<BBB>,290.2,457.3
FA(19:4)_<FFF>_n-9,353.29999999999995,183.0,19:4,FA,<FFF>,290.2,457.3
FA(19:4)_<BFF>_n-9,351.29999999999995,183.0,19:4,FA,<BFF>,290.2,457.3
FA(19:4)_<BBF>_n-9,349.29999999999995,183.0,19:4,FA,<BBF>,290.2,457.3
FA(19:4)_<BBB>_n-9,347.29999999999995,183.0,19:4,FA,<BBB>,290.2,457.3
FA(19:4)_<FFF>_n-10,339.29999999999995,183.0,19:4,FA,<FFF>,290.2,457.3
FA(19:4)_<BFF>_n-10,337.29999999999995,183.0,19:4,FA,<BFF>,290.2,457.3
FA(19:4)_<BBF>_n-10,335.29999999999995,183.0,19:4,FA,<BBF>,290.2,457.3
FA(19:4)_<BBB>_n-10,333.29999999999995,183.0,19:4,FA,<BBB>,290.2,457.3
FA(19:4)_<FFF>_n-11,325.29999999999995,183.0,19:4,FA,<FFF>,290.2,457.3
FA(19:4)_<BFF>_n-11,323.29999999999995,183.0,19:4,FA,<BFF>,290.2,457.3
FA(19:4)_<BBF>_n-11,321.29999999999995,183.0,19:4,FA,<BBF>,290.2,457.3
FA(19:4)_<BBB>_n-11,319.29999999999995,183.0,19:4,FA,<BBB>,290.2,457.3
FA(19:4)_<FFF>_n-12,311.29999999999995,183.0,19:4,FA,<FFF>,290.2,457.3
FA(19:4)_<BFF>_n-12,309.29999999999995,183.0,19:4,FA,<BFF>,290.2,457.3
FA(19:4)_<BBF>_n-12,307.29999999999995,183.0,19:4,FA,<BBF>,290.2,457.3
FA(19:4)_<BBB>_n-12,305.29999999999995,183.0,19:4,FA,<BBB>,290.2,457.3
FA(19:4)_<FFF>_n-13,297.29999999999995,183.0,19:4,FA,<FFF>,290.2,457.3
FA(19:4)_<BFF>_n-13,295.29999999999995,183.0,19:4,FA,<BFF>,290.2,457.3
FA(19:4)_<BBF>_n-13,293.29999999999995,183.0,19:4,FA,<BBF>,290.2,457.3
FA(19:4)_<BBB>_n-13,291.29999999999995,183.0,19:4,FA,<BBB>,290.2,457.3
FA(19:4)_<FFF>_n-14,283.29999999999995,183.0,19:4,FA,<FFF>,290.2,457.3
FA(19:4)_<BFF>_n-14,281.29999999999995,183.0,19:4,FA,<BFF>,290.2,457.3
FA(19:4)_<BBF>_n-14,279.29999999999995,183.0,19:4,FA,<BBF>,290.2,457.3
FA(19:4)_<BBB>_n-14,277.29999999999995,183.0,19:4,FA,<BBB>,290.2,457.3
FA(19:4)_<FFF>_n-15,269.29999999999995,183.0,19:4,FA,<FFF>,290.2,457.3
FA(19:4)_<BFF>_n-15,267.29999999999995,183.0,19:4,FA,<BFF>,290.2,457.3
FA(19:4)_<BBF>_n-15,265.29999999999995,183.0,19:4,FA,<BBF>,290.2,457.3
FA(19:4)_<FFF>_n-16,255.29999999999995,183.0,19:4,FA,<FFF>,290.2,457.3
FA(19:4)_<BFF>_n-16,253.29999999999995,183.0,19:4,FA,<BFF>,290.2,457.3
FA(19:4)_<FFF>_n-17,241.29999999999995,183.0,19:4,FA,<FFF>,290.2,457.3
FA(19:5)_<BBBF>_n-2,445.3,183.0,19:5,FA,<BBBF>,288.2,455.3
FA(19:5)_<BBBB>_n-2,443.3,183.0,19:5,FA,<BBBB>,288.2,455.3
FA(19:5)_<BBFF>_n-3,433.3,183.0,19:5,FA,<BBFF>,288.2,455.3
FA(19:5)_<BBBF>_n-3,431.3,183.0,19:5,FA,<BBBF>,288.2,455.3
FA(19:5)_<BBBB>_n-3,429.3,183.0,19:5,FA,<BBBB>,288.2,455.3
FA(19:5)_<BFFF>_n-4,421.3,183.0,19:5,FA,<BFFF>,288.2,455.3
FA(19:5)_<BBFF>_n-4,419.3,183.0,19:5,FA,<BBFF>,288.2,455.3
FA(19:5)_<BBBF>_n-4,417.3,183.0,19:5,FA,<BBBF>,288.2,455.3
FA(19:5)_<BBBB>_n-4,415.3,183.0,19:5,FA,<BBBB>,288.2,455.3
FA(19:5)_<FFFF>_n-5,409.3,183.0,19:5,FA,<FFFF>,288.2,455.3
FA(19:5)_<BFFF>_n-5,407.3,183.0,19:5,FA,<BFFF>,288.2,455.3
FA(19:5)_<BBFF>_n-5,405.3,183.0,19:5,FA,<BBFF>,288.2,455.3
FA(19:5)_<BBBF>_n-5,403.3,183.0,19:5,FA,<BBBF>,288.2,455.3
FA(19:5)_<BBBB>_n-5,401.3,183.0,19:5,FA,<BBBB>,288.2,455.3
FA(19:5)_<FFFF>_n-6,395.3,183.0,19:5,FA,<FFFF>,288.2,455.3
FA(19:5)_<BFFF>_n-6,393.3,183.0,19:5,FA,<BFFF>,288.2,455.3
FA(19:5)_<BBFF>_n-6,391.3,183.0,19:5,FA,<BBFF>,288.2,455.3
FA(19:5)_<BBBF>_n-6,389.3,183.0,19:5,FA,<BBBF>,288.2,455.3
FA(19:5)_<BBBB>_n-6,387.3,183.0,19:5,FA,<BBBB>,288.2,455.3
FA(19:5)_<FFFF>_n-7,381.3,183.0,19:5,FA,<FFFF>,288.2,455.3
FA(19:5)_<BFFF>_n-7,379.3,183.0,19:5,FA,<BFFF>,288.2,455.3
FA(19:5)_<BBFF>_n-7,377.3,183.0,19:5,FA,<BBFF>,288.2,455.3
FA(19:5)_<BBBF>_n-7,375.3,183.0,19:5,FA,<BBBF>,288.2,455.3
FA(19:5)_<BBBB>_n-7,373.3,183.0,19:5,FA,<BBBB>,288.2,455.3
FA(19:5)_<FFFF>_n-8,367.3,183.0,19:5,FA,<FFFF>,288.2,455.3
FA(19:5)_<BFFF>_n-8,365.3,183.0,19:5,FA,<BFFF>,288.2,455.3
FA(19:5)_<BBFF>_n-8,363.3,183.0,19:5,FA,<BBFF>,288.2,455.3
FA(19:5)_<BBBF>_n-8,361.3,183.0,19:5,FA,<BBBF>,288.2,455.3
FA(19:5)_<BBBB>_n-8,359.29999999999995,183.0,19:5,FA,<BBBB>,288.2,455.3
FA(19:5)_<FFFF>_n-9,353.29999999999995,183.0,19:5,FA,<FFFF>,288.2,455.3
FA(19:5)_<BFFF>_n-9,351.29999999999995,183.0,19:5,FA,<BFFF>,288.2,455.3
FA(19:5)_<BBFF>_n-9,349.29999999999995,183.0,19:5,FA,<BBFF>,288.2,455.3
FA(19:5)_<BBBF>_n-9,347.29999999999995,183.0,19:5,FA,<BBBF>,288.2,455.3
FA(19:5)_<BBBB>_n-9,345.29999999999995,183.0,19:5,FA,<BBBB>,288.2,455.3
FA(19:5)_<FFFF>_n-10,339.29999999999995,183.0,19:5,FA,<FFFF>,288.2,455.3
FA(19:5)_<BFFF>_n-10,337.29999999999995,183.0,19:5,FA,<BFFF>,288.2,455.3
FA(19:5)_<BBFF>_n-10,335.29999999999995,183.0,19:5,FA,<BBFF>,288.2,455.3
FA(19:5)_<BBBF>_n-10,333.29999999999995,183.0,19:5,FA,<BBBF>,288.2,455.3
FA(19:5)_<BBBB>_n-10,331.29999999999995,183.0,19:5,FA,<BBBB>,288.2,455.3
FA(19:5)_<FFFF>_n-11,325.29999999999995,183.0,19:5,FA,<FFFF>,288.2,455.3
FA(19:5)_<BFFF>_n-11,323.29999999999995,183.0,19:5,FA,<BFFF>,288.2,455.3
FA(19:5)_<BBFF>_n-11,321.29999999999995,183.0,19:5,FA,<BBFF>,288.2,455.3
FA(19:5)_<BBBF>_n-11,319.29999999999995,183.0,19:5,FA,<BBBF>,288.2,455.3
FA(19:5)_<BBBB>_n-11,317.29999999999995,183.0,19:5,FA,<BBBB>,288.2,455.3
FA(19:5)_<FFFF>_n-12,311.29999999999995,183.0,19:5,FA,<FFFF>,288.2,455.3
FA(19:5)_<BFFF>_n-12,309.29999999999995,183.0,19:5,FA,<BFFF>,288.2,455.3
FA(19:5)_<BBFF>_n-12,307.29999999999995,183.0,19:5,FA,<BBFF>,288.2,455.3
FA(19:5)_<BBBF>_n-12,305.29999999999995,183.0,19:5,FA,<BBBF>,288.2,455.3
FA(19:5)_<BBBB>_n-12,303.29999999999995,183.0,19:5,FA,<BBBB>,288.2,455.3
FA(19:5)_<FFFF>_n-13,297.29999999999995,183.0,19:5,FA,<FFFF>,288.2,455.3
FA(19:5)_<BFFF>_n-13,295.29999999999995,183.0,19:5,FA,<BFFF>,288.2,455.3
FA(19:5)_<BBFF>_n-13,293.29999999999995,183.0,19:5,FA,<BBFF>,288.2,455.3
FA(19:5)_<BBBF>_n-13,291.29999999999995,183.0,19:5,FA,<BBBF>,288.2,455.3
FA(19:5)_<BBBB>_n-13,289.29999999999995,183.0,19:5,FA,<BBBB>,288.2,455.3
FA(19:5)_<FFFF>_n-14,283.29999999999995,183.0,19:5,FA,<FFFF>,288.2,455.3
FA(19:5)_<BFFF>_n-14,281.29999999999995,183.0,19:5,FA,<BFFF>,288.2,455.3
FA(19:5)_<BBFF>_n-14,279.29999999999995,183.0,19:5,FA,<BBFF>,288.2,455.3
FA(19:5)_<BBBF>_n-14,277.29999999999995,183.0,19:5,FA,<BBBF>,288.2,455.3
FA(19:5)_<FFFF>_n-15,269.29999999999995,183.0,19:5,FA,<FFFF>,288.2,455.3
FA(19:5)_<BFFF>_n-15,267.29999999999995,183.0,19:5,FA,<BFFF>,288.2,455.3
FA(19:5)_<BBFF>_n-15,265.29999999999995,183.0,19:5,FA,<BBFF>,288.2,455.3
FA(19:5)_<FFFF>_n-16,255.29999999999995,183.0,19:5,FA,<FFFF>,288.2,455.3
FA(19:5)_<BFFF>_n-16,253.29999999999995,183.0,19:5,FA,<BFFF>,288.2,455.3
FA(19:5)_<FFFF>_n-17,241.29999999999995,183.0,19:5,FA,<FFFF>,288.2,455.3
FA(19:6)_<BBBBF>_n-2,443.3,183.0,19:6,FA,<BBBBF>,286.2,453.3
FA(19:6)_<BBBBB>_n-2,441.3,183.0,19:6,FA,<BBBBB>,286.2,453.3
FA(19:6)_<BBBFF>_n-3,431.3,183.0,19:6,FA,<BBBFF>,286.2,453.3
FA(19:6)_<BBBBF>_n-3,429.3,183.0,19:6,FA,<BBBBF>,286.2,453.3
FA(19:6)_<BBBBB>_n-3,427.3,183.0,19:6,FA,<BBBBB>,286.2,453.3
FA(19:6)_<BBFFF>_n-4,419.3,183.0,19:6,FA,<BBFFF>,286.2,453.3
FA(19:6)_<BBBFF>_n-4,417.3,183.0,19:6,FA,<BBBFF>,286.2,453.3
FA(19:6)_<BBBBF>_n-4,415.3,183.0,19:6,FA,<BBBBF>,286.2,453.3
FA(19:6)_<BBBBB>_n-4,413.3,183.0,19:6,FA,<BBBBB>,286.2,453.3
FA(19:6)_<BFFFF>_n-5,407.3,183.0,19:6,FA,<BFFFF>,286.2,453.3
FA(19:6)_<BBFFF>_n-5,405.3,183.0,19:6,FA,<BBFFF>,286.2,453.3
FA(19:6)_<BBBFF>_n-5,403.3,183.0,19:6,FA,<BBBFF>,286.2,453.3
FA(19:6)_<BBBBF>_n-5,401.3,183.0,19:6,FA,<BBBBF>,286.2,453.3
FA(19:6)_<BBBBB>_n-5,399.3,183.0,19:6,FA,<BBBBB>,286.2,453.3
FA(19:6)_<FFFFF>_n-6,395.3,183.0,19:6,FA,<FFFFF>,286.2,453.3
FA(19:6)_<BFFFF>_n-6,393.3,183.0,19:6,FA,<BFFFF>,286.2,453.3
FA(19:6)_<BBFFF>_n-6,391.3,183.0,19:6,FA,<BBFFF>,286.2,453.3
FA(19:6)_<BBBFF>_n-6,389.3,183.0,19:6,FA,<BBBFF>,286.2,453.3
FA(19:6)_<BBBBF>_n-6,387.3,183.0,19:6,FA,<BBBBF>,286.2,453.3
FA(19:6)_<BBBBB>_n-6,385.3,183.0,19:6,FA,<BBBBB>,286.2,453.3
FA(19:6)_<FFFFF>_n-7,381.3,183.0,19:6,FA,<FFFFF>,286.2,453.3
FA(19:6)_<BFFFF>_n-7,379.3,183.0,19:6,FA,<BFFFF>,286.2,453.3
FA(19:6)_<BBFFF>_n-7,377.3,183.0,19:6,FA,<BBFFF>,286.2,453.3
FA(19:6)_<BBBFF>_n-7,375.3,183.0,19:6,FA,<BBBFF>,286.2,453.3
FA(19:6)_<BBBBF>_n-7,373.3,183.0,19:6,FA,<BBBBF>,286.2,453.3
FA(19:6)_<BBBBB>_n-7,371.3,183.0,19:6,FA,<BBBBB>,286.2,453.3
FA(19:6)_<FFFFF>_n-8,367.3,183.0,19:6,FA,<FFFFF>,286.2,453.3
FA(19:6)_<BFFFF>_n-8,365.3,183.0,19:6,FA,<BFFFF>,286.2,453.3
FA(19:6)_<BBFFF>_n-8,363.3,183.0,19:6,FA,<BBFFF>,286.2,453.3
FA(19:6)_<BBBFF>_n-8,361.3,183.0,19:6,FA,<BBBFF>,286.2,453.3
FA(19:6)_<BBBBF>_n-8,359.29999999999995,183.0,19:6,FA,<BBBBF>,286.2,453.3
FA(19:6)_<BBBBB>_n-8,357.29999999999995,183.0,19:6,FA,<BBBBB>,286.2,453.3
FA(19:6)_<FFFFF>_n-9,353.29999999999995,183.0,19:6,FA,<FFFFF>,286.2,453.3
FA(19:6)_<BFFFF>_n-9,351.29999999999995,183.0,19:6,FA,<BFFFF>,286.2,453.3
FA(19:6)_<BBFFF>_n-9,349.29999999999995,183.0,19:6,FA,<BBFFF>,286.2,453.3
FA(19:6)_<BBBFF>_n-9,347.29999999999995,183.0,19:6,FA,<BBBFF>,286.2,453.3
FA(19:6)_<BBBBF>_n-9,345.29999999999995,183.0,19:6,FA,<BBBBF>,286.2,453.3
FA(19:6)_<BBBBB>_n-9,343.29999999999995,183.0,19:6,FA,<BBBBB>,286.2,453.3
FA(19:6)_<FFFFF>_n-10,339.29999999999995,183.0,19:6,FA,<FFFFF>,286.2,453.3
FA(19:6)_<BFFFF>_n-10,337.29999999999995,183.0,19:6,FA,<BFFFF>,286.2,453.3
FA(19:6)_<BBFFF>_n-10,335.29999999999995,183.0,19:6,FA,<BBFFF>,286.2,453.3
FA(19:6)_<BBBFF>_n-10,333.29999999999995,183.0,19:6,FA,<BBBFF>,286.2,453.3
FA(19:6)_<BBBBF>_n-10,331.29999999999995,183.0,19:6,FA,<BBBBF>,286.2,453.3
FA(19:6)_<BBBBB>_n-10,329.29999999999995,183.0,19:6,FA,<BBBBB>,286.2,453.3
FA(19:6)_<FFFFF>_n-11,325.29999999999995,183.0,19:6,FA,<FFFFF>,286.2,453.3
FA(19:6)_<BFFFF>_n-11,323.29999999999995,183.0,19:6,FA,<BFFFF>,286.2,453.3
FA(19:6)_<BBFFF>_n-11,321.29999999999995,183.0,19:6,FA,<BBFFF>,286.2,453.3
FA(19:6)_<BBBFF>_n-11,319.29999999999995,183.0,19:6,FA,<BBBFF>,286.2,453.3
FA(19:6)_<BBBBF>_n-11,317.29999999999995,183.0,19:6,FA,<BBBBF>,286.2,453.3
FA(19:6)_<BBBBB>_n-11,315.29999999999995,183.0,19:6,FA,<BBBBB>,286.2,453.3
FA(19:6)_<FFFFF>_n-12,311.29999999999995,183.0,19:6,FA,<FFFFF>,286.2,453.3
FA(19:6)_<BFFFF>_n-12,309.29999999999995,183.0,19:6,FA,<BFFFF>,286.2,453.3
FA(19:6)_<BBFFF>_n-12,307.29999999999995,183.0,19:6,FA,<BBFFF>,286.2,453.3
FA(19:6)_<BBBFF>_n-12,305.29999999999995,183.0,19:6,FA,<BBBFF>,286.2,453.3
FA(19:6)_<BBBBF>_n-12,303.29999999999995,183.0,19:6,FA,<BBBBF>,286.2,453.3
FA(19:6)_<BBBBB>_n-12,301.29999999999995,183.0,19:6,FA,<BBBBB>,286.2,453.3
FA(19:6)_<FFFFF>_n-13,297.29999999999995,183.0,19:6,FA,<FFFFF>,286.2,453.3
FA(19:6)_<BFFFF>_n-13,295.29999999999995,183.0,19:6,FA,<BFFFF>,286.2,453.3
FA(19:6)_<BBFFF>_n-13,293.29999999999995,183.0,19:6,FA,<BBFFF>,286.2,453.3
FA(19:6)_<BBBFF>_n-13,291.29999999999995,183.0,19:6,FA,<BBBFF>,286.2,453.3
FA(19:6)_<BBBBF>_n-13,289.29999999999995,183.0,19:6,FA,<BBBBF>,286.2,453.3
FA(19:6)_<FFFFF>_n-14,283.29999999999995,183.0,19:6,FA,<FFFFF>,286.2,453.3
FA(19:6)_<BFFFF>_n-14,281.29999999999995,183.0,19:6,FA,<BFFFF>,286.2,453.3
FA(19:6)_<BBFFF>_n-14,279.29999999999995,183.0,19:6,FA,<BBFFF>,286.2,453.3
FA(19:6)_<BBBFF>_n-14,277.29999999999995,183.0,19:6,FA,<BBBFF>,286.2,453.3
FA(19:6)_<FFFFF>_n-15,269.29999999999995,183.0,19:6,FA,<FFFFF>,286.2,453.3
FA(19:6)_<BFFFF>_n-15,267.29999999999995,183.0,19:6,FA,<BFFFF>,286.2,453.3
FA(19:6)_<BBFFF>_n-15,265.29999999999995,183.0,19:6,FA,<BBFFF>,286.2,453.3
FA(19:6)_<FFFFF>_n-16,255.29999999999995,183.0,19:6,FA,<FFFFF>,286.2,453.3
FA(19:6)_<BFFFF>_n-16,253.29999999999995,183.0,19:6,FA,<BFFFF>,286.2,453.3
FA(19:6)_<FFFFF>_n-17,241.29999999999995,183.0,19:6,FA,<FFFFF>,286.2,453.3
FA(20:0),479.3,183.0,20:0,FA,,312.20000000000005,491.3
FA(20:1)_<>_n-2,465.3,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-3,451.3,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-4,437.3,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-5,423.3,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-6,409.3,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-7,395.3,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-8,381.3,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-9,367.3,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-10,353.29999999999995,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-11,339.29999999999995,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-12,325.29999999999995,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-13,311.29999999999995,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-14,297.29999999999995,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-15,283.29999999999995,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-16,269.29999999999995,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-17,255.29999999999995,183.0,20:1,FA,<>,310.2,477.3
FA(20:1)_<>_n-18,241.29999999999995,183.0,20:1,FA,<>,310.2,477.3
FA(20:2)_<F>_n-2,465.3,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-2,463.3,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-3,451.3,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-3,449.3,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-4,437.3,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-4,435.3,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-5,423.3,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-5,421.3,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-6,409.3,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-6,407.3,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-7,395.3,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-7,393.3,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-8,381.3,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-8,379.3,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-9,367.3,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-9,365.3,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-10,353.29999999999995,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-10,351.29999999999995,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-11,339.29999999999995,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-11,337.29999999999995,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-12,325.29999999999995,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-12,323.29999999999995,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-13,311.29999999999995,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-13,309.29999999999995,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-14,297.29999999999995,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-14,295.29999999999995,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-15,283.29999999999995,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-15,281.29999999999995,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-16,269.29999999999995,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-16,267.29999999999995,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-17,255.29999999999995,183.0,20:2,FA,<F>,308.2,475.3
FA(20:2)_<B>_n-17,253.29999999999995,183.0,20:2,FA,<B>,308.2,475.3
FA(20:2)_<F>_n-18,241.29999999999995,183.0,20:2,FA,<F>,308.2,475.3
FA(20:3)_<BF>_n-2,463.3,183.0,20:3,FA,<BF>,306.2,473.3
FA(20:3)_<BB>_n-2,461.3,183.0,20:3,FA,<BB>,306.2,473.3
FA(20:3)_<FF>_n-3,451.3,183.0,20:3,FA,<FF>,306.2,473.3
FA(20:3)_<BF>_n-3,449.3,183.0,20:3,FA,<BF>,306.2,473.3
FA(20:3)_<BB>_n-3,447.3,183.0,20:3,FA,<BB>,306.2,473.3
FA(20:3)_<FF>_n-4,437.3,183.0,20:3,FA,<FF>,306.2,473.3
FA(20:3)_<BF>_n-4,435.3,183.0,20:3,FA,<BF>,306.2,473.3
FA(20:3)_<BB>_n-4,433.3,183.0,20:3,FA,<BB>,306.2,473.3
FA(20:3)_<FF>_n-5,423.3,183.0,20:3,FA,<FF>,306.2,473.3
FA(20:3)_<BF>_n-5,421.3,183.0,20:3,FA,<BF>,306.2,473.3
FA(20:3)_<BB>_n-5,419.3,183.0,20:3,FA,<BB>,306.2,473.3
FA(20:3)_<FF>_n-6,409.3,183.0,20:3,FA,<FF>,306.2,473.3
FA(20:3)_<BF>_n-6,407.3,183.0,20:3,FA,<BF>,306.2,473.3
FA(20:3)_<BB>_n-6,405.3,183.0,20:3,FA,<BB>,306.2,473.3
FA(20:3)_<FF>_n-7,395.3,183.0,20:3,FA,<FF>,306.2,473.3
FA(20:3)_<BF>_n-7,393.3,183.0,20:3,FA,<BF>,306.2,473.3
FA(20:3)_<BB>_n-7,391.3,183.0,20:3,FA,<BB>,306.2,473.3
FA(20:3)_<FF>_n-8,381.3,183.0,20:3,FA,<FF>,306.2,473.3
FA(20:3)_<BF>_n-8,379.3,183.0,20:3,FA,<BF>,306.2,473.3
FA(20:3)_<BB>_n-8,377.3,183.0,20:3,FA,<BB>,306.2,473.3
FA(20:3)_<FF>_n-9,367.3,183.0,20:3,FA,<FF>,306.2,473.3
FA(20:3)_<BF>_n-9,365.3,183.0,20:3,FA,<BF>,306.2,473.3
FA(20:3)_<BB>_n-9,363.3,183.0,20:3,FA,<BB>,306.2,473.3
FA(20:3)_<FF>_n-10,353.29999999999995,183.0,20:3,FA,<FF>,306.2,473.3
FA(20:3)_<BF>_n-10,351.29999999999995,183.0,20:3,FA,<BF>,306.2,473.3
FA(20:3)_<BB>_n-10,349.29999999999995,183.0,20:3,FA,<BB>,306.2,473.3
