Lipid,Parent_Ion,Chain length,DB Number,DB Location,FA mass,[FA+AMP]+
FA(25:5)_<BBBB>_n-4,499.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-5,485.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-6,471.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-7,457.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-8,443.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-9,429.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-10,415.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-11,401.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-12,387.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-13,373.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-14,359.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-15,345.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-16,331.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-17,317.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-18,303.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBB>_n-19,289.4,25,5,<BBBB>,372.3,539.4
FA(25:5)_<BBBF>_n-2,529.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-3,515.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-4,501.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-5,487.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-6,473.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-7,459.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-8,445.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-9,431.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-10,417.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-11,403.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-12,389.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-13,375.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-14,361.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-15,347.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-16,333.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-17,319.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-18,305.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-19,291.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBBF>_n-20,277.4,25,5,<BBBF>,372.3,539.4
FA(25:5)_<BBFF>_n-3,517.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-4,503.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-5,489.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-6,475.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-7,461.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-8,447.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-9,433.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-10,419.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-11,405.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-12,391.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-13,377.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-14,363.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-15,349.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-16,335.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-17,321.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-18,307.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-19,293.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-20,279.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BBFF>_n-21,265.4,25,5,<BBFF>,372.3,539.4
FA(25:5)_<BFFF>_n-4,505.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-5,491.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-6,477.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-7,463.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-8,449.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-9,435.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-10,421.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-11,407.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-12,393.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-13,379.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-14,365.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-15,351.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-16,337.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-17,323.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-18,309.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-19,295.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-20,281.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-21,267.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<BFFF>_n-22,253.4,25,5,<BFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-5,493.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-6,479.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-7,465.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-8,451.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-9,437.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-10,423.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-11,409.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-12,395.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-13,381.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-14,367.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-15,353.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-16,339.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-17,325.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-18,311.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-19,297.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-20,283.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-21,269.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-22,255.4,25,5,<FFFF>,372.3,539.4
FA(25:5)_<FFFF>_n-23,241.4,25,5,<FFFF>,372.3,539.4
FA(25:6)_<BBBBB>_n-2,525.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-3,511.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-4,497.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-5,483.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-6,469.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-7,455.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-8,441.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-9,427.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-10,413.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-11,399.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-12,385.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-13,371.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-14,357.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-15,343.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-16,329.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-17,315.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBB>_n-18,301.4,25,6,<BBBBB>,370.3,537.4
FA(25:6)_<BBBBF>_n-2,527.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-3,513.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-4,499.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-5,485.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-6,471.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-7,457.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-8,443.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-9,429.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-10,415.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-11,401.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-12,387.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-13,373.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-14,359.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-15,345.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-16,331.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-17,317.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-18,303.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBBF>_n-19,289.4,25,6,<BBBBF>,370.3,537.4
FA(25:6)_<BBBFF>_n-3,515.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-4,501.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-5,487.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-6,473.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-7,459.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-8,445.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-9,431.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-10,417.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-11,403.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-12,389.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-13,375.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-14,361.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-15,347.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-16,333.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-17,319.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-18,305.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-19,291.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBBFF>_n-20,277.4,25,6,<BBBFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-4,503.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-5,489.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-6,475.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-7,461.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-8,447.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-9,433.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-10,419.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-11,405.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-12,391.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-13,377.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-14,363.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-15,349.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-16,335.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-17,321.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-18,307.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-19,293.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-20,279.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BBFFF>_n-21,265.4,25,6,<BBFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-5,491.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-6,477.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-7,463.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-8,449.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-9,435.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-10,421.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-11,407.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-12,393.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-13,379.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-14,365.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-15,351.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-16,337.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-17,323.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-18,309.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-19,295.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-20,281.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-21,267.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<BFFFF>_n-22,253.4,25,6,<BFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-6,479.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-7,465.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-8,451.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-9,437.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-10,423.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-11,409.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-12,395.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-13,381.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-14,367.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-15,353.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-16,339.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-17,325.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-18,311.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-19,297.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-20,283.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-21,269.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-22,255.4,25,6,<FFFFF>,370.3,537.4
FA(25:6)_<FFFFF>_n-23,241.4,25,6,<FFFFF>,370.3,537.4
FA(26:1)_<>_n-2,549.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-3,535.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-4,521.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-5,507.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-6,493.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-7,479.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-8,465.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-9,451.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-10,437.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-11,423.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-12,409.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-13,395.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-14,381.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-15,367.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-16,353.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-17,339.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-18,325.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-19,311.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-20,297.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-21,283.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-22,269.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-23,255.4,26,1,<>,394.3,561.4
FA(26:1)_<>_n-24,241.4,26,1,<>,394.3,561.4
FA(26:2)_<B>_n-2,547.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-3,533.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-4,519.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-5,505.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-6,491.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-7,477.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-8,463.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-9,449.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-10,435.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-11,421.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-12,407.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-13,393.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-14,379.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-15,365.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-16,351.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-17,337.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-18,323.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-19,309.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-20,295.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-21,281.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-22,267.4,26,2,<B>,392.3,559.4
FA(26:2)_<B>_n-23,253.4,26,2,<B>,392.3,559.4
FA(26:2)_<F>_n-2,549.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-3,535.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-4,521.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-5,507.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-6,493.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-7,479.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-8,465.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-9,451.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-10,437.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-11,423.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-12,409.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-13,395.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-14,381.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-15,367.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-16,353.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-17,339.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-18,325.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-19,311.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-20,297.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-21,283.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-22,269.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-23,255.4,26,2,<F>,392.3,559.4
FA(26:2)_<F>_n-24,241.4,26,2,<F>,392.3,559.4
FA(26:3)_<BB>_n-2,545.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-3,531.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-4,517.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-5,503.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-6,489.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-7,475.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-8,461.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-9,447.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-10,433.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-11,419.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-12,405.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-13,391.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-14,377.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-15,363.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-16,349.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-17,335.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-18,321.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-19,307.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-20,293.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-21,279.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BB>_n-22,265.4,26,3,<BB>,390.3,557.4
FA(26:3)_<BF>_n-2,547.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-3,533.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-4,519.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-5,505.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-6,491.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-7,477.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-8,463.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-9,449.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-10,435.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-11,421.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-12,407.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-13,393.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-14,379.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-15,365.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-16,351.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-17,337.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-18,323.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-19,309.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-20,295.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-21,281.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-22,267.4,26,3,<BF>,390.3,557.4
FA(26:3)_<BF>_n-23,253.4,26,3,<BF>,390.3,557.4
FA(26:3)_<FF>_n-3,535.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-4,521.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-5,507.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-6,493.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-7,479.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-8,465.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-9,451.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-10,437.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-11,423.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-12,409.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-13,395.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-14,381.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-15,367.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-16,353.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-17,339.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-18,325.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-19,311.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-20,297.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-21,283.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-22,269.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-23,255.4,26,3,<FF>,390.3,557.4
FA(26:3)_<FF>_n-24,241.4,26,3,<FF>,390.3,557.4
FA(26:4)_<BBB>_n-2,543.4,26,4,<BBB>,388.3,555.4
FA(26:4)_<BBB>_n-3,529.4,26,4,<BBB>,388.3,555.4
FA(26:4)_<BBB>_n-4,515.4,26,4,<BBB>,388.3,555.4
FA(26:4)_<BBB>_n-5,501.4,26,4,<BBB>,388.3,555.4
FA(26:4)_<BBB>_n-6,487.4,26,4,<BBB>,388.3,555.4
FA(26:4)_<BBB>_n-7,473.4,26,4,<BBB>,388.3,555.4
FA(26:4)_<BBB>_n-8,459.4,26,4,<BBB>,388.3,555.4
FA(26:4)_<BBB>_n-9,445.4,26,4,<BBB>,388.3,555.4
FA(26:4)_<BBB>_n-10,431.4,26,4,<BBB>,388.3,555.4
FA(26:4)_<BBB>_n-11,417.4,26,4,<BBB>,388.3,555.4
FA(26:4)_<BBB>_n-12,403.4,26,4,<BBB>,388.3,555.4
FA(26:4)_<BBB>_n-13,389.4,26,4,<BBB>,388.3,555.4
