lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
[TG(61:11)|TG(60:4)]_FA18:2,0.31880221644771045,4.782283114408198,0.5091005803869848,0.47552846735557464,0.7987284984393078,TAG,132446.56927490234,153369.1307373047,108433.42669677734,118088.2882385254,55606.964111328125,103117.2471923828,37171.942794799805
[TG(62:7)|TG(61:0)]_FA22:6,0.3184300024781042,5.560292288863297,0.5079468957444533,0.4760289823986397,0.7987284984393078,TAG,218340.1362915039,202168.11614990237,252010.9576416016,244660.79638671875,117582.48760986328,161983.8930053711,44975.50286865234
[TG(66:12)|TG(65:5)]_FA14:0,-0.31063784853355214,3.361585110982015,0.507287029084182,0.47631564471039806,0.7987284984393078,TAG,31044.62203979492,29287.66166687012,74700.7847442627,32749.28231811523,43835.8624420166,33130.06245422363,12919.100814819336
Cer(d18:1/35:0),-0.3125413718745139,2.0308126120829426,0.5132973845792321,0.47371491691133344,0.7987284984393078,Cer,10950.84076309204,9997.58069229126,11809.740837097168,11811.640808105469,10960.780738830566,9662.960746765137,18661.88129425049
DG(37:6)_C16:0,0.3191724453623008,7.664499369531087,0.5103008275909815,0.4750086591177787,0.7987284984393078,DAG,1009215.8077392578,257419.0959815979,522613.5364990234,901034.0871582032,358542.24450683594,447189.9460449219,875594.1683349609
DG(38:6)|DG(dO-40:6)_C16:0,-0.3125105925264736,5.985426006505559,0.5135727714850873,0.47359630738294867,0.7987284984393078,DAG,362882.826965332,64708.92483520508,231770.61602783203,267475.11920166016,186928.4126586914,242961.3794555664,153145.77056884766
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:1,-0.3118988871344442,4.1877021562766386,0.5114954813784607,0.474492189302606,0.7987284984393078,DAG,66340.30471420288,65278.504623413086,66287.82471466064,62431.6448097229,55023.86417770386,67292.82455444336,45307.563331604
DG(O-38:8)|DG(36:1)_C16:0,-0.3112200417410178,5.634674286852559,0.5092912201421314,0.475445842520413,0.7987284984393078,DAG,211401.3336181641,90235.4656715393,195168.8128662109,233950.2974853516,151948.91088867188,188472.8133544922,114612.34783935548
PC(18:1)|LPC(19:1)|PC(O-19:1)|LPC(P-20:0),0.3194851140444748,6.3151894652778795,0.5112811340484313,0.4745847882799191,0.7987284984393078,PC,381105.9869995117,377595.2415161133,551971.4940185547,232188.2360839844,247092.4600830078,213606.1973876953,77970.06512451172
PS(28:2),-0.312082090537771,4.747340809957426,0.5121255588455824,0.4742201628129271,0.7987284984393078,PS,153918.85192871094,44045.66313171387,94915.74670410156,104066.04675292967,79167.00573730469,105569.28778076172,61906.52423095703
PS(P-36:4),-0.31061669691072236,4.955057013735803,0.5072830816093302,0.4763173604360857,0.7987284984393078,PS,131696.22967529297,76631.08574295044,118247.10754394533,119971.26922607422,92708.04748535156,115816.70690917967,76807.64538574219
PS(P-37:2),-0.31087729053666346,5.721293640471824,0.5081619118177514,0.47593563477349987,0.7987284984393078,PS,224075.2756347656,89229.34629821777,324564.1630859375,216547.7559814453,182488.9930419922,214419.6343994141,74131.1450805664
[TG(54:10)|TG(53:3)]_FA22:5,-0.3089967282518575,4.9495294745724365,0.5019563619639484,0.4786417727348566,0.8011763500237251,TAG,105997.78707885742,122663.22848510742,155594.7717590332,126545.9486694336,117964.54946899414,119877.70880126952,34108.60223388672
DG(39:6)_C16:0,-0.3089715144065376,6.085586800879134,0.5018919964095403,0.4786699729921729,0.8011763500237251,DAG,502817.71673583984,61527.60429382324,244693.2158203125,307359.38122558594,172955.3330078125,351862.90643310547,92743.06671142578
PE(31:3),-0.3090866541025878,4.736853749179923,0.5022415675873617,0.47851684925067073,0.8011763500237251,PE,132643.84997558594,91964.72509765624,89416.826171875,82799.165771484375,95938.12664794922,86877.58630371094,57775.064208984375
[TG(59:9)|TG(58:2)]_FA20:4,0.31609908162094225,6.73048590304192,0.5006510211824207,0.479214208734269,0.8016714627192774,TAG,595791.0982666016,495308.2552490234,424588.4921875,413806.9067382813,276629.8380126953,306311.08251953125,172834.35400390625
DG(44:4)_C18:2,-0.30731586787363074,3.668533985549543,0.4963816452474817,0.481094325100836,0.8043996824354392,DAG,42287.78275680542,39700.522663116455,38028.78259277344,40335.52305603027,37456.00275039673,36884.582443237305,44858.66313171387
[TG(49:4)]_FA18:0,-0.306841858400419,4.322616162725494,0.4948884509919935,0.48175474440974114,0.8049981136113997,TAG,85543.32586669922,74728.86511230469,79381.78552246094,74210.50555419922,60590.92474365234,87205.60607910156,33099.0224609375
PE(42:9)|PE(41:2)|PE(O-42:2)|PE(P-42:1),0.3141098800400696,5.773874214590103,0.4944450345083169,0.48195114827927615,0.8049981136113997,PE,270366.2606201172,288508.89978027344,272791.3990478516,173442.3914794922,137930.02966308594,168487.1318359375,81321.36560058594
[TG(38:1)]_FA16:0 | DG(40:8)|DG(39:1)_C16:0,-0.3053826452665182,5.445454267605825,0.4901719757790488,0.4838506000260894,0.807334998078692,DAG,208835.3546142578,95379.50691223145,165039.33239746094,169439.7520751953,120281.34826660156,178370.1728515625,102517.0669555664
[TG(38:1)]_FA16:0 | DG(40:8)|DG(39:1)_C16:0,-0.3053826452665182,5.445454267605825,0.4901719757790488,0.4838506000260894,0.807334998078692,TAG,142242.22985839844,110099.90759277344,120271.12902832033,120976.98864746094,80126.66552734375,128340.6300048828,66849.10485839844
FA(12:2),0.31290164210680255,4.976555511802223,0.49066616701111343,0.4836302930256179,0.807334998078692,FA,152736.01000976562,125436.50842285156,53936.50381469727,52437.36349487305,55979.12347412109,60369.72415161133,150367.69140625
LPI(18:0),0.31223604403332705,6.574947203506816,0.48864701603724825,0.48453146111059814,0.8080532428960724,PI,312121.8806152344,249143.6774902344,265050.9187011719,442210.013671875,161979.69091796875,225948.6579589844,400843.1767578125
[TG(52:6)]_FA16:0,0.31199359680663163,5.476673114676697,0.487890654370176,0.4848697470046781,0.8081997280909587,TAG,243766.2201538086,189395.77221679688,194749.7939453125,232351.33569335935,132182.38995361328,126507.46868896484,45473.023040771484
LPI(22:0),-0.3043363223795343,5.674943202352474,0.4867910715186099,0.4853622365133114,0.8086029619145358,PI,267972.30114746094,176705.1534423828,177489.25366210938,208057.1563720703,139840.3500366211,252920.22143554688,68945.72473144531
FA(25:0),-0.3041289833671326,5.62244117886864,0.48612120987854723,0.48566266475538317,0.8086859748016623,FA,313446.666015625,139104.6893310547,163057.95141601562,230361.6155090332,198728.9983215332,188409.49407958984,41254.102966308594
DG(40:3)_C18:1,-0.30368257370191004,3.4347720108745996,0.4845851728167361,0.4863527295951932,0.8094173586403757,DAG,34855.1622467041,33986.722385406494,39208.30244827271,36082.06253814697,32489.12239074707,34390.18240737915,33459.64236450195
[TG(47:4)]_FA16:0,-0.3023348600579682,4.086393887769027,0.48030399488789044,0.4882846516976296,0.8122136964063148,TAG,71492.986572265625,58232.00451660156,70220.6044921875,68650.005126953125,51566.50357055664,74412.54583740234,27145.201873779297
[TG(37:0)]_FA16:0,-0.30212572687811035,5.266540842423803,0.47966711850403954,0.48857313695250415,0.8122748649900725,TAG,192020.11474609372,141172.5899658203,133069.58959960938,140037.36950683594,101379.2876586914,185545.5537109375,63377.2846069336
[TG(48:5)]_FA16:1,-0.3014584619719957,4.6383998411101315,0.4775162563742015,0.4895495095480179,0.8131710250037729,TAG,96635.74768066406,94860.70709228516,122435.40881347656,99086.74816894533,97449.54626464844,93008.28665161131,27615.961853027344
[TG(48:7)|TG(47:0)]_FA14:0,0.30847926258942165,6.066966510581412,0.4771149523239727,0.4897320390375931,0.8131710250037729,TAG,337778.9005126953,301877.04162597656,359483.66345214844,314297.52111816406,143581.59008789062,264505.81579589844,57228.583557128906
CerP(d18:1/14:0),-0.3011440833549226,3.177071093719887,0.47637838774772934,0.4900673539600608,0.8131710250037729,Cer,21592.581665039062,25774.96176147461,23877.94179916382,24215.281661987305,23427.461669921875,20536.00160217285,43235.70327758789
PE(44:7)|PE(43:0),-0.30106499034441,4.9532741198920665,0.47626254534986856,0.4901201250797454,0.8131710250037729,PE,139524.83016967773,118717.68853759766,99065.88717651369,106479.94665527344,100794.2272644043,114434.76763916016,65267.344787597656
[TG(45:5)]_FA18:2,0.3077392024548855,5.056397671944341,0.474816978182389,0.49077944007149404,0.8134284813100726,TAG,72810.22543334961,63186.12414550781,70174.06512451172,145410.63061523438,44531.18313598633,63500.10479736328,187914.2703552246
[TG(54:11)|TG(53:4)]_FA18:0,0.30788241640066943,4.618037146916683,0.47526667629426833,0.4905741768222387,0.8134284813100726,TAG,88373.36584472656,135102.82919311523,144361.55084228516,96946.34735107422,71198.42526245117,70237.04544067383,28071.402130126957
PS(36:6),-0.3004057947040387,4.933876928604684,0.47415716596879065,0.4910808688419978,0.8135102483332274,PS,134745.22998046875,64508.42446517944,118614.18762207033,130165.08923339844,89095.3662109375,118877.3285522461,72045.54528808594
PS(P-42:1),0.3072883210374664,6.091550099568131,0.473486033766676,0.49138778637642555,0.8136010193107877,PS,294939.83935546875,117714.86869812012,581901.60595703125,283737.2802734375,191187.11254882807,193277.27319335935,93464.62561035156
[TG(40:0)]_FA16:0,-0.29963783375369235,6.213013853448537,0.4717334275028406,0.4921907899094316,0.8140951712136011,TAG,324536.42138671875,255170.63818359372,269431.5593261719,263566.1181640625,221529.9951171875,297585.8217773437,156035.61059570312
FA(20:1),0.3067498081394593,6.688281358441278,0.47185553929011803,0.49213477000607136,0.8140951712136011,FA,967220.4083251952,381107.986694336,278128.7409057617,395740.04376220703,370627.6198730469,221656.0770263672,98814.627197265625
FA(10:4),-0.29929197675199537,7.404294174356808,0.4706417649722425,0.4926920747369471,0.8145068264221969,FA,733699.64892578125,621940.00732421875,508359.6127929688,502490.5747070313,579103.3430175781,504963.8173828125,461133.791015625
[TG(62:14)|TG(61:7)|TG(60:0)]_FA18:3,0.30544993882955385,5.096810829786529,0.46789151310258603,0.4939587736106979,0.8161827764678556,TAG,172709.59497070312,128797.88891601562,108826.22863769533,139933.84924316406,78552.00537109375,88842.08654785156,93397.906494140625
[TG(54:8)|TG(53:1)]_FA14:0,0.30497091236479945,4.5470441070045515,0.46643502830931993,0.49463181014964686,0.8164587474950948,TAG,92917.866455078125,118479.24810791016,110492.3680419922,108498.44793701172,53840.66375732422,79519.42572021484,33461.602294921875
PG(33:3)|PG(O-34:3)|PG(P-34:2),-0.29798765450546777,4.8025092680264425,0.4664762953170793,0.49461271960577663,0.8164587474950948,PG,112856.54821777344,101130.02697753906,100424.44750976562,100445.9267578125,83830.04699707031,109576.12707519533,60660.96435546875
[TG(40:1)]_FA14:0,-0.29703461630335065,4.254495408118272,0.4634505854451163,0.4960157375031353,0.8170713552438069,TAG,79267.4462890625,64603.204528808594,76616.34558105469,66100.1050415039,57528.723876953125,75872.48596191406,40020.12298583984
[TG(52:10)|TG(51:3)]_FA16:0,0.304268840460607,5.281473985071641,0.464337523139875,0.4956037723044242,0.8170713552438069,TAG,144760.4110107422,235943.2590637207,212418.5760498047,166023.17120361328,109774.90713500977,123443.30895996094,31416.36242675781
"Cer(d14:2(4E,6E)/16:0)",-0.2975036460671478,2.0872419446580865,0.46467189357662164,0.4954486133044193,0.8170713552438069,Cer,12231.600914001465,14302.641021728516,12161.580936431885,12709.160888671877,13270.94091796875,10209.320644378662,16321.661117553713
LPE(17:2),-0.2971203714104976,4.624782132421941,0.4637281265024171,0.49588676312772556,0.8170713552438069,PE,95870.42626953124,84099.50592041016,71461.82489013672,77758.94537353516,65281.585205078125,88314.68615722656,76645.78509521484
LPC(O-20:4),0.3036805398933568,6.440928803684494,0.46258114169177134,0.49642013743220226,0.8173202977008758,PC,424194.90545654297,410976.16815185547,607029.6522216797,244308.95678710935,282456.2985229492,224706.8951416016,80810.565673828125
[TG(58:8)|TG(57:1)]_FA16:0,0.30259575689523194,5.829592440220758,0.4593185908433952,0.4979426029094655,0.8194088626154233,TAG,324349.9639892578,263375.9821166992,201098.9961547852,259909.49731445312,126415.6088256836,198268.8341064453,83071.10595703125
[TG(45:3)]_FA18:0,0.3011970877486231,4.624446482255864,0.45508615081143944,0.49992946629987267,0.8200922044554619,TAG,59361.24453735352,56063.92446899414,57442.464599609375,103673.28689575195,35542.6826171875,49837.10333251953,130508.18960571288
[TG(64:8)|TG(63:1)]_FA16:0,-0.29407884125357614,3.37661180907935,0.4541403245664242,0.5003753098190754,0.8200922044554619,TAG,43056.14352416992,40562.0227355957,36029.1028137207,42303.50262451172,38567.48257446289,35624.64242553711,18000.661163330078
[TG(65:12)|TG(64:5)]_FA18:1,-0.2940754893587175,3.080129608839295,0.4541072005885028,0.5003909360312379,0.8200922044554619,TAG,34223.882568359375,33274.38246154785,30474.46189880371,32452.242164611816,28333.18180847168,31974.982299804688,15505.041091918943
[TG(66:10)|TG(65:3)]_FA14:0,-0.2941941128831851,3.495636695660015,0.45451176595815923,0.5002001393424227,0.8200922044554619,TAG,32313.74227905273,30006.40226745605,87924.64544677734,36201.78225708008,50545.12338256836,33515.32229614258,13285.920959472656
DG(41:7)|DG(40:0)_C16:0,-0.29429067929947184,5.552827273229639,0.45487570287332346,0.5000286088981276,0.8200922044554619,DAG,221858.07556152344,107010.12761688232,179361.15173339844,179895.31225585938,139224.8699951172,178182.87255859375,111386.28735351562
FA(14:0),0.3013647621877735,5.067108652238837,0.45560920727166376,0.49968319738034056,0.8200922044554619,FA,199527.9541015625,102237.5673828125,55327.02368164063,65185.30462646485,68421.7646484375,57997.82421875,154558.71142578125
FA(7:3),-0.2947239054299523,1.9387439499485346,0.45589970592902773,0.49954651173170644,0.8200922044554619,FA,16208.34097290039,10192.200675964355,8783.92064666748,9768.800804138184,10731.300720214844,9749.460708618164,15835.661163330078
PG(34:5),-0.2944094499760164,5.2415921590301915,0.4552416227982121,0.4998562444434458,0.8200922044554619,PG,157085.8709716797,138799.1104736328,139102.81115722656,127446.62902832033,112877.8878173828,148735.71118164062,82617.0659790039
PS(P-31:0),-0.29372373299104726,4.705608453697159,0.4530895272264388,0.5008714269604615,0.8204629922849793,PS,116513.70715332033,60490.38416290283,88618.68572998047,115868.56829833984,72243.4458618164,104795.52685546876,62340.62414550781
PS(P-38:1),-0.29329764924256474,5.659719055769252,0.4517843554622232,0.5014888081993993,0.8210575261590368,PS,248828.1553955078,79762.38496017456,249491.7974853516,227452.17456054688,155133.01037597656,216580.75854492188,82356.06549072266
[TG(44:4)]_FA20:4,-0.2930556052036729,5.9908761986384595,0.45103521995898177,0.5018437544729898,0.8212220059251206,TAG,286097.7409667969,232967.29638671875,220485.0764160156,244393.93725585935,199915.1142578125,256323.07861328125,116196.68811035156
[TG(61:12)|TG(60:5)]_FA18:1,0.29964935800178677,4.313992784660356,0.4504885599349109,0.5021030363207329,0.8212298521069464,TAG,71693.18539428711,80463.46585083008,66893.48434448242,90449.2462310791,41933.02276611328,53572.744049072266,58774.70364379883
[TG(48:6)]_FA18:2,-0.2923658029038831,4.106294808599799,0.44885278643323545,0.5028802518182525,0.821884992693479,TAG,68543.52545166016,58366.30386352539,76094.244873046875,69421.08486938477,55227.12420654297,71084.0654296875,27828.181884765625
DG(29:2)_C18:1,-0.29228074011733324,4.127959488737901,0.4485738866535485,0.503012971976951,0.821884992693479,DAG,55267.86422348023,51687.34364700317,56313.70405960083,53154.90364837647,50438.36347198486,48755.92321777344,64718.72457885742
PS(P-32:0),-0.2920722326423109,5.335592497387346,0.44797283982688896,0.5032991956936923,0.821936490133373,PS,169537.07250976562,106431.7268333435,143084.54943847656,159986.01123046875,115768.02917480467,151980.5096435547,102823.2667236328
FA(10:3),0.2977411870116155,4.832944871161279,0.4448600727819212,0.5047859848541214,0.8235310278686804,FA,144861.0301513672,102834.30847167967,65317.04431152344,130214.28930664062,72828.48504638672,60839.82409667969,85541.526611328125
PG(31:0)|PG(O-32:0),0.2977710479141693,5.703780610350317,0.44497147572292306,0.5047326445375933,0.8235310278686804,PG,241678.25512695312,195088.5943603516,229182.1552734375,281357.1993408203,120306.5284423828,172707.73120117188,83204.6860961914
[TG(45:2)]_FA16:1,0.29561548553224015,6.932586165260783,0.43863894270180026,0.5077801123097969,0.8245648990796236,TAG,242686.81896972656,308070.06427001953,206655.3349609375,489029.8563232422,120295.3687133789,275381.14044189453,708768.56201171875
[TG(62:11)|TG(61:4)]_FA16:0,0.2957985995614436,4.304303223879855,0.43908591035375366,0.5075639777513229,0.8245648990796236,TAG,40308.06253051758,41033.743240356445,33780.96209716797,62650.02493286133,24764.561904907227,30035.96208190918,127585.64904785156
[TG(62:13)|TG(61:6)]_FA18:2,0.2955659738194495,4.943310082280144,0.4384712274725757,0.5078612531436285,0.8245648990796236,TAG,164824.19262695312,121087.16821289062,91910.72650146484,121478.46899414062,69595.70513916016,83734.325439453125,81067.12585449219
