Lipid,Genotype_5xFAD__Brain_Region_cortex,Genotype_5xFAD__Brain_Region_cortex,Genotype_5xFAD__Brain_Region_cortex,Genotype_5xFAD__Brain_Region_cortex,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo
PI (40:9),14623.161144256592,41983.82302856445,48874.84365844727,38300.92251586914,16270.52108001709,46491.16340637207,8737.200626373291,37159.78251647949,39765.7625579834
PI (42:0),18191.221115112305,56448.36389160156,53007.48338317871,49657.343185424805,16078.641201019287,55222.6237487793,8785.38070678711,41371.92305755615,50185.34329223633
PI (42:1),11830.200839996338,37362.28298950195,33680.982330322266,25892.56182861328,13142.021026611328,29636.242065429688,7008.700531005859,25998.84213256836,31569.922637939453
PI (42:10),12626.100860595703,36200.1428527832,34145.74252319336,30601.30229187012,14341.541038513184,36070.18285369873,7679.360427856445,26157.1019859314,30607.3819732666
PI (42:11),13659.180992126465,94236.50704956056,85985.90643310547,79724.98648834229,13978.24098968506,94302.3473815918,7830.220573425293,84022.20532989502,96198.4468383789
PI (42:3),10368.720790863035,54715.34394836426,44621.58310699463,50916.48315429688,12669.800815582275,86382.86659240723,7789.020587921143,37370.68281173706,49425.90350341797
PI (42:4),11964.560802459717,26707.581909179688,24800.46157836914,25020.861907958984,11819.600917816162,33456.80268859863,6445.460418701172,21335.98154449463,28506.06185913086
PI (42:5),12486.94091796875,39584.16297912598,34270.34267425537,39480.26341247559,11663.640739440918,44040.20314025879,7434.980556488037,28425.161895751957,39439.44297027588
PI (42:6),12792.84088897705,35595.28234863281,30045.0220413208,33742.30252075195,13233.880882263184,37214.0225982666,7472.900588989258,26294.16203308105,30193.08250427246
PI (42:7),19138.181453704838,51888.70361328125,46508.96405029297,37508.602783203125,19979.20133972168,41203.84315490723,11929.060848236084,41106.94253540039,40494.62243652344
PI (42:8),18294.16131591797,59798.96406555176,65668.88427734375,47037.6428527832,18378.721267700195,59572.563537597656,9546.200675964355,50438.78330993652,52728.80316162109
PI (42:9),13346.440795898438,36646.08236694336,30268.16205596924,28321.24200439453,14721.90121459961,34152.66223144531,8105.580562591553,25996.681854248047,34086.34230041504
PI (44:0),9258.200595855713,26372.342208862305,22798.181610107426,21238.341247558597,10154.140731811523,25252.942001342773,5137.120361328125,17024.70132446289,21318.981773376465
PI (44:1),10683.180770874023,24027.18169784546,22601.02156829834,19631.56131362915,9909.000625610352,24857.18148803711,6234.300430297852,18038.901439666748,21220.761421203613
PI (44:10),12718.080924987791,31737.502197265625,27943.822288513184,28134.12188720703,14685.440956115724,33116.6619720459,7493.980590820312,27733.98223876953,29607.72187805176
PI (44:12),10934.180839538574,27050.122177124023,25636.62171936035,25176.40173339844,11684.320861816406,29957.381980896,4992.800361633301,21482.56184387207,26528.72186279297
PI (44:2),11631.240810394287,27673.00214767456,23120.94166564941,26834.441619873047,13887.160984039308,25661.40167999268,7015.120460510254,20843.80142593384,22551.54173278809
PI (44:3),9674.280647277832,24116.362014770508,20934.48164367676,21331.621589660645,11654.300800323486,25255.542079925537,5166.500324249268,22607.481323242188,23485.061683654785
PI (44:4),11492.960803985596,22336.081428527832,23844.021682739258,22428.06172180176,11206.16079711914,24788.06185913086,5441.940368652344,17782.141387939453,21145.181594848636
PI (44:5),9656.740676879885,29989.78203964233,29901.522304534912,30283.602088928223,10894.560802459717,32699.302543640137,5299.000381469727,22170.82167816162,27737.18157196045
PI (44:6),10226.640632629396,25174.341735839844,23330.72148132324,24281.38166809082,10075.720722198486,28389.422332763672,6824.020450592041,19111.50129699707,24888.46150970459
PI (44:7),13651.901039123535,28979.38182067871,28671.18212890625,29417.00213623047,15082.301132202148,33328.06230163574,7912.920623779297,23190.021438598636,26126.801818847656
PI (44:8),12394.920852661133,29227.42213439941,30605.902557373047,24973.82165527344,12645.340900421144,30409.18241882324,6677.240432739258,22969.261360168457,25582.841773986816
PIo (18:0),46297.08313751221,478177.20080566406,461767.1098632813,426157.5498046875,59467.96373748779,513771.10009765625,26770.42213439941,430510.37365722656,360872.6403198242
PIo (20:5),57895.7643737793,384257.86474609375,121210.80973815918,223341.63497924805,72706.32482910156,332578.3630371094,26987.401443481445,74784.7271232605,185316.65365600583
PIo (28:0),22299.461601257324,106768.4072265625,103278.46841430664,84228.58609008789,27832.7419052124,94143.26763916016,14386.880947113035,83595.74464416504,108825.28866577148
PIo (30:0),42928.062980651855,188883.1322631836,220077.1527099609,132663.5694580078,44937.28328704834,126316.6078491211,24397.081661224365,186571.53356933597,190026.5764160156
PIo (30:1),24886.0216255188,136728.3286743164,135717.1098022461,108174.10678100586,28004.461765289307,109682.3678894043,12300.140869140623,112078.6872253418,118049.30813598631
PIo (32:0),75295.58486938477,348892.86572265625,382844.8039550781,231093.9938964844,81503.04599761963,198549.5557861328,46010.82348251343,363009.30078125,314710.3045654297
"PIo (32:1), PIp (32:0)",42283.603103637695,213272.57739257807,234460.11700439453,127653.1083984375,44871.06360244751,125520.9874267578,21462.30144882202,203559.07568359372,185898.13354492188
PIo (34:0),47725.18358230591,236596.8565673828,298182.825378418,169586.3721923828,54597.62379074097,170350.91064453125,28114.142028808597,246821.17553710935,217336.39294433597
"PIo (34:1), PIp (34:0)",50115.78333663941,327430.33984375,433920.8494873047,205587.05572509769,52047.96349334717,242037.6563720703,27326.94193649292,324920.22204589844,244028.2781982422
"PIo (34:3), PIp (34:2)",15548.100986480713,53911.804107666016,47897.44367980957,51302.00392150879,17304.301223754883,54538.72409057617,10739.860774993896,36978.882553100586,49797.16304016113
"PIo (34:4), PIp (34:3)",15238.180992126465,49850.583435058594,40362.86276245117,44056.8828125,17263.82122039795,55820.28393554688,11006.740703582764,32386.322204589844,46228.8236618042
PIo (36:0),27263.742042541504,90643.70770263672,87584.10559082031,66483.6450805664,27417.761795043945,66744.02499389648,14595.30086517334,75502.8464050293,82290.82571411133
"PIo (36:1), PIp (36:0)",31075.682132720947,122314.08892822266,187914.32986450195,98271.26770019533,32896.50242614746,91000.24639892578,15973.921173095703,120087.20913696288,110743.04940795898
"PIo (36:2), PIp (36:1)",23739.481590271,82793.08544921875,87450.64584350586,57751.90432739258,24283.741806030277,68741.48559570312,12769.880905151367,67951.54461669922,67676.26470947266
"PIo (36:3), PIp (36:2)",13970.180976867676,62231.44430541992,54357.20323944092,50647.12310791016,13469.600986480713,64625.10417175293,6869.960479736328,42194.58232116699,56321.24424743652
"PIo (36:4), PIp (36:3)",12331.40083694458,54134.66418457031,51701.34421539307,49025.82299804688,15021.041133880615,64772.82553100586,6678.080429077148,41335.8628616333,48596.74346923828
"PIo (36:5), PIp (36:4)",18496.82141113281,47794.16328430176,46062.36344909668,39652.4228515625,21857.48137283325,52224.26364135742,11962.780879974363,40354.40301513672,46775.52380371094
"PIo (38:1), PIp (38:0)",19887.04127883911,61238.3049621582,70781.68450927734,55786.92462158203,22621.561561584476,56626.843841552734,11349.46082687378,56791.905014038086,54324.04452514648
"PIo (38:2), PIp (38:1)",20536.92140197754,57555.88391113281,54826.22415161133,44422.662994384766,21627.80146408081,50591.22375488281,12792.220985412598,47143.90313720703,49068.58337402344
"PIo (38:3), PIp (38:2)",16774.06118774414,52154.72360229492,45337.80352783203,38558.542709350586,20842.181579589844,51248.403228759766,9593.340648651125,38491.16241455078,42415.6032409668
"PIo (38:4), PIp (38:3)",16759.841102600098,66323.24383544922,55266.08319091797,54296.2834777832,17688.621341705322,72280.46377563477,8562.100704193115,48399.94319152832,55266.14454650879
"PIo (38:5), PIp (38:4)",15668.601181030272,41182.48272705078,42733.94313049317,37472.06237792969,14599.141078948976,43801.58338165283,7747.940559387207,33399.46234893799,38381.68272399902
"PIo (38:6), PIp (38:5)",23624.16166305542,56619.94418334961,56583.5634765625,55190.70379638672,25621.24179458618,64232.563903808594,11006.440773010254,49437.7635345459,56890.52407836914
"PIo (40:1), PIp (40:0)",21083.56142425537,65715.46350097656,59175.303955078125,94665.90655517578,19832.901439666748,70585.30386352539,11567.560844421389,54281.12333679199,58610.6646270752
"PIo (40:2), PIp (40:1)",15409.521091461182,44786.36311340332,37732.80238342285,35962.36218261719,15525.601123809814,42603.2629699707,8094.140567779541,31120.981887817383,37609.74317932129
"PIo (40:3), PIp (40:2)",14513.960803985596,58149.28381347656,92681.04428863524,55523.52250671387,14500.360977172852,71730.22483825684,6945.78048324585,60904.10356140137,46150.18376159668
"PIo (40:4), PIp (40:3)",17239.24129486084,51946.16452026367,42725.48272705078,57238.8846282959,19509.96141052246,51325.683349609375,9834.800701141356,38675.66261291504,43785.843017578125
"PIo (40:5), PIp (40:4)",77120.52520370483,110089.82751464844,105327.38671875,105425.20874023438,81954.74552536011,122919.48828125,50856.30337142944,93987.1866455078,102679.8271484375
"PIo (40:6), PIp (40:5)",15008.801094055176,78218.58613586426,95183.10931396484,64270.34393310547,15026.261001586914,108356.62855529784,8753.880615234375,77157.36624145508,79890.54454040527
PIo (40:7),19322.80139160156,72737.1646118164,79635.64544677734,61559.3639831543,22308.72150039673,59564.00430297852,9826.720699310305,61205.30465698242,61948.68405151367
PIo (42:0),19314.641513824463,45612.22305297852,42675.94309997559,36410.362548828125,19814.321395874023,41362.343017578125,12802.68083190918,37585.162994384766,42956.86297607422
PIo (42:1),15458.681118011476,50723.24368286133,49559.483978271484,40683.46243286133,17723.42120361328,47392.58319091797,9494.080657958984,39604.923278808594,45948.42361450195
PIo (42:2),14854.901065826416,30519.28196716309,27296.84204864502,26285.601806640625,14288.601028442385,31557.562210083008,8910.180576324463,24553.141807556152,28093.34205627441
PIo (42:4),12946.140914916992,59184.26382446289,59452.76421356201,57193.003494262695,13731.560974121094,66930.8250579834,6606.560417175293,59451.46424865723,63959.30471801758
PIo (42:6),14400.461025238035,69324.26347351074,57576.42456054688,65203.70415496826,14716.941066741943,97332.30813598631,7899.540534973144,54532.6841506958,62842.96408081055
PIp (20:0),56848.224182128906,195413.1922607422,8745.06058883667,128402.25073242188,68084.56475830078,270166.1359863281,39082.66293334961,9918.040634155272,128300.62902832033
PIp (28:0),12947.880931854248,51786.50395202637,50581.363708496094,44436.94300842285,15315.201065063477,48733.423416137695,7626.640510559082,42570.56274414063,44719.10366821289
PIp (30:1),22604.361526489258,124194.689453125,180182.57247924805,210406.45361328125,40940.74283981323,157889.66888427734,15637.981033325195,154759.5299987793,130658.9891052246
PIp (32:1),23345.30174255371,86174.44790649414,93687.2074584961,64912.7649230957,27524.122062683105,99656.36758422852,13218.52091217041,74891.1049194336,86045.30545043945
PIp (34:1),24654.381916046143,97714.24697875977,105309.2280883789,73511.14431762695,31739.142028808597,76806.14532470703,17681.841217041016,89274.78762817383,94882.34704589844
PIp (34:4),19147.361450195312,45039.96331787109,36832.262924194336,41007.46292114258,18945.18126296997,44660.22288513184,8686.000602722168,30552.282341003414,38857.5623626709
PIp (36:5),126518.52933883668,184604.8732910156,187971.53198242188,172644.6513671875,141566.04946899414,183512.6306152344,80950.70561599731,165359.81201171875,176182.57202148438
PIp (38:6),130201.5301399231,223916.95776367188,232797.9951171875,205924.87353515625,146905.79113006592,209108.53515625,75795.02533721924,214168.61450195312,240572.79809570312
PIp (42:2),11621.600826263428,31577.341842651367,31576.382278442383,28637.40209960937,14244.401020050049,37987.04277038574,6635.800437927246,23724.821647644043,30804.962295532227
PIp (42:4),13124.400974273682,33207.06230163574,29549.422256469727,30886.52195739746,14063.121055603027,35265.80270385742,7295.620498657227,27113.281799316406,30489.84219360352
PIp (42:6),22910.88157653809,235928.0914306641,244880.86140441892,222624.6298522949,26027.30167388916,427723.8104553223,10798.680728912354,229209.7368774414,199166.0980834961
PS (22:7),23654.441848754883,20763.20147705078,78588.4857635498,73056.0846862793,37467.52290344238,26960.88173675537,25001.861694335938,78365.72610473633,90567.8281097412
PS (24:0),21829.561614990234,28598.92232513428,108883.9266052246,99720.44705200195,44268.3432006836,34575.42258453369,27058.121643066406,87537.28729248047,119614.7297668457
PS (26:0),29095.941986083984,24374.761825561523,66280.98489379883,56558.22393798828,39580.82308959961,24332.281658172607,27911.56162643433,62360.124755859375,92711.62762451172
PS (26:1),94313.10675048828,43262.84280395508,116503.109375,118051.82775878906,101249.14697265624,47368.30358886719,91100.8271484375,107852.408203125,112418.34753417967
PS (28:0),31181.74199295044,110219.67010498048,719310.3837280273,679836.0830688477,93858.68574905396,451545.04864501953,37223.70266342163,795553.4613952637,765532.4667663574
PS (28:1),37838.52248382568,24984.661712646484,69461.36462402344,64296.404541015625,45998.943283081055,25938.181686401367,43498.04290008545,62700.58404541016,63137.884033203125
PS (28:2),20267.321563720703,14547.480869293213,46920.50387573242,45032.0228881836,25034.341999053955,16671.12124633789,19931.561485290527,41108.38262939453,45010.34356689453
PS (30:0),46587.40333938599,26861.141830444336,99919.34704589844,76934.82446289062,60354.68439102173,27540.78190612793,51164.72340774536,79281.125,95721.38732910156
PS (30:1),21482.761501312256,18780.661487579346,56516.183685302734,48704.34390258789,31660.8219871521,16652.801231384277,23543.661518096924,48004.08392333984,47324.623291015625
PS (30:2),21962.841678619385,19494.16138458252,61529.504333496094,54529.9436340332,34761.62243652344,19508.46128845215,25224.521953582764,53596.22314453125,54267.16326904297
PS (30:3),24493.901851654053,18131.98160934448,66082.20527648926,63886.06454467773,37585.76290130615,22818.26127624512,25721.26181411743,67380.62420654297,68684.44537353516
PS (30:4),19212.16128540039,18474.98120880127,50300.50357055664,50800.16340637207,27467.52194595337,21014.92133712769,20899.041522979736,45810.20336914063,48975.28402709961
PS (32:0),36637.28247833252,25809.961784362797,108374.26641845705,102922.96643066406,48001.96355438232,26517.541534423828,38473.98251342773,86966.52545166016,112422.04718017578
PS (32:1),24452.221939086918,15150.00106048584,85463.96557617188,65170.963928222656,29519.481819152832,22318.781383514404,24875.78186035156,69019.82518005371,58200.64483642578
PS (32:2),33530.86236190796,114085.02656555176,475194.3399963379,333417.3272705078,64785.70418930054,128142.12913513184,32172.902477264404,457251.5487670898,182570.61328125
