Lipid,Genotype_5xFAD__Brain_Region_cerebellum,Genotype_5xFAD__Brain_Region_cerebellum,Genotype_5xFAD__Brain_Region_cerebellum,Genotype_5xFAD__Brain_Region_cerebellum,Genotype_5xFAD__Brain_Region_cerebellum,Genotype__WT___Brain_Region__cerebellum,Genotype__WT___Brain_Region__cerebellum,Genotype__WT___Brain_Region__cerebellum
[TG(56:5)]_FA20:0,22592.561714172363,25531.601860046387,30205.72164916992,29887.021911621094,25298.20181274414,23710.861824035645,27418.521697998047,22192.081329345703
[TG(56:5)]_FA20:4,83718.76525878906,173014.3524169922,170935.83135986328,214269.09747314453,129469.189453125,115265.77069091795,149847.11071777344,128478.34967041016
[TG(56:6)]_FA16:0,69588.86447143555,630807.814239502,86311.2657623291,133964.8097229004,115811.92785644533,119164.64755249023,286526.9176635742,76287.16485595703
[TG(56:6)]_FA16:1,32548.442474365234,126242.7293395996,42577.703125,59200.36376953125,44072.04370117188,47657.80310058594,79589.92568969727,37015.90283203125
[TG(56:6)]_FA18:0,58140.06335449219,236124.9574584961,62453.36444091797,99687.4676513672,84356.42492675781,87306.345703125,148610.13177490234,61167.70391845703
[TG(56:6)]_FA18:1,67976.5046081543,500764.3926696777,90356.7469177246,124602.40829467772,101747.9469909668,88279.98635864258,310115.06271362305,88682.80685424805
[TG(56:6)]_FA18:2,209052.4938354492,2599582.2903442383,293245.28356933594,577874.5012817383,434397.510559082,296628.68322753906,1348745.4502563477,250042.8194580078
[TG(56:6)]_FA20:0,19947.101402282715,24745.201599121094,23350.64176940918,25655.261741638184,23081.821548461918,19646.34132385254,23373.34161376953,18601.681243896484
[TG(56:6)]_FA20:4,191601.8555908203,352834.7268066406,417564.7702636719,484272.5238037109,306868.4052734375,271041.08056640625,365571.0897216797,319759.2569580078
[TG(56:7)]_FA16:0,40341.9026184082,108622.54696655272,63515.70501708984,82035.02575683594,52067.423400878906,60534.9641418457,87891.54656982422,50149.60330200195
[TG(56:7)]_FA16:1,68317.0446472168,618845.5997924805,84132.98573303223,127704.76834106444,115706.78814697266,119519.28717041016,298004.9819030762,74145.56530761719
[TG(56:7)]_FA18:0,42187.96276855469,39172.02267456055,58449.30438232422,196267.45361328125,88919.76719665527,63478.0436706543,69587.22430419922,51446.80270385742
[TG(56:7)]_FA18:1,54239.32360839844,222761.97552490237,67293.48498535156,86672.0068359375,94326.6260986328,63986.12469482422,130176.67059326172,64295.86456298828
[TG(56:7)]_FA18:2,66625.96447753906,491680.490814209,92210.08670043944,130698.14807128906,109670.78833007812,90976.38540649414,306397.90298461914,86646.7262878418
[TG(56:7)]_FA20:0,21275.021461486816,22438.781707763672,26704.621826171875,33752.682273864746,30470.42244720459,25796.021701812744,24639.40187072754,22567.961517333984
[TG(56:7)]_FA20:4,86955.90588378906,251033.4574584961,278096.6986694336,302744.0994873047,185636.15048217773,168111.91403198242,239851.51321411133,203970.45672607425
[TG(56:8)]_FA16:0,49593.702545166016,48045.86282348633,55145.68341064453,52309.94342041016,41428.1032409668,50460.34295654297,47887.40393066406,43653.44287109375
[TG(56:8)]_FA16:1,42099.42321777344,108654.927734375,66271.78448486328,82525.22523498535,57712.0643157959,58737.44357299805,81709.58609008789,50772.16368103027
[TG(56:8)]_FA18:0,29155.48223876953,38104.70278930664,43856.98355102539,49506.66329956055,36991.00273132324,40106.32267761231,36361.762268066406,36549.66233825684
[TG(56:8)]_FA18:1,47490.623291015625,43996.04333496094,62506.18395996094,166822.63543701172,99391.88595581056,62928.02439880371,71053.1242980957,56850.38484191895
[TG(56:8)]_FA18:2,56894.063903808594,231371.73614501956,65204.08508300781,89243.26580810547,85506.2658996582,67102.20440673828,132445.94952392578,63566.86395263672
[TG(56:8)]_FA20:0,25008.02195739746,25871.401916503903,35851.56251525879,34145.10221862793,30617.82208251953,28993.181930541992,30963.042221069336,26796.362098693848
[TG(56:8)]_FA20:4,62984.82473754883,213304.19653320312,216657.15606689453,248947.61529541016,146417.9291381836,107498.0687866211,140425.19064331055,134440.11279296875
[TG(58:0)]_FA16:0,31945.982299804688,31117.9423828125,48316.723236083984,44207.26361083984,37378.64269256592,35859.22296142578,33464.581970214844,35119.78260803223
[TG(58:0)]_FA16:1,51779.303619384766,50020.40284729004,70020.16561889648,72350.38484191895,49866.7234954834,78914.44436645508,62190.484786987305,51069.64334106445
[TG(58:0)]_FA18:0,92658.76637268066,70841.8240814209,121864.50820922852,132074.16802978516,100263.0253753662,96304.06689453124,93237.3878173828,103153.18757629396
[TG(58:0)]_FA18:1,22075.44163513184,22118.921752929688,26251.70196533203,28663.88201904297,34295.961601257324,27428.66195678711,29639.80210876465,24593.48151397705
[TG(58:0)]_FA18:2,20355.861434936523,19780.58123779297,20278.061401367188,19770.621559143063,24399.341796875,19849.38144683838,20811.401573181152,17962.44123840332
[TG(58:0)]_FA20:0,23447.521484375,26651.681762695312,29524.942337036133,34189.82238006592,31630.021865844727,25965.62191772461,26248.46188354492,22054.501472473145
[TG(58:0)]_FA20:4,23850.1416015625,19462.10138702393,24881.12168121338,43376.26235580444,40270.80279159546,27926.00170135498,29259.14207458496,25157.561595916748
[TG(58:1)]_FA16:0,19801.48129272461,20133.30160522461,30619.242156982426,33621.222396850586,20493.66159057617,23699.02171325684,24341.94180297852,21314.541473388672
[TG(58:1)]_FA16:1,34342.56278991699,31380.142211914062,47208.70309448242,42604.08326721192,42127.18325805664,35512.68212890625,37086.843170166016,38209.52275085449
[TG(58:1)]_FA18:0,24457.94155883789,25599.68196105957,43094.2629699707,52364.76413726807,29606.782318115234,31335.20211791992,26003.40184020996,24148.22176361084
[TG(58:1)]_FA18:1,103398.5273590088,81341.1061706543,147086.67114257812,129265.8299407959,123998.54991149902,101196.70825195312,116147.22952270508,110449.12971496582
[TG(58:1)]_FA18:2,23773.94187927246,24616.981658935547,29755.14227294922,26152.68197631836,35673.84259033203,25990.901985168457,27299.88186645508,25219.28186798096
[TG(58:1)]_FA20:0,21505.16177368164,25578.201599121094,30262.681671142574,31380.30165863037,28333.661987304688,21641.22141265869,26390.16202545166,22993.3016204834
[TG(58:1)]_FA20:4,21028.12142944336,20846.40143585205,20357.98164367676,22226.601669311523,20379.18148803711,22160.52149963379,19070.00134277344,17870.781288146973
[TG(58:10)]_FA16:0,18831.88130950928,32152.18199157715,21745.261489868164,25660.101669311523,21365.00134277344,24515.721794128414,28712.78204345703,20837.381492614742
[TG(58:10)]_FA16:1,23343.40171813965,28227.50204467773,23988.581497192383,22162.301475524902,21876.10157775879,24382.701736450195,25808.482025146484,22529.241569519043
[TG(58:10)]_FA18:0,25105.16145324707,20739.14143371582,24586.10148620605,42428.66381072998,36167.52242279053,33053.542083740234,31428.40234375,25607.40171051025
[TG(58:10)]_FA18:1,23973.021926879883,26455.121856689453,25898.12174224853,31044.22200012207,29129.942237854004,26641.48161315918,24074.741897583008,23539.66160583496
[TG(58:10)]_FA18:2,54203.64404296875,41421.40286254883,56251.524017333984,48709.92314147949,47841.74311828613,60697.92468261719,41070.22302246094,46840.32292175293
[TG(58:10)]_FA20:0,19398.96166229248,22119.68130493164,23189.641567230225,24108.721618652344,27222.742095947266,21023.48162078857,23134.621658325195,19756.081466674805
[TG(58:10)]_FA20:4,29658.76229095459,42596.16288757324,34487.16223144531,42846.42260742188,36991.282859802246,36902.70262145996,32519.781951904297,31983.942489624023
[TG(58:2)]_FA16:0,20839.521453857426,22248.721603393555,26172.64193725586,23287.94164276123,21366.48149871826,22490.92172241211,25079.241821289062,20693.401473999023
[TG(58:2)]_FA16:1,20286.16160583496,21383.76154327393,32458.20260620117,31755.922645568848,24473.62180328369,25393.08184814453,22202.961486816406,20821.42148590088
[TG(58:2)]_FA18:0,24437.72158813477,26851.20191192627,34971.20274353027,38869.74331665039,34904.12208557129,33161.18249511719,31096.84259033203,26400.78223419189
[TG(58:2)]_FA18:1,26136.48200988769,29724.06214904785,43802.04260253906,47814.90342712402,40468.50254058838,29157.502075195312,25967.781784057617,31449.862228393555
[TG(58:2)]_FA18:2,104127.58889770508,88175.6284790039,132202.00979614258,131999.79000854492,125871.82704162598,100422.5867614746,113108.66952514648,114899.40854644775
[TG(58:2)]_FA20:0,21993.341674804688,27152.902305603027,28888.281616210938,37454.44249725342,25314.62184906006,27465.78186798096,28616.48200988769,22960.661712646484
[TG(58:2)]_FA20:4,44092.26300048828,46896.06365966797,48846.283447265625,53676.104064941406,42501.86294555664,48331.6635131836,48198.48309326172,39427.70315551758
[TG(58:3)]_FA16:0,35685.0821685791,26271.462188720703,29069.1817779541,25904.72165679932,27450.342109680176,30836.48203277588,28523.182388305664,23884.302032470703
[TG(58:3)]_FA16:1,20495.141311645508,23754.28155517578,24103.8818359375,24767.8217086792,21101.60171508789,20648.161529541016,26127.161895751957,20297.88144683838
[TG(58:3)]_FA18:0,24451.82164001465,28302.062202453613,24255.441482543945,33475.042541503906,22264.041870117188,32865.26239013672,28956.461837768555,22675.321716308597
[TG(58:3)]_FA18:1,26517.401962280277,29104.762130737305,31877.22235107422,43515.80314636231,46285.26361846924,31284.60171508789,32873.882736206055,31116.32225036621
[TG(58:3)]_FA18:2,25380.54179382324,28705.4620513916,45616.34356689453,48310.643463134766,40699.82273101807,28273.78196716309,29315.56182861328,31049.622428894043
[TG(58:3)]_FA20:0,17850.381149291992,25494.18199539185,27951.12208557129,27330.162048339844,24473.021675109863,22416.561408996586,25468.721603393555,19249.1614112854
[TG(58:3)]_FA20:4,28385.9422454834,32473.682746887207,37888.42300415039,45374.84280395508,38927.24294662476,33090.94223022461,38249.40246582031,29799.34200286865
[TG(58:4)]_FA16:0,15780.84129333496,19507.12144470215,18458.88117980957,20504.621437072758,16362.521102905272,21484.28160095215,19890.961456298828,17053.821113586426
[TG(58:4)]_FA16:1,35205.68305969238,24115.641883850098,27047.12158203125,24347.5817565918,23764.761909484863,28117.00213623047,28628.94206237793,23312.461456298828
[TG(58:4)]_FA18:0,22782.34181213379,42442.98310852051,25559.18173980713,37998.86297988892,26109.02173614502,28571.32209777832,38366.682624816895,21335.041648864742
[TG(58:4)]_FA18:1,26594.94174194336,28772.9423828125,29930.94218444824,32288.88256835937,31708.62242126465,30465.40251159668,27286.542121887207,22351.061515808105
[TG(58:4)]_FA18:2,29397.842346191406,28994.841873168945,38207.722579956055,43143.942947387695,47939.42307281494,32484.00230407715,35835.38269042969,31278.842262268063
[TG(58:4)]_FA20:0,26411.061950683597,37424.80255126953,28856.542251586918,31327.722457885742,31221.102256774902,32376.22232055664,32812.44255065918,24840.64192199707
[TG(58:4)]_FA20:4,24906.76177978516,27447.281997680664,30626.00227355957,36833.422454833984,32206.062294006348,24604.841705322266,24528.02198791504,23251.66157150269
[TG(58:5)]_FA16:0,19634.921409606934,22058.98156738281,24684.78196716309,20995.84146118164,19668.34156036377,22754.22169494629,23799.721435546875,18697.661170959476
[TG(58:5)]_FA16:1,18713.941452026367,20708.801147460938,17814.44125366211,21293.60152053833,17292.141326904297,21171.90156555176,24007.101776123047,15924.761123657228
[TG(58:5)]_FA18:0,27900.74188232422,92202.26593017578,36904.62283325195,55621.48425292969,38175.36289978027,44843.68270874024,60257.403411865234,31955.762287139893
[TG(58:5)]_FA18:1,25077.26164245605,55592.58393859863,25930.5419921875,39205.28281402588,29780.90234375,30707.62197875977,39758.50238037109,21508.861656188965
[TG(58:5)]_FA18:2,26014.24171447754,33023.58207702637,30775.76233673096,32598.242263793945,32591.50244140625,31166.80256652832,30679.322120666504,27126.622131347656
[TG(58:5)]_FA20:0,29620.16229248047,29956.942092895508,28280.702041625977,29994.622116088867,24455.26161193848,31609.40260314941,24957.761672973636,28036.76181030273
[TG(58:5)]_FA20:4,23345.30168914795,28842.162109375,35267.202407836914,37711.00275802612,30395.722122192383,27279.62187194824,27687.341918945312,29486.682189941406
[TG(58:6)]_FA16:0,21062.72148132324,21899.001419067383,23210.3416595459,26797.04173278809,24019.64170074463,24251.78200531006,24009.421661376957,20460.461349487305
[TG(58:6)]_FA16:1,20210.7813873291,20780.161575317383,23072.421676635742,24382.52180480957,20435.441604614258,22312.021514892574,25463.92213439941,17771.661170959473
[TG(58:6)]_FA18:0,56557.46417236328,458234.59375,61577.20468139648,112535.54830932616,96279.72686767578,101019.56646728516,218808.2528076172,66124.24398803711
[TG(58:6)]_FA18:1,28116.56202697754,88829.88536834717,36445.04277038574,48677.023040771484,45609.483238220215,35205.42182922363,60205.18389892578,32618.201919555664
[TG(58:6)]_FA18:2,25821.461853027344,55175.624252319336,28438.86163330078,39516.08226013184,31578.88214111328,33763.36282348633,37992.202728271484,22991.061393737797
[TG(58:6)]_FA20:0,30358.261825561523,35802.14227294922,32379.38264465332,43006.84307861328,38439.943267822266,35312.30294799805,32485.22257995605,30247.8819732666
[TG(58:6)]_FA20:4,23103.781768798828,36730.98310852051,39460.88243103027,47937.18280029297,36136.42198181152,32739.28221130371,40100.223083496094,28646.02136993408
[TG(58:7)]_FA16:0,28675.322052001957,31313.122161865234,47910.36393737793,54455.403060913086,40431.92265319824,36297.90225219727,32395.7223815918,34885.92218017578
[TG(58:7)]_FA16:1,22486.221771240234,25902.702041625977,23351.74171447754,27616.882263183597,23028.601501464844,26835.982208251957,22709.781730651852,21237.12133026123
[TG(58:7)]_FA18:0,37341.08224487305,77355.9057006836,59312.72479248047,75246.32495117188,47092.52310180664,54474.40408325195,61233.26388549805,45056.02328491211
[TG(58:7)]_FA18:1,51913.52391052246,438581.90911865234,69730.80471801758,97224.70764160156,102954.50741577148,66609.90460205078,186827.2128753662,62509.74417114258
[TG(58:7)]_FA18:2,31839.482330322266,90369.02563476562,36820.80277252197,51447.323875427246,43905.24343109131,36877.80224609375,58898.74380493164,31492.32221221924
[TG(58:7)]_FA20:0,39703.14242553711,34232.5026550293,42781.02282714844,219256.09686660767,83189.70581054688,51639.1442489624,63323.86585998535,64772.285583496094
[TG(58:7)]_FA20:4,21029.441482543945,34070.242752075195,32534.68201446533,33505.52207946777,25229.38180541992,27949.782192230225,31512.76243591309,25458.441696166992
[TG(58:8)]_FA16:0,29852.041870117188,33820.722564697266,44380.58270263672,49952.50321960449,35182.22230529785,34204.9225769043,36462.04275512695,30179.922073364258
[TG(58:8)]_FA16:1,27827.841918945312,32148.92205810547,48669.64343261719,53258.663803100586,40052.82305908203,37411.7428894043,33931.882232666016,34407.66244506836
[TG(58:8)]_FA18:0,48439.883728027344,43948.52314758301,47803.20292663574,51709.723541259766,36841.20297241211,49948.34359741211,41479.8630065918,44364.14389038086
[TG(58:8)]_FA18:1,40908.96241760254,72308.02618408203,67363.84561157227,71051.30445861816,66760.58456420898,44537.16279602051,58829.66442871094,52354.06332397461
[TG(58:8)]_FA18:2,52776.06362915039,438194.1513366699,75212.00527954102,97437.52662658691,107896.04760742188,65631.98498535156,194845.0531616211,60727.34332275391
[TG(58:8)]_FA20:0,30205.50234985352,33076.06234741211,35389.32247924805,34072.86198425293,33213.64287567139,36008.38243103027,34498.922302246094,28531.241737365723
[TG(58:8)]_FA20:4,24740.08169555664,47011.82357788086,32668.56205749512,38214.76217651367,38173.10259246826,35024.9026184082,37755.86308288574,29779.542388916016
[TG(58:9)]_FA16:0,19600.821701049805,26270.341903686523,23842.941619873047,24081.78173828125,21605.201530456543,25441.14176940918,24020.58159637451,21932.201667785645
[TG(58:9)]_FA16:1,30339.78213500977,32226.82232666016,41163.32293701172,48808.20297241211,34310.56238555908,36608.843032836914,37695.52279663086,32893.38188171387
[TG(58:9)]_FA18:0,22869.641647338867,24817.501693725582,23493.681838989258,30250.10178375244,25390.381629943848,28315.061950683597,24506.14178466797,22647.64179992676
[TG(58:9)]_FA18:1,50706.48335266113,43022.202880859375,57213.26428222656,52502.06332397461,50127.843185424805,54586.98350524902,43853.22250366211,45328.26284790039
[TG(58:9)]_FA18:2,39015.66232299805,75839.16534423828,67349.46533203125,70657.70539855957,65605.525390625,44587.30303955078,63279.16491699219,48731.4836730957
[TG(58:9)]_FA20:0,25427.201919555664,34311.862396240234,38620.022369384766,46213.622131347656,35780.04250335693,31748.84197998047,33475.34208679199,28549.601593017574
[TG(58:9)]_FA20:4,28802.102294921875,38752.36283874512,31328.942474365234,35112.12188720703,29639.622200012207,34569.342346191406,31899.682403564453,31395.46187210083
[TG(60:0)]_FA16:0,15013.9810256958,15846.08122253418,20345.20142364502,22372.281589508057,17919.601230621338,18762.32137298584,16656.381286621094,16676.561141967773
[TG(60:0)]_FA16:1,14462.061004638672,12981.320991516111,16092.261058807371,15477.201171875,13730.020935058594,16064.201080322266,14174.100944519045,12566.720916748049
