Lipid,Genotype_5xFAD__Brain_Region_cerebellum,Genotype_5xFAD__Brain_Region_cerebellum,Genotype_5xFAD__Brain_Region_cerebellum,Genotype_5xFAD__Brain_Region_cerebellum,Genotype_5xFAD__Brain_Region_cerebellum,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo
TAG(58:2)_FA 20:4,44092.26300048828,46896.06365966797,48846.283447265625,53676.104064941406,42501.86294555664,55790.28332519531,52438.94372558594,50586.003662109375,48279.50344848633,42721.602783203125
TAG(58:3)_FA 16:0,35685.0821685791,26271.462188720703,29069.1817779541,25904.72165679932,27450.342109680176,53076.20413208008,32259.52227783203,25635.622131347656,21812.5814743042,22758.66152191162
TAG(58:3)_FA 16:1,20495.141311645508,23754.28155517578,24103.8818359375,24767.8217086792,21101.60171508789,36166.58247375488,23861.501693725582,19641.94146728516,19913.10125732422,20205.281356811523
TAG(58:3)_FA 18:0,24451.82164001465,28302.062202453613,24255.441482543945,33475.042541503906,22264.041870117188,48670.92333984375,26257.121894836426,23281.72149658203,24925.36198425293,25066.64193725586
TAG(58:3)_FA 18:1,26517.401962280277,29104.762130737305,31877.22235107422,43515.80314636231,46285.26361846924,49589.30363464356,46375.94268798828,32096.88188934326,37987.34293746948,36251.14220428467
TAG(58:3)_FA 18:2,25380.54179382324,28705.4620513916,45616.34356689453,48310.643463134766,40699.82273101807,40526.74282836914,30554.48207092285,33010.38246154785,33703.40275192261,31020.38208770752
TAG(58:3)_FA 20:0,17850.381149291992,25494.18199539185,27951.12208557129,27330.162048339844,24473.021675109863,36305.58265686035,33081.10224151611,24312.841789245605,19891.86131668091,19770.04158782959
TAG(58:3)_FA 20:4,28385.9422454834,32473.682746887207,37888.42300415039,45374.84280395508,38927.24294662476,48618.623680114746,42159.22338867188,39680.60306549072,35113.48258972168,30192.402046203613
TAG(58:4)_FA 16:0,15780.84129333496,19507.12144470215,18458.88117980957,20504.621437072758,16362.521102905272,34804.42224121094,19541.58123779297,17019.30126953125,17276.10121154785,15240.340980529783
TAG(58:4)_FA 16:1,35205.68305969238,24115.641883850098,27047.12158203125,24347.5817565918,23764.761909484863,51184.84358215332,33525.162773132324,25497.96203613281,20607.041347503666,22988.041877746586
TAG(58:4)_FA 18:0,22782.34181213379,42442.98310852051,25559.18173980713,37998.86297988892,26109.02173614502,71563.30522155762,30029.622283935547,27783.84197998047,31122.482421875,27206.2421875
TAG(58:4)_FA 18:1,26594.94174194336,28772.9423828125,29930.94218444824,32288.88256835937,31708.62242126465,51693.84371948242,32931.782165527344,30766.86197662353,23394.18141937256,23046.68184661865
TAG(58:4)_FA 18:2,29397.842346191406,28994.841873168945,38207.722579956055,43143.942947387695,47939.42307281494,52005.66400146485,44303.38342285156,32580.20211791992,35651.56241607666,37322.743350982666
TAG(58:4)_FA 20:0,26411.061950683597,37424.80255126953,28856.542251586918,31327.722457885742,31221.102256774902,59456.20398712158,38736.76286315918,33596.90231323242,30858.30239868164,27482.321784973145
TAG(58:4)_FA 20:4,24906.76177978516,27447.281997680664,30626.00227355957,36833.422454833984,32206.062294006348,54621.34341430664,28945.722061157227,25690.90193176269,29335.481826782227,24718.141883850098
TAG(58:5)_FA 16:0,19634.921409606934,22058.98156738281,24684.78196716309,20995.84146118164,19668.34156036377,40418.80316162109,23739.061477661133,19295.44132232666,20015.64129638672,20949.58144378662
TAG(58:5)_FA 16:1,18713.941452026367,20708.801147460938,17814.44125366211,21293.60152053833,17292.141326904297,33259.842361450195,20213.62127685547,18149.72135925293,19837.96142578125,16621.061225891113
TAG(58:5)_FA 18:0,27900.74188232422,92202.26593017578,36904.62283325195,55621.48425292969,38175.36289978027,67731.6040649414,43099.083068847656,33183.54228210449,45404.08349609375,35849.922439575195
TAG(58:5)_FA 18:1,25077.26164245605,55592.58393859863,25930.5419921875,39205.28281402588,29780.90234375,64524.30432128906,36774.88236618042,28880.28196716309,32478.3224029541,28437.08196258545
TAG(58:5)_FA 18:2,26014.24171447754,33023.58207702637,30775.76233673096,32598.242263793945,32591.50244140625,48463.60350036621,33955.382247924805,30026.22193145752,26888.421493530277,24830.861671447758
TAG(58:5)_FA 20:0,29620.16229248047,29956.942092895508,28280.702041625977,29994.622116088867,24455.26161193848,53252.38377380371,33226.72193145752,31656.80249786377,29430.5817565918,27390.041526794437
TAG(58:5)_FA 20:4,23345.30168914795,28842.162109375,35267.202407836914,37711.00275802612,30395.722122192383,41740.762550354,32824.20230102539,27809.841796875,31415.86215209961,24671.80159759521
TAG(58:6)_FA 16:0,21062.72148132324,21899.001419067383,23210.3416595459,26797.04173278809,24019.64170074463,32691.18235778809,24218.942138671875,19524.041427612305,24069.781692504883,18744.3014793396
TAG(58:6)_FA 16:1,20210.7813873291,20780.161575317383,23072.421676635742,24382.52180480957,20435.441604614258,41101.42288208008,26218.681762695312,18674.52124023437,19701.74160003662,17765.201148986816
TAG(58:6)_FA 18:0,56557.46417236328,458234.59375,61577.20468139648,112535.54830932616,96279.72686767578,66707.70446777344,53353.58395385742,58626.06408691406,75882.22505187988,53568.383850097656
TAG(58:6)_FA 18:1,28116.56202697754,88829.88536834717,36445.04277038574,48677.023040771484,45609.483238220215,63740.9245300293,44442.42269897461,35347.66254425049,41166.70335006714,33335.9822845459
TAG(58:6)_FA 18:2,25821.461853027344,55175.624252319336,28438.86163330078,39516.08226013184,31578.88214111328,63130.22413635254,34660.84264373779,31576.022384643555,33187.02265167236,28127.42194366455
TAG(58:6)_FA 20:0,30358.261825561523,35802.14227294922,32379.38264465332,43006.84307861328,38439.943267822266,42706.68276977539,32609.90222930908,33888.10217285156,35131.602767944336,24954.62181091309
TAG(58:6)_FA 20:4,23103.781768798828,36730.98310852051,39460.88243103027,47937.18280029297,36136.42198181152,57877.863998413086,35907.86242675781,31585.66241455078,33953.12253570557,32874.66215515137
TAG(58:7)_FA 16:0,28675.322052001957,31313.122161865234,47910.36393737793,54455.403060913086,40431.92265319824,46660.60382080078,31411.902282714844,32267.02249145508,48352.76319885254,35738.962326049805
TAG(58:7)_FA 16:1,22486.221771240234,25902.702041625977,23351.74171447754,27616.882263183597,23028.601501464844,31996.08211517334,24496.001586914062,20280.861358642574,25046.32160949707,21947.301635742188
TAG(58:7)_FA 18:0,37341.08224487305,77355.9057006836,59312.72479248047,75246.32495117188,47092.52310180664,67769.5244140625,41638.103088378906,44766.56359863281,61442.98391723633,43289.10321044922
TAG(58:7)_FA 18:1,51913.52391052246,438581.90911865234,69730.80471801758,97224.70764160156,102954.50741577148,65500.78405761719,49036.64324951172,53295.243560791016,61932.36444091797,48667.62344360352
TAG(58:7)_FA 18:2,31839.482330322266,90369.02563476562,36820.80277252197,51447.323875427246,43905.24343109131,67152.70446777344,46333.0235748291,35453.86296081543,39929.88332366943,35773.443099975586
TAG(58:7)_FA 20:0,39703.14242553711,34232.5026550293,42781.02282714844,219256.09686660767,83189.70581054688,49971.18428039551,62344.12463378906,146664.0316772461,200015.95705413815,43983.6626663208
TAG(58:7)_FA 20:4,21029.441482543945,34070.242752075195,32534.68201446533,33505.52207946777,25229.38180541992,53059.64405059815,32111.90251159668,28742.42222595215,29252.902389526367,26487.561653137207
TAG(58:8)_FA 16:0,29852.041870117188,33820.722564697266,44380.58270263672,49952.50321960449,35182.22230529785,65551.08503723145,36900.142837524414,34963.7825012207,41771.22296142578,32931.062072753906
TAG(58:8)_FA 16:1,27827.841918945312,32148.92205810547,48669.64343261719,53258.663803100586,40052.82305908203,41579.14303588867,32339.622467041016,32953.062576293945,46931.18312072754,35633.802185058594
TAG(58:8)_FA 18:0,48439.883728027344,43948.52314758301,47803.20292663574,51709.723541259766,36841.20297241211,53873.10354614258,40718.64309692383,48290.06343078613,42780.36346435547,40962.44250488281
TAG(58:8)_FA 18:1,40908.96241760254,72308.02618408203,67363.84561157227,71051.30445861816,66760.58456420898,62656.78512573242,48906.22329711914,46736.58331298828,55021.9836730957,48423.16383361816
TAG(58:8)_FA 18:2,52776.06362915039,438194.1513366699,75212.00527954102,97437.52662658691,107896.04760742188,68225.02462768555,47634.10314941406,52753.10417175293,59055.924072265625,50684.44421386719
TAG(58:8)_FA 20:0,30205.50234985352,33076.06234741211,35389.32247924805,34072.86198425293,33213.64287567139,36917.44215393066,27275.662155151367,37812.782455444336,31555.3018951416,25472.54168701172
TAG(58:8)_FA 20:4,24740.08169555664,47011.82357788086,32668.56205749512,38214.76217651367,38173.10259246826,77324.02523803711,42188.50298309326,37272.50241088867,43279.54244995117,33234.86233520508
TAG(58:9)_FA 16:0,19600.821701049805,26270.341903686523,23842.941619873047,24081.78173828125,21605.201530456543,46679.66328430176,25987.90182495117,19682.50154113769,22587.421424865723,22411.141792297363
TAG(58:9)_FA 16:1,30339.78213500977,32226.82232666016,41163.32293701172,48808.20297241211,34310.56238555908,58750.244400024414,36205.82287597656,35956.022399902344,39840.16278839111,30749.46224975586
TAG(58:9)_FA 18:0,22869.641647338867,24817.501693725582,23493.681838989258,30250.10178375244,25390.381629943848,40394.32276916504,23871.821647644043,21538.961490631104,25490.461784362797,23350.701751708984
TAG(58:9)_FA 18:1,50706.48335266113,43022.202880859375,57213.26428222656,52502.06332397461,50127.843185424805,58384.34387207031,50902.06359863281,56451.243392944336,42243.3828125,44361.923400878906
TAG(58:9)_FA 18:2,39015.66232299805,75839.16534423828,67349.46533203125,70657.70539855957,65605.525390625,66365.16497802734,43804.44303894043,48497.08312988281,57142.20387268066,44282.4638671875
TAG(58:9)_FA 20:0,25427.201919555664,34311.862396240234,38620.022369384766,46213.622131347656,35780.04250335693,53509.74353027344,30961.122398376465,32077.441864013672,33717.66209411621,27125.042373657227
TAG(58:9)_FA 20:4,28802.102294921875,38752.36283874512,31328.942474365234,35112.12188720703,29639.622200012207,54609.26341247559,39049.50312805176,30056.08178710937,34426.82211303711,26379.861770629883
TAG(60:0)_FA 16:0,15013.9810256958,15846.08122253418,20345.20142364502,22372.281589508057,17919.601230621338,28201.10223388672,15858.94110107422,16982.761386871338,18442.52128982544,13767.360919952393
TAG(60:0)_FA 16:1,14462.061004638672,12981.320991516111,16092.261058807371,15477.201171875,13730.020935058594,24935.96181488037,15094.840950012209,11975.240768432615,16106.461101531982,12409.100784301758
TAG(60:0)_FA 18:0,34238.242263793945,27101.10203552246,46853.96287155152,45639.16321563721,43590.12296295166,46096.32332992554,46351.18294906616,38352.20327758789,38914.16218566895,33443.90227127075
TAG(60:0)_FA 18:1,16648.161026000977,17559.721225738525,21344.681442260742,22286.401611328125,25697.122116088867,35379.82244873047,25437.80149459839,19771.621253967285,20624.621627807617,19246.86137008667
TAG(60:0)_FA 18:2,17864.341331481934,17292.061332702637,19249.121383666992,18814.58123397827,18289.70125579834,26806.42196655273,16823.2410736084,15706.681106567385,14842.16104888916,14886.561084747314
TAG(60:0)_FA 20:0,108512.72756958008,85910.52668762207,123654.58588027954,144924.83066177368,119126.78565979004,112132.32873535156,151288.70948028564,266523.3593406677,158801.65253448486,95932.66863632202
TAG(60:0)_FA 20:4,15703.6812210083,16173.661041259766,17215.900909423828,16312.920906066896,21195.10140609741,33956.16264343262,17256.981101989746,16443.101165771484,17115.621437072754,14554.061191558838
TAG(60:1)_FA 16:0,13867.14102935791,15569.681228637695,19206.76132965088,22511.76178741455,15949.34098815918,27628.481994628903,17437.541175842285,13391.480945587158,19194.561374664307,14914.841205596924
TAG(60:1)_FA 16:1,15971.721282958984,16634.621047973633,20117.18137359619,22891.46152496338,16745.20122909546,26255.181953430176,18305.881340026852,16980.401218414307,17104.201248168945,16326.78119277954
TAG(60:1)_FA 18:0,19657.841217041016,19116.941436767574,28179.06225585937,34509.08285522461,23140.941528320312,39893.38259887695,22387.48173522949,21895.72151947021,26436.96196746826,23535.42152404785
TAG(60:1)_FA 18:1,47275.803787231445,37013.72309875488,56998.82458496094,45412.683670043945,70828.5843963623,57264.78381347656,59853.46491241455,46382.10321044922,41467.88284301758,43625.48342895508
TAG(60:1)_FA 18:2,17510.38126373291,17417.98120880127,19887.16149902344,21288.28143310547,29067.84157562256,39243.682888031006,26131.16167449951,19518.82159423828,21242.26145553589,20583.881393432617
TAG(60:1)_FA 20:0,19903.181308746334,16313.481121063232,23638.201416015625,27109.341423034668,21989.301830291748,29198.68212890625,20954.14151000977,22728.661651611328,23334.221591949463,18762.921257019043
TAG(60:1)_FA 20:4,21656.44129180908,25257.301795959476,27597.062118530277,27268.60174942017,32459.622299194336,37995.60289764404,31443.64247131348,29732.322032928467,24731.20139312744,25816.821548461918
TAG(60:10)_FA 16:0,17914.6212310791,16211.08120727539,19393.00126647949,22375.741249084476,17204.54123687744,33364.82300567627,23616.741485595703,16068.880950927734,19270.621383666992,17532.28108215332
TAG(60:10)_FA 16:1,21126.941513061523,17919.38133239746,21186.54173278809,20168.921409606934,17170.82130050659,41695.402893066406,22785.12156677246,19060.84135437012,19951.14138031006,17006.881324768066
TAG(60:10)_FA 18:0,18121.301300048828,21681.52149963379,21803.801483154297,26383.421752929688,19241.961181640625,38258.54256057739,22945.20157623291,18655.76128387451,20117.541481018063,18623.48128128052
TAG(60:10)_FA 18:1,19414.361450195312,20297.34149169922,21847.981590271,22774.5016784668,21927.461624145508,46470.88298034668,24473.1618347168,18334.60131835937,18169.2612991333,16632.3212890625
TAG(60:10)_FA 18:2,22473.54151916504,25572.2419128418,30706.262466430664,35055.542236328125,34863.542655944824,47200.66320800781,31756.962005615234,28183.241897583008,31372.002418518063,28484.322052001957
TAG(60:10)_FA 20:0,24813.221618652344,19109.30142974853,23309.28175354004,45140.78308868408,41407.502769470215,46005.34385681152,41179.842681884766,32392.66234588623,37133.36246490479,19945.24136352539
TAG(60:10)_FA 20:4,20285.56120300293,37431.42207336426,25679.52195739746,37400.2628326416,32583.422744750977,33165.16213989258,23450.44189453125,26147.96192932129,29481.401817321777,19792.361457824707
TAG(60:11)_FA 16:0,32949.34216308594,30826.062042236328,32370.102416992188,30480.121948242188,26907.90170288086,45324.98303222656,33555.52212524414,28774.10205078125,26100.281707763672,25746.16177368164
TAG(60:11)_FA 16:1,17805.641273498535,16620.36116027832,19412.081535339355,22099.281631469727,16478.681266784668,35317.0223236084,20486.40151977539,15299.741073608398,21492.80157470703,16682.98110961914
TAG(60:11)_FA 18:0,21860.08168792725,25466.961853027344,27494.58184814453,28496.021926879883,28829.302360534668,47496.54376220703,35728.501708984375,26743.022216796875,24334.02171325684,24022.08191680908
TAG(60:11)_FA 18:1,18402.48137664795,24595.121826171875,21316.62144088745,22152.08166885376,24681.40166091919,39085.82258605957,23812.961517333984,20524.52137756348,19739.241470336918,19524.721572875977
TAG(60:11)_FA 18:2,17158.981185913086,18865.26137542725,23142.241622924805,21473.12142944336,24231.44172668457,40756.76300048828,24724.421852111816,22354.70195007324,18282.70126342773,18609.74119567871
TAG(60:11)_FA 20:0,20856.8415222168,16953.161209106445,19272.181343078613,22717.521697998047,19921.001216888428,36306.00256347656,24419.36183166504,21262.02136993408,17016.441108703613,15563.50121307373
TAG(60:11)_FA 20:4,20212.20160675049,24312.02180480957,26726.78187561035,28650.802017211918,26265.661769866943,35902.60235977173,26424.862022399902,24415.761627197266,24051.82179260254,19701.441368103027
TAG(60:12)_FA 16:0,19331.52130126953,19323.70132446289,17377.4613571167,20260.621421813965,18746.021339416504,35388.30239868164,19885.2615814209,15167.18113708496,19518.80159759521,16826.801231384277
TAG(60:12)_FA 16:1,29632.722076416016,36755.66271972656,34764.80255126953,29481.421844482426,26513.301696777344,42910.96301269531,34812.80242919922,29233.20227050781,29496.6423034668,27680.261962890625
TAG(60:12)_FA 18:0,16410.701248168945,15777.521141052246,17386.72103881836,21436.101303100582,18788.30143737793,34136.422424316406,20399.86158752441,15780.981201171877,17355.720977783203,14816.50114440918
TAG(60:12)_FA 18:1,27345.622200012207,27591.301887512207,35765.90269470215,32882.46241760254,42261.54312133789,48823.64324951172,39859.5831451416,31665.842559814453,31800.002639770508,29419.202827453613
