Lipid,Genotype_5xFAD__Brain_Region_diencephalon,Genotype_5xFAD__Brain_Region_diencephalon,Genotype_5xFAD__Brain_Region_diencephalon,Genotype_5xFAD__Brain_Region_diencephalon,Genotype_5xFAD__Brain_Region_diencephalon,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo,Genotype__5xFAD___Brain_Region__hippo
TAG(54:6)_FA 16:0,84559.54577636719,67260.68493652344,102573.22717285156,83408.42645263672,68039.22479248047,72266.666015625,52722.92401123047,57772.92416381836,70601.10455322266,60709.82421875
TAG(54:6)_FA 16:1,166254.71405029297,125601.16717529295,302039.01873779297,152928.01364135742,168759.18920898438,178429.11065673828,139101.7283935547,199062.13513183597,333877.7280883789,247898.7982788086
TAG(54:6)_FA 18:0,47762.48358154297,43617.14294433594,42573.662658691406,39381.24293518066,32887.60235595703,45549.48318481445,42682.52322387695,37230.56243896485,40021.34326171875,36878.68273925781
TAG(54:6)_FA 18:1,43030.822982788086,38222.64289855957,33418.14196777344,40792.90298461914,27276.861862182617,58297.82418823242,33432.50233459473,38194.20291137695,43920.86276245117,34682.242279052734
TAG(54:6)_FA 18:2,152908.0906982422,199179.1934814453,277585.99798583984,226899.53582763672,148988.3677368164,179413.7114868164,140999.86791992188,208894.27600097656,280226.0388183594,175317.99224853516
TAG(54:6)_FA 20:0,22371.661743164062,18746.7413482666,16587.121196746826,19011.94141769409,14736.321235656738,28408.76178741455,19060.68132019043,17533.78133392334,17407.56109237671,14701.801094055176
TAG(54:6)_FA 20:4,105782.18798828124,145529.07080078125,160596.17449951172,170687.47344970703,87913.3462524414,124739.69012451172,100544.82745361328,134933.7713623047,150557.0307006836,105735.6078491211
TAG(54:7)_FA 16:0,110251.46813964844,68855.74560546875,68465.10397338867,134906.68968200684,55951.464263916016,54952.02380371094,87529.24687194824,59744.78439331055,113983.64865112305,50588.92361450195
TAG(54:7)_FA 16:1,79292.30487060547,67078.74499511719,101250.76770019533,77748.7865600586,66229.80514526367,70423.70489501953,54184.1438293457,56822.86373901367,68998.36505126953,61507.10452270508
TAG(54:7)_FA 18:0,50313.44338989258,53158.48434448242,38860.542724609375,43133.46304321289,34208.662353515625,42952.18276977539,34817.58215332031,38671.08312988281,46384.14318847656,40851.62265014648
TAG(54:7)_FA 18:1,46827.60345458984,45307.88314819336,38740.76251220703,40795.52301025391,30968.222442626957,47832.303955078125,35790.942932128906,35907.58239746094,38876.00244140625,34481.42263793945
TAG(54:7)_FA 18:2,41548.24301147461,41200.58285522461,38835.90254211426,40737.00297546387,29943.242294311523,57870.76458740234,38722.70236206055,43498.90274047852,39785.96266174317,32533.362411499023
TAG(54:7)_FA 20:0,34673.58229827881,35289.6222076416,27185.92169189453,32194.262969970703,33431.16213226318,36710.72277832031,31992.522872924805,30042.10235595703,33717.783016204834,29741.02220153809
TAG(54:7)_FA 20:4,31691.44218444824,33553.162521362305,37066.92227172852,34642.02275085449,24550.80166625977,42395.34324645996,28865.10201263428,29432.7420501709,35045.52271270752,24502.781524658203
TAG(54:8)_FA 16:0,54229.58331298828,64140.40481567383,40014.80276489258,42620.02325439453,37148.96273803711,49673.083251953125,44004.30294799805,40877.74298095703,56571.023529052734,43755.80337524414
TAG(54:8)_FA 16:1,109455.28646850586,83328.6875,78196.56466674805,142044.63018798828,59796.48333740234,67987.12545776367,83492.58529663086,72243.26547241211,146161.76885986328,61547.503173828125
TAG(54:8)_FA 18:0,72218.32531738281,87378.04507446289,59679.24411010742,65748.26400756836,47535.783462524414,71293.20532226562,52013.48377990723,64509.06393432617,78690.42529296875,59609.9841003418
TAG(54:8)_FA 18:1,69490.04498291016,83720.7660522461,50674.46395874024,62121.42434692383,47008.9231262207,62918.72381591797,45676.36306762695,55139.9040222168,77637.68463134766,59936.9446105957
TAG(54:8)_FA 18:2,52956.603424072266,52857.68392944336,45452.243408203125,49694.78329467773,39113.56283569336,51834.223876953125,44653.743713378906,45184.16326904297,48077.78359985352,41361.76281738281
TAG(54:8)_FA 20:0,34830.20236206055,38503.042709350586,32419.62191772461,37432.44287109375,26453.12183380127,46631.26313781738,35759.68243408203,35791.46223449707,34564.542152404785,30169.54211425781
TAG(54:8)_FA 20:4,24271.58180999756,22590.8016204834,26265.321891784668,22474.48175048828,17273.781085968018,33248.00241851807,24121.40173339844,21322.54135131836,28374.6019821167,23198.44174194336
TAG(56:0)_FA 16:0,111057.42623901369,98907.00524902344,71191.96337890625,99047.2064819336,70087.36451721191,102471.96890258788,144477.04928588867,90916.06701660156,107441.0874633789,80112.64544677734
TAG(56:0)_FA 16:1,36293.22299194336,35375.04284667969,32843.402252197266,30993.70249938965,30659.36250305176,48246.54357910156,36705.04275512695,26849.48210144043,32005.68254852295,23116.44163513184
TAG(56:0)_FA 18:0,54166.94378662109,50276.0036315918,40320.022857666016,49998.883361816406,34512.602462768555,62699.423828125,39421.20216369629,39727.443115234375,60134.3639831543,42949.64306640625
TAG(56:0)_FA 18:1,58174.26379394531,48436.42315673828,46325.44345855713,50284.00285339356,33449.04275512695,56943.50425720215,64298.624084472656,41640.68327331543,45837.8823928833,42169.60285949707
TAG(56:0)_FA 18:2,47805.92321777344,40896.42303466797,40878.0029296875,37601.54252624512,31260.22216796875,56545.92401123047,47139.20349121094,38831.142822265625,35452.90267944336,31500.002227783203
TAG(56:0)_FA 20:0,150378.9912109375,158771.77075195312,132432.30895996094,138908.14880371094,131954.31030273438,151669.0311279297,128221.46875,130550.2890625,145220.15075683594,157475.3106689453
TAG(56:0)_FA 20:4,22176.36151123047,22566.94164276123,19837.861518859863,21994.761558532715,16952.221183776855,43797.30296325684,25993.58169555664,24014.82157897949,19829.941398620605,19930.761192321777
TAG(56:1)_FA 16:0,35423.882583618164,38011.12326049805,30286.502166748047,29099.781936645508,25557.841873168945,38688.44281768799,27555.8819732666,31271.202507019043,34527.562019348145,29636.16254425049
TAG(56:1)_FA 16:1,97273.4655456543,101944.48965454102,74004.72338867188,89379.14727783203,70923.9441986084,96515.02728271484,121607.30937194824,87478.94561767578,104813.1667175293,85579.24549865723
TAG(56:1)_FA 18:0,42270.14324951172,40813.74304199219,35239.76264953613,40713.78297424317,25465.20182800293,48200.26322937012,32714.922004699707,32143.162185668945,41539.7025756836,33365.3024597168
TAG(56:1)_FA 18:1,49473.4033203125,54365.88381958008,41354.00253295898,49581.223693847656,37487.083068847656,65290.58416748047,40358.80233764648,42811.42303466797,54498.78359985352,40897.62321472168
TAG(56:1)_FA 18:2,58226.92362213135,48432.16355895996,44238.14389038086,50671.40376281738,33035.72229766846,57728.80381011963,68031.20545959473,44721.28327941895,49486.203243255615,40406.12294769287
TAG(56:1)_FA 20:0,75355.6049194336,76665.00469970703,70587.72546386719,90020.66720581055,53752.92385864258,134345.93017578125,87348.14682006836,72382.9252319336,89135.88580322266,58045.42456054688
TAG(56:1)_FA 20:4,32275.461868286133,26680.482048034668,22598.361877441406,26571.762237548828,20646.22158050537,40419.68307495117,29803.74166870117,27637.06198120117,23657.80177307129,23724.081871032715
TAG(56:2)_FA 16:0,40866.90254211426,37132.90263366699,35888.122497558594,30345.582008361816,29381.5223236084,45195.00393676758,35591.16261291504,28533.961669921875,27081.182243347168,29530.021697998047
TAG(56:2)_FA 16:1,34893.902603149414,38425.642578125,29339.68179321289,30169.06225585937,23356.1619720459,40854.862701416016,32409.26202392578,30166.58218383789,36570.54280090332,28506.52239227295
TAG(56:2)_FA 18:0,47757.743255615234,39465.84289550781,41982.843032836914,45762.36367034912,27694.861846923828,63486.44418334961,43493.32345581055,34653.502685546875,44264.12294769287,37505.38345336914
TAG(56:2)_FA 18:1,37228.80267333984,42628.12303161621,37421.36259460449,43919.36267089844,29119.342346191406,47968.28414916992,37629.922790527344,36234.98272705078,42444.74299621582,31226.962142944336
TAG(56:2)_FA 18:2,48109.563720703125,57638.123931884766,41608.52258300781,50238.52340698242,40433.94287109375,68450.08505249023,43104.1227722168,45282.24298095703,48647.56318664551,42139.94303894043
TAG(56:2)_FA 20:0,131017.48895263672,156975.13116455078,157597.21032714844,152568.5714111328,106628.52801513672,196004.2930297852,138887.73168945312,167154.5537109375,140943.81192016602,95789.64739990234
TAG(56:2)_FA 20:4,21464.481521606445,20383.40134429932,18755.9614944458,19442.8413772583,15752.861129760742,31986.18204498291,20230.541717529297,19179.02133178711,16289.28119277954,17459.681182861328
TAG(56:3)_FA 16:0,40261.42260742188,33735.50244140625,29628.44174194336,33090.96209716797,24955.82176208496,55886.6637878418,32032.722106933597,29196.28224182129,29773.70196533203,27750.621673583984
TAG(56:3)_FA 16:1,43825.642837524414,41332.6028137207,32224.642013549805,31832.80283355713,27900.64190673828,42064.38269042969,36646.76268005371,27319.441871643063,34244.54239654541,30214.50171661377
TAG(56:3)_FA 18:0,88457.5263671875,64850.94430541992,146552.7921142578,99349.64625549316,81137.08535766602,99143.0867767334,69682.00455474854,92841.86643981934,142418.7703704834,113891.2888031006
TAG(56:3)_FA 18:1,51353.0442199707,53949.22375488281,51747.12339782715,64652.82518005371,34851.6025390625,80311.6067199707,55927.36361694336,43628.74295043945,49954.78294372559,45263.82251739502
TAG(56:3)_FA 18:2,41101.88305664063,50596.923400878906,45227.42303466797,47603.62390136719,32499.12210083008,55776.52445983887,41175.483139038086,40758.702880859375,49263.08363342285,41829.90257263184
TAG(56:3)_FA 20:0,50252.44369506836,63959.50424194336,63403.98452758789,62930.42434692383,38134.763122558594,63645.10467529297,56558.2236328125,59098.78381347656,59504.74296569824,45259.922912597656
TAG(56:3)_FA 20:4,38135.00302124024,40134.02267456055,30843.68197631836,33877.12275695801,32445.482360839844,42396.58297729492,34265.76254272461,30032.70211791992,34782.68257141113,31463.422302246094
TAG(56:4)_FA 16:0,38219.20262145996,34298.502502441406,45043.90281677246,40300.00311279297,29429.64225769043,58159.964279174805,34719.18257141113,30338.822006225582,39241.32262420654,32373.48223876953
TAG(56:4)_FA 16:1,43086.32269287109,35489.722900390625,28943.841819763184,31268.00205230713,24914.701614379883,53107.54370117188,33603.78221130371,30029.841995239258,27644.28205871582,28153.06219482422
TAG(56:4)_FA 18:0,628367.7818603516,406030.2066650391,1378337.8359375,637693.7178955078,694158.8675537109,528228.3597412109,418144.907409668,728260.7382736206,1242158.3147125244,948129.274116516
TAG(56:4)_FA 18:1,74377.88562011719,70665.96469116211,126727.78854370116,96279.42585754396,80517.44631958008,101242.36807250977,72957.00549316406,81054.58605957031,105302.02702331544,88032.56678771973
TAG(56:4)_FA 18:2,48743.10368347168,52746.34394836426,48378.86328125,63411.84385681152,36191.40269470215,83407.84541320801,58350.26409912109,44078.48350524902,49213.203144073486,48514.802978515625
TAG(56:4)_FA 20:0,64337.40542602539,96455.66511535645,61308.3849029541,74755.90531921387,79772.62467956543,74122.44529724121,56397.245361328125,65194.14410400391,82988.2251586914,67798.16455078125
TAG(56:4)_FA 20:4,194385.79345703125,215364.6970214844,179530.251953125,187683.73388671875,168676.8729248047,210696.89453125,180392.05151367188,184171.27294921875,197299.8935546875,192513.9150390625
TAG(56:5)_FA 16:0,52025.96391296387,47202.46388244629,57689.88485717773,47753.70374298096,36612.50268554688,68235.52554321289,46077.64359283447,38498.86245727539,47043.08313751221,43458.46286010742
TAG(56:5)_FA 16:1,41349.04299926758,34035.102111816406,44952.78326416016,38004.20217895508,30897.502059936523,59696.44413757324,35000.46257019043,32272.382217407227,36917.442390441895,31110.202575683597
TAG(56:5)_FA 18:0,136225.48922729492,98204.02703857422,198488.91482543945,125838.60932922363,131743.7477722168,154493.78982543945,109390.24819946288,144925.57055664062,257327.620513916,197902.5546875
TAG(56:5)_FA 18:1,458436.39318847656,433780.7119140625,1251290.316040039,613110.6281738281,602689.0863037109,526429.2896728516,413256.55111694336,638478.0075683594,844812.6567840576,613592.855682373
TAG(56:5)_FA 18:2,73895.16513061523,74076.26539611816,138117.70928955078,95364.98568725586,76618.78515625,109363.72732543944,73511.4242553711,87914.9260559082,111287.28692626952,82284.32611083984
TAG(56:5)_FA 20:0,26882.721939086918,27680.5418548584,23112.901695251465,23120.121673583984,18003.901123046875,46203.20311355591,27875.741981506348,27508.16178894043,20587.02167892456,22229.64178466797
TAG(56:5)_FA 20:4,131704.44897460938,140642.7716064453,144918.25079345703,197332.45446777344,99960.82843017578,270674.5979003906,170129.2315673828,134986.47106933594,187370.3760986328,137773.189453125
TAG(56:6)_FA 16:0,109485.2470703125,88467.1060180664,153177.80993652344,97814.78643798828,97901.12713623048,66715.10494995117,56572.7643737793,65414.6848449707,78465.86489868164,65645.20449829102
TAG(56:6)_FA 16:1,51323.86343383789,48527.84375,58917.963775634766,49446.94338989258,41000.30300140381,69423.3656616211,48866.10317993164,37394.80244445801,50796.72355651856,39995.88288116455
TAG(56:6)_FA 18:0,91502.60546875,76164.18518066406,96373.3471069336,85638.74533081055,72619.62518310547,74392.08435058594,58772.82403564453,56816.08410644531,73622.58581542969,64279.66442871094
TAG(56:6)_FA 18:1,106341.08782958984,104810.9483642578,197127.9557800293,124279.22909545898,118347.78713989258,158477.49017333984,110575.22705078124,131672.80961608887,193679.61408996585,133954.2307434082
TAG(56:6)_FA 18:2,453224.7155761719,444875.609375,1251812.3895263672,624584.9886474609,597152.7025146484,521921.1123962402,401637.56564331055,644182.914352417,872190.9426269531,603636.9887237549
TAG(56:6)_FA 20:0,26434.881912231445,25297.84189605713,20884.32159423828,21627.581268310547,20191.521423339844,33034.30242919922,27021.281661987305,24702.121963500977,23381.241928100582,18033.32129669189
TAG(56:6)_FA 20:4,227516.99963378903,282951.8210449219,299296.3992919922,363839.1268310547,197721.2540283203,364963.8693847656,269574.7639160156,303896.67834472656,347637.7253417969,241842.1187744141
TAG(56:7)_FA 16:0,70667.76443481445,64119.18453979492,60202.0041809082,59320.943267822266,46891.92343139648,63885.26373291016,44233.043518066406,52155.103759765625,72630.84509277344,53495.8639831543
TAG(56:7)_FA 16:1,111890.06817626952,88435.54608154297,158314.5509033203,104872.96768188477,90803.40704345705,79119.62557983398,56414.70413208008,68458.72547912598,76198.1852722168,67863.26454162598
TAG(56:7)_FA 18:0,115502.86880493164,65871.38467407227,62238.904296875,139741.04724121094,48044.72375488281,59029.50379943848,86909.74519348145,61420.50352478027,100858.96688842772,45670.06282043457
TAG(56:7)_FA 18:1,79174.8051147461,72739.34533691406,97093.50744628906,89334.26580810547,68099.82461547852,78290.28567504883,64293.48400878906,61139.36437988281,68801.28540039062,59400.84439086914
TAG(56:7)_FA 18:2,114852.34857177734,101421.5283203125,195880.37322998047,123308.3676147461,122345.7294921875,150463.8507385254,111108.98835754396,136535.6694946289,198095.3359680176,131992.60848236084
TAG(56:7)_FA 20:0,27655.60189819336,32491.242218017574,26676.361892700195,27233.461799621586,25871.46174621582,29968.06202697754,26199.50186920166,27006.341766357426,29098.582443237305,26805.002311706543
TAG(56:7)_FA 20:4,92457.80743408205,149162.85321044922,148800.90939331055,182544.95611572263,86126.58486938477,104654.78790283205,100574.08721923828,135754.20922851562,168195.95306396484,112511.58627319336
TAG(56:8)_FA 16:0,53419.08392333984,52236.12405395508,43894.42269897461,43016.30331420898,38698.06298828125,62556.024841308594,42848.26327514648,53443.22364807129,47735.58377075195,42655.54273986816
TAG(56:8)_FA 16:1,69064.42498779297,63430.004943847656,59352.00393676758,61268.18533325195,45048.80314636231,60580.70411682129,43292.06289672852,49228.60266113281,69994.1658782959,54712.9430847168
TAG(56:8)_FA 18:0,44251.68328857422,45878.76329040527,36072.56252288818,42033.94319152832,32159.96228027344,46007.98371887207,34559.082763671875,38018.14265441895,43159.32295227051,37384.64254760742
TAG(56:8)_FA 18:1,93400.90856933594,72002.42477416992,63246.76481628418,137499.0471496582,57554.144119262695,63518.9440612793,92543.90469360352,60054.104888916016,101355.78584289552,47476.34341430664
TAG(56:8)_FA 18:2,79732.86505126953,81222.306640625,87114.2260131836,91722.50598144533,72482.30548095703,84688.30541992188,64908.50424194336,59093.90435791016,65800.64465332031,57398.30401611328
