Lipid,Class,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,8568.220588684082,7539.040561676025,9405.820568084717,9459.980648040771,10246.540729522703,13441.081062316896,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA18:0,TAG,69160.82495117188,71022.70434570312,80864.86517333984,74183.50509643555,59462.104064941406,35157.06246948242,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA18:1,TAG,72826.56573486328,66546.56469726562,68425.76483154297,79715.18621826172,61258.12454223633,23798.62149047852,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA18:2,TAG,48097.903228759766,39237.782623291016,39064.76268005371,44790.802978515625,36556.62271118164,22874.74151611328,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA18:3,TAG,216043.154296875,104547.76696777344,275107.7585449219,129042.14849853516,97493.26696777344,247630.97534179688,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA20:4,TAG,74441.52465820312,61526.104064941406,56556.68411254883,71312.62533569336,71190.4857788086,38941.44253540039,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA22:5,TAG,129930.54846191406,122998.40814208984,136062.86758422852,188150.65301513672,111549.14877319336,44318.84298706055,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA22:6,TAG,279448.48260498047,228052.59646606445,256806.9393310547,277018.39810180664,224771.2152709961,72433.58459472656,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:2)]_FA14:0,TAG,99247.90618896484,64452.02392578125,69256.7456665039,101865.3468017578,67076.26489257812,44309.38317871094,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:2)]_FA16:0,TAG,319839.1418457031,230988.41650390625,222957.47509765625,352472.1264648437,227927.47705078125,165637.21020507812,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:2)]_FA16:1,TAG,640635.2280273438,486889.7993164063,331122.5432128906,707325.34375,393634.40625,170524.33129882812,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:2)]_FA18:0,TAG,91065.8251953125,61525.60437011719,54766.82437133789,85637.90631103516,62171.4040222168,33988.16226196289,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:2)]_FA18:1,TAG,165572.25134277344,117204.60766601562,112784.22888183594,181808.37255859372,125532.46911621094,65631.74487304688,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:2)]_FA18:2,TAG,687069.6572265625,506381.0942382813,412578.171875,706478.5349121094,431497.0510253906,210560.85620117188,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:3)]_FA14:0,TAG,60087.6042175293,45977.22280883789,49059.68359375,57847.18377685547,49189.66372680664,29783.30210876465,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:3)]_FA16:0,TAG,74301.9642944336,58454.86407470703,56290.00338745117,89047.8454284668,62411.68444824219,24450.881774902344,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:3)]_FA16:1,TAG,353254.10595703125,248079.7177734375,218706.2756347656,395252.568359375,260917.3994140625,164005.93188476562,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:3)]_FA18:0,TAG,46422.263244628906,36267.682678222656,37070.40286254883,44413.802734375,34753.882263183594,23229.881774902344,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:3)]_FA18:1,TAG,93339.9467163086,56808.62420654297,56734.28356933594,86783.82739257812,66870.90496826172,32116.1423034668,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:3)]_FA18:2,TAG,270823.1593017578,194438.013671875,189911.43298339844,283706.9189453125,177491.61328125,100720.38708496094,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:3)]_FA18:3,TAG,820931.0249023438,628539.7265625,519077.474609375,938652.2890625,538183.0375976562,263347.7592773437,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:4)]_FA14:0,TAG,48348.44348144531,34183.36248779297,36882.98239135742,43860.702880859375,37082.26251220703,28108.98190307617,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:4)]_FA16:0,TAG,122950.22833251952,73553.28567504883,69655.82489013672,96999.94732666016,78809.64514160156,25506.50180053711,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:4)]_FA16:1,TAG,82839.66522216797,60658.48468017578,54786.023529052734,98958.42727661131,70987.74545288086,23113.081817626957,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:4)]_FA18:0,TAG,52899.0632019043,46206.40313720703,47953.72360229492,51386.64349365234,43760.32334899902,24575.0016784668,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:4)]_FA18:1,TAG,49717.883880615234,40056.00271606445,35482.2024230957,45719.883392333984,39119.94284057617,21978.041534423828,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:4)]_FA18:2,TAG,113502.38854980467,75887.96551513672,72103.56469726562,98253.56634521484,71623.14440917969,43992.80352783203,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:4)]_FA18:3,TAG,357771.4038085937,253845.796875,242474.0782470703,425562.0908203125,244906.73974609372,131016.14916992188,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:4)]_FA20:4,TAG,166112.57153320312,135224.82971191406,131775.76989746094,185582.8126220703,133076.08862304688,91271.6063232422,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:5)]_FA14:0,TAG,60038.52459716797,49502.82336425781,47388.50347900391,70432.42495727539,51658.34405517578,43245.98303222656,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:5)]_FA16:0,TAG,59760.244689941406,56763.383880615234,50665.40368652344,62253.38464355469,55642.16412353516,26579.601806640625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:5)]_FA16:1,TAG,130770.9285888672,76643.68515014648,69308.38470458984,109598.32849121094,132109.26776123047,27615.961853027344,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:5)]_FA18:0,TAG,108535.7476196289,172927.75396728516,209313.59497070312,119813.0692138672,128473.96911621094,31173.062286376957,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:5)]_FA18:1,TAG,51381.74401855469,46363.24383544922,50464.78353881836,53333.20330810547,46099.723236083984,23048.981674194336,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:5)]_FA18:2,TAG,56028.50396728516,42338.0228881836,40319.24305725098,48541.66323852539,43980.663146972656,26923.101928710938,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:5)]_FA18:3,TAG,136907.28930664062,93113.2066040039,92688.4467163086,134819.6297607422,96489.466796875,57785.583557128906,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:5)]_FA20:4,TAG,118543.60845947266,99149.3876953125,102336.1669921875,130140.00964355467,103400.00769042967,72705.88537597656,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:5)]_FA22:5,TAG,119630.1689453125,102833.42626953124,98378.18731689452,135154.70874023438,96100.94714355467,49533.68328857422,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA14:0,TAG,99936.96655273438,85496.34619140625,82806.74572753906,107595.0078125,88393.86645507812,65996.14453125,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA16:0,TAG,99286.96697998048,70890.52520751953,59287.04412841797,96646.9066772461,75075.80575561523,32211.022216796875,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA16:1,TAG,66118.36529541016,64638.28393554688,49490.00360107422,67957.44512939453,69918.42486572266,28042.322052001957,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA18:0,TAG,74801.68585205078,62030.38458251953,59543.16455078125,80283.76568603516,62854.70422363281,38690.462890625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA18:1,TAG,98073.8268737793,164463.91194152832,219889.3944091797,120389.58935546876,120634.42840576172,26071.441925048828,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA18:2,TAG,58836.20440673828,51156.60340881348,54545.28411865234,53380.46389770508,47055.70333862305,27828.181884765625,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA18:3,TAG,65081.08480834961,47599.86352539063,48659.64376831055,61077.88397216797,52212.78363037109,35566.7424621582,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA20:4,TAG,88353.5853881836,59659.62438964844,54435.92434692383,94828.88729858398,66352.76473999023,39393.5027923584,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
[TG(48:6)]_FA22:5,TAG,195789.13415527344,163397.93200683594,168472.17150878906,230866.37646484372,160110.3702392578,98127.72729492188,Genotype: 5xFAD | Brain Region: hippocampus | Sex: Female,Genotype: WT | Brain Region: hippocampus | Sex: Female,Genotype: 5xFAD__Brain Region: hippocampus__Sex: Female vs Genotype: WT__Brain Region: hippocampus__Sex: FemaleNo Averages Includes repeated Lipids,2,3,Blank_Blank_Blank_Blank_Blank
