Lipid,Class,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,8591.540615081787,8456.700565338135,7244.800518035889,7988.360569000244,7816.26053237915,8907.860569000244,13441.081062316896,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(36:8)|DG(35:1)_C18:0,DAG,49846.96348190308,48769.96340560913,49214.94372177124,64909.68488311768,49494.24338531494,46947.54346847534,60303.16445922852,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(36:8)|DG(35:1)_C18:1,DAG,116076.74798583984,114847.06786346436,132122.70777893066,126327.92818450928,137239.12886810303,110934.16739273071,1486141.7841186523,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(36:8)|DG(35:1)_C18:2,DAG,46711.46371078491,37551.64269256592,47554.18310165405,41625.18307495117,46817.2432975769,39667.72301483154,301337.466217041,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C16:0,DAG,5747844.916275024,35744.962787628174,6325723.439880371,13003199.079925535,1606106.962097168,1483191.7973632812,40108.38299560547,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C16:1,DAG,99150.22639465332,35504.282497406006,87672.04605102539,251822.91831970212,76873.5853881836,85235.3452911377,45323.6830444336,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C18:0,DAG,31428.88228225708,36676.48239135742,32797.10215377808,48008.18334197998,44680.983169555664,49062.08349227905,40832.90298461914,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C18:1,DAG,2912.7402153015137,2888.8001976013184,5565.220329284668,2904.4201889038086,26532.321689605717,2890.6602096557617,57847.16430664063,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:3)_C18:2,DAG,33600.142501831055,45478.92302322388,46785.003551483154,43636.983127594,40822.74294662476,40307.44289779663,26921.68199539185,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C16:0,DAG,238496.61599731445,41692.222873687744,226437.71444702148,296486.501373291,147519.84951782227,171950.73309326172,54616.10369873047,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C16:1,DAG,3474479.632537842,35378.94260406494,2508539.922626496,13712745.507247925,1667738.173614502,1505399.6058654785,43886.56324768066,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C18:0,DAG,30568.02230072021,28401.34213256836,26261.20195388794,54791.50381469727,41307.50301361084,44191.12312316895,45210.60302734375,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C18:1,DAG,2883.1601905822754,2888.940196990967,7551.160514831543,2903.440212249756,28578.581958770752,2889.700218200684,40262.78248596192,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:4)_C18:2,DAG,16952.04126739502,28800.7420463562,29274.382190704346,27623.20196914673,26761.761825561523,21932.481521606445,12137.02091217041,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C16:0,DAG,236931.19651794437,68382.54501342773,119834.38815307616,209341.6134338379,92318.90628051758,109696.08822631836,207489.6337890625,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C16:1,DAG,168121.8719482422,39645.56279373169,113483.00825500488,298114.5402374268,149060.55004882812,166785.93202209473,57806.043853759766,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C18:0,DAG,29085.662075042725,27613.401920318604,27418.901973724365,40619.163066864014,33011.78225708008,31221.862190246586,38894.4229888916,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C18:1,DAG,2884.100215911865,2889.0202026367188,10883.44066619873,2903.9202041625977,31171.262130737305,3885.360290527344,56453.1436920166,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:5)_C18:2,DAG,10102.560661315918,18416.881240844727,16777.26120376587,16070.381114959717,12114.480827331545,7377.780525207519,6090.140472412109,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C16:0,DAG,1009215.8077392578,257419.0959815979,522613.5364990234,901034.0871582032,358542.24450683594,447189.9460449219,875594.1683349609,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C16:1,DAG,178194.29287719727,62611.18476104736,100039.1475982666,250804.37872314453,96542.92666625977,112722.46859741212,240425.3175048828,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C18:0,DAG,59298.64421081543,68244.02500534058,67290.18436813354,102567.98706436156,48966.523540496826,54585.323303222656,153808.18914794922,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C18:1,DAG,2882.4601974487305,3261.4802284240723,14119.700984954834,3892.060253143311,32787.36234283447,26657.621795654297,40443.82269287109,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:6)_C18:2,DAG,3895.580257415772,3238.6802101135254,3231.2402381896973,3231.2202224731445,3227.4402351379395,3228.8802375793457,5866.820430755615,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C16:0,DAG,511659.03729248047,73437.36582183838,212607.6957397461,379631.8491821289,147911.01007080078,176376.43395996094,242113.876159668,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C16:1,DAG,714030.8047790527,211707.3150558472,419798.6287994385,981183.0268554688,369665.4485473633,435427.59295654297,959165.8348388672,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C18:0,DAG,326124.46546554565,296694.1020469665,330198.2462539673,649968.7440719604,269361.2995643616,307246.3426055908,851649.2297363281,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C18:1,DAG,5642.760345458984,70767.44464492798,74043.42584228516,81572.20729446411,79181.16505432129,72619.70542526245,177927.35278320312,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(37:7)|DG(36:0)_C18:2,DAG,13220.52088546753,3238.300224304199,3231.940242767334,3233.400234222412,3226.800224304199,3229.300235748291,19945.541400909424,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C16:0,DAG,128981.96890258788,34866.02233123779,107111.38830566406,107060.66748046876,79369.18576049805,87432.02604675293,36975.32287597656,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C16:1,DAG,235653.0367164612,38206.062915802,183713.27267456052,248171.87829589844,188381.69387817383,188451.37524414065,45506.98309326172,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C18:0,DAG,2597.8201751708984,2602.0801887512207,31007.322143554688,47166.98362350464,37089.00269317627,41306.622943878174,42154.14288330078,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C18:1,DAG,31570.46225738525,30693.36215209961,31224.56240081787,30682.742267608643,24791.44165420532,26326.601806640625,2901.940200805664,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:3)_C18:2,DAG,91793.10722351074,87853.64599609375,92207.94593429564,86377.64631652832,93978.70683288574,91067.3662223816,109760.32781982422,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:4)_C16:0,DAG,88549.80574035645,39116.48265075684,77429.08529663086,87138.18627929688,60553.5244140625,72901.40505981445,42338.8232421875,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:4)_C16:1,DAG,99241.28759384155,33834.882305145264,71131.54518127441,111046.72811889648,86617.66616821289,96777.84698486328,43204.962814331055,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:4)_C18:0,DAG,2598.3001823425293,14468.881042480469,21617.261478424072,35861.7225151062,25469.661754608154,26930.961849212646,24175.62171936035,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:4)_C18:1,DAG,33441.862365722656,31403.96228408813,31485.48226547241,30223.04201889038,20282.521453857426,27395.881881713867,3023.700225830078,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:4)_C18:2,DAG,37955.88262176514,39480.0026473999,38896.942920684814,40236.94281768799,40618.402893066406,40017.54278564453,45277.14308166504,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:5)_C16:0,DAG,208316.0365600586,40209.44269561768,145954.15071105957,132435.22946166992,113114.20916748048,167552.5915222168,54797.063903808594,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:5)_C16:1,DAG,68200.9652671814,34678.2223815918,53258.74377441406,81936.80584716797,61932.90436553955,72929.78524780273,43637.98295593262,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:5)_C18:0,DAG,3819.660278320313,26954.22201919556,26798.941875457764,41702.76282501221,33410.682388305664,34178.42227172852,41467.34309387207,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:5)_C18:1,DAG,23735.841651916504,21211.621494293213,23499.30170822144,22681.581672668457,10240.080738067629,22298.521659851074,4106.460289001465,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:5)_C18:2,DAG,36640.40261077881,39612.46266937256,40291.80298614502,38731.782787323,36410.64260864258,39602.08288574219,51412.323303222656,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:6)|DG(dO-40:6)_C16:0,DAG,362882.826965332,64708.92483520508,231770.61602783203,267475.11920166016,186928.4126586914,242961.3794555664,153145.77056884766,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:6)|DG(dO-40:6)_C16:1,DAG,149263.7328453064,38449.76256942749,94087.62601089478,128264.52917480467,122673.18908691406,163410.611328125,59604.78436279297,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
DG(38:6)|DG(dO-40:6)_C18:0,DAG,68368.64458084106,64340.74501037598,59528.30435180664,95233.16703033449,66090.38455581665,72883.14505386353,185719.23248291016,Genotype: 5xFAD | Brain Region: diencephalon | Sex: Male,Genotype: WT | Brain Region: diencephalon | Sex: Male,Genotype: 5xFAD__Brain Region: diencephalon__Sex: Male vs Genotype: WT__Brain Region: diencephalon__Sex: MaleAveraging_All_Across_methods2,4,2,Blank_Blank_Blank_Blank_Blank
