Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex ,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex ,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cortex ,FAD184_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cerebellum,FAD184_F4_Female_WT_cortex ,FAD184_F4_Female_WT_diencephalon,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CAR(18:2),CAR,3644972.7496910095,3395870.140319824,3503175.5364112854,3441816.282035828,3459340.898914337,3464880.677978516,3480028.3957901,3441927.2031326294,3338940.8262557983,3381310.580318451,3378535.9031333923,3321106.1242256165,3450976.4942245483,3512091.339225769,3508806.404537201,3443127.4628181458,3400825.3496932983,3387669.825321197,3324932.8187561035,3422128.678287506,3252238.28515625,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(18:2)_QUAL,CAR,754319.9326591492,691594.3280906677,695773.7686767578,708596.9889526367,687232.8104362488,696887.011138916,690644.4261360168,682017.2644615173,668169.3501625061,681783.3293418884,681685.0301246643,674869.0134429932,686454.8266487122,703156.7877388,720276.7510643005,694198.5872344971,669660.2464904785,684677.1701622009,667810.4846534729,682717.2683677673,725255.8544921875,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(18:3),CAR,3629987.7721939087,3370895.863910675,3444286.058444977,3371295.2239112854,3425767.350631714,3406953.552661896,3441400.094696045,3416208.1578178406,3279828.879535675,3354389.6895370483,3349920.662036896,3290681.483757019,3407649.4781303406,3442251.3753204346,3445740.9128189087,3445305.923286438,3369807.191257477,3350015.237663269,3287794.057037353,3405838.6034431458,3175149.642578125,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(18:3)_QUAL,CAR,792140.098285675,734192.0928192139,755661.3931694031,750744.1921539307,754328.6924285889,744972.2701225281,748352.8323478699,726399.4345741272,730110.7504768372,724256.6666870117,725491.6473884583,726656.8913345337,733380.6719207764,740901.3504333496,754579.333480835,742360.8333244324,717607.3729362488,724836.8706283569,735466.7116851807,731881.909614563,757884.5498046875,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(18:4),CAR,3549657.456100464,3330174.315475464,3399707.930316925,3352943.5315704346,3370694.5312538147,3370750.345943451,3403386.753757477,3341677.4223480225,3234661.6706314087,3270577.046726227,3294830.314849853,3233968.356567383,3368890.472820282,3384906.931880951,3429150.994380951,3370275.0512542725,3319213.617038727,3307672.6473503117,3256345.6503181458,3373901.868598938,3109092.08203125,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(18:4)_QUAL,CAR,776525.435710907,729564.9716835022,741467.396686554,750248.9944190979,735285.8544197083,736543.7698898315,735085.9696159363,729944.790435791,715514.8491859436,713336.4137573242,719783.5359840393,710655.930355072,725586.5361022949,749293.1941490173,758949.9361419678,731020.7297706604,708448.0106697083,719543.4729347229,731609.3498497009,720063.8909454346,756819.1298828125,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:0),CAR,654660.4821548462,615438.1665687561,617522.5022163391,616435.6062545776,626526.0844192505,624361.2435417175,626548.7864151001,622967.6631698608,595477.5205535889,608679.9014892578,615813.7621154785,603403.5034637451,626332.860786438,622327.7019195557,637666.2418441772,620089.0047340393,610198.9052009583,603089.2824287415,590045.3616867065,611626.5448112488,631235.4873046875,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:0)_QUAL,CAR,2249952.7559432983,2067352.8719596865,2103584.7741470337,2093458.9434432983,2080925.399066925,2096010.542190552,2118450.8718795776,2105613.787036896,2002656.14125824,2030921.9206314087,2047214.6219596865,2022185.5518798828,2099600.278289795,2106460.679851532,2140133.1046180725,2094245.1898498533,2054012.5432853696,2106803.243911743,2059740.3595352173,2123464.2004776,2018746.53125,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:1),CAR,631948.067035675,593621.5425033569,593158.8449478149,594518.140045166,584869.8619003296,593058.0241889954,604612.7245368958,589100.8612976074,583297.8986358643,573377.6212539673,580651.1200027466,580838.2824287415,590169.8209037781,606478.0848083496,606989.9023284912,600452.7039718628,574463.7206497192,584938.5810966492,566766.2175865173,583075.142036438,602583.583984375,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:1)_QUAL,CAR,2230502.2539100647,2053046.564304352,2120068.1714134216,2084812.8918800356,2090142.5306282043,2092487.095554352,2108902.4557876587,2086580.5423469543,2001906.6270370483,2010838.4269599917,2031173.819694519,2013266.7589111328,2083302.0957107544,2093240.2393836973,2133638.227191925,2106648.6234436035,2033317.8631324768,2075263.855632782,2040154.7712554927,2099123.233757019,2005452.6015625,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:2),CAR,586861.0796928406,540381.9594192505,544962.1003189087,545149.5978393555,545964.9389152527,542875.0798339844,544552.8597335815,531580.1176223755,528050.4737930298,533664.4797325134,526147.8788719177,521306.4396133423,537157.1978569031,542057.2000083923,552349.5987548828,543002.4617805481,531158.4774284363,535712.1989135742,528339.2977790833,533377.5380516052,542018.3017578125,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:2)_QUAL,CAR,2174294.4023475647,2007171.5746154785,2043492.018131256,2013143.6574287412,2020178.9071159365,2029242.4664878843,2023722.3308639529,1997006.5096931455,1953474.5378189087,1941919.9132881165,1989341.2889137268,1935930.8571166992,2008361.5575065613,2028221.8551635745,2083773.6363334656,2040162.4516448972,1979413.27375412,2020504.7426643367,2021642.8575057983,2017946.761100769,1927371.623046875,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:4),CAR,615610.0444984436,549361.3818778992,579437.7614097595,568176.1785049438,555510.319732666,568324.8801612854,571953.6396141052,566487.7002983093,543395.4997329712,554694.6580543518,551124.2958068848,542454.615901947,574356.2393417358,578648.7180137634,582440.3594207764,563191.9986000061,545315.7597122192,568190.443561554,551089.8382492065,560540.8808250427,571720.7197265625,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(20:4)_QUAL,CAR,1911011.499534607,1751350.9207878113,1775250.4566459656,1764048.271648407,1771670.2339897156,1761824.820552826,1793011.7721939087,1761836.3690681458,1693098.7143821716,1721938.8299293518,1733129.8457069397,1674323.1026611328,1776645.138206482,1791836.084224701,1813659.381023407,1785923.7938346865,1721376.9831314087,1770957.344379425,1736193.6375083923,1784089.3489151,1701772.712890625,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:0),CAR,242010.07551574707,228100.8777809143,233084.9561767578,231526.4984855652,227425.49671173096,233213.21689605716,230876.19455337524,228261.93697738647,224303.11700820923,225577.95599365237,219361.09512329104,223512.75524902344,227743.6169013977,226648.3770027161,238396.75777816767,232703.6971549988,228170.63610076904,220266.8165473938,217205.67596435547,223702.25533676147,246921.7578163147,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:0)_QUAL,CAR,2087278.5321922305,1882193.6725120544,2108268.9651641846,1780503.7716445923,2051022.935474396,1986329.0053977969,2580723.376106262,2215264.291412353,1566948.0542259216,1742622.7064971924,1768319.2165679932,1606555.014930725,2008813.9872627256,1829532.893989563,2257632.560043335,2217035.03950119,2457610.4211769104,1879769.452739716,1940805.621334076,2056732.6267280576,2740927.288986206,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:2),CAR,297839.1805229187,275317.84091186523,275570.3806991577,282213.4987754822,274134.59951782227,276589.2600250244,282701.1981124878,275658.6004180908,270181.7777900696,265164.4580421448,276233.2595062256,268964.0987930298,281257.2396888733,277044.0199928284,293362.7600784302,281806.31914520264,272024.6183166504,268277.35957717896,267042.4984703064,274731.8978767395,311783.7636947632,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:2)_QUAL,CAR,2119538.2608680725,1894844.6167259216,2091327.2138710024,1775379.980709076,2043927.649223328,1981514.97687912,2590980.841960907,2237564.006412506,1568304.6886787417,1747418.25907135,1743098.343132019,1586565.2906303406,1993385.758758545,1831103.713130951,2263622.5416488647,2209048.568675995,2450997.4739112854,1872745.5093803408,1939900.817115784,2073179.2225074768,2741514.162109375,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:4),CAR,304263.9005126953,282362.2190208435,289300.1394081116,285067.93981170654,281971.14155197144,279427.51834869385,286656.9009170532,276084.160572052,273410.1192626953,277806.29878616333,285076.17863845825,269893.63860702515,279451.9984817505,287777.86057281494,291265.201461792,283040.62071990967,288013.7210044861,280569.6193809509,278711.6993980408,281106.1014328003,317976.1638183594,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:4)_QUAL,CAR,2090082.6890678408,1835574.646411896,2098183.9270401,1743933.1413345337,2002502.170398712,1935228.5650863647,2587142.428050995,2172652.7879753117,1568254.4487571716,1708583.2917251587,1712930.5280532837,1572544.0054740906,1989783.650241852,1792029.750164032,2217092.1269607544,2187758.309455872,2435643.6180534363,1851599.148990631,1934076.9445381165,2056684.2371139529,2787949.4111328125,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:5),CAR,282274.5230560303,268121.39767074585,274791.5791168213,271857.5993232727,270131.99813461304,275416.2397041321,276468.6997833252,264366.2798309326,263112.5775337219,266218.9988555908,269344.7597732544,265285.52085494995,272448.5394821167,271651.08082580566,275519.8582801819,269027.59870910645,267279.120513916,264362.13832855225,266214.17711639404,270634.9203414917,303855.1018066406,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:5)_QUAL,CAR,2073900.0021133423,1905681.9292259216,2089738.200706482,1763566.8874282837,2034618.8959465027,1972752.709224701,2571196.6535987854,2176420.30891037,1572443.313053131,1746166.3039093018,1736489.2870368958,1591937.0464935305,2003379.0609436035,1832842.878677368,2230082.960002899,2230018.905555725,2395489.118991852,1854465.3884429927,1946459.1418037412,2048584.4535217285,2717660.275390625,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:6),CAR,299761.0425262451,277953.7599754333,285218.0200157165,281648.0984230041,281853.1808357239,276587.8196754456,293885.6809806824,286250.6592445373,276747.13832473755,279164.3195953369,280383.34115600586,279976.037776947,281749.71994018555,284787.0203399658,295320.65883636475,281644.641746521,285899.65811157227,281138.35957717896,279804.66192245483,282500.3791694641,318534.2431640625,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(22:6)_QUAL,CAR,1697212.511802673,1539487.72996521,1683527.965473175,1434852.861995697,1674876.5438346865,1618526.3742637634,2064707.0076637268,1826770.714691162,1229321.2496147156,1399932.5944595337,1401325.591293335,1245016.213481903,1643738.2725448608,1448433.076412201,1862976.5762939453,1829355.489616394,1972862.354812622,1520125.1226615906,1597538.965007782,1718247.50422287,1836675.162109375,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(26:0),CAR,302941.9414672852,278522.70014953613,287764.29962158203,274647.5592041016,284468.5985298157,280500.58139801025,297551.8404312134,279534.79943847656,272230.9799194336,281358.5601577759,273277.9588623047,268981.8998680115,280658.9807357788,286148.8022766113,295760.64044189453,279889.9196777344,270494.7180786133,276438.67822265625,268140.55728912354,271977.7014770508,310939.6223144531,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(26:0)_QUAL,CAR,526772.3571166992,499113.6587142944,496534.1139221192,503979.4962921143,490320.6736984253,500697.5528030396,532389.8934440613,492775.8352890015,479329.8517227173,481699.7908172608,483058.9542617798,478602.1107635498,481830.1328048706,494378.7121772766,530246.8160209656,500588.3722457886,496411.1966705322,484073.9375457764,480291.5546646118,479067.4522705078,559594.85887146,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(2:0),CAR,10943312.374694824,10072553.754535677,9974919.610160828,10052942.269065855,10107238.6318779,9854046.7707901,10023765.355628967,9765242.253288267,10313954.544380188,10196541.865005491,10025496.410003662,10104054.27437973,10126695.350006104,10156769.805160522,10152684.922504423,10189736.58594513,10398627.018440248,10409224.591567991,10507227.898757936,10379313.277198792,9820295.890625,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(2:0)_QUAL,CAR,451847.4065055847,421858.1105117798,433517.55157470703,422538.1106567383,436025.8927268982,436130.33182907104,429828.77197647095,428241.36737442017,416225.1884613037,421423.3716049194,421122.9872894287,413092.7094154358,429650.36821746826,437777.0682563782,434978.5334320069,437598.9505805969,416367.3902359009,429972.3731765747,412344.2297973633,431737.14978027344,395996.7683105469,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(3:0),CAR,333457.3238105774,300388.4015197754,293359.4203529358,300816.7611656189,306106.9613685608,296095.40132522583,305437.3198852539,291976.080493927,294355.36183929443,302090.80226898193,294327.0814857483,290970.72121429443,307688.9821929932,297024.95875930786,308358.50288772583,312372.0826416016,299241.56174087524,304445.6216239929,308057.282081604,304106.1816596985,270974.60119628906,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(3:0)_QUAL,CAR,134709.10940933228,125514.54878616332,123723.00855255128,122475.66820526125,128990.34886169434,125722.02825927734,125410.1295967102,125478.14990234376,117587.8473739624,122919.12901687622,118018.72876739502,119657.5486793518,121315.90902328493,122628.58847808838,125894.88830947876,123495.46809768675,123494.36944580078,122418.70754241943,126467.84827041626,126980.12871932983,107413.6280517578,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(3:1),CAR,385683.3460197449,359447.8253593445,351148.665184021,356047.5850906372,363934.702922821,354954.6459503174,365229.7279624939,356010.0045814514,348767.62408447266,352975.5248260498,355849.02516937256,348090.28467178345,362551.4882850647,358270.3836860657,366698.9637336731,365475.8859024048,348513.1046524048,358432.60498809814,355692.72508239746,363076.6458740234,327042.8210449219,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(3:1)_QUAL,CAR,149461.83151245117,134968.04907608032,136482.32916641235,137306.67017364502,139141.12942123413,136491.93005371094,145222.55068206787,135064.8503265381,127151.04874801636,138454.72973632812,134416.7493934631,127840.0878944397,136825.54999160767,134588.4490737915,144629.99019241333,137287.46878814697,128689.34958267212,134225.26908493042,136154.24951171875,138113.21075057983,114578.34790039062,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(4:0),CAR,309911.7441329956,281715.8205566406,284194.87937164307,289382.9223098755,281718.6801261902,285717.6403846741,284863.3199310303,276802.9805831909,278479.44173812866,287662.859916687,279408.21966934204,276605.0211029053,287315.9200439453,285504.64000701904,295689.5198364258,288017.2397842407,273329.46004104614,287178.38098526,280805.72035217285,286191.3791542053,281899.7983398437,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(4:0)_QUAL,CAR,104006.58792114258,96120.4270210266,96245.5467376709,95592.64717102052,97114.92700576782,101300.7472114563,98680.8072128296,92078.28659820557,97646.44651412964,92664.22639846802,93042.10621261597,91023.64654922484,98252.9264831543,98332.1272506714,100474.26668167114,97146.2064590454,96076.86670684814,95361.52713394164,98233.44661712646,96930.92695617676,86956.88671875,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(4:1),CAR,1096740.7464866638,1021810.2350616456,1049476.2365722656,1022807.5157661438,1024393.9943962096,1037465.110862732,1041963.1510009766,1003357.4896316528,1002818.6065673828,1010881.0928344728,1013693.0941619872,1003902.319278717,1038164.997406006,1026619.0340118408,1047972.8945617676,1042442.9317398072,1014244.1971359252,1023939.2762908936,1004500.2753944396,1029797.3742408752,978969.513671875,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(4:1)_QUAL,CAR,324505.3811416626,290046.94010543823,292213.7208023071,294012.7998466492,298971.16160583496,297212.50134658813,298059.5000228882,287067.3003234863,289002.1609954834,289992.2592163086,289848.6011619568,283498.4388885498,291507.501537323,294867.56132125854,303867.24143981934,304651.8231391907,292509.1593017578,288767.8776283264,282687.48026657104,295836.7414970398,278300.5791015625,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(5:0),CAR,2093499.3315429688,1956156.0989074707,1915661.3141098025,1939677.8420944212,1923814.7861328125,1903067.0131835935,1936203.1376953125,1911607.4096679688,1957685.7255859373,1944839.8170166016,1924992.7000579836,1912569.2794570923,1934965.2509994507,1945840.3403320312,1932824.8799285889,1943173.0851593015,1973632.2294921875,1974092.1228637693,1995839.5029296875,1983038.2758789065,1862701.5966796875,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
CAR(5:0)_QUAL,CAR,518307.1560058594,470565.3937988281,477729.1722450256,482284.076171875,472140.1366882324,489581.7557373047,473181.89307022095,470107.1748352051,473519.31103515625,473873.2745361328,482841.6943359375,462476.314819336,487023.9721908569,486826.5936279297,490128.2759399414,497329.8967285156,472753.0112304688,483306.2763671875,460610.911895752,490798.43359375,433832.7741699219,Genotype: 5xFAD | Sex: Female,Genotype: WT | Sex: Female,Genotype: 5xFAD__Sex: Female vs Genotype: WT__Sex: FemaleAveraging_All_Across_methods2,8,12,Blank_Blank_Blank_Blank_Blank
