lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cortex,FAD184_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cerebellum,FAD184_F4_Female_WT_cortex,FAD184_F4_Female_WT_diencephalon,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(64:13)|TG(63:6)]_FA16:0,0.07876894156749635,3.347668233344419,0.15161518412759278,0.6969965845367023,0.8209364286513239,TAG,44914.22348022461,49509.743560791016,46825.6827545166,47007.02308654785,42782.98295593262,43274.6432800293,39884.422943115234,48189.90357971192,39587.34259033203,41207.20297241211,37578.682525634766,47220.62341308594,37133.00274658203,76234.50482177734,55385.08404541016,44758.34341430664,28770.781951904297,26325.52165222168,26624.44187927246,26395.44175720215,26841.24201965332,26050.221618652344,25854.98181152344,34724.14260864258,30888.542266845703,31296.562286376957,30553.761795043945,27419.561935424805,22006.801513671875
LPE(12:0),-0.07862903938636304,5.139748123146017,0.15188695242613903,0.6967386017645317,0.8209364286513239,PE,140601.4903564453,144068.5509033203,196388.591796875,181631.49182128903,162017.0906982422,150209.1912841797,183451.1533203125,170454.3895263672,190490.9532470703,147397.23046875,130461.86853027344,143283.30993652344,113862.48864746094,117230.208984375,136629.44885253906,128043.10925292967,95334.34753417967,99234.66693115234,95452.12628173828,89654.14581298828,98158.146240234375,95212.027099609375,92707.46618652344,117187.0474243164,112694.92822265624,143948.6893310547,126663.60900878906,97409.9478149414,72026.84509277344
[TG(51:8)|TG(50:1)]_FA18:3,-0.07828426033607777,4.476491942579494,0.15055117214353686,0.6980091939961547,0.8214319831452513,TAG,85252.046875,101664.70739746094,107906.90814208984,92433.68743896484,89440.16571044922,140093.11108398438,89163.42611694336,85394.5654296875,96032.9464111328,102330.54699707033,89968.40594482422,89646.60534667969,91936.28692626952,119934.4676513672,92781.0267944336,93062.7064819336,63625.42419433594,62661.76397705078,69227.76477050781,63164.62417602539,63072.684478759766,61442.7646484375,59447.864349365234,68417.3247680664,71063.9447631836,66683.26446533203,88480.8861694336,65556.26477050781,35584.8625793457
[TG(62:14)|TG(61:7)|TG(60:0)]_FA14:0,0.07851080166623842,3.314185743725639,0.15062409475846295,0.6979396630787321,0.8214319831452513,TAG,37750.302490234375,56512.16436767578,37039.4426574707,36288.48280334473,36141.762634277344,42368.64242553711,34430.82229614258,42195.00303649902,36752.5625,77008.68524169922,83643.1255493164,42463.883361816406,36184.86242675781,54810.26373291016,43956.38334655762,40789.70297241211,28011.74174499512,20774.76138305664,22147.60154724121,25126.84181213379,24983.44180297852,34800.42251586914,28097.68170166016,30542.062103271484,28108.46209716797,41257.102478027344,27599.862060546875,24991.46176147461,16869.561126708984
PC(44:0),-0.07822111703940048,6.9413717066321805,0.15031982094387786,0.6982299131600324,0.8214319831452513,PC,676585.2623291016,630330.6012115479,585685.5290985107,200348.6333770752,758644.0085296631,501893.53826904297,536991.51513671875,430936.31072998047,1228555.1429138184,732469.4407653809,909193.7501220704,347099.183883667,537398.0245056152,566826.4258117676,255918.7352294922,159301.99281311035,772639.0494689941,226889.6354827881,766912.6824645996,176329.89192962646,259858.2623138428,350320.5419769287,441981.7243270874,161593.10995483398,784438.4202423096,330289.5720062256,261457.8358001709,86174.34663391113,34592.76248168945
[TG(44:2)]_FA14:0,-0.07806943850536842,4.174963550538229,0.14972004676425144,0.6988030352816983,0.8218066307777114,TAG,67654.84521484375,67174.22476196289,72506.504638671875,65607.96447753906,83974.74551391602,62748.86437988281,76363.16488647461,68591.205078125,64006.844299316406,89276.386474609375,66026.284423828125,60312.04486083984,64600.58551025391,89333.92681884766,87086.66638183594,69157.50494384766,58924.883697509766,68331.70526123047,39609.32272338867,58658.50390625,42727.98254394531,38824.762634277344,35598.92239379883,47119.3030090332,71658.30502319336,40946.343017578125,50493.98352050781,39279.90267944336,122163.10876464844
[TG(47:2)]_FA16:0,0.07799934794566393,4.6851956011102285,0.14869053100028395,0.6997898875784915,0.8220684263617736,TAG,109953.8676147461,103361.50720214844,123095.94799804688,101407.8680419922,199014.11236572263,92124.9467163086,131527.35052490234,109552.74816894533,102962.08697509766,182414.17279052731,84886.966064453125,92894.48669433594,99432.9673461914,125373.2885131836,144136.01025390625,113160.86907958984,59602.10360717773,65545.42510986328,66874.2255859375,52407.24353027344,57278.084228515625,53326.14373779297,46037.323303222656,72419.34564208984,214123.013671875,61249.32409667969,92196.7064819336,55073.8041381836,31133.72201538086
[TG(66:9)|TG(65:2)]_FA14:0,-0.0778514626488745,3.12944360354599,0.14886766006276275,0.6996198198214987,0.8220684263617736,TAG,30679.542404174805,47734.183013916016,27814.541748046875,28174.06199645996,32689.02236938477,38306.20240020752,26150.741973876957,33174.102363586426,32448.922409057617,70528.04455566406,79784.18603515625,40963.92253112793,28567.54190063477,47248.06335449219,30921.12216186523,29485.46221923828,33771.602127075195,15220.86107635498,17786.14129638672,24572.86181640625,25842.08169555664,34987.02256774902,28597.04219055176,26483.162048339844,23737.08158874512,39965.68312835693,21402.04141235352,22446.50134277344,13965.881072998049
PC(44:2),-0.0778262466189638,7.122295498492283,0.1488045070050248,0.6996804419233543,0.8220684263617736,PC,780986.4159240723,705723.3053588867,653840.6683654785,213393.59329223636,860363.1530456543,533331.5973815918,594243.5663452148,578076.3035430908,1403417.5192565918,852561.5470275879,1022324.917175293,392133.02264404297,634757.3273925781,576272.1721801758,280470.47814941406,175189.75091552734,875881.730255127,263383.7826919556,835559.974533081,188227.19607543945,329060.8684692383,369646.86541748047,507675.75231170654,178960.31155395508,889400.2910766602,390287.54499816895,307946.1583251953,100302.04943847656,35209.3625793457
[TG(47:5)]_FA14:0,-0.0773614655173227,3.5556871984514804,0.14700604878174772,0.7014130629478512,0.8230763469573513,TAG,46450.02355957031,49970.02368164063,53396.104064941406,51497.70349121094,48178.84344482422,49616.36380004883,41349.74267578125,51628.34370422363,45483.623291015625,49282.68359375,50091.40347290039,46847.96350097656,49902.52340698242,75173.265869140625,54117.58432006836,54901.06408691406,35756.802185058594,31342.20223999023,29132.60174560547,34662.22235107422,34619.482360839844,35649.142669677734,34062.40237426758,38149.16268920898,38684.342346191406,33470.722564697266,41543.54302978516,32582.34213256836,24749.94171142578
[TG(64:11)|TG(63:4)]_FA20:4,0.07765817874724826,3.934741779399923,0.14738584383712805,0.7010461624057966,0.8230763469573513,TAG,61795.16467285156,81027.686279296875,76738.3256225586,63623.98440551758,68504.04507446289,70146.10499572754,62361.224182128906,62769.98394775391,60413.24447631836,68786.40531921387,55402.404052734375,60392.4245300293,68789.8451538086,132693.82919311523,70480.525390625,66862.18553161621,37172.56233215332,47034.103271484375,41019.942932128906,35911.22264099121,39141.30258178711,57847.70388793945,37101.74282836914,41750.98287963867,50678.00338745117,46292.28314208984,46746.58335876465,36710.80241394043,26083.60188293457
[TG(66:13)|TG(65:6)]_FA18:0,-0.07736677971414024,3.1168001439012656,0.14701707257472307,0.7014024057699453,0.8230763469573513,TAG,35785.002380371094,37017.842544555664,39634.042709350586,34983.16247558594,33408.602310180664,35350.72235107422,31935.14217376709,37621.10250854492,31887.88218688965,41725.40298461914,31169.16217041016,42447.70317077637,30495.30191040039,71547.94494628906,37334.142578125,37117.10270690918,25612.061737060547,24745.081771850582,26051.221923828125,24992.04164123535,24143.8415222168,27616.68196105957,23976.701766967773,27817.401916503903,27856.90209960937,27987.10173034668,26599.86195373535,23636.781661987305,16253.921096801758
[TG(45:3)]_FA18:2,0.07739323539746448,4.768618234213741,0.14639235066729128,0.7020070759051301,0.8233350278815228,TAG,119342.62857055664,141011.5509338379,127489.09057617188,116438.64782714844,122913.84844970705,120404.62832641602,113069.34860229492,113331.0267944336,115405.1478881836,161178.39108276367,136123.35006713867,129437.369140625,120723.74920654295,149674.28875732422,118287.92874145508,113168.33016967772,76096.34475708008,67148.28512573242,80355.10638427734,71646.42465209961,61894.7650756836,75241.4052734375,67355.904296875,83651.20617675781,111687.78768920898,89590.86669921875,81967.86511230469,66421.26428222656,36739.90274047852
[TG(64:10)|TG(63:3)]_FA16:1,-0.07716372529124808,3.3802687489176786,0.14625131863139984,0.702143785785544,0.8233350278815228,TAG,39967.76287841797,49985.063720703125,49244.6438293457,37288.28274536133,44128.56262207031,49339.24411010742,44947.6628112793,45316.923736572266,44450.64331054688,57500.92425537109,44973.46304321289,43759.44323730469,37402.34262084961,55252.70407104492,47241.16354370117,36468.30252075195,28807.16177368164,24776.741729736328,37281.462478637695,25354.54182434082,27447.00210571289,29475.62222290039,30096.56201171875,36134.942291259766,32786.802185058594,40143.0033569336,32350.04219055176,27853.16186523437,23009.101440429688
PG(44:5),0.07727369914441164,4.631143824844943,0.14593971965951624,0.7024461034077911,0.8233903289854494,PG,107679.7074432373,101307.54760742188,107116.14785385132,99686.96694946288,114027.6079711914,126026.88956832886,108210.8076095581,112599.48820495604,133271.17001724243,122931.54820251463,107002.76747131348,106694.8276977539,117671.66817474364,138393.56925964355,98816.2667427063,99655.26681137084,70425.42530822754,64354.70417404175,68993.30480194092,60229.3246383667,66511.62510299683,63153.424243927,67863.7045173645,78444.6855392456,77688.18561172485,68581.58502578735,74838.32471466064,68752.82524108887,57887.22397232056
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:1,0.0771968265525917,3.938049032161296,0.14564242115829984,0.7027348914835225,0.8234297366802205,TAG,66844.14505004883,92373.8465270996,74930.64520263672,53382.9836730957,81662.90621948242,90600.0671081543,69228.68458557129,63029.724517822266,68398.90475463867,87796.16632080078,49520.86358642578,56206.44448852539,67625.40423583984,74223.88537597656,67690.50466918945,72158.02493286133,39311.3828125,43990.30323791504,43757.46276855469,38778.24258422852,35925.782302856445,65680.54539489746,31785.822387695312,44846.20336914063,54527.983795166016,41241.32299804688,45082.86340332031,36545.24267578125,22260.961380004883
[TG(66:4)]_FA20:4,0.07707652869023866,3.3171342311701446,0.14517846344445218,0.7031862434552941,0.8236595309002666,TAG,45135.68312072754,50965.40293884277,48562.78378295898,43213.86294555664,49821.46356201172,41076.62286376953,42100.52284240723,48386.42280578613,41709.78260803223,43447.90287780762,38655.863037109375,45342.30317687988,40228.04275512695,63321.724609375,48390.923248291016,40825.02299499512,27994.26211547852,25721.34196472168,29049.56188964844,26578.941833496097,29066.44218444824,28136.581970214844,24185.32176208496,28084.142082214355,31657.242218017574,32388.54235839844,28851.861907958984,25602.841827392574,17183.04123687744
[TG(49:4)]_FA16:0,-0.07644483918114432,3.8011610858541425,0.14354338920335863,0.7047835087533552,0.8252309081085185,TAG,59190.14419555664,58071.42401123047,60765.483963012695,57453.98385620117,61242.20428466797,56618.40399169922,51575.36315917969,59547.544189453125,62558.26327514648,72738.74533081055,59712.784576416016,58739.00421142578,55441.12365722656,96186.20739746094,56468.04415893555,57455.463439941406,44414.00341796875,38299.4026184082,39847.94287109375,42643.44314575195,37830.58267211914,38469.762786865234,38113.10272216797,47029.8837890625,48717.96322631836,41896.862365722656,45949.70358276367,38976.16287231445,22939.501831054688
[TG(42:1)]_FA16:0 | DG(44:8)|DG(43:1)_C16:0,-0.07617808834286269,5.333585874040255,0.1425560874090479,0.7057530232669941,0.8259527433246655,TAG,110816.58923339844,114720.62756347656,136189.6300048828,112129.38647460938,132277.14892578125,108056.3671875,137785.59057617188,119034.58862304688,111133.8875732422,142777.16943359375,117373.52783203124,113637.40832519533,113887.9676513672,160958.26989746094,113536.46728515624,117470.92810058594,85625.58654785156,78731.426025390625,111600.96923828124,76758.50573730469,74682.72570800781,79265.065185546875,73110.54577636719,96769.34704589844,131585.6280517578,86977.125732421875,90813.60693359376,79662.66552734375,61789.464599609375
[TG(42:1)]_FA16:0 | DG(44:8)|DG(43:1)_C16:0,-0.07617808834286269,5.333585874040255,0.1425560874090479,0.7057530232669941,0.8259527433246655,DAG,172972.71325683594,184574.27310943604,207313.395362854,175399.0922088623,226476.31661224365,159342.79141235352,103566.04668807983,180509.19157409668,188689.23233032227,110826.76787185667,161963.6517715454,168605.57208633423,164522.5512199402,229559.1554107666,169432.39178466797,175080.7534790039,137891.74975585938,121039.88883209229,152607.5711517334,116436.72912216188,103742.58750152588,99952.7067642212,104133.60725021362,132657.0291748047,102271.2671470642,124966.88886642456,99927.16722869872,127394.8091545105,108147.32796478271
[TG(65:12)|TG(64:5)]_FA22:6,-0.07613602500955342,4.706225815164219,0.14239467815104945,0.7059118890887597,0.8259527433246655,TAG,110226.90814208984,112971.08880615234,94617.70587158205,116650.00750732422,118045.30790710448,112797.62812805176,90936.18558502196,123572.80923461914,82044.80613708496,115679.26699829102,145658.1304321289,136366.00827026367,105390.22793579102,145906.16915893555,125256.22799682616,105913.5078125,102850.76725769044,50172.24348449707,47552.66357421875,80809.00621032715,71245.905029296875,122047.1089477539,70136.58493041992,125883.44863891602,57081.444244384766,78836.42549133301,63439.12495422363,73786.04489135742,29895.80184936523
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:1,0.07621056850755373,3.095206607729467,0.14193390301582198,0.7063659701759039,0.8261844819708742,TAG,35429.9425201416,36780.8027420044,35007.302154541016,29247.262298583984,39754.92295837402,61298.54444885254,39516.08270263672,36931.50277709961,39057.26245880127,45555.40274047852,31451.062210083008,34282.5022277832,41087.8229675293,50822.68350219727,37798.602767944336,34042.26223754883,25451.921920776367,23382.46157836914,26124.82202148437,23241.541595458984,23806.30166625977,22365.761520385742,19611.841339111328,25605.54197692871,25103.741989135742,26078.08186340332,26080.56182861328,21365.021606445312,16529.501098632812
[TG(46:4)]_FA20:4,0.07590874058892681,5.836476844966641,0.1408434200670854,0.7074439742058438,0.8262015272853993,TAG,225799.5546875,307365.5622558594,302938.30114746094,231468.89526367188,244640.8758544922,244023.8181152344,259079.35864257807,238244.197265625,265804.63928222656,309555.4416503906,258868.35778808597,240549.3966064453,248108.8994140625,302063.4973144531,251519.05786132807,246407.33666992188,157806.45141601562,146423.45092773438,175688.77197265625,130669.78845214844,133678.2890625,138690.83056640625,146826.0301513672,192317.31372070312,213524.0357666016,171367.51196289062,183770.29296875,143477.59033203125,115508.98828125
[TG(48:6)]_FA18:2,0.07585277841346107,4.168376523717764,0.14062478264500555,0.7076606821868124,0.8262015272853993,TAG,70117.16522216797,68735.1242980957,68543.52545166016,71636.144775390625,65208.94537353516,70745.56475830078,58366.30386352539,64111.40505981445,65271.50476074219,80235.6860961914,76094.244873046875,77221.06503295898,79242.74530029297,290315.65495300293,69421.08486938477,78769.78546142578,52404.68362426758,40279.423248291016,42213.92269897461,54545.28411865234,65395.06430053711,53833.44403076172,45169.90295410156,53380.46389770508,49740.28335571289,51183.48342895508,53116.04348754883,47055.70333862305,27828.181884765625
[TG(62:11)|TG(61:4)]_FA14:0,-0.07572590079881329,3.386586151637676,0.14084612956855835,0.7074412898194237,0.8262015272853993,TAG,37474.42262268066,53640.60470581055,46365.28323364258,33918.20219421387,35030.24270629883,46078.72295379639,38450.50277709961,41205.82293701172,38385.4426574707,71780.92477416992,83119.10768127441,47654.423583984375,34133.22232055664,55304.063415527344,42345.56268310547,38136.542572021484,36894.88218688965,22030.4216003418,25648.24171447754,27055.24203491211,28988.98200988769,35784.50242614746,33603.04244995117,34267.84265136719,29177.001861572266,47290.28321838379,29698.30207824707,26609.42202758789,16238.781112670898
DG(29:2)_C16:0,0.07587909641087964,4.590875210505742,0.140725856672816,0.7075604762544239,0.8262015272853993,DAG,120001.06881713869,110681.56774902344,133882.06964111328,135322.3292236328,103921.68731689452,102875.7875366211,49816.723361968994,127443.4485168457,93045.52755737305,58237.40423965454,88524.30700683594,108060.64794921876,96989.78704833984,127104.14883422852,134019.66925048828,101079.50775146484,79562.8857421875,91331.90621948242,62380.08396911621,64609.42443847656,53348.663986206055,46161.44318771362,55494.724060058594,76189.84561157227,54132.44403076172,74883.0248413086,54761.64376449585,71244.68545532227,89475.24703979492
