Parent_Ion,Product_Ion,OzESI_Intensity,Lipid,Class,Sample,Sample_Name,Sup_Pel,Intensity_Subtracted
421.4,183.0,5049.0,FA(16:1),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,813.0
423.3,183.0,5323.0,FA(16:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,1160.0
435.4,183.0,5414.0,FA(17:1),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,708.0
437.4,183.0,4776.0,FA(17:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,328.0
443.4,183.0,4881.0,FA(18:4),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,411.0
445.4,183.0,6022.0,FA(18:3),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,1230.0
447.4,183.0,5016.0,FA(18:2),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,702.0
449.4,183.0,9401.0,FA(18:1),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,-2827.0
451.4,183.0,4702.0,FA(18:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,45.0
469.4,183.0,5239.0,FA(20:5),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,984.0
471.4,183.0,5175.0,FA(20:4),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,781.0
473.4,183.0,5050.0,FA(20:3),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,637.0
475.4,183.0,4891.0,FA(20:2),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,457.0
477.4,183.0,5266.0,FA(20:1),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,-161.0
479.4,183.0,5036.0,FA(20:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,612.0
493.4,183.0,23008.0,FA(21:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,-19707.0
495.4,183.0,5619.0,FA(22:6),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,325.0
497.4,183.0,4850.0,FA(22:5),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,225.0
499.4,183.0,4888.0,FA(22:4),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,416.0
501.4,183.0,6249.0,FA(22:3),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,1408.0
503.4,183.0,5724.0,FA(22:2),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,961.0
505.4,183.0,5880.0,FA(22:1),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,740.0
507.4,183.0,5530.0,FA(22:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,11.0
521.4,183.0,5878.0,FA(23:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,-889.0
533.4,183.0,4755.0,FA(24:1),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,223.0
535.4,183.0,4907.0,FA(24:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,416.0
561.4,183.0,4872.0,FA(26:1),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,320.0
563.4,183.0,4621.0,FA(26:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,251.0
589.4,183.0,4496.0,FA(28:1),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,70.0
591.4,183.0,5700.0,FA(28:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,866.0
617.4,183.0,4373.0,FA(30:1),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,-68.0
619.4,183.0,4598.0,FA(30:0),FA,FA_AMP_SV14_s2_N1_9_6_24,SV14,s2,318.0
339.3,183.0,285159.0,FA(10:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,266722.0
353.3,183.0,6421.0,FA(11:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,1963.0
365.3,183.0,6031.0,FA(12:1),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,941.0
367.3,183.0,4902.0,FA(12:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,395.0
381.3,183.0,5407.0,FA(13:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,909.0
393.4,183.0,6655.0,FA(14:1),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,2079.0
395.3,183.0,5866.0,FA(14:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,845.0
407.3,183.0,5397.0,FA(15:1),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,1079.0
409.3,183.0,5238.0,FA(15:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,780.0
421.4,183.0,4958.0,FA(16:1),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,722.0
423.3,183.0,6023.0,FA(16:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,1860.0
435.4,183.0,4833.0,FA(17:1),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,127.0
437.4,183.0,4647.0,FA(17:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,199.0
443.4,183.0,5054.0,FA(18:4),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,584.0
445.4,183.0,5247.0,FA(18:3),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,455.0
447.4,183.0,5220.0,FA(18:2),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,906.0
449.4,183.0,11827.0,FA(18:1),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,-401.0
451.4,183.0,5451.0,FA(18:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,794.0
469.4,183.0,5046.0,FA(20:5),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,791.0
471.4,183.0,5298.0,FA(20:4),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,904.0
473.4,183.0,4810.0,FA(20:3),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,397.0
475.4,183.0,5149.0,FA(20:2),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,715.0
477.4,183.0,4998.0,FA(20:1),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,-429.0
479.4,183.0,5310.0,FA(20:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,886.0
493.4,183.0,31583.0,FA(21:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,-11132.0
495.4,183.0,6304.0,FA(22:6),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,1010.0
497.4,183.0,5276.0,FA(22:5),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,651.0
499.4,183.0,5234.0,FA(22:4),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,762.0
501.4,183.0,7111.0,FA(22:3),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,2270.0
503.4,183.0,6458.0,FA(22:2),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,1695.0
505.4,183.0,5551.0,FA(22:1),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,411.0
507.4,183.0,5784.0,FA(22:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,265.0
521.4,183.0,6191.0,FA(23:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,-576.0
533.4,183.0,5128.0,FA(24:1),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,596.0
535.4,183.0,4981.0,FA(24:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,490.0
561.4,183.0,4823.0,FA(26:1),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,271.0
563.4,183.0,4371.0,FA(26:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,1.0
589.4,183.0,4808.0,FA(28:1),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,382.0
591.4,183.0,5466.0,FA(28:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,632.0
617.4,183.0,4336.0,FA(30:1),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,-105.0
619.4,183.0,4812.0,FA(30:0),FA,FA_AMP_SV14_p1_N1_9_6_24,SV14,p1,532.0
339.3,183.0,18437.0,FA(10:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,18437.0
353.3,183.0,4458.0,FA(11:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4458.0
365.3,183.0,5090.0,FA(12:1),FA,FA_AMP_Blank_N1_9_6_24,Blank,,5090.0
367.3,183.0,4507.0,FA(12:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4507.0
381.3,183.0,4498.0,FA(13:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4498.0
393.4,183.0,4576.0,FA(14:1),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4576.0
395.3,183.0,5021.0,FA(14:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,5021.0
407.3,183.0,4318.0,FA(15:1),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4318.0
409.3,183.0,4458.0,FA(15:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4458.0
421.4,183.0,4236.0,FA(16:1),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4236.0
423.3,183.0,4163.0,FA(16:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4163.0
435.4,183.0,4706.0,FA(17:1),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4706.0
437.4,183.0,4448.0,FA(17:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4448.0
443.4,183.0,4470.0,FA(18:4),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4470.0
445.4,183.0,4792.0,FA(18:3),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4792.0
447.4,183.0,4314.0,FA(18:2),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4314.0
449.4,183.0,12228.0,FA(18:1),FA,FA_AMP_Blank_N1_9_6_24,Blank,,12228.0
451.4,183.0,4657.0,FA(18:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4657.0
469.4,183.0,4255.0,FA(20:5),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4255.0
471.4,183.0,4394.0,FA(20:4),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4394.0
473.4,183.0,4413.0,FA(20:3),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4413.0
475.4,183.0,4434.0,FA(20:2),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4434.0
477.4,183.0,5427.0,FA(20:1),FA,FA_AMP_Blank_N1_9_6_24,Blank,,5427.0
479.4,183.0,4424.0,FA(20:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4424.0
493.4,183.0,42715.0,FA(21:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,42715.0
495.4,183.0,5294.0,FA(22:6),FA,FA_AMP_Blank_N1_9_6_24,Blank,,5294.0
497.4,183.0,4625.0,FA(22:5),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4625.0
499.4,183.0,4472.0,FA(22:4),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4472.0
501.4,183.0,4841.0,FA(22:3),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4841.0
503.4,183.0,4763.0,FA(22:2),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4763.0
505.4,183.0,5140.0,FA(22:1),FA,FA_AMP_Blank_N1_9_6_24,Blank,,5140.0
507.4,183.0,5519.0,FA(22:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,5519.0
521.4,183.0,6767.0,FA(23:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,6767.0
533.4,183.0,4532.0,FA(24:1),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4532.0
535.4,183.0,4491.0,FA(24:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4491.0
561.4,183.0,4552.0,FA(26:1),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4552.0
563.4,183.0,4370.0,FA(26:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4370.0
589.4,183.0,4426.0,FA(28:1),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4426.0
591.4,183.0,4834.0,FA(28:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4834.0
617.4,183.0,4441.0,FA(30:1),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4441.0
619.4,183.0,4280.0,FA(30:0),FA,FA_AMP_Blank_N1_9_6_24,Blank,,4280.0
339.3,183.0,103936.0,FA(10:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,85499.0
353.3,183.0,5564.0,FA(11:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,1106.0
365.3,183.0,5641.0,FA(12:1),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,551.0
367.3,183.0,4752.0,FA(12:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,245.0
381.3,183.0,5094.0,FA(13:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,596.0
393.4,183.0,7063.0,FA(14:1),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,2487.0
395.3,183.0,5806.0,FA(14:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,785.0
407.3,183.0,4813.0,FA(15:1),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,495.0
409.3,183.0,4701.0,FA(15:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,243.0
421.4,183.0,4889.0,FA(16:1),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,653.0
423.3,183.0,4895.0,FA(16:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,732.0
435.4,183.0,4514.0,FA(17:1),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-192.0
437.4,183.0,4514.0,FA(17:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,66.0
443.4,183.0,4559.0,FA(18:4),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,89.0
445.4,183.0,4535.0,FA(18:3),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-257.0
447.4,183.0,4611.0,FA(18:2),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,297.0
449.4,183.0,7563.0,FA(18:1),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-4665.0
451.4,183.0,4529.0,FA(18:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-128.0
469.4,183.0,4526.0,FA(20:5),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,271.0
471.4,183.0,4612.0,FA(20:4),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,218.0
473.4,183.0,4635.0,FA(20:3),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,222.0
475.4,183.0,4312.0,FA(20:2),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-122.0
477.4,183.0,4355.0,FA(20:1),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-1072.0
479.4,183.0,4408.0,FA(20:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-16.0
493.4,183.0,15154.0,FA(21:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-27561.0
495.4,183.0,5131.0,FA(22:6),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-163.0
497.4,183.0,4467.0,FA(22:5),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-158.0
499.4,183.0,4532.0,FA(22:4),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,60.0
501.4,183.0,5143.0,FA(22:3),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,302.0
503.4,183.0,5165.0,FA(22:2),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,402.0
505.4,183.0,4887.0,FA(22:1),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-253.0
507.4,183.0,4708.0,FA(22:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-811.0
521.4,183.0,4976.0,FA(23:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-1791.0
533.4,183.0,4394.0,FA(24:1),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-138.0
535.4,183.0,4363.0,FA(24:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-128.0
561.4,183.0,4363.0,FA(26:1),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-189.0
563.4,183.0,4273.0,FA(26:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-97.0
589.4,183.0,4187.0,FA(28:1),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-239.0
591.4,183.0,5023.0,FA(28:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,189.0
617.4,183.0,4171.0,FA(30:1),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,-270.0
619.4,183.0,4352.0,FA(30:0),FA,FA_AMP_SV14_s3_N1_9_6_24,SV14,s3,72.0
339.3,183.0,132282.0,FA(10:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,113845.0
353.3,183.0,5422.0,FA(11:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,964.0
365.3,183.0,5519.0,FA(12:1),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,429.0
367.3,183.0,4639.0,FA(12:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,132.0
381.3,183.0,5167.0,FA(13:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,669.0
393.4,183.0,7483.0,FA(14:1),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,2907.0
395.3,183.0,6042.0,FA(14:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,1021.0
407.3,183.0,4902.0,FA(15:1),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,584.0
409.3,183.0,4415.0,FA(15:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-43.0
421.4,183.0,4377.0,FA(16:1),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,141.0
423.3,183.0,6621.0,FA(16:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,2458.0
435.4,183.0,4282.0,FA(17:1),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-424.0
437.4,183.0,4306.0,FA(17:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-142.0
443.4,183.0,4487.0,FA(18:4),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,17.0
445.4,183.0,4674.0,FA(18:3),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-118.0
447.4,183.0,4465.0,FA(18:2),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,151.0
449.4,183.0,7270.0,FA(18:1),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-4958.0
451.4,183.0,5428.0,FA(18:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,771.0
469.4,183.0,4377.0,FA(20:5),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,122.0
471.4,183.0,4455.0,FA(20:4),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,61.0
473.4,183.0,4435.0,FA(20:3),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,22.0
475.4,183.0,4299.0,FA(20:2),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-135.0
477.4,183.0,4458.0,FA(20:1),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-969.0
479.4,183.0,4335.0,FA(20:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-89.0
493.4,183.0,18055.0,FA(21:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-24660.0
495.4,183.0,4848.0,FA(22:6),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-446.0
497.4,183.0,4600.0,FA(22:5),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-25.0
499.4,183.0,4515.0,FA(22:4),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,43.0
501.4,183.0,5025.0,FA(22:3),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,184.0
503.4,183.0,4889.0,FA(22:2),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,126.0
505.4,183.0,4810.0,FA(22:1),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-330.0
507.4,183.0,4709.0,FA(22:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-810.0
521.4,183.0,5033.0,FA(23:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-1734.0
533.4,183.0,4253.0,FA(24:1),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-279.0
535.4,183.0,4317.0,FA(24:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-174.0
561.4,183.0,4608.0,FA(26:1),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,56.0
563.4,183.0,4304.0,FA(26:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-66.0
589.4,183.0,4412.0,FA(28:1),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-14.0
591.4,183.0,4697.0,FA(28:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-137.0
617.4,183.0,4348.0,FA(30:1),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,-93.0
619.4,183.0,4741.0,FA(30:0),FA,FA_AMP_SV14_p2_N1_9_6_24,SV14,p2,461.0
339.3,183.0,68764.0,FA(10:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,50327.0
353.3,183.0,6199.0,FA(11:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,1741.0
365.3,183.0,6826.0,FA(12:1),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,1736.0
367.3,183.0,5673.0,FA(12:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,1166.0
381.3,183.0,5580.0,FA(13:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,1082.0
393.4,183.0,6690.0,FA(14:1),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,2114.0
395.3,183.0,5974.0,FA(14:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,953.0
407.3,183.0,5071.0,FA(15:1),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,753.0
409.3,183.0,5377.0,FA(15:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,919.0
421.4,183.0,4924.0,FA(16:1),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,688.0
423.3,183.0,5881.0,FA(16:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,1718.0
435.4,183.0,4891.0,FA(17:1),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,185.0
437.4,183.0,4766.0,FA(17:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,318.0
443.4,183.0,4917.0,FA(18:4),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,447.0
445.4,183.0,5240.0,FA(18:3),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,448.0
447.4,183.0,5404.0,FA(18:2),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,1090.0
449.4,183.0,8871.0,FA(18:1),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,-3357.0
451.4,183.0,5510.0,FA(18:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,853.0
469.4,183.0,5061.0,FA(20:5),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,806.0
471.4,183.0,5275.0,FA(20:4),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,881.0
473.4,183.0,5260.0,FA(20:3),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,847.0
475.4,183.0,4721.0,FA(20:2),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,287.0
477.4,183.0,5327.0,FA(20:1),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,-100.0
479.4,183.0,4840.0,FA(20:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,416.0
493.4,183.0,23516.0,FA(21:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,-19199.0
495.4,183.0,5738.0,FA(22:6),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,444.0
497.4,183.0,5084.0,FA(22:5),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,459.0
499.4,183.0,5220.0,FA(22:4),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,748.0
501.4,183.0,7354.0,FA(22:3),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,2513.0
503.4,183.0,6342.0,FA(22:2),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,1579.0
505.4,183.0,5841.0,FA(22:1),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,701.0
507.4,183.0,5895.0,FA(22:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,376.0
521.4,183.0,6291.0,FA(23:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,-476.0
533.4,183.0,5214.0,FA(24:1),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,682.0
535.4,183.0,4954.0,FA(24:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,463.0
561.4,183.0,4852.0,FA(26:1),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,300.0
563.4,183.0,4862.0,FA(26:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,492.0
589.4,183.0,4769.0,FA(28:1),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,343.0
591.4,183.0,5686.0,FA(28:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,852.0
617.4,183.0,4677.0,FA(30:1),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,236.0
619.4,183.0,4616.0,FA(30:0),FA,FA_AMP_SV14_s1_N1_9_6_24,SV14,s1,336.0
339.3,183.0,90317.0,FA(10:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,71880.0
353.3,183.0,4904.0,FA(11:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,446.0
365.3,183.0,4878.0,FA(12:1),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-212.0
367.3,183.0,4510.0,FA(12:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,3.0
381.3,183.0,4563.0,FA(13:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,65.0
393.4,183.0,6216.0,FA(14:1),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,1640.0
395.3,183.0,5154.0,FA(14:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,133.0
407.3,183.0,4473.0,FA(15:1),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,155.0
