lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,DOD94_F3_Female_WT_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M4_Male_WT_cortex,FAD189_M3_Male_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(55:10)|TG(54:3)]_FA16:0,1.0849226384253459,8.195939316928202,6.1961111382697744,0.012803131797140056,0.4872810994697233,TAG,741023.1751098633,282547.80059814453,2260332.503845215,4484866.114135742,5420689.851928711,1579865.1237792969,231882.87786865231,327686.0003051758,466596.37396240234,2782964.9569091797,400316.26654052734,34598.14236450195
DG(34:4)|DG(dO-36:4)_C16:1,1.0816822357619984,8.125694366572144,6.160344580827001,0.013064575525258413,0.4893864079584953,DAG,1187208.266357422,1042086.5790252686,2831851.892089844,2581488.035888672,418788.6486320496,4763832.096374512,1301695.4321899414,68321.00469589233,70054.56513595581,1928579.430480957,278965.13944244385,77399.72564697266
PC(22:1),-1.0566918133382703,8.275494691681773,6.146854842925681,0.013164601527816889,0.4893864079584953,PC,1782454.3083496094,2136853.821533203,438398.8709716797,382454.0256347656,383037.4649658203,434667.2119140625,1869939.1118164065,1950957.370361328,1718454.61328125,1629733.6245117188,1212431.7705078125,94402.546142578125
[TG(57:11)|TG(56:4)]_FA18:1,1.0466526704708536,9.636251970109539,5.779792742809036,0.016211452895120874,0.5751207582352013,TAG,843520.2747192383,359182.90295410156,2943675.2709350586,16991797.455932617,17338957.65753174,2401187.067932129,303255.9664916992,443088.79052734375,518743.6163330078,10090959.854736328,1012240.737548828,41847.18273925781
[TG(58:7)|TG(57:0)]_FA20:4,1.0432525577621647,9.50444947568829,5.743451652468735,0.01655023764705615,0.5751207582352013,TAG,343217.86700439453,188327.31365966797,1778683.4533081057,16304391.749145508,17543202.650390625,1577170.6771240234,147697.05010986328,243892.13793945312,233005.97705078125,10064502.116394045,853664.1517333984,40370.902770996094
DG(37:6)_C18:1,-1.0233126634803973,2.846651013093301,5.767476525457823,0.01632546078727328,0.5751207582352013,DAG,33787.72238922119,30039.40209579468,2892.960216522217,2894.060214996338,4497.800312042236,30886.022228240967,32367.6623916626,31753.102111816406,27315.36183166504,30243.182174682617,27213.061931610107,40443.822692871094
DG(42:5)_C18:0,1.0485644600994743,5.259930504608084,5.800090925824406,0.016025345809046625,0.5751207582352013,DAG,113279.20707321168,72613.94490432739,218537.33792114255,99227.70650100708,82695.70565795898,777643.0683670044,61492.004249572754,69911.0251159668,65592.62455749512,94579.86706542967,80549.32529449463,220075.6163330078
PE(37:7)|PE(P-38:6)|PE(36:0)|PE(O-37:0),1.043553055428412,7.434943747219743,5.746636991048035,0.016520253029211902,0.5751207582352013,PE,710703.4289550781,236945.8771972656,2126861.739501953,1354249.8289794922,2148726.9630126953,1488563.6619873047,319688.6652832031,294961.92236328125,594148.36083984375,492002.255859375,468594.513671875,166460.51171875
PE(39:5)|PE(O-40:5)|PE(P-40:4),1.0469179056679287,6.606375679871481,5.782586073214588,0.01618571017134337,0.5751207582352013,PE,410744.03161621094,170977.1708984375,1038450.699951172,756952.8000488281,1170074.42578125,851836.6083984375,193845.2120361328,185314.7735595703,285706.52001953125,270719.9763183594,247595.09704589844,143147.20971679688
[TG(51:5)]_FA16:0,-1.0172767884710714,8.46914806935318,5.7013170412392356,0.01695218775208086,0.5765547259936437,TAG,2662633.2572021484,2818020.0678100586,132702.60998535156,129032.44927978516,116820.0492553711,117311.1682434082,2532498.1764526367,2619980.700744629,1548488.1408081057,1867990.1942749023,742645.9927978516,39190.08248901367
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,-1.018610062173258,8.501172117474379,5.716130389388127,0.016809738028459295,0.5765547259936437,TAG,317053.0040283203,347005.6685180664,3101187.4287719727,2746162.305908203,2009165.6282348633,724911.0132446289,610036.925994873,1724266.3339233398,335521.6834716797,4258806.063018799,4524875.015258789,51446.98388671875
[TG(56:6)]_FA18:3,1.023466573732622,9.797490597945128,5.534009585482892,0.018650318646141813,0.6022734213304584,TAG,891091.2254638672,370051.88818359375,3421135.651245117,18540212.509277344,19625568.734375,2670460.613220215,329732.78479003906,517649.6123046875,593927.0855712891,11406098.452026367,1116602.6541748047,77564.0658569336
[TG(57:12)|TG(56:5)]_FA18:2,1.0290907189686551,9.688254889296402,5.593193935164351,0.01803039067214078,0.6022734213304584,TAG,843120.9981689453,362570.4654541016,3050178.5345458984,16995880.77380371,18438864.83972168,2618191.253051758,293535.4989013672,461261.3913574219,536300.6734008789,10600961.143798828,1053421.3293457031,49453.223205566406
FA(17:2),-1.0058004908368154,6.805715050190796,5.574588059069356,0.01822295129331596,0.6022734213304584,FA,274567.9130859375,560171.826171875,90688.427001953125,87412.34582519531,1307959.6710205078,109228.76818847656,671857.8605957031,79285.68368530273,151353.8306274414,2119039.344604492,303337.71661376953,116827.54858398438
FA(19:0),-1.0045393356669423,7.927370424750844,5.560771671109251,0.01836731645235085,0.6022734213304584,FA,1239613.0631103516,837215.962890625,455309.8779296875,254229.6622314453,2068288.5590820312,386368.8874511719,2517749.953979492,363163.0625610352,280084.6770019531,2818076.759277344,708104.61572265625,183205.93432617188
LPE(22:6),1.0237398035669316,6.7886137406660545,5.5368641967761505,0.01861991845607187,0.6022734213304584,PE,441132.8518066406,580002.60302734375,1095585.575805664,1130362.9256591797,931757.0802001952,681193.4876708984,242944.8572998047,248269.4158935547,364518.0847167969,335478.5860595703,194720.2548828125,68918.24462890625
DG(37:5)_C18:1,-0.9954329040763309,2.8339846466359395,5.460150344808426,0.01945497276112978,0.6219754791733191,DAG,32376.762588500977,31443.982135772705,2891.3601989746094,2894.860202789306,2894.8802070617676,12526.460834503174,34951.06262588501,31499.762420654297,11309.060817718506,29488.90195465088,17225.401206970215,56453.1436920166
[TG(60:12)|TG(59:5)]_FA20:4,-0.9929027875954792,7.439881025832327,5.433848128595853,0.01975011236607429,0.625159497369698,TAG,264225.53857421875,283665.0798339844,1219035.4858398438,1064297.1088867188,999247.4278564452,473001.4139404297,333892.88513183594,1274625.2016601562,207449.9952392578,1846392.3701171875,1460565.5405273438,69197.26501464844
PE(38:7)|PE(37:0)|PE(O-38:0),1.009336981460578,6.3842173279137455,5.386628855660888,0.02029163628542697,0.6360035412206865,PE,231200.85595703125,304111.021484375,783145.8366699219,863699.6142578125,912627.86767578125,654837.87744140625,152485.1905517578,165163.87268066406,251004.91760253903,234943.45556640625,260755.09814453125,89295.08630371094
[TG(53:8)|TG(52:1)]_FA18:3,-0.9774022282188431,8.174642815442425,5.266982785338769,0.021733651376245448,0.6604505590742495,TAG,2150532.0334472656,2183433.3715820312,180654.03326416016,231202.23846435547,191248.95178222656,163127.17059326172,2046916.5740966797,2038674.369506836,1234462.473022461,1566839.3920288086,661107.16650390625,35997.24267578125
PG(O-35:1)|PG(P-35:0),0.9971645528154641,7.738638591923721,5.2611982672642625,0.021806000464917746,0.6604505590742495,PG,1177609.84765625,590850.10302734375,2337735.194091797,1579101.5502929688,2320483.9038085938,1411532.55078125,314626.24072265625,375234.447265625,793240.7194824219,791166.84912109375,487552.7783203125,220780.83447265625
PI(35:5)|PI(O-36:5)|PI(P-36:4),-0.9789493677755241,6.362187006287018,5.283478456731245,0.02152869596332693,0.6604505590742495,PI,520114.29901123047,564647.5192260742,98120.70639038086,111296.08819580078,88087.32638549805,120402.6078491211,533139.2157592773,533183.2753295898,376345.1072692871,437375.2327270508,259233.63604736328,43434.64291381836
PI(40:6),0.9964505573208894,7.694625409119218,5.253874927224388,0.021897954101304486,0.6604505590742495,PI,651293.5067138672,289432.36096191406,1943253.6348876953,1743147.1545410156,2142202.151123047,1072608.9190063477,341913.74462890625,308172.5222167969,520388.25927734375,671001.9403076172,361223.34899902344,984938.159423828
PE(39:4)|PE(O-40:4)|PE(P-40:3),0.994261077310607,6.130625683278522,5.231418506933551,0.022182434552373845,0.6627779744293382,PE,287138.08251953125,153066.63110351562,726553.3529052734,542358.8986816406,813605.21044921875,600981.1619873047,149200.1903076172,137575.0499267578,212873.5537109375,188823.43395996097,185336.09375,95923.88708496094
[TG(55:11)|TG(54:4)]_FA16:1,0.989827631133146,8.196938050114499,5.186240158567667,0.022766418935639007,0.6677453333691551,TAG,724333.682434082,311965.98291015625,2201861.8696289062,4330023.336853027,5292435.585327148,1612828.485168457,225659.1773681641,315524.8225097656,480961.7935791016,2962337.115539551,454390.2518310547,37073.78219604492
[TG(62:13)|TG(61:6)]_FA20:4,-0.9707789630922342,5.554710397171465,5.196369723083535,0.022634111052706133,0.6677453333691551,TAG,95024.84729003906,93548.5267944336,294118.45880126953,272560.9788208008,258407.4586181641,125522.34991455078,99758.32678222656,408915.791015625,79244.125244140625,410278.1093139648,317983.5610961914,29583.88220214844
[TG(56:6)]_FA16:0,0.9804576733555023,7.587167571351629,5.091209594000247,0.024047413122015922,0.675316515551075,TAG,557640.45947265625,246638.2789306641,1978881.0145263672,1967415.8481445312,2441155.7595214844,990275.2186889648,320413.6421508789,308619.02001953125,506599.3326416016,836691.1777954102,358249.74450683594,530680.4533081055
DG(34:2)_C18:0,0.9802332827998432,5.549534127113068,5.088808827463026,0.024080726547645464,0.675316515551075,DAG,82883.6054763794,75843.24555587769,271895.0965499878,86006.64615631104,83905.6456451416,870583.72021484375,81811.06614685059,83639.94592666626,75999.00563049316,79499.98572540283,82688.48541259766,361707.8221435547
PC(O-12:1),-0.9607445836403699,6.401772752716994,5.0904102417753165,0.024058499750377743,0.675316515551075,PC,472558.5048828125,571767.6578979492,152450.47143554688,123497.00842285156,131038.56860351562,138423.6300048828,483847.5163574219,529255.1566162109,449900.9721679687,424195.52893066406,301585.82568359375,56245.024169921875
PE(44:1),-0.9618054466253364,7.444394727604325,5.101597135610064,0.023903823929894617,0.675316515551075,PE,1188196.8325042725,1365882.322013855,131854.8496170044,119501.5877418518,114454.84790802002,155954.69045639038,1127260.4710273745,1119985.2969665527,864649.9012145996,910853.5883636476,504413.15146255493,64799.244232177734
PG(39:6)|PG(O-40:6)|PG(P-40:5),0.9808608787952519,6.479999478422388,5.095248630110291,0.023991474642506293,0.675316515551075,PG,248837.49731445312,205454.13537597656,910824.4459228516,706885.7445068359,831968.55615234375,893154.0638427734,177786.05200195312,164128.35180664062,207381.0329589844,251415.4592285156,286068.5614013672,214987.41357421875
[TG(51:6)]_FA16:1,-0.9517471365007326,8.600503348845,4.996316392440349,0.025401324707508572,0.7061568268687384,TAG,2958775.952270508,3194918.0095214844,146931.69006347656,163424.91040039062,129036.94897460938,150070.03161621094,2587639.991394043,2805761.458129883,1722077.7590332031,2157816.8165893555,819853.119934082,41019.22302246094
LPG(17:1)|LPG(P-18:0),-0.94908172133936,3.3937772494225946,4.968044972831649,0.02581981622612215,0.7083848297471126,PG,42456.522857666016,43000.422912597656,25207.921768188477,10243.920650482178,10119.720626831057,45507.76310348511,47771.22351074219,38473.262634277344,44804.24328613281,47259.723388671875,51228.36351013184,49126.58312988281
PE(34:0)|PE(O-35:0),0.9663257183181921,6.852294254294293,4.949427726755857,0.026099306352920147,0.7083848297471126,PE,564637.0994873047,220217.8359375,1059004.7385253906,690903.7492675781,1229014.723388672,1434501.5849609375,224416.75646972656,228262.19921875,400263.7258300781,323731.5223388672,314902.86083984375,116026.96813964844
PE(36:3)|PE(P-37:2),0.9660162265129562,6.31164473008381,4.946324199625452,0.026146202661920328,0.7083848297471126,PE,351502.5440673828,179494.89221191406,836103.70263671875,608104.4814453125,1011591.1171875,588183.6643066406,158712.25219726562,150105.79077148438,267218.7996826172,280278.8591308594,174427.09130859375,78691.305908203125
[TG(56:7)|TG(55:0)]_FA16:1,0.9611981545280206,7.575162423680416,4.8984656673274,0.026880568710080613,0.7161431513843977,TAG,581611.2198486328,275399.71813964844,2050445.8974609375,1878781.8985595703,2362318.096435547,1061934.2662353516,298314.1837158203,299078.5461425781,539873.0544433594,861645.8355712891,396831.42712402344,450411.169921875
PG(36:1)|PG(O-37:1)|PG(P-37:0),0.9620563135540084,10.162018870256096,4.907002995562722,0.026748013092662695,0.7161431513843977,PG,6657151.916015625,3082356.87109375,9751429.33203125,9227128.14453125,15458326.6953125,6390558.328125,1440632.42578125,1721983.1811523438,4828167.5830078125,4425952.146484375,2891928.75,1051587.134765625
[TG(64:14)|TG(63:7)|TG(62:0)]_FA22:6,-0.9328244642007627,6.332977830735533,4.80106137702569,0.028442209692305036,0.7514854907958611,TAG,137600.6286315918,173751.4320526123,639349.0070800781,448910.7917175293,399658.0676269531,205906.63362121585,219235.61520385745,649798.8408813477,142986.8291015625,682172.1071777344,555541.4014282227,35841.02249145508
[TG(53:7)|TG(52:0)]_FA18:2,-0.9281721152821976,7.79464474431429,4.753669548925245,0.02923588581515579,0.7595255428813776,TAG,1645898.0764770508,1710605.4948730469,145479.53149414062,202866.09313964844,173959.39385986328,143284.52905273438,1427757.7503356934,1571707.911743164,939572.2490234376,1253771.7122192385,577473.4824829102,32808.362396240234
[TG(64:13)|TG(63:6)]_FA22:5,-0.9243092382297808,6.285003861841194,4.714440907348035,0.029910290345054436,0.7595255428813776,TAG,135720.32904052734,177444.37393188477,586188.862487793,438396.79095458984,397616.86083984375,207057.07467651367,200566.19464111328,623314.0618896484,142088.2706298828,681079.5875549316,532975.6006469727,33197.52230834961
LPE(O-20:0),-0.9286014781044348,3.6243513918584873,4.7575918944507976,0.02916933094041074,0.7595255428813776,PE,72026.62451171875,46864.76351928711,3031.7202224731445,48357.28333282471,5333.160308837891,24463.581520080566,59843.84457015991,47378.44317626953,59983.46447753906,49875.223388671875,47018.40327072144,56186.56405639648
PG(40:2),0.9450932153815622,6.705398024703957,4.73992640387587,0.02947033194396566,0.7595255428813776,PG,309650.62243652344,262157.73779296875,998443.192138672,927738.8254394532,1199214.24609375,1073654.4443359375,199968.23413085935,215714.55712890625,251394.5977783203,364088.0275878906,383263.5849609375,83805.76599121094
PS(P-40:5),0.9423416269017842,6.026956255710775,4.713056663771567,0.02993438173382971,0.7595255428813776,PS,200357.7947998047,163393.6524658203,707597.60498046875,539269.1984863281,585658.7042236328,688862.8887939453,147068.52990722656,90702.46614837646,178678.734375,205761.27416992188,239372.81677246097,86594.866455078125
[TG(44:1)]_FA14:0,-0.9210113405131674,5.792901909196958,4.681066681541779,0.030496806169137098,0.7617053853338382,TAG,132090.82934570312,322476.8811035156,155650.85162353516,123125.89013671876,284262.1820678711,163855.37231445312,80377.7056274414,654109.3104248047,204293.28900146484,317860.2106323242,122855.52856445312,65254.60461425781
PS(P-35:0),0.9391312870292242,7.495190946181119,4.681876455186284,0.030482434279336282,0.7617053853338382,PS,1016913.6079101562,523845.1791992187,2000060.83984375,1417735.4228515625,1658642.0324707031,1186496.9296875,313725.06103515625,235466.8766479492,807198.07275390625,661862.4650878906,369209.9267578125,180347.47338867188
FA(14:2),-0.9131404885751594,6.127615929888756,4.601942526856874,0.03193575154470881,0.7914619975847602,FA,196960.03466796875,210418.55505371097,100989.16735839844,93352.76626586914,254463.23852539065,137676.86883544922,431841.7919921875,87933.14584350586,103395.38766479492,424969.4287109375,158289.63134765625,582421.4384765625
[TG(51:4)]_FA14:0,-0.9064897670503266,7.842182740560742,4.53567931291763,0.033195279170662007,0.8163485192969726,TAG,1773224.271484375,1832418.6748046875,108547.54736328124,112186.84884643556,107290.3677368164,133083.69061279297,1483829.4456176758,1653803.7844848633,904804.5995483398,1252804.9055786133,551434.9449462891,82697.70608520508
PS(P-37:1),0.9191542429300771,8.518539375074246,4.489749861997552,0.03409866659903925,0.8321636421154845,PS,2100590.3193359375,1101763.3984375,3364138.6044921875,3251486.15234375,3453951.693359375,2542870.6225585938,587340.583984375,576346.2020721436,1614521.2978515625,1357735.9296875,784409.5537109375,338018.82470703125
DG(O-40:9)|DG(38:2)_C18:0,-0.8997703072779519,2.4272280338584746,4.468071049741923,0.034533957616826844,0.8364019886439047,DAG,25603.201793670654,23496.7416305542,2599.4601821899414,12896.380821228027,5658.960357666016,11806.80075454712,24461.76170730591,18571.281299591064,23439.101692199707,16531.30122756958,23907.561641693115,30989.722229003903
[TG(52:8)|TG(51:1)]_FA18:3,-0.8903862321434742,7.073834839583006,4.376978880798561,0.03642750919604197,0.8756296759379412,TAG,886652.602142334,909353.4981079102,133044.1290283203,266848.8624267578,287355.30212402344,160431.53057861328,814524.4914550781,880761.1392822266,520479.71911621094,891833.5827636719,401705.5270996094,36916.682678222656
