lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_hippocampus,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_hippocampus,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cortex,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cortex,FAD184_F4_Female_WT_hippocampus,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
PS(31:4),-0.3754151677746378,5.250487694215454,1.6314611564301913,0.2015010691611893,0.6453415596792287,PS,102713.46655273438,96326.46643066406,100607.20770263672,99239.02770996094,98662.4073486328,110811.8872680664,91075.16650390624,99987.5668334961,86372.74645996094,99591.4267578125,458468.92736816406,103504.9267578125,97049.8268737793,100721.34741210938,57781.78435897827,106797.046875,104655.64752197266,88682.7261352539,99355.10641479492,95357.04608154295,385328.6837158203,76828.56507110596,52697.1637878418
SM(d18:2/21:0),-0.3745142271541313,4.0616163618051315,1.6234961078474726,0.2026049935224966,0.6453415596792287,SM,38506.98285293579,38733.462772369385,37314.322845458984,37649.34265136719,42984.66325759888,38128.8825378418,33144.68214035034,34951.68245315552,38030.58251953125,37152.782680511475,35716.842388153076,33009.12229537964,35691.64234542847,36567.64251327515,37651.88261413574,35245.922496795654,33898.6823425293,34940.10250854492,41046.78332519531,36227.62261581421,34726.86231613159,34541.70222854614,203882.7945556641
Cer(d16:1/23:0),-0.37382389849514774,2.374478032693858,1.6172319722554107,0.2034781818793412,0.6471813503816335,Cer,15972.581100463867,16891.761249542236,15568.880962371826,14920.461074829102,15222.061172485352,15397.861042022703,12896.420970916748,15201.461185455322,13839.080905914308,15235.820938110352,15037.601051330566,14889.160976409912,14078.141017913818,15196.281173706057,15753.821151733398,14982.14100265503,14672.401050567629,15819.24098968506,14853.001037597656,14692.421073913574,12433.980861663818,14266.500877380371,20381.52138519287
SM(d18:1/12:0),-0.37365066799197005,3.898282354603849,1.6160134120825091,0.20364855754892813,0.6471813503816335,SM,41656.183044433594,45555.86309814453,38661.32265853882,39862.222396850586,35907.40266799927,36110.28244781494,36218.58261871338,35687.22256851196,35965.82263946533,37395.322681427,35629.24256515503,33992.72246551514,40269.14294433594,35697.32261276245,38942.68268203735,40042.762966156006,33962.20206069946,34269.162631988525,39018.28309631348,36262.4426651001,35556.06238555908,36052.84230041504,123416.40893554688
CE(14:0),-0.37340739360482966,5.805015261899031,1.614049484292991,0.20392350235862403,0.6474115561474886,CE,152711.35039901733,153350.83084487915,151856.09089279175,162589.11153793335,169760.89140701294,160623.23153686523,170005.9320602417,157412.7711982727,166401.61209869385,169648.35147857666,154332.61129760742,157254.69122695923,157992.25148391724,150836.51091766357,150481.3903388977,154600.11083221436,149659.67086029053,154601.87119293213,153152.39072799683,160677.07124328613,162340.09182357788,153336.5913619995,268905.2390136719
Cer(d18:1/35:0),-0.3729269714118936,2.0122532598206506,1.6093268121468896,0.20458645738092512,0.6488719288162873,Cer,12978.42094039917,12502.020847320557,11174.800800323486,12005.720802307129,12100.58102798462,10600.120681762695,11363.800785064695,10302.460762023926,11634.980834960938,11384.38079071045,10729.04076385498,11514.22074508667,11436.06084060669,11720.440853118896,10860.56074142456,12871.040828704834,11341.26093673706,10458.000690460203,9522.500637054443,11837.980880737305,10084.220726013184,11666.600856781006,18661.88129425049
FA(14:6),-0.37231557624695744,4.5132699892170836,1.6045501078297093,0.20525958420999293,0.650361635995389,FA,52736.02362060547,86608.34606933594,64212.404541015625,129609.35021972656,39593.34280395508,49300.003479003906,33260.62243652344,36167.22250366211,137217.68994140625,35939.862548828125,48699.6435546875,56468.80392456055,112344.78833007812,121909.76928710938,25666.261947631836,34785.68258666992,37153.26250457764,39659.162994384766,145330.33081054688,39004.34274291992,51806.30389404297,42623.10299682617,91764.72619628906
CAR(16:1)_QUAL,-0.37100596808907116,7.9269513593671395,1.5933665164120612,0.20684581121402307,0.6521558761846467,CAR,704960.151763916,766917.2532501221,705393.8503189087,720657.4304771423,758423.3161010742,702866.0491104126,721346.4516448975,749253.8325424194,812565.5787582397,745121.470867157,735076.952545166,706428.0680923462,676417.1706314087,707643.2922325134,725311.6316871643,713666.6140708923,731428.8098487854,702181.8899688721,703302.6930923462,698302.7676239014,754551.427898407,681140.4275474548,740003.9345703125
DG(36:7)|DG(35:0)_C18:1,-0.3712874222353538,4.312007956427558,1.5956199906916027,0.2065250280279919,0.6521558761846467,DAG,36628.60280227661,38462.88278961182,40553.74252319336,41841.76327133179,40432.92302322388,40786.34273529053,42665.34297943115,39296.10280227661,36617.94274139404,42392.2232170105,34943.60259246826,37645.48249435425,35511.84273147583,36549.82266998291,35137.18260192871,53415.70402145386,37744.202419281006,39037.62277984619,37543.382804870605,36929.482681274414,35134.822441101074,35544.54257583618,298467.1682128906
DG(44:12)|DG(43:5)_C18:2,-0.371308453105506,3.968028368233673,1.5958258140742596,0.20649575826449942,0.6521558761846467,DAG,45870.26336669922,44840.58294296265,44427.60304260254,46367.04313659668,43052.28302001953,47565.123317718506,46995.723529815674,45661.36347198486,42803.22305679321,52963.40383529663,46626.88322067261,43594.04293060303,44763.34297180176,42042.1827545166,45018.143115997314,46565.18347167969,48199.963233947754,42076.82281112671,42839.62300872803,43548.942836761475,43225.40297317505,45564.26334762573,62018.98402404785
FA(29:2),-0.37127298443577794,6.115733366378563,1.595639378316264,0.2065222707406189,0.6521558761846467,FA,174202.4373779297,246083.27655029297,270348.2547340393,668343.0711364746,116602.92669677734,133790.42944335938,111721.46719360352,104248.8258972168,209646.15060424805,97246.68753051758,114424.10949707033,143532.4535522461,231123.49404907227,479088.2749938965,141464.77325439453,114897.34991455078,148574.64935302734,207216.1976318359,175403.75062179565,136621.40788269043,115460.34976196288,350070.2496032715,40158.66345214844
LPG(18:3),-0.37141182409054657,-0.4893224884082125,1.5936434730651925,0.2068063545883413,0.6521558761846467,PG,1999.780143737793,2087.8601608276367,2033.680118560791,2059.460136413574,2005.5201377868652,2006.9401359558103,3365.340274810791,2206.340156555176,2064.980152130127,2038.5401306152344,2135.700164794922,2136.2801399230957,2035.7001304626465,2033.2201347351072,2223.4601554870605,2168.880153656006,1969.0001411437988,2067.160129547119,2072.840133666992,2090.100154876709,2159.940143585205,2040.780128479004,2005.480136871338
[TG(62:7)|TG(61:0)]_FA20:4,0.37279066732749744,5.749503708983333,1.5838152056248873,0.2082119987316917,0.6544547576408067,TAG,130769.12854003906,143492.33142089844,101712.28741455078,90174.5065612793,206019.2562255859,237694.1590576172,286136.25802612305,392381.3280029297,384369.6284790039,320791.80139160156,205965.7533569336,201602.13165283203,110772.62800598145,84866.40609741211,80867.46566772461,183677.0335083008,93184.82656860352,150273.2918395996,182056.3719177246,118856.14901733398,117199.76776123048,99998.96755981444,123334.92785644533
Cer(d18:1/2:0),-0.36990607446726764,3.376247092418026,1.5837082570567418,0.20822735658898622,0.6544547576408067,Cer,33823.02256011963,32205.662132263184,29986.762271881104,28355.4019241333,30994.161911010742,32945.54259490967,32673.382293701172,33049.72214126587,28977.162269592285,31824.16258239746,29273.341915130615,29056.102237701416,29508.861991882324,28230.60185623169,32800.382595062256,30288.86186599731,29389.961868286133,28677.541946411133,29095.72206878662,29167.64222335815,29886.221977233887,33165.54246520996,33699.42239379883
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C18:2,-0.36926689976780785,3.7651494299536323,1.5782848779866185,0.20900791603104898,0.6544547576408067,DAG,38208.28276062012,40424.402866363525,41434.042766571045,42203.742893218994,40165.54289627075,39962.48249053955,48132.9033164978,39314.86262130737,37369.32279586792,38825.50269317627,39872.52284240723,39294.8228225708,35868.46237945557,40704.782722473145,40503.602977752686,43271.282764434814,37072.18267059326,38609.722843170166,40732.98275375366,38534.98268890381,36434.32262420654,38964.742794036865,46965.44367980957
DG(41:5)_C18:2,-0.3693025191517309,4.09078773303656,1.5786104474173044,0.20896096090189525,0.6544547576408067,DAG,44753.643100738525,49620.123432159424,48012.54342651367,44601.92314529419,44278.34325027466,45951.942974090576,47069.06320953369,45234.88314819336,45086.64308166504,49858.14359664917,47217.80340576172,40523.802837371826,43405.06307220459,45342.643016815186,43997.16302108765,46818.36340713501,42649.92274093628,44114.44321060181,43866.323123931885,46998.5036315918,42549.823165893555,44464.46321487427,113553.08657836914
DG(42:5)_C18:0,0.37261162661467034,5.271885388734846,1.5822822058632937,0.2084322662164833,0.6544547576408067,DAG,113279.20707321168,84698.66558074951,72613.94490432739,84607.76565933228,218537.33792114255,105521.54836654665,99227.70650100708,75623.66569519043,82695.70565795898,102012.7074699402,777643.0683670044,68614.68504714966,61492.004249572754,70089.62515640259,69911.0251159668,116138.66846847534,65592.62455749512,82936.4457359314,94579.86706542967,75659.84498977661,80549.32529449463,74071.12540054321,220075.6163330078
FA(4:0),-0.3693764820656706,2.3162073132873164,1.5789306542721988,0.20891479136538532,0.6544547576408067,FA,13202.640899658203,16518.42123413086,14733.84112548828,23131.54164123535,12031.880882263184,13653.220977783203,12090.380859375,11513.960800170898,23543.201538085938,10561.840835571287,11791.60075378418,14808.001037597656,17375.94125366211,20923.381561279297,10754.120727539062,12093.340911865234,9751.90069580078,12296.180770874023,24820.661529541016,12556.700912475586,12499.340835571287,13413.520935058594,13650.520889282228
omega-linoleoyloxy-Cer(d18:0/28:0),-0.3697117802001171,1.7715903781951152,1.5815605883247201,0.20853604649622268,0.6544547576408067,Cer,11092.12086868286,10186.120746612549,9974.66077041626,10134.90069961548,9990.42078781128,9973.320751190186,8817.46061706543,9441.200687408447,10165.100662231443,9246.440605163574,9764.640663146973,9041.940631866457,9355.120609283447,8658.980628967285,9783.060653686523,9809.220722198486,9636.760704040527,10223.62073135376,8808.46064376831,10069.58069229126,9185.500595092772,9667.700653076172,15195.06105041504
[TG(53:9)|TG(52:2)]_FA22:6,-0.3684959389036337,5.89247732431628,1.5718288791697437,0.20994161480295556,0.6553562697683084,TAG,184887.23287963867,142045.15060424805,197365.3733215332,187380.69342041016,195283.0748596191,161996.71270751953,249863.5793762207,167523.85229492188,260634.758392334,184928.53125,262533.2758331299,165681.71063232422,141379.21090698242,200810.73455810547,188687.01232910156,177416.09255981445,144362.41174316406,167404.45120239258,243182.5368041992,168912.2117614746,218578.57427978516,210429.23498535156,33593.002517700195
[TG(54:7)|TG(53:0)]_FA22:6,0.37165774698651155,7.307348229655586,1.5742956506255759,0.20958427615585562,0.6553562697683084,TAG,423899.83166503906,257444.13983154297,335764.16229248047,239422.71783447263,1004366.4422607422,684123.5038452148,1868831.281677246,420114.5697631836,1743561.2309570312,652199.8292236328,493621.9740600586,533317.44189453125,231530.29669189453,155300.87060546875,326686.9836425781,246191.57763671875,370620.12677001953,195299.2321777344,1471777.6796264648,172974.03213500977,564160.2587890625,253196.5174560547,68682.12454223633
[TG(55:11)|TG(54:4)]_FA18:0,0.370733155473449,12.413901482520167,1.5665406271394318,0.21071011055812144,0.6553562697683084,TAG,2469243.2166748047,656290.630859375,981054.93505859375,613605.1435546875,18868293.612304688,1804296.5463867188,141659586.3149414,11190681.73828125,131427532.48510742,6614976.351074219,16839148.314697266,4375815.155029297,1250542.542236328,407805.69287109375,3078794.9020996094,729355.08935546875,1670069.1198730469,326209.58068847656,128838246.98876952,1296145.529296875,12062244.289794922,775406.3122558594,142586.51037597656
[TG(58:10)|TG(57:3)]_FA18:0,0.3707250012480795,4.935946650704426,1.5663988354796743,0.21073076175221175,0.6553562697683084,TAG,67916.02447509766,68845.30584716797,64094.70471191406,54342.543518066406,126578.62860107422,113964.38925170898,290079.97958374023,109958.06719970705,351252.30114746094,106619.28704833984,159749.35028076172,128459.2294921875,55041.4035949707,46231.54348754883,52234.64367675781,68421.22412109375,53770.82402038574,51099.3837890625,201233.7939453125,55645.10415649414,98624.10607910156,59280.28433227539,30895.882110595703
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:2,-0.36839741817281674,3.4542210952371826,1.5708108408995263,0.21008929903005033,0.6553562697683084,DAG,29658.522010803223,34386.86235809326,32484.442142486572,32009.882369995117,32519.642211914062,34022.162296295166,31477.78225708008,31416.42219543457,33950.082302093506,33776.00227355957,33859.02240753174,30994.16235733032,30057.9422454834,29168.421977996823,32105.262351989742,30461.302268981937,31097.60220336914,32592.54222869873,31381.522144317627,31472.342254638672,31978.122226715088,33161.722480773926,39789.14269256592
FA(24:12),-0.3680388653960709,5.48505691351884,1.5679122757534287,0.21051046107591032,0.6553562697683084,FA,79183.2855834961,135698.0502319336,187434.8123779297,330871.2088623047,75129.1244506836,87249.705810546875,75784.68518066406,68696.36477661133,324025.97900390625,85369.2271118164,66548.58477783203,86127.80578613281,91445.2855834961,298890.482421875,104612.2880859375,88909.804931640625,64959.66409301758,125212.52954101562,270518.2648925781,75271.5855102539,54808.00390625,176417.69360351562,62282.48425292969
SM(d16:0/25:0),-0.3681533043581753,4.290962723150479,1.568785578509221,0.21038346481906045,0.6553562697683084,SM,43295.46318817139,46095.20318222046,44693.92317581177,44082.82314300537,64722.844329833984,42272.5630531311,41476.92325592041,40129.60279464722,45050.723083496094,43232.90295410156,43138.98302078247,42453.76330947876,43485.64324188232,48463.74337387085,44667.12343978882,43414.10289764404,37481.12272644043,41971.10319519043,45246.58310699463,44409.403327941895,40365.76303482056,41586.20307922363,225879.13806152344
PI(42:3),0.37028909435495716,5.503273663309544,1.5627608239685173,0.21126144000144478,0.6563681474097366,PI,117630.50930786131,135127.50952148438,87507.30563354492,77274.72589111328,181050.33294677737,197648.39459228516,179298.71420288086,357415.7048339844,234769.4740600586,310992.9996948242,194812.852142334,185049.43328857425,91606.28649902344,59018.06405639648,67746.10437011719,194042.93270874023,86899.90609741211,120434.48876953124,103630.58764648438,107904.60809326172,110653.08728027344,90835.30630493164,98692.86666870116
Cer(d18:2/30:0),-0.36687217819849355,3.4618573317997154,1.5578181489448752,0.21198497136729819,0.6567633143885991,Cer,34345.98238372803,37354.08285903931,31828.18212890625,34102.82225036621,32419.06227493286,33378.18228149414,30118.942058563232,30294.64217376709,33852.34228515625,30141.142276763916,33510.902404785156,32755.342376708984,31719.862380981445,33724.02230453491,32872.302318573,32698.082397460938,30167.902297973633,28808.422271728516,29327.562118530273,32481.322109222412,32351.64253616333,33633.28227233887,35877.96252441406
FA(21:2),-0.3668353358539305,6.176587084710735,1.557682133121034,0.2120049235061102,0.6567633143885991,FA,181719.42852783203,408095.6793823242,247186.2783203125,422037.4638671875,120076.6280822754,134251.61138916016,112123.58862304688,102171.04583740234,485890.2707519531,89451.9652709961,107382.66717529295,175106.9174194336,207820.7108154297,403407.7860107422,120384.50634765624,111965.14581298828,173842.3524169922,196627.85418701172,522809.1517333984,132988.54803466797,128730.87084960938,220622.21423339844,93336.80615234376
PE(31:3),-0.36707932967573936,4.780274821138647,1.5597096564667936,0.21170773720543967,0.6567633143885991,PE,74755.025634765625,64121.38409423828,54062.80389404297,80263.26599121094,110141.48797607422,86334.986572265625,90075.866455078125,91722.3857421875,85760.38665771484,81523.045166015625,153970.99127197266,95705.22692871094,68711.58489990234,72796.74523925781,63016.30438232422,76115.86602783203,94646.7865600586,83420.68640136719,83373.60650634766,97028.226806640625,111630.66766357422,76699.26531982422,57775.064208984375
