lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(65:12)|TG(64:5)]_FA22:5,-0.024332555015098414,4.698335391592219,0.003809229270018477,0.9507866457173576,0.9964688719442724,TAG,116089.40914916992,109819.4885559082,109061.7275390625,111522.00772094728,128831.00831604004,108795.64700317384,197730.39469909668,117797.94815063477,73715.56509399414,61604.104248046875,131759.62832641602,87566.56594848633,32367.88214111328
[TG(65:12)|TG(64:5)]_FA22:6,-0.1821717008143627,4.718412869094148,0.21600670984844328,0.6420995969446018,0.9964688719442724,TAG,112971.08880615234,116650.00750732422,112797.62812805176,123572.80923461914,115679.26699829102,136366.00827026367,145906.16915893555,105913.5078125,77603.28593444824,68756.64517211914,97048.20806884766,128476.54859924316,29895.80184936523
[TG(66:0)]_FA16:0,0.23463050628806886,3.0839374543568288,0.3468477710101707,0.555902977420121,0.9964688719442724,TAG,41574.1026763916,35567.9026184082,34635.26264953613,51291.64337158203,39377.20268249512,32145.92202758789,49908.72378540039,35214.54261779785,26194.36213684082,21192.441345214844,23244.42163848877,22586.961387634277,21949.46159362793
[TG(66:0)]_FA18:0,-0.035591776512504454,3.028188883630209,0.008156041517281665,0.9280402340142303,0.9964688719442724,TAG,38920.20292663574,31819.201934814453,34877.06268310547,33822.08241271973,39424.38233947754,37563.54246520996,45609.74334716797,34355.16259765625,26388.861785888672,23309.86163330078,29882.461791992188,24580.302001953125,18355.481216430664
[TG(66:1)]_FA14:0,-0.0923721977505609,2.6031779540536006,0.05516797232553472,0.8143029339494485,0.9964688719442724,TAG,29581.362159729004,25632.021697998047,24079.001831054688,25233.341960906982,33066.682415008545,27116.36181640625,33175.802474975586,23178.981590270996,23891.221797943115,16302.401184082031,22694.741344451904,18900.74140930176,12264.84088897705
[TG(66:1)]_FA16:0,-0.10344868890859418,2.937327186287011,0.06924707381222106,0.7924362099710504,0.9964688719442724,TAG,26481.46165466309,21840.10158920288,24123.20191192627,25315.281703948975,30946.962341308594,22676.22149658203,29252.982109069824,24571.981788635258,20414.141410827637,16458.30128479004,21357.621551513672,17607.781188964844,53765.94429016113
[TG(66:1)]_FA16:1,0.12983846617124112,3.459384390652884,0.1071428825403018,0.7434206683557549,0.9964688719442724,TAG,57930.30400085449,47142.80358886719,46575.50288391113,62489.98371887207,59388.88380432129,41991.30337524414,57785.944244384766,43684.18307495117,38487.92234802246,25871.241638183594,28661.902069091797,37010.0623626709,23568.881622314453
[TG(66:1)]_FA18:0,-0.026368238844636734,2.9937060348012343,0.0044733740851370385,0.9466746182533476,0.9964688719442724,TAG,37728.82232666016,26782.341857910156,34844.302322387695,33218.40217590332,44051.18260192871,32950.32223510742,42902.26347351074,34160.26235961914,26144.261711120605,22305.48152923584,30448.102378845215,21514.54158782959,20574.561630249023
[TG(66:10)|TG(65:3)]_FA14:0,-0.14959679592292613,3.325455403786938,0.14531351644436086,0.7030547747237049,0.9964688719442724,TAG,53137.46340942383,32570.002319335938,39296.88274383545,40268.02307128906,77644.5057220459,40905.60307312012,64115.42434692383,32855.6423034668,58648.9630279541,23015.48161315918,37060.842849731445,30004.361709594727,13285.920959472656
[TG(66:10)|TG(65:3)]_FA16:0,0.08507488556202618,3.1905677066856835,0.046165337694674236,0.8298755318709222,0.9964688719442724,TAG,51980.18313598633,30083.202209472656,47680.663650512695,45757.903732299805,56856.144439697266,37852.74272155762,56885.18420410156,32813.342376708984,40504.06332397461,26241.06161499023,30455.84226989746,20405.921493530273,13580.880867004396
[TG(66:10)|TG(65:3)]_FA16:1,-0.020831763766650965,3.408642146473786,0.0027910140951235007,0.9578673191508642,0.9964688719442724,TAG,56446.02389526367,35782.28253173828,46742.243591308594,44016.243225097656,64335.00425720215,42234.96304321289,59065.4436340332,40611.40347290039,38717.78297424317,24092.901931762695,34990.36267089844,37059.782455444336,25331.741828918457
[TG(66:10)|TG(65:3)]_FA18:0,-0.04885610763338293,3.027424042007541,0.015383472876782989,0.9012914198242248,0.9964688719442724,TAG,36066.78253173828,29933.382263183594,39881.18298339844,38804.103088378906,40868.063079833984,33983.782653808594,44008.62271118164,33890.382400512695,28974.101776123047,24162.241821289062,30258.922317504883,22692.98162841797,17391.761184692383
[TG(66:10)|TG(65:3)]_FA18:1,-0.07973872177111646,3.3728585412765457,0.04107426553764526,0.8393946379905342,0.9964688719442724,TAG,46306.12319946289,32899.92208862305,46884.80374145508,41216.78286743164,47055.32312011719,37610.202697753906,54377.02423095703,34016.10238647461,33128.52258300781,26762.001907348633,37177.44253540039,26749.502044677734,41591.942642211914
[TG(66:10)|TG(65:3)]_FA22:6,0.07210516715246493,4.5220841120754836,0.03319939449602316,0.855420271891667,0.9964688719442724,TAG,92516.46593856812,137318.07021713257,91911.30604553224,123245.8285484314,101785.52713775636,98897.82750701904,87446.60641860962,92968.04696273804,56824.884075164795,49647.823429107666,53355.32365036011,103955.14950561523,58030.58382797241
[TG(66:11)|TG(65:4)]_FA16:0,-0.11047835888853641,3.035698703325372,0.07902494630695855,0.7786231472658665,0.9964688719442724,TAG,41173.6229095459,32601.34245300293,36781.40267944336,33131.98260498047,40866.003021240234,35389.96258544922,50697.583068847656,30176.96209716797,31122.522247314453,21964.881408691406,31364.542114257812,27419.901824951172,15093.420989990234
[TG(66:11)|TG(65:4)]_FA16:1,0.1366714823374672,3.7453968272843423,0.11865468614368524,0.7304981959089578,0.9964688719442724,TAG,85215.08651733398,43756.783111572266,68982.78396606445,65468.52499389648,115247.60803222656,60229.26469421387,74909.58576965332,41592.50288391113,55864.904052734375,36359.542541503906,38216.70281982422,39714.14326477051,12532.5609664917
[TG(66:11)|TG(65:4)]_FA18:0,-0.04838358860805708,2.965151622748048,0.015086687600593507,0.902243397998967,0.9964688719442724,TAG,37086.70233154297,26498.581817626953,38251.56295776367,37707.92251586914,34050.54246520996,34501.06251525879,44782.683029174805,31025.26202392578,26173.901947021484,24001.881607055664,31445.782333374023,19876.301483154297,17126.72134399414
[TG(66:11)|TG(65:4)]_FA18:1,-0.20268283081758798,3.5046260414726484,0.26775401553197753,0.6048423922574503,0.9964688719442724,TAG,52316.6640625,42451.803314208984,50912.883850097656,51603.863677978516,49565.90347290039,44660.8030090332,57426.603759765625,42821.76315307617,41807.823150634766,35375.64260864258,42162.8030090332,35456.48260498047,27573.821838378903
[TG(66:11)|TG(65:4)]_FA18:2,-0.04428193839596677,3.492040662581333,0.012633805580662738,0.9105060945673356,0.9964688719442724,TAG,54344.46376037598,37213.18260192871,46760.6828918457,46153.50326538086,47173.74366760254,43032.06301879883,57071.62417602539,35655.72248840332,36627.66261291504,28753.02227783203,38107.68293762207,27462.36199951172,47335.94305419922
[TG(66:11)|TG(65:4)]_FA20:4,-0.20251963425400685,3.6347419942343198,0.26732477852920056,0.6051320051876019,0.9964688719442724,TAG,65645.9444656372,49860.2639465332,51035.20371627808,59522.72393035889,57919.3840637207,48255.08358001709,69145.12478256226,47364.743255615234,60286.58369064331,35513.08224487305,51834.62423706055,35178.962463378906,19781.161407470703
[TG(66:11)|TG(65:4)]_FA22:5,-0.1907275387404189,4.166073264765158,0.23691066928677174,0.626446350456218,0.9964688719442724,TAG,77572.18578720093,72887.66583251953,80936.20539093018,81950.26657485962,89260.02652740479,82815.04587554932,91107.6459350586,78768.94502258301,62730.6441116333,51112.44368362427,61232.52418136597,78199.02536773682,24227.44171142578
[TG(66:12)|TG(65:5)]_FA14:0,-0.11430023148273011,3.1060959224434983,0.08461190812721497,0.7711421333200035,0.9964688719442724,TAG,47289.04345703125,27269.361923217773,35202.242614746094,38374.82228088379,60249.88493347168,37233.3427734375,44113.24311828613,33880.2822265625,51028.34397888184,22842.001510620117,23645.901664733887,24970.82152557373,12919.100814819336
[TG(66:12)|TG(65:5)]_FA16:0,-0.14616803154135857,2.7761232245615637,0.1386852888130079,0.7095915268722948,0.9964688719442724,TAG,27049.602020263672,23713.761825561523,27165.16195678711,28179.442153930664,28819.74200439453,28751.42205810547,60656.46435546875,25826.64195251465,21116.46141052246,18245.66122436523,41890.68310546875,16995.88116455078,12473.900787353516
[TG(66:12)|TG(65:5)]_FA16:1,-0.109031871073821,3.5740900289676016,0.07696536773471507,0.781452767514381,0.9964688719442724,TAG,60079.64453125,42280.48274230957,57223.764404296875,52942.02444458008,75144.76480102539,54582.14373779297,69841.92436218262,40811.86297607422,63753.765144348145,29159.08187866211,39202.402893066406,38711.70266723633,15096.84115600586
[TG(66:12)|TG(65:5)]_FA18:0,-0.11279020076234043,2.9997621850888825,0.0823802351749805,0.774097333542032,0.9964688719442724,TAG,36330.24234008789,32555.922271728516,35689.162658691406,34145.76237487793,32139.04234313965,33807.74234008789,47313.66326904297,34989.622619628906,26874.0419921875,23554.161743164062,33286.142318725586,23926.361602783203,16510.161193847656
[TG(66:12)|TG(65:5)]_FA18:1,-0.056237027935280404,3.0308207760868755,0.020394059643486173,0.8864419991082566,0.9964688719442724,TAG,41016.48275756836,31905.902221679688,39676.56285095215,38321.64260864258,33797.06230163574,34673.22236633301,49092.323501586914,31776.842224121097,27272.842041015625,24799.581756591797,33040.70236206055,22650.601623535156,15876.241195678713
[TG(66:12)|TG(65:5)]_FA18:2,-0.10253803954644448,3.6367676937588236,0.06803759172601076,0.7942157690434136,0.9964688719442724,TAG,58400.684020996094,46879.143157958984,57189.863861083984,52356.46328735352,52284.943450927734,56283.184020996094,62830.44384765625,51311.863830566406,42217.043212890625,36707.80239868164,48513.02337646485,35248.78259277344,31008.54229736328
[TG(66:12)|TG(65:5)]_FA18:3,-0.05176681973810613,3.743022486259257,0.01727585069895099,0.8954291220674394,0.9964688719442724,TAG,59290.5641784668,43631.763259887695,58998.16390991211,54145.98403930664,61957.16467285156,52039.98376464844,64632.804931640625,46844.18328857422,44687.98306274414,36139.502502441406,46716.54357910156,30892.06216430664,53630.00428771973
[TG(66:12)|TG(65:5)]_FA20:4,-0.1903188187492547,3.556177105245503,0.23588065603502173,0.6271972827183098,0.9964688719442724,TAG,59106.384017944336,45118.24351119995,52043.34373474121,52377.543380737305,54772.1842880249,46527.12326812744,63023.92451477051,45813.66297149658,55466.06441497803,34232.762340545654,55470.94379043579,26085.601863861084,22915.90184020996
[TG(66:12)|TG(65:5)]_FA22:5,-0.1920850495689653,4.553775862653609,0.2403230060176611,0.6239729201048911,0.9964688719442724,TAG,108553.50842285156,97541.16674423218,118644.54796218872,88556.20703125,122036.82926559448,101268.94688415527,149104.61209869385,89399.68656158447,94912.466796875,52488.62380981445,113458.62908935548,90014.72612380981,27185.221767425537
[TG(66:12)|TG(65:5)]_FA22:6,-0.08035255055326615,4.295582063778254,0.04171428326003479,0.8381653698893262,0.9964688719442724,TAG,87363.4861831665,84875.36626434326,86536.58628845215,91761.22668457033,102054.20733261108,98853.58702850342,101038.96826934814,79849.38579940796,61729.60480880737,52523.0837020874,70983.90559387207,78346.82551574707,28812.722061157227
[TG(66:13)|TG(65:6)]_FA14:0,-0.07885347352386332,3.0614483611477077,0.040164122750354636,0.8411600277478157,0.9964688719442724,TAG,45408.603271484375,29697.501846313477,36578.4227142334,35740.342361450195,54053.46270751953,35400.242614746094,43711.503173828125,29802.422424316406,41038.58247375488,20916.581771850582,24067.121589660645,27167.16180419922,15476.621109008787
[TG(66:13)|TG(65:6)]_FA16:0,0.03663676759058799,2.7166004819614966,0.008593674849407762,0.9261402479001842,0.9964688719442724,TAG,30500.24200439453,28491.462371826172,29176.02210998535,28459.8623046875,31431.242294311523,29466.62188720703,36653.50230407715,28138.462020874023,20785.44139099121,18836.901153564453,23566.56150817871,18109.521255493164,14726.641006469728
[TG(66:13)|TG(65:6)]_FA16:1,-0.08881504407813925,3.135391777950709,0.050991353426354635,0.8213471369975066,0.9964688719442724,TAG,38693.76268005371,33425.78240966797,35078.40252685547,36718.64270019531,42342.483001708984,36054.12265014648,73088.8051147461,34561.16247558594,27540.8818359375,21608.421279907227,50533.06350708008,24448.90187072754,13628.040901184082
[TG(66:13)|TG(65:6)]_FA18:0,-0.08374934145191497,3.1919256003426355,0.04532357600970727,0.8314101539363276,0.9964688719442724,TAG,37017.842544555664,34983.16247558594,35350.72235107422,37621.10250854492,41725.40298461914,42447.70317077637,71547.94494628906,37117.10270690918,31602.982177734375,25200.481719970703,45225.10321044922,23931.501586914062,16253.921096801758
[TG(66:13)|TG(65:6)]_FA18:1,-0.0937509714432648,3.043271000613492,0.05683627434114236,0.8115680790187619,0.9964688719442724,TAG,34840.84256744385,32988.70253753662,37388.662689208984,38511.38302612305,32773.902519226074,39041.103088378906,47501.86329650879,34044.54216003418,27577.44189453125,23917.00161743164,34218.122009277344,24614.82176208496,16644.98112487793
[TG(66:13)|TG(65:6)]_FA18:2,-0.019075528188065512,3.1702771649995305,0.0023398905330793696,0.9614194432012025,0.9964688719442724,TAG,42006.62286376953,35885.74235534668,42511.563079833984,40126.84294128418,38910.66256713867,41813.60284423828,53996.22381591797,37301.12301635742,32548.002319335938,27097.94212341309,33679.00256347656,23519.301834106445,17751.441329956055
[TG(66:13)|TG(65:6)]_FA18:3,-0.1705606209162415,3.8662755692993023,0.18918387903283929,0.6635967375791262,0.9964688719442724,TAG,65300.524353027344,54921.523529052734,62038.80462646485,62223.58465576172,62035.804138183594,62983.52471923828,74489.7649230957,58173.92462158203,50138.023681640625,45269.443450927734,54658.42346191406,44093.94305419922,37668.62289428711
[TG(66:13)|TG(65:6)]_FA20:4,-0.16646156612595286,3.524603460487469,0.18014327510589112,0.6712501410951728,0.9964688719442724,TAG,57103.14389038086,42867.52271270752,51931.00366973877,50150.96354293823,50597.34362411499,46410.1233253479,58710.624114990234,43214.702739715576,50042.103424072266,30346.562168121334,49156.902881622314,30342.422275543213,28226.62216949463
[TG(66:13)|TG(65:6)]_FA22:6,-0.20568097335337887,4.68082468096738,0.2758123235688572,0.5994591977372014,0.9964688719442724,TAG,127761.66954040527,112169.3677368164,122783.94975280762,99162.22664642334,126835.78825378418,109515.84739303587,157736.73049926758,95079.56629180908,99713.78649902344,56710.70407104492,130669.30911254884,99148.3060913086,29312.141998291016
[TG(66:14)|TG(65:7)|TG(64:0)]_FA14:0,-0.12842658005913365,3.2891305668751354,0.10693031859915436,0.743666360268161,0.9964688719442724,TAG,48567.443115234375,38411.70320892334,38256.582778930664,50739.78330993652,51329.063537597656,39641.12271118164,47874.962982177734,41536.2234954834,45479.12367248535,21723.261489868164,26564.901885986328,40990.0830078125,16769.821090698242
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:0,-0.07157366577560913,2.8686239248917396,0.03307153960327014,0.8556958760723907,0.9964688719442724,TAG,33740.62219238281,28786.002227783203,34558.062591552734,26997.68182373047,36134.48257446289,33621.562255859375,38603.20263671875,32949.842346191406,23011.561500549316,23147.321578979492,27432.341735839844,21437.621383666992,15236.661163330078
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,0.0930061252439119,3.0681392278878765,0.05513827216282152,0.8143520142822216,0.9964688719442724,TAG,41054.52311706543,35423.2225189209,36280.2624206543,40839.12274169922,50329.44367980957,39224.442459106445,47533.54363250733,32625.542221069336,28416.522048950195,22616.981719970703,28076.162109375,24714.48162841797,14620.20100402832
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:0,0.07513574556270004,3.2818364759842136,0.03603732704164031,0.8494384289055014,0.9964688719442724,TAG,47802.30334472656,43221.8630065918,40081.682388305664,46175.4631652832,45716.90315246582,40922.70251464844,60552.30499267578,44190.16337585449,32951.90197753906,24590.76173400879,39737.22290802002,25810.381912231445,18176.641220092773
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:1,-0.11094090065766021,3.2247051367802735,0.07969242442322866,0.7777146610163238,0.9964688719442724,TAG,39384.10275268555,37837.24235534668,42502.02346801758,42394.2033996582,37876.88287353515,39708.34228515625,67992.5446472168,32194.002471923828,32639.902282714844,27489.961990356445,45725.0632019043,23139.981567382812,18173.301345825195
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:2,-0.06453442438399262,3.0999249054793783,0.02687292872221292,0.8697865289363442,0.9964688719442724,TAG,39976.46255493164,34308.40222167969,38255.282775878906,38629.52266693115,35529.12252807617,38750.56314086914,52016.22380065918,34714.60258483887,27687.86195373535,26883.541763305664,33567.30209350586,24077.14170074463,17420.301193237305
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:3,-0.05880534751728477,3.399230747564856,0.022304535639023015,0.8812798060791163,0.9964688719442724,TAG,52439.22351074219,36882.78268432617,49374.42344665527,52204.82377624512,46389.84356689453,48645.84313964844,61491.16488647461,42986.6629486084,34979.60250854492,33357.16259765625,41050.88301086426,30085.122192382812,18840.601287841797
