Lipid,Class,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_cortex ,FAD184_F3_Female_WT_cortex ,FAD184_F4_Female_WT_cortex ,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,8721.760601043701,7482.000534057617,8591.540615081787,8456.700565338135,7244.800518035889,7988.360569000244,8556.320613861084,9057.300678253174,9157.600639343262,13441.081062316896,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:15)|TG(61:8)|TG(60:1)]_FA20:4,TAG,38320.362716674805,46061.78329467773,85479.22576904297,71427.56518554688,67619.10549926758,81682.3052368164,44736.02307128906,39188.10266113281,51269.84387207031,47277.34315490723,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:5,TAG,386648.9097900391,139306.6293334961,196709.8740234375,235684.39581298828,428160.2893371582,263812.17889404297,91431.986328125,241340.1583251953,119942.14727783205,48041.18322753906,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:6,TAG,193027.275390625,124764.48956298828,155767.5711669922,214465.09384155276,233211.89739990237,242720.7974853516,114639.14776611328,441233.5095214844,128930.42907714844,46053.723205566406,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:16)|TG(61:9)|TG(60:2)]_FA14:0,TAG,22469.321670532227,22356.68173217773,50669.68432617188,32371.32232666016,40852.78268432617,35326.602462768555,24069.70182800293,24765.481842041016,25971.66180419922,18822.04136657715,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:16)|TG(61:9)|TG(60:2)]_FA16:0,TAG,25905.98181152344,29927.22198486328,49058.24331665039,42691.66325378418,36504.402770996094,53076.18405151367,29290.902145385742,37011.56233215332,31913.80242919922,19245.161193847656,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:16)|TG(61:9)|TG(60:2)]_FA16:1,TAG,30990.502227783203,39732.32257080078,78964.80545043945,68771.04479980469,48866.1233215332,68036.94415283203,33546.00239562988,33821.002380371094,41270.50305175781,20982.28141784668,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:16)|TG(61:9)|TG(60:2)]_FA18:0,TAG,38372.72268676758,54683.16354370117,108575.06777954102,125009.10888671876,95848.64639282228,107381.82873535156,60604.18441772461,90371.70687866212,50844.26361083984,33583.98248291016,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:16)|TG(61:9)|TG(60:2)]_FA18:1,TAG,46734.42330932617,64504.284240722656,127525.92935180664,144979.87112426758,88359.28674316406,125029.40991210938,68947.9455871582,79627.88549804688,59436.2239074707,28280.76239013672,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:16)|TG(61:9)|TG(60:2)]_FA18:2,TAG,58380.404541015625,75721.16589355469,169170.2919921875,177130.9126586914,89977.30731201172,148808.4302368164,67485.92486572266,57335.62420654297,70554.46508789062,36578.30242919922,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:16)|TG(61:9)|TG(60:2)]_FA18:3,TAG,48632.00341796875,63035.404052734375,120098.7084350586,96956.62728881836,82942.32586669922,115766.92846679688,57651.90403747559,50836.903564453125,62977.34451293945,36009.72232055664,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:16)|TG(61:9)|TG(60:2)]_FA20:4,TAG,44113.14318847656,51433.48333740234,87760.4059753418,72359.40444946289,74342.68536376953,82307.34550476074,46445.443359375,43700.2033996582,52087.10345458984,39173.8427734375,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:16)|TG(61:9)|TG(60:2)]_FA22:5,TAG,131954.68878173828,101479.92700195312,145312.8299560547,157343.18948364258,174630.0112915039,155458.53118896484,63717.34454345703,133410.18975830078,96110.28732299805,45007.28329467773,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:16)|TG(61:9)|TG(60:2)]_FA22:6,TAG,404884.6696777344,150219.1908569336,218152.91723632807,255216.7173461914,498297.7735595703,290076.921875,97548.5672607422,250422.53833007807,132323.32891845703,52007.10345458984,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:7)|TG(61:0)]_FA14:0,TAG,135104.27171325684,75093.78393554688,49886.923583984375,51951.26385498047,264235.76388549805,60814.464279174805,33291.74223327637,136844.7879333496,215735.5132293701,15074.141052246094,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:7)|TG(61:0)]_FA16:0,TAG,26075.06184387207,33373.74220275879,53385.00390625,44806.32342529297,39702.78274536133,56038.40414428711,26917.60171508789,29107.82215881348,47872.46327209473,19055.681518554688,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:7)|TG(61:0)]_FA16:1,TAG,29722.58192443848,39613.28274536133,50063.12338256836,45015.22317504883,47634.86349487305,72235.40521240234,35633.64254760742,46830.18292236328,54401.20394897461,20195.62144470215,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:7)|TG(61:0)]_FA18:0,TAG,37907.20269775391,47274.34338378906,86937.9652709961,81744.72573852539,62695.684509277344,84311.06622314453,38677.862701416016,37880.802490234375,49799.00329589844,26384.441528320312,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:7)|TG(61:0)]_FA18:1,TAG,30450.74227905273,38019.64251708984,52565.48385620117,49978.88291931152,44426.50357055664,63104.12512207031,33403.16226196289,32317.482055664062,37900.962463378906,21530.96156311035,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:7)|TG(61:0)]_FA18:2,TAG,37735.58285522461,54818.08349609375,89983.04724121094,87581.78665161133,65804.60440063477,79311.46643066406,50606.243591308594,43115.50329589844,43785.583084106445,35727.18223571777,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:7)|TG(61:0)]_FA18:3,TAG,35230.02249145508,40154.88302612305,67327.12493896484,55254.743560791016,52333.483795166016,75158.60482788086,41162.40298461914,34745.68243408203,38302.30291748047,43041.242736816406,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:7)|TG(61:0)]_FA20:4,TAG,81232.50595092773,120889.74896240234,256784.36059570312,341481.0202026367,298187.3237915039,218243.2352294922,110772.62800598145,80867.46566772461,93184.82656860352,123334.92785644533,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:7)|TG(61:0)]_FA22:5,TAG,140707.54962158203,123629.86853027344,543565.3982543945,462474.6169433594,414031.5097351074,361216.4047241211,93177.58618164062,215943.0950012207,110091.2275390625,29735.042266845703,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:7)|TG(61:0)]_FA22:6,TAG,124551.0687866211,115984.36764526369,218340.1362915039,202168.11614990237,252010.9576416016,244660.79638671875,102711.06729125977,191899.333190918,120133.40771484376,44975.50286865234,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:8)|TG(61:1)]_FA14:0,TAG,252167.3791656494,54386.88381958008,44293.08349609375,41955.10255432129,158082.11328125,48303.58377075195,31114.5224609375,138749.22956848145,134977.84603881836,16025.281311035156,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:8)|TG(61:1)]_FA16:0,TAG,29112.22213745117,32698.982162475582,57999.18388366699,52174.70391845703,47574.3232421875,53241.50411987305,30179.582000732426,29561.082244873047,37043.50282287598,22515.581451416016,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:8)|TG(61:1)]_FA16:1,TAG,31476.762176513672,36498.64273071289,61685.58450317383,51153.00378417969,54697.28381347656,58890.50439453125,30233.00201416016,36380.942474365234,55435.604888916016,18634.121551513672,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:8)|TG(61:1)]_FA18:0,TAG,35473.60235595703,49303.2839050293,93257.0458984375,88795.48651123047,63316.00424194336,85561.58673095703,45927.86340332031,47877.08361816406,47860.92330932617,30873.82211303711,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:8)|TG(61:1)]_FA18:1,TAG,41388.42297363281,51532.44409179688,89124.30599975586,83315.50564575195,61523.30383300781,94742.72692871094,46566.94342041016,43916.10299682617,53528.723861694336,24292.72158813477,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:8)|TG(61:1)]_FA18:2,TAG,31914.84259033203,39117.522705078125,59608.42465209961,54150.064208984375,46880.12335205078,72548.34530639648,30268.42196655273,32578.742233276367,36159.82241821289,23861.521591186523,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:8)|TG(61:1)]_FA18:3,TAG,45663.1833190918,58188.92398071289,104477.4271850586,92143.90676879884,78531.20538330078,96877.70684814452,57825.42456054688,50001.803771972656,61222.72448730469,39119.66258239746,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:8)|TG(61:1)]_FA20:4,TAG,42733.48294067383,48216.763259887695,84798.16690063477,80769.1449584961,70913.12515258789,103541.58731079102,51930.8432006836,41529.80288696289,47042.94342041016,54747.44430541992,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:8)|TG(61:1)]_FA22:5,TAG,127332.76846313477,107582.60717773438,191109.89311218265,187348.8714599609,173372.57232666016,156218.20962524414,59945.44485473633,121377.16848754884,93247.36651611328,35082.32263183594,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:8)|TG(61:1)]_FA22:6,TAG,154234.29037475586,134765.19061279297,592436.2156982422,512593.5833129883,482363.3510742188,412760.8282470703,124424.28747558594,327025.841003418,125284.0290222168,33467.18246459961,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA14:0,TAG,35264.74282836914,27328.042198181152,40285.02297973633,33746.82232666016,69263.38537597656,41319.18298339844,24465.341873168945,42533.84315490723,55240.1240234375,16407.24126434326,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA16:0,TAG,20331.741424560547,24440.94174194336,37273.34259033203,33640.7424621582,29883.30221557617,45337.34359741211,25689.34196472168,26504.561950683597,28147.362091064453,25415.74194335937,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA16:1,TAG,34231.46228027344,37788.80294799805,65567.70492553711,60554.10397338867,54606.76376342773,63789.884338378906,31586.82192993164,35155.52249145508,45531.12326049805,21843.381454467773,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA18:0,TAG,35365.14239501953,40832.8828125,80037.84591674805,75800.70512390137,60128.80465698242,73976.60537719727,40656.44267272949,46599.38299560547,42793.38327026367,29985.46223449707,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA18:1,TAG,42247.80279541016,59333.76385498047,90308.66555786131,89873.76541137695,67411.12469482422,97295.7268371582,54491.32406616211,48130.42343139648,50669.223571777344,29716.36199951172,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA18:2,TAG,41387.442932128906,51157.18374633789,104780.80767822266,96314.62600708008,64024.76461791992,101435.38610839844,40397.24279785156,43630.78298950195,50175.98388671875,26744.322052001957,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA18:3,TAG,38319.02276611328,46923.36349487305,66064.20477294922,64784.064697265625,54079.54412841797,83092.98611450195,39133.10287475586,38797.08255004883,44873.08322143555,27600.04196166992,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA20:4,TAG,41585.082916259766,52763.72399902344,104625.18765258788,101656.92645263672,86256.8049621582,86611.52630615234,42682.66300964356,41632.92265319824,48043.3434753418,28724.882110595703,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA22:5,TAG,169349.7332763672,141343.94940185547,314863.25939941406,295603.1382446289,305405.3017578125,244322.73571777344,90908.48629760742,155559.0098876953,147534.1515197754,59644.184020996094,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(62:9)|TG(61:2)]_FA22:6,TAG,138219.11026000977,122769.92916870116,210155.43508911133,197054.6137084961,201278.633972168,169947.3102722168,70683.60501098633,141886.23092651367,110060.4676513672,38914.18293762207,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(63:11)|TG(62:4)]_FA14:0,TAG,37723.5025177002,27386.602081298828,36721.22250366211,36208.18228149414,103149.50720214844,39509.802734375,21069.74140930176,36447.922302246094,42260.80253601074,18337.501220703125,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
[TG(63:11)|TG(62:4)]_FA16:0,TAG,21478.32141113281,21229.52140808105,33413.58206176758,27705.481994628903,24983.46160888672,33558.04248046875,19374.56134033203,20711.98143005371,20754.18148803711,14697.601028442385,Genotype: 5xFAD | Brain Region: diencephalon,Sex: Female | Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: diencephalon vs Sex: Female__Genotype: WT__Brain Region: cortex_,6,3,Blank_Blank_Blank_Blank_Blank
