lipid,logFC,logCPM,LR,PValue,FDR,type,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0145,AK0164,AK0174,AK0175,Blank-1x
C14:1,-0.13772876591600633,11.514662502772847,0.19132580808582134,0.6618154422412855,0.9992634527508099,FA,2389994.408203125,1958454.936035156,2481233.7543945312,2366991.37890625,2215613.140625,2229295.900390625,2376512.1328125,2105542.6713867188,2439546.3354492188,2444247.9755859375,1905441.6752929688
C15:0,-0.05769839651965647,9.744098466653766,0.03346343745397462,0.8548528307518222,0.9992634527508099,FA,861028.9951171875,669375.4311218262,793726.1092529297,780912.2749633789,836918.8010253906,806232.15576171875,795665.3126220703,583804.8407592773,856296.7023925781,845644.2795410156,440589.41314697266
C15:1,-0.22700713460960237,10.896443281713111,0.521583845652458,0.470166839446586,0.9992634527508099,FA,1283359.539428711,598373.7831726074,1033582.3955078124,854112.263458252,1100277.9603271484,1055318.6157226562,968810.4743652344,860388.900970459,1112653.8436279297,1348329.6302490234,1725227.109222412
C16:0,-0.1997323733934852,12.617450719230728,0.40336107736220583,0.5253585416399992,0.9992634527508099,FA,5568809.041870117,3646961.4317626953,5811554.065185547,5163038.89465332,6936173.981079102,4509060.182861328,6754271.878051758,3945772.823059082,6342494.019042969,6190052.529174805,3408274.16986084
C16:1,-0.0930960116105845,8.78168336355428,0.08725064361300383,0.7677019299488181,0.9992634527508099,FA,514103.4731445313,390537.56729125977,452425.3934326172,474642.9748535156,496472.3569946289,448676.8315429687,511686.8575439453,349757.4248046875,523826.4978332519,475501.1088256836,161706.47105407715
C17:0,-0.25367304183326944,10.74825069658788,0.6519647879849799,0.4194110913087858,0.9992634527508099,FA,1723266.9279174805,1301265.309326172,1631409.142578125,1738138.1675109863,1883272.5186767576,1395032.6827392578,2098835.010498047,1361150.7901000977,2055697.992553711,1811502.19921875,741267.45263671875
C17:1,0.7139689214086734,10.12117228135829,4.900501659954898,0.026848894792740104,0.9992634527508099,FA,6716548.954162598,771425.3325500488,751581.97314453125,1475325.9911499023,568285.1836547852,682397.0009155273,2147655.383605957,450394.2327270508,861447.4649658203,579743.8011474609,172610.33242797852
C18:0,-0.8081312901531619,13.375089741831683,6.7110036323635995,0.009581978110219545,0.9992634527508099,FA,10978858.658203123,7982519.958190918,12229226.865966797,10889057.344787598,18058.04145050049,7298097.9130859375,14504722.104736328,9520386.383178713,13695625.021362305,12505735.22674179,5543847.183898926
C18:1,-0.028751966021247,10.093517806828192,0.008298884611576796,0.9274145516884587,0.9992634527508099,FA,3087014.745788574,1224852.4151306152,1072812.0966186523,1853653.4731445312,227361.5581550598,1195409.1694335938,1552003.7389526367,915327.4682312012,1626866.467254639,1097749.0740356443,238230.0756225586
C18:3,0.002683888586413043,9.75018929599886,7.22079405477416e-5,0.9932200371497375,0.9992634527508099,FA,1181207.4193115234,923763.8223266602,842808.4569091797,1425976.255859375,942956.427368164,873343.3416748047,1027099.4716796876,840734.9029541016,1079039.4757080078,900973.9652099608,231365.0361328125
C19:0,-0.6016723653032879,12.01288710742904,3.705770327258506,0.05422463608945829,0.9992634527508099,FA,2527474.6073150635,15742885.01977539,21070.661556243896,15163135.976463318,7946.460529327393,7939.080551147461,17100273.705768585,13906721.654541016,18006.801136016846,7951.920562744141,10814.50089263916
C20:3,0.4884658481717627,6.527342937413004,2.328570863362984,0.12701844396295148,0.9992634527508099,FA,7961.540561676025,899622.7589912415,7953.980541229248,20633.40142059326,7945.320518493652,7940.040546417236,19220.861457824707,391500.4481658935,7964.820560455322,7953.920543670654,7980.980609893799
C20:4,0.8211659002544228,6.494944124937483,6.4321729176026565,0.011207138998961051,0.9992634527508099,FA,7961.700527191162,411807.72664642334,7953.760566711426,557748.5873413086,7944.300537109375,7940.780578613281,87791.42691421509,245836.23734283447,7965.160572052002,7951.840534210205,7981.200630187988
C20:5,-0.6062432347183775,7.6994240005676575,3.7625834018472233,0.052411542269771134,0.9992634527508099,FA,8941.320583343506,910609.2207336426,8623.160564422607,691836.4113731384,7946.120532989502,7940.680587768555,856361.2466773987,648438.8433609009,7962.380565643311,7951.200572967529,7982.240619659424
C22:0,-0.12155964815210664,12.700718652942376,0.14894094093492605,0.6995494943066058,0.9992634527508099,FA,8521965.430541992,7872872.572063446,6344006.308837891,10981694.138671877,6084197.7900390625,10909498.89050293,9171471.067626951,6790860.650817871,12776242.21246338,5905511.96685791,1157658.540374756
C22:4,0.0419821498946628,9.369242431510683,0.017635388940107077,0.8943528974941168,0.9992634527508099,FA,776976.7008056641,797548.916595459,745696.8534698486,1010745.852493286,819411.9591522217,942278.965637207,869863.2661895752,619873.1641235352,950629.7321624756,677867.9466552734,124764.62767028809
C22:5,-0.0876235122869446,11.223262910614523,0.07727744940166303,0.7810214030359856,0.9992634527508099,FA,2430629.8521118164,1779430.2545394895,2491543.6686401367,2861284.989959717,2798584.786804199,2607121.4513549805,2656654.6764526367,1941890.404510498,3166260.318359375,2365323.8599243164,891988.7594833374
C22:6,-0.08426203789419488,11.01338276483731,0.07145170515286736,0.7892347087076115,0.9992634527508099,FA,2515769.6189575195,944375.3468170166,2224139.9348754883,3368721.72076416,2469028.7740478516,3152897.978820801,2418049.5775756836,1629807.9803237915,3497903.9357299805,2264430.1189575195,497382.3003845215
C24:0,0.33453350852488717,11.643161499474884,1.1025435043411562,0.29370858831022045,0.9992634527508099,FA,9305987.185073853,3795496.3728637695,3113244.53314209,4978305.199417114,2781847.019226074,4343378.462844849,4239375.667800903,2867491.6453704834,4522434.924407959,2319367.687835694,479437.5157470703
C24:1,0.15412723584150542,11.197078451175274,0.23636921308934689,0.6268408474914228,0.9992634527508099,FA,4626266.681510925,3656874.826766968,2848870.5874176025,3930768.587409973,2104956.053588867,3616836.887512207,3803946.809616089,2504834.6156921387,3817323.358428955,1643920.98197937,195754.53366851807
C24:6,0.05367594875891035,11.634845665741057,0.02881211923522642,0.8652135687557905,0.9992634527508099,FA,5622574.144775391,4771434.5420303345,3851424.7547454834,5317946.359146118,3033186.606124878,3699648.0098571777,4874763.389892578,3372138.5134506226,4701795.48576355,2875879.408706665,410689.5665740967
C26:0,0.11799276918690972,11.868703281180059,0.13878648437093943,0.7094904036264731,0.9992634527508099,FA,5268416.49848938,5222179.495628357,4327699.247436523,7032028.328578949,4148529.348182678,6968237.815475464,5787325.9883880615,4303293.427242279,6212331.099849701,2958540.1782684326,226402.69499206543
C26:1,0.005622247816023347,11.299452405713685,3.1682668486610055e-4,0.9857987031417121,0.9992634527508099,FA,3327986.1912078857,4122871.3141326904,3083419.519668579,4353267.819114685,2636672.4457092285,4027334.005538941,4231423.072387695,2845717.757446289,4189242.0046691895,2257006.506790161,154039.3702774048
C28:0,-0.034178864051092835,12.074824754208366,0.011730266531230882,0.9137526817192984,0.9992634527508099,FA,6368668.79359436,6862937.622146606,6316491.17175293,7491804.38306427,4022515.541183472,5780042.1175842285,7670886.509284973,6055440.32093811,6716656.580554962,3478717.7237091064,219020.29445266724
C30:0,-0.038077934693798936,10.639330945615752,0.014561783572389686,0.9039506670303912,0.9992634527508099,FA,2493749.034221649,1749035.34866333,1748598.9253616333,2782381.676208496,1972112.3880729675,2636239.769153595,2646047.5917434692,1673419.0406723022,2726885.584213257,1634493.7113265991,86309.76607894897
C32:0,0.028094860914823935,10.184246961775806,0.007903114877990447,0.9291618087350966,0.9992634527508099,FA,1734331.616531372,1505740.0024223328,1382379.1492919922,1968913.1138000488,1286352.2322235107,1962626.7803153992,1853439.1497879028,1259503.3059501648,1829811.9581756592,1120173.7230911255,91830.76600265504
C34:0,0.04326059358492855,9.747419322979813,0.018724714012932964,0.8911586276489724,0.9992634527508099,FA,1132341.1522369385,1111879.7703933716,984237.3721160888,1359306.1843948364,750094.484954834,1313544.201637268,1233387.5298843384,859928.2119216919,1177248.223892212,748467.0148620605,183767.97317123413
Cer(d14:1(4E)/20:0(2OH)),0.0021382889042864954,7.5822301127736855,4.583445843309164e-5,0.9945982709531168,0.9992634527508099,Cer,259728.3363418579,298516.8415412903,262638.48106765747,218441.37684631348,284883.2791442871,187449.47484970093,250363.33840942383,181915.79039764404,240332.9359703064,270041.09938049316,22665.30173110962
Cer(d14:1(4E)/20:1(11Z)(2OH)),0.011803378028091793,7.710443083410104,0.0013959741281723836,0.9701957833502936,0.9992634527508099,Cer,271484.3599700928,312299.30463027954,276177.57833099365,261049.93770599365,322139.7829284668,221179.6762046814,263434.0743865967,209354.87433624268,251760.8190383911,304336.2032775879,23079.261779785156
Cer(d14:1(4E)/22:0(2OH)),-0.1097131905130435,8.141896056445214,0.12126303358309087,0.727668644644877,0.9992634527508099,Cer,466850.77812194824,383450.14851379395,350925.6017150879,385439.569442749,347438.2082977295,353436.0656013489,382686.2504577637,344150.24158096313,518153.685585022,318138.9407272339,18859.581451416016
Cer(d14:1(4E)/22:1(13Z)(2OH)),-0.05779859903110919,8.192095716347481,0.03357955831597814,0.8546040139666986,0.9992634527508099,Cer,513968.112827301,414786.26850891113,353356.13067245483,381825.8624954224,361002.1239929199,388953.2487449646,385037.7649650574,355424.4266357422,506033.11336517334,336023.8020324707,18640.501293182373
Cer(d14:1(4E)/24:0(2OH)),-0.06644303428255614,7.203153414655247,0.04439074119500219,0.8331283169759942,0.9992634527508099,Cer,188102.5740966797,192871.6330032349,184935.4331855774,163942.85094070435,233381.41752624512,128165.64931106567,177234.4913711548,148247.47135162354,182497.250705719,212505.51371765137,23699.421546936035
Cer(d14:1(4E)/26:0(2OH)),0.052380431868124966,8.436019810897324,0.027439327093816246,0.8684338109227153,0.9992634527508099,Cer,437487.5132522583,534459.5656204224,519892.7544631958,414817.4083480835,575996.97900390625,357085.0268211365,414530.5675544739,375290.609954834,433500.66928482056,500490.36071777344,25092.061935424805
"Cer(d14:2(4E,6E)/16:0)",0.0013442989300765794,6.137068001657939,1.8114976683136774e-5,0.9966040785202454,0.9992634527508099,Cer,90141.98600769044,100229.48748397829,84952.30591964722,79435.62534713745,108020.54684448242,66655.46505355835,78611.48568344116,73109.96496200562,78512.24535751343,100248.8867340088,12206.180824279783
"Cer(d14:2(4E,6E)/18:0(2OH))",-0.06423067110652571,6.354121143200477,0.04147812068822532,0.8386178111935926,0.9992634527508099,Cer,103769.64706420898,105628.8680038452,103820.38746643066,90520.64671707152,125593.48889923096,71746.28495025635,100747.76649856567,79675.1250038147,97914.74699783324,116825.24835968018,14287.901069641111
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",-0.1005059778537907,6.429883685181698,0.10171841252758895,0.7497771365185475,0.9992634527508099,Cer,102087.3865737915,117395.94933700562,109887.52821731567,94231.30699157716,128088.60913848875,82422.18603134155,113261.52809524536,90607.166015625,104934.10794067384,119844.18621826172,14161.921016693115
"Cer(d14:2(4E,6E)/18:1(9Z))",-0.017647128928210663,6.4200116304202295,0.003124498621218663,0.9554236896388206,0.9992634527508099,Cer,101549.88738250732,111585.12856674194,108081.5472946167,97890.12689590454,137038.33068847656,83484.42445373535,93159.16664886476,89483.0058517456,106866.1282119751,119500.52767181396,14362.621101379396
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",-0.14698932922689992,6.674941954203171,0.21798755229337985,0.6405775992761734,0.9992634527508099,Cer,113235.1268157959,132639.5699119568,130183.30993270874,115408.92804718018,151745.56939697266,101636.00553131104,139539.0499420166,104375.46765518188,137520.5090827942,140958.93070220947,16032.781135559082
"Cer(d14:2(4E,6E)/20:1(11Z))",-0.08855248300586165,6.711732651582178,0.07892286911237534,0.7787624462776089,0.9992634527508099,Cer,125015.18925476074,137896.81056976318,144566.2098083496,119709.78666305542,162236.93026733398,98023.76708602904,138015.96765899658,122319.66807937622,125433.96891021729,145361.8895149231,14277.061027526855
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",-0.19036096060477503,6.829802478833034,0.3662419896663778,0.5450598657733737,0.9992634527508099,Cer,140439.53021621704,144074.4098892212,123120.00915527344,114293.26847457886,156888.25231933594,124176.4081878662,168801.23163604736,108160.46825408936,144588.1300125122,154666.28903198242,21690.64157104492
"Cer(d14:2(4E,6E)/24:0(2OH))",-0.2533957481080702,6.528499841547721,0.6504846167762253,0.4199394697001291,0.9992634527508099,Cer,99573.78666687012,124038.78857421876,100892.86756896973,89464.18599319458,126429.4690475464,77535.66688919067,146401.77108764648,90975.36604309082,102395.40769958496,125421.24992370604,20942.221519470215
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",-0.19449399571957104,7.972278768953601,0.3823918008747569,0.5363259565797125,0.9992634527508099,Cer,299923.6018066406,255387.91590881348,236360.5173034668,233031.5940093994,380034.9264526367,243380.7336769104,268953.9384765625,227302.39352416992,278794.8605041504,399497.83044433594,65333.784675598145
"Cer(d16:2(4E,6E)/24:0(2OH))",-0.10910198083271909,7.6704849408897156,0.11991080535585752,0.7291312484471452,0.9992634527508099,Cer,207029.21661376953,257928.00151062012,235994.0997314453,212523.2148742676,308959.6213989258,164541.85274505615,231781.15496826172,201263.4933319092,229088.6943359375,283192.8006591797,50378.10359573364
Cer(d18:0/14:0),-0.12648753331358356,2.4926278848591843,0.16098541383059484,0.6882508861747347,0.9992634527508099,Cer,4578.800338745117,3985.70027923584,4381.440330505371,3975.1002807617183,5284.5203857421875,4624.760311126709,5327.360363006592,4450.260280609131,4303.880298614502,4569.320327758789,3531.0002479553223
Cer(d18:0/16:0(2OH)),-0.061776523661013126,2.874412838401505,0.03831958548175862,0.8448028021162882,0.9992634527508099,Cer,7139.540573120117,6734.520435333252,5816.340351104736,6804.960475921631,8343.320610046387,6831.600482940674,8594.580642700195,6297.100444793701,5426.700416564941,7126.800582885742,3533.820243835449
Cer(d18:0/16:0),0.1047265619789047,4.2909665458257455,0.10936288344964851,0.7408706529171992,0.9992634527508099,Cer,21526.56137084961,17374.961311340332,15764.521183013916,15648.021301269531,49951.92360305786,16740.381103515625,27500.141815185547,17146.421142578125,17778.70115661621,23700.581497192383,4134.400283813477
Cer(d18:0/18:0(2OH)),-0.1683280258588669,2.613185458008333,0.2856549859615143,0.5930184673174629,0.9992634527508099,Cer,5446.980350494385,4507.0203132629395,4844.180309295654,4717.180309295654,5959.360412597656,4810.3603439331055,6532.040508270264,4470.960311889648,4648.380336761475,5772.120403289795,3569.9002647399902
Cer(d18:0/18:0),0.023117264051284073,4.847278597549911,0.005350751219339145,0.9416876855866915,0.9992634527508099,Cer,28620.66227722168,33102.50246810913,19010.32109069824,32703.26181793213,64741.80530548096,39938.982959747314,50502.84390258789,25703.362098693848,24347.76180267334,38937.52300262451,3607.240249633789
Cer(d18:0/20:0(2OH)),-0.17068164685470047,2.736888467017628,0.29377224552160897,0.5878132658392944,0.9992634527508099,Cer,5342.380386352539,5185.460376739502,5100.3803787231445,4546.420314788818,7957.060604095459,4694.920330047607,7423.300514221191,5937.9404220581055,4512.840354919434,6054.280422210693,3783.120265960694
Cer(d18:0/20:0),-0.1256298644875619,2.6777180286086693,0.15885980158185475,0.6902084462509546,0.9992634527508099,Cer,5413.74040222168,6021.0803718566895,5159.660388946533,4831.900379180908,6663.000461578369,4909.560344696045,7031.200485229492,5057.7203369140625,4768.860366821289,5928.920375823975,3553.860244750977
Cer(d18:0/22:0(2OH)),-0.19833927730528464,2.7161367763735544,0.3971243053830449,0.528578134692318,0.9992634527508099,Cer,5784.160430908203,5114.580360412598,4879.260345458984,5141.520362854004,6937.260524749756,4760.420314788818,7844.7405128479,5265.940391540527,5535.100402832031,5458.020370483398,3723.94026184082
Cer(d18:0/22:0),-0.1960259745265138,2.844059145263631,0.3879563455473942,0.53337559401594,0.9992634527508099,Cer,6981.580539703369,5521.160373687744,5399.580379486084,6133.800437927246,8499.420673370361,4759.5603523254395,8911.680641174316,6770.0004806518555,5883.2803955078125,6189.300495147705,3717.940288543701
