Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,Name,Type,Sex,method_type,Blank Subtraction,subclasses,chain_length,saturation,between_parenthese,FA_Chain
[TG(57:8)|TG(56:1)]_FA22:6,934.9,589.6,3013.400215148926,934.9 -> 589.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,1496.2401008605957,TG,TG,8,(57:8),22:6
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,936.9,591.6,3334.040199279785,936.9 -> 591.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,1778.0600852966309,TG,TG,14,(58:14),22:6
[TG(58:13)|TG(57:6)]_FA22:6,938.8,593.5,2428.4801597595215,938.8 -> 593.5,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,675.120044708252,TG,TG,13,(58:13),22:6
[TG(58:12)|TG(57:5)]_FA22:6,940.8,595.5,2383.500156402588,940.8 -> 595.5,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,882.7800559997559,TG,TG,12,(58:12),22:6
[TG(58:11)|TG(57:4)]_FA22:6,942.8,597.5,3797.580280303955,942.8 -> 597.5,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,2253.5601692199707,TG,TG,11,(58:11),22:6
[TG(58:10)|TG(57:3)]_FA22:6,944.9,599.6,10128.060764312744,944.9 -> 599.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,8607.72066116333,TG,TG,10,(58:10),22:6
[TG(58:9)|TG(57:2)]_FA22:6,946.9,601.6,21531.841514587402,946.9 -> 601.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,19806.18138885498,TG,TG,9,(58:9),22:6
[TG(58:8)|TG(57:1)]_FA22:6,948.9,603.6,20316.881427764893,948.9 -> 603.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,18745.161308288574,TG,TG,8,(58:8),22:6
[TG(58:7)|TG(57:0)]_FA22:6,950.9,605.6,7120.440452575684,950.9 -> 605.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,5565.040344238281,TG,TG,7,(58:7),22:6
[TG(59:13)|TG(58:6)]_FA22:6,952.8,607.5,1925.4601402282715,952.8 -> 607.5,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,285.06002044677734,TG,TG,13,(59:13),22:6
[TG(59:12)|TG(58:5)]_FA22:6,954.8,609.5,2050.180145263672,954.8 -> 609.5,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,271.2400131225586,TG,TG,12,(59:12),22:6
[TG(59:11)|TG(58:4)]_FA22:6,956.9,611.6,1988.4201316833496,956.9 -> 611.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,383.6800193786621,TG,TG,11,(59:11),22:6
[TG(59:10)|TG(58:3)]_FA22:6,958.9,613.6,2133.5001525878906,958.9 -> 613.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,633.0000381469727,TG,TG,10,(59:10),22:6
[TG(59:9)|TG(58:2)]_FA22:6,960.9,615.6,2499.740188598633,960.9 -> 615.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,990.3200874328613,TG,TG,9,(59:9),22:6
[TG(60:15)|TG(59:8)|TG(58:1)]_FA22:6,962.9,617.6,1686.0201148986816,962.9 -> 617.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,112.02000427246094,TG,TG,15,(60:15),22:6
[TG(60:14)|TG(59:7)|TG(58:0)]_FA22:6,964.9,619.6,1676.6601104736328,964.9 -> 619.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,176.06000518798828,TG,TG,14,(60:14),22:6
[TG(60:13)|TG(59:6)]_FA22:6,966.8,621.5,2211.940158843994,966.8 -> 621.5,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,711.3000602722168,TG,TG,13,(60:13),22:6
[TG(60:12)|TG(59:5)]_FA22:6,968.9,623.6,3800.0602951049805,968.9 -> 623.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,2299.880195617676,TG,TG,12,(60:12),22:6
[TG(60:11)|TG(59:4)]_FA22:6,970.9,625.6,3569.1402435302734,970.9 -> 625.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,2068.700138092041,TG,TG,11,(60:11),22:6
[TG(60:10)|TG(59:3)]_FA22:6,972.9,627.6,7585.640525817871,972.9 -> 627.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,6085.300430297852,TG,TG,10,(60:10),22:6
[TG(60:9)|TG(59:2)]_FA22:6,974.9,629.6,8477.960536956787,974.9 -> 629.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,6976.720439910889,TG,TG,9,(60:9),22:6
[TG(60:8)|TG(59:1)]_FA22:6,976.9,631.6,4083.440284729004,976.9 -> 631.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,2583.2001876831055,TG,TG,8,(60:8),22:6
[TG(61:14)|TG(60:7)|TG(59:0)]_FA22:6,978.9,633.6,2164.3601570129395,978.9 -> 633.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,664.0200462341309,TG,TG,14,(61:14),22:6
[TG(61:13)|TG(60:6)]_FA22:6,980.9,635.6,1762.1801109313965,980.9 -> 635.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,165.3399887084961,TG,TG,13,(61:13),22:6
[TG(61:12)|TG(60:5)]_FA22:6,982.9,637.6,1728.0201225280762,982.9 -> 637.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,217.74002075195312,TG,TG,12,(61:12),22:6
[TG(61:11)|TG(60:4)]_FA22:6,984.9,639.6,1784.7601356506348,984.9 -> 639.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,284.56003189086914,TG,TG,11,(61:11),22:6
[TG(61:10)|TG(60:3)]_FA22:6,986.9,641.6,1996.4001541137695,986.9 -> 641.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,496.0000648498535,TG,TG,10,(61:10),22:6
[TG(62:16)|TG(61:9)|TG(60:2)]_FA22:6,988.9,643.6,2414.620162963867,988.9 -> 643.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,873.5400581359863,TG,TG,16,(62:16),22:6
[TG(62:15)|TG(61:8)|TG(60:1)]_FA22:6,990.9,645.6,1929.8201446533203,990.9 -> 645.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,429.860050201416,TG,TG,15,(62:15),22:6
[TG(62:14)|TG(61:7)|TG(60:0)]_FA22:6,993.0,647.7,3259.9802169799805,993.0 -> 647.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,1752.000114440918,TG,TG,14,(62:14),22:6
[TG(62:13)|TG(61:6)]_FA22:6,994.9,649.6,2646.800189971924,994.9 -> 649.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,1032.4000778198242,TG,TG,13,(62:13),22:6
[TG(62:12)|TG(61:5)]_FA22:6,996.9,651.6,3056.4802207946777,996.9 -> 651.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,1556.540111541748,TG,TG,12,(62:12),22:6
[TG(62:11)|TG(61:4)]_FA22:6,998.9,653.6,5035.720363616943,998.9 -> 653.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,3494.7202529907227,TG,TG,11,(62:11),22:6
[TG(62:10)|TG(61:3)]_FA22:6,1000.9,655.6,4435.760303497314,1000.9 -> 655.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,2834.380195617676,TG,TG,10,(62:10),22:6
[TG(62:9)|TG(61:2)]_FA22:6,1002.9,657.6,1920.1601295471191,1002.9 -> 657.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,378.6800117492676,TG,TG,9,(62:9),22:6
[TG(62:8)|TG(61:1)]_FA22:6,1005.0,659.7,1927.7801246643066,1005.0 -> 659.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,336.00001525878906,TG,TG,8,(62:8),22:6
[TG(62:7)|TG(61:0)]_FA22:6,1007.0,661.7,1760.8201179504395,1007.0 -> 661.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,219.04000091552734,TG,TG,7,(62:7),22:6
[TG(63:13)|TG(62:6)]_FA22:6,1008.9,663.6,1640.2401123046875,1008.9 -> 663.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,98.78001022338867,TG,TG,13,(63:13),22:6
[TG(63:12)|TG(62:5)]_FA22:6,1010.9,665.6,1610.020107269287,1010.9 -> 665.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,67.89999389648438,TG,TG,12,(63:12),22:6
[TG(63:11)|TG(62:4)]_FA22:6,1012.9,667.6,1606.240104675293,1012.9 -> 667.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,64.1200065612793,TG,TG,11,(63:11),22:6
[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:6,1014.9,669.6,1732.66011428833,1014.9 -> 669.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,191.51999282836914,TG,TG,17,(64:17),22:6
[TG(64:16)|TG(63:9)|TG(62:2)]_FA22:6,1017.0,671.7,1634.8401069641113,1017.0 -> 671.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,92.8600082397461,TG,TG,16,(64:16),22:6
[TG(64:15)|TG(63:8)|TG(62:1)]_FA22:6,1019.0,673.7,1906.400131225586,1019.0 -> 673.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,364.8000259399414,TG,TG,15,(64:15),22:6
[TG(64:14)|TG(63:7)|TG(62:0)]_FA22:6,1021.0,675.7,2009.540126800537,1021.0 -> 675.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,440.52001953125,TG,TG,14,(64:14),22:6
[TG(64:13)|TG(63:6)]_FA22:6,1022.9,677.6,2114.980155944824,1022.9 -> 677.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,414.1800422668457,TG,TG,13,(64:13),22:6
[TG(64:12)|TG(63:5)]_FA22:6,1024.9,679.6,1858.4601211547852,1024.9 -> 679.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,317.62001037597656,TG,TG,12,(64:12),22:6
[TG(64:11)|TG(63:4)]_FA22:6,1026.9,681.6,2144.9601440429688,1026.9 -> 681.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,564.8200454711914,TG,TG,11,(64:11),22:6
[TG(64:10)|TG(63:3)]_FA22:6,1029.0,683.7,1767.5801239013672,1029.0 -> 683.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,225.72002029418945,TG,TG,10,(64:10),22:6
[TG(64:9)|TG(63:2)]_FA22:6,1031.0,685.7,1665.5201225280762,1031.0 -> 685.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,100.46002197265625,TG,TG,9,(64:9),22:6
[TG(64:8)|TG(63:1)]_FA22:6,1033.0,687.7,1606.6601028442383,1033.0 -> 687.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,64.81999588012695,TG,TG,8,(64:8),22:6
[TG(64:7)|TG(63:0)]_FA22:6,1035.0,689.7,1585.1601028442383,1035.0 -> 689.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,43.179988861083984,TG,TG,7,(64:7),22:6
[TG(64:6)]_FA22:6,1036.9,691.6,1733.5001220703125,1036.9 -> 691.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,191.20001983642578,TG,TG,6,(64:6),22:6
[TG(65:12)|TG(64:5)]_FA22:6,1038.9,693.6,1547.760097503662,1038.9 -> 693.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,6.659980773925781,TG,TG,12,(65:12),22:6
[TG(66:18)|TG(65:11)|TG(64:4)]_FA22:6,1041.0,695.7,1595.9000968933105,1041.0 -> 695.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,54.63998031616211,TG,TG,18,(66:18),22:6
[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:6,1043.0,697.7,1548.0800971984863,1043.0 -> 697.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,6.019985198974609,TG,TG,17,(66:17),22:6
[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:6,1045.0,699.7,1663.3601188659668,1045.0 -> 699.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,122.48002243041992,TG,TG,16,(66:16),22:6
[TG(66:15)|TG(65:8)|TG(64:1)]_FA22:6,1047.0,701.7,1653.340103149414,1047.0 -> 701.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,111.13999938964844,TG,TG,15,(66:15),22:6
[TG(66:14)|TG(65:7)|TG(64:0)]_FA22:6,1049.0,703.7,1792.6401176452637,1049.0 -> 703.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,251.82001876831055,TG,TG,14,(66:14),22:6
[TG(66:13)|TG(65:6)]_FA22:6,1050.9,705.6,1917.9201278686523,1050.9 -> 705.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,376.64002990722656,TG,TG,13,(66:13),22:6
[TG(66:12)|TG(65:5)]_FA22:6,1053.0,707.7,1931.220142364502,1053.0 -> 707.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,389.66003036499023,TG,TG,12,(66:12),22:6
[TG(66:11)|TG(65:4)]_FA22:6,1055.0,709.7,1615.4601020812988,1055.0 -> 709.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,21.41999053955078,TG,TG,11,(66:11),22:6
[TG(66:10)|TG(65:3)]_FA22:6,1057.0,711.7,1621.380111694336,1057.0 -> 711.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,21.76000213623047,TG,TG,10,(66:10),22:6
[TG(66:9)|TG(65:2)]_FA22:6,1059.0,713.7,1611.8801078796387,1059.0 -> 713.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,37.16000747680664,TG,TG,9,(66:9),22:6
[TG(66:8)|TG(65:1)]_FA22:6,1061.0,715.7,1549.2800941467285,1061.0 -> 715.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,7.779991149902344,TG,TG,8,(66:8),22:6
[TG(66:7)]_FA22:6,1062.9,717.6,1581.4601020812988,1062.9 -> 717.6,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,39.019989013671875,TG,TG,7,(66:7),22:6
[TG(66:6)]_FA22:6,1065.0,719.7,1628.1401062011719,1065.0 -> 719.7,TAG,TAG22_6_E-5LiverM_N1_daneman_lab_11_21_23,E-5LiverM,p1-C8,E-5,Liver,M,TAG22,44.78000259399414,TG,TG,6,(66:6),22:6
[TG(46:6)]_FA22:6,784.6,439.3,1536.0401039123535,784.6 -> 439.3,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,0.0,TG,TG,6,(46:6),22:6
[TG(47:6)]_FA22:6,798.7,453.4,1498.0201110839844,798.7 -> 453.4,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,0.0,TG,TG,6,(47:6),22:6
[TG(48:8)|TG(47:1)]_FA22:6,808.7,463.4,2986.440200805664,808.7 -> 463.4,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,1210.6200675964355,TG,TG,8,(48:8),22:6
[TG(48:7)|TG(47:0)]_FA22:6,810.8,465.5,1892.080135345459,810.8 -> 465.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,0.0,TG,TG,7,(48:7),22:6
[TG(48:6)]_FA22:6,812.7,467.4,1850.4601440429688,812.7 -> 467.4,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,296.26003646850586,TG,TG,6,(48:6),22:6
[TG(49:8)|TG(48:1)]_FA22:6,822.8,477.5,2007.7601470947266,822.8 -> 477.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,507.66003036499023,TG,TG,8,(49:8),22:6
[TG(49:7)|TG(48:0)]_FA22:6,824.8,479.5,1766.1001319885254,824.8 -> 479.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,121.70001602172852,TG,TG,7,(49:7),22:6
[TG(49:6)]_FA22:6,826.7,481.4,1782.840129852295,826.7 -> 481.4,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,68.30001449584961,TG,TG,6,(49:6),22:6
[TG(50:9)|TG(49:2)]_FA22:6,834.8,489.5,1619.5401306152344,834.8 -> 489.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,0.0,TG,TG,9,(50:9),22:6
[TG(50:8)|TG(49:1)]_FA22:6,836.8,491.5,1662.3401069641113,836.8 -> 491.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,43.79999542236328,TG,TG,8,(50:8),22:6
[TG(50:7)|TG(49:0)]_FA22:6,838.8,493.5,1591.160099029541,838.8 -> 493.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,75.37998580932617,TG,TG,7,(50:7),22:6
[TG(50:6)]_FA22:6,840.7,495.4,1663.9001159667969,840.7 -> 495.4,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,161.72001266479492,TG,TG,6,(50:6),22:6
[TG(51:9)|TG(50:2)]_FA22:6,848.8,503.5,1794.0601272583008,848.8 -> 503.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,0.0,TG,TG,9,(51:9),22:6
[TG(51:8)|TG(50:1)]_FA22:6,850.8,505.5,1648.020107269287,850.8 -> 505.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,0.0,TG,TG,8,(51:8),22:6
[TG(51:7)|TG(50:0)]_FA22:6,852.8,507.5,1917.2001419067383,852.8 -> 507.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,140.96002197265625,TG,TG,7,(51:7),22:6
[TG(51:6)]_FA22:6,854.7,509.4,1550.9801063537598,854.7 -> 509.4,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,0.0,TG,TG,6,(51:6),22:6
[TG(52:10)|TG(51:3)]_FA22:6,860.8,515.5,1692.540111541748,860.8 -> 515.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,83.46000289916992,TG,TG,10,(52:10),22:6
[TG(52:9)|TG(51:2)]_FA22:6,862.8,517.5,1566.440113067627,862.8 -> 517.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,0.0,TG,TG,9,(52:9),22:6
[TG(52:8)|TG(51:1)]_FA22:6,864.8,519.5,1685.6801300048828,864.8 -> 519.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,0.0,TG,TG,8,(52:8),22:6
[TG(52:7)|TG(51:0)]_FA22:6,866.8,521.5,2055.6201515197754,866.8 -> 521.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,254.94002532958984,TG,TG,7,(52:7),22:6
[TG(52:6)]_FA22:6,868.7,523.4,2915.0801887512207,868.7 -> 523.4,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,1295.140079498291,TG,TG,6,(52:6),22:6
[TG(53:10)|TG(52:3)]_FA22:6,874.8,529.5,1602.7801094055176,874.8 -> 529.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,101.94001007080078,TG,TG,10,(53:10),22:6
[TG(53:9)|TG(52:2)]_FA22:6,876.8,531.5,1595.3801155090332,876.8 -> 531.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,15.620018005371094,TG,TG,9,(53:9),22:6
[TG(53:8)|TG(52:1)]_FA22:6,878.8,533.5,1570.3201217651367,878.8 -> 533.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,0.0,TG,TG,8,(53:8),22:6
[TG(53:7)|TG(52:0)]_FA22:6,880.8,535.5,1673.08012008667,880.8 -> 535.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,154.9800033569336,TG,TG,7,(53:7),22:6
[TG(53:6)]_FA22:6,882.8,537.5,1896.4601287841797,882.8 -> 537.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,342.1800117492676,TG,TG,6,(53:6),22:6
[TG(54:12)|TG(53:5)]_FA22:6,884.8,539.5,1499.0401229858398,884.8 -> 539.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,0.0,TG,TG,12,(54:12),22:6
[TG(54:11)|TG(53:4)]_FA22:6,886.8,541.5,1545.1601066589355,886.8 -> 541.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,0.0,TG,TG,11,(54:11),22:6
[TG(54:10)|TG(53:3)]_FA22:6,888.8,543.5,1605.1201171875,888.8 -> 543.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,0.0,TG,TG,10,(54:10),22:6
[TG(54:9)|TG(53:2)]_FA22:6,890.8,545.5,1654.16011428833,890.8 -> 545.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,0.0,TG,TG,9,(54:9),22:6
[TG(54:8)|TG(53:1)]_FA22:6,892.8,547.5,6971.500537872314,892.8 -> 547.5,TAG,TAG22_6_E-5PlasmaM_N1_daneman_lab_11_21_23,E-5PlasmaM,p1-f7,E-5,Plasma,M,TAG22,5378.340435028076,TG,TG,8,(54:8),22:6
