Lipid,Class,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,Blank_500x_N1__liverLD__8_8_23,Title1,Title2,Title,length1,length2,Blank_name
PSp (36:5),PS,35696.92254638672,34812.06246948242,35516.042388916016,35833.282653808594,36844.9026184082,1960.7201347351074,1963.3801307678223,1959.8601341247559,1989.4801445007324,1960.300136566162,1958.3201446533203,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSp (40:2),PS,35970.782623291016,36500.44253540039,35880.982513427734,37810.18283081055,38040.86251831055,1960.64013671875,1963.500156402588,1960.3801460266113,1958.9001388549805,1960.5401420593262,1958.0801429748535,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSp (42:2),PS,30167.742279052734,29224.52212524414,31787.762176513672,29308.362243652344,28517.062042236328,1961.68013381958,1962.6201286315918,1958.5001373291016,1960.1401329040527,1971.080150604248,1958.160140991211,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PSp (42:4),PS,28208.06185913086,27014.641845703125,28221.021911621094,29092.602081298828,28185.061965942383,1961.320140838623,2044.1401481628418,1958.7201309204102,1959.8401527404785,1960.5601234436035,2033.1801490783691,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",CAR,186955.33374023438,181111.39233398438,204502.91455078125,183929.73364257812,230808.876953125,10065.640720367432,8857.42060470581,8641.180652618408,8485.280597686768,8339.140609741211,7469.680561065674,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d16:1/18:1),SM,42067.00259399414,32933.70202636719,35635.782958984375,28492.461975097656,32831.4826965332,2378.5001678466797,2639.3001823425293,1835.4201316833496,2716.0202140808105,2739.060203552246,2490.780185699463,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d16:1/22:1),SM,717992.0911560059,840923.3633728027,919650.0657958984,137105.21014404297,621776.4838256836,17770.581073760986,22612.60189819336,6243.56033706665,8255.520553588867,15306.08154296875,2453.7401695251465,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d16:1/24:0),SM,914149.8395996094,968828.8870849609,1109065.4553222656,194012.95935058594,734212.4680786133,227860.76957702637,101890.38885498047,21765.361484527588,16014.86117553711,88924.74630737305,5100.60037612915,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:0/12:0),SM,26916.141983032227,27205.001953125,26466.74169921875,26132.061767578125,25416.501831054688,1933.2001304626465,2043.9401512145996,2029.5601425170898,1855.2001342773438,1978.2001419067383,1855.5001220703125,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:0/14:0),SM,39756.30285644531,41893.96307373047,38068.64294433594,39129.5026550293,39067.38299560547,1881.720127105713,2272.040168762207,2479.3001747131348,1926.1201362609863,1880.9001274108887,2105.980152130127,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:0/16:0),SM,40609.72276306152,33717.54248046875,40468.62240600586,28127.88201904297,33878.84240722656,5192.180320739746,3999.3202934265137,2370.900188446045,4330.620311737061,4472.140335083008,3003.2402153015137,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:0/18:0),SM,78170.18705749512,91534.26496887207,98228.94766235352,36795.7428894043,71322.02340698242,8681.480606079102,9733.460678100586,3900.7402381896973,4929.160305023193,7765.980617523193,2435.0401763916016,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:0/22:0),SM,923036.9236450195,993563.8188781738,1115973.9252319336,194385.0180053711,740528.6936645508,20240.3016204834,10516.020622253418,4378.720375061035,4898.680328369141,8585.880535125732,3290.440254211426,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:0/24:0),SM,676515.6820678711,717473.2960205078,835963.300201416,148548.39166259766,549030.677734375,9731.220645904541,8879.800827026367,2919.6601943969727,4593.060325622559,7329.220569610596,2386.8601875305176,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:0/26:0),SM,201321.07482910156,220709.97204589844,238901.5733642578,112645.50830078125,173328.0509033203,5665.040374755859,4113.100250244141,2616.0802154541016,3334.840217590332,4762.200351715088,2496.3401794433594,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:1/12:0),SM,29287.742126464844,28603.322021484375,29359.602142333984,26346.881912231445,28354.342071533203,2382.900161743164,1990.8001441955566,1861.5801429748535,1974.1801376342773,1847.7601203918457,1991.9401245117188,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:1/14:0),SM,41788.80310058594,39597.843017578125,41232.22296142578,39199.1028137207,40623.94268798828,2332.0001831054688,2260.4601516723633,2132.4201431274414,2992.700206756592,2284.800151824951,2082.14013671875,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:1/16:0),SM,40429.74295043945,32817.222564697266,36800.22250366211,27168.542205810547,31111.06231689453,26014.34148788452,13929.161003112793,9200.620567321777,15654.661128997803,13966.680969238281,6372.460460662842,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:1/18:0),SM,83451.7063293457,86729.52743530273,96695.06698608398,39845.34262084961,64735.723541259766,8011.720752716064,7537.220432281494,2963.2402420043945,4810.480381011963,5793.36039352417,2819.840190887451,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:1/18:1)9Z)),SM,78819.34478759766,84466.68629455566,91158.76528930664,35601.04244995117,64017.584716796875,2307.8201789855957,2422.260154724121,1862.1001510620117,1994.460132598877,2128.7401428222656,2161.9601402282715,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:1/20:0),SM,696155.2435913086,844756.4565429688,931001.3330383301,140507.88989257812,595626.9443359375,264184.1932525635,280249.7809791565,66585.86449813843,79801.50564956665,224372.14179229736,4113.94030380249,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:1/24:0),SM,685694.2684020996,729233.4771118164,854940.8862915039,152032.6085205078,553325.957824707,26901.082176208496,17944.841457366943,4752.740371704102,7306.860488891602,17871.361450195312,2891.0402030944824,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:1/24:1)15Z)),SM,691411.9628601074,745430.0417785645,843589.4886474609,156610.81063842773,549516.480255127,42420.90249633789,39688.86343765259,9535.660697937012,7700.800495147705,32892.68298339844,2602.980178833008,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:1/26:0),SM,206967.31604003906,223801.11401367188,239775.2969970703,109992.54736328125,173026.69592285156,3697.0003089904785,4315.26033782959,2543.0601921081543,2332.68017578125,2265.120147705078,1985.560131072998,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:1/26:1)17Z)),SM,216923.49560546875,225007.63623046875,247767.09619140625,110503.50708007812,185104.9559326172,4650.080371856689,6483.360488891602,2578.6401748657227,2627.820167541504,4994.080413818359,1807.5201301574707,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:2/14:0),SM,39674.48278808594,42687.92321777344,38016.522705078125,41509.98309326172,41369.46270751953,1781.8201293945312,1796.6001319885254,1948.6001319885254,1902.3001289367676,1965.6201286315918,2522.5601959228516,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:2/18:1),SM,68047.54397583008,77842.04515075684,86324.40676879883,35193.98226928711,61283.14553833008,1832.2601356506348,1865.740135192871,1862.3401260375977,2149.880142211914,2107.500141143799,2004.7001304626465,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:2/20:1),SM,720453.3782348633,878933.5264892578,957438.400604248,246801.98498535156,627724.1118774414,3116.6802673339844,3113.6402282714844,1720.3401260375977,2175.120143890381,3103.4602394104004,2146.74015045166,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:2/22:1),SM,1072948.4306030273,1226727.228149414,1428933.6072998047,228595.9151611328,894998.8895263672,171002.91680526733,125053.55297088623,33377.98295211792,67188.84428787231,150818.38703918457,2534.4201850891113,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
SM (d18:2/24:1),SM,828435.4181518555,870784.2039794922,1025269.9602661133,186129.11596679688,658668.5733642578,87720.523853302,64750.505226135254,11522.280673980713,10444.420654296875,59823.72537612915,2465.8801803588867,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
Stearidonyl carnitine,CAR,2027094.67578125,2023127.861328125,2217857.44140625,2083340.0546875,2643648.43359375,28860.402069091797,27086.082008361816,29667.58186340332,28190.7020111084,29783.622161865234,31293.142234802246,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
"Stearoylcarnitine, hexadecanedioic acid mono-L-carnitine ester",CAR,1986488.38671875,1945987.927734375,2178149.1953125,2035685.748046875,2569833.62109375,10155.3207321167,9352.960670471191,10308.940742492676,8214.500560760498,8232.220615386963,7081.680503845215,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
TetradecanoylcarnitineO-tetradecanoylcarnitine,CAR,247929.19799804688,243539.1787109375,268282.6376953125,249328.498046875,295928.37939453125,7945.620555877686,8343.720588684082,8565.620658874512,8553.160598754883,9074.70057296753,8699.760612487793,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
cis-5-Tetradecenoylcarnitine,CAR,241243.6572265625,231954.576171875,253258.03564453125,244597.95703125,280062.6591796875,8381.340579986572,8734.80058670044,9350.600746154785,8472.560577392578,9855.720718383789,8544.200675964355,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: Older Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: Older Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
