,Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,nickname,Sex,Genotype,time point,method_type,Blank Subtraction,IDs,Names
694,PG(O-38:6),798.5,609.5,296218.8596191406,798.5 -> 609.5,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,245853.83587646484,"LMGP04020088, LMGP04030050","PG(O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z))"
695,PG(O-38:4),802.6,613.6,296369.64166259766,802.6 -> 613.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,257303.31872558597,"LMGP04020017, LMGP04020056, LMGP04020071, LMGP04030049, LMGP04030070, LMGP04030071","PG(O-16:0/22:4(7Z,10Z,13Z,16Z)), PG(O-20:0/18:4(6Z,9Z,12Z,15Z)), PG(O-18:0/20:4(5Z,8Z,11Z,14Z)), PG(P-18:0/20:3(8Z,11Z,14Z)), PG(P-20:0/18:3(6Z,9Z,12Z)), PG(P-20:0/18:3(9Z,12Z,15Z))"
696,PG(O-38:3),804.6,615.6,515608.10119628906,804.6 -> 615.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,477487.4584350586,"LMGP04020036, LMGP04020054, LMGP04020055, LMGP04030026, LMGP04030048, LMGP04030069","PG(O-18:0/20:3(8Z,11Z,14Z)), PG(O-20:0/18:3(6Z,9Z,12Z)), PG(O-20:0/18:3(9Z,12Z,15Z)), PG(P-16:0/22:2(13Z,16Z)), PG(P-18:0/20:2(11Z,14Z)), PG(P-20:0/18:2(9Z,12Z))"
697,PG(38:9),806.5,617.5,467212.1053466797,806.5 -> 617.5,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,421024.52209472656,"LMGP04010449, LMGP04010663","PG(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))"
698,PG(O-38:2),806.6,617.6,484515.4009399414,806.6 -> 617.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,444840.9180908203,"LMGP04020016, LMGP04020035, LMGP04020053, LMGP04030025, LMGP04030047, LMGP04030068","PG(O-16:0/22:2(13Z,16Z)), PG(O-18:0/20:2(11Z,14Z)), PG(O-20:0/18:2(9Z,12Z)), PG(P-16:0/22:1(11Z)), PG(P-18:0/20:1(11Z)), PG(P-20:0/18:1(9Z))"
699,PG(38:8),808.5,619.5,622357.6666259766,808.5 -> 619.5,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,574550.9830322266,"LMGP04010390, LMGP04010418, LMGP04010448, LMGP04010635, LMGP04010661, LMGP04010662","PG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PG(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PG(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)), PG(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))"
700,PG(O-38:1),808.6,619.6,719892.3093261719,808.6 -> 619.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,672827.3661193848,"LMGP04020015, LMGP04020034, LMGP04020052, LMGP04030024, LMGP04030046, LMGP04030067","PG(O-16:0/22:1(11Z)), PG(O-18:0/20:1(11Z)), PG(O-20:0/18:1(9Z)), PG(P-16:0/22:0), PG(P-18:0/20:0), PG(P-20:0/18:0)"
701,PG(38:7),810.5,621.5,934891.9832763672,810.5 -> 621.5,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,892121.5403442383,"LMGP04010898, LMGP04010389, LMGP04010417, LMGP04010360, LMGP04010447, LMGP04010605, LMGP04010633, LMGP04010634, LMGP04010660, LMGP04010823","PG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)), PG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)), PG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PG(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z)), PG(20:3(8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z)), PG(20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z)), PG(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z)), PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z))"
702,PG(O-38:0),810.6,621.6,834025.8299560547,810.6 -> 621.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,793667.0870666504,"LMGP04020051, LMGP04020086, LMGP04020089","PG(O-20:0/18:0), PG(O-18:0/20:0), PG(O-16:0/22:0)"
703,PG(38:6),812.5,623.5,408469.4879150391,812.5 -> 623.5,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,363100.744506836,"LMGP04010846, LMGP04010857, LMGP04010878, LMGP04010388, LMGP04010632, LMGP04010875, LMGP04010041, LMGP04010416, LMGP04010446, LMGP04010574, LMGP04010603, LMGP04010604","PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0), PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z)), PG(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)), PG(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z)), PG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)), PG(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)), PG(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z)), PG(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z)), PG(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z)), PG(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))"
704,PG(38:5),814.5,625.5,271893.06286621094,814.5 -> 625.5,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,229381.3798828125,"LMGP04010884, LMGP04010794, LMGP04010387, LMGP04010879, LMGP04010359, LMGP04010225, LMGP04010415, LMGP04010445, LMGP04010544, LMGP04010572, LMGP04010573, LMGP04010602, LMGP04010631, LMGP04010659","PG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)), PG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)), PG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)), PG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)), PG(16:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)), PG(18:4(6Z,9Z,12Z,15Z)/20:1(11Z)), PG(20:1(11Z)/18:4(6Z,9Z,12Z,15Z)), PG(20:2(11Z,14Z)/18:3(6Z,9Z,12Z)), PG(20:2(11Z,14Z)/18:3(9Z,12Z,15Z)), PG(20:3(8Z,11Z,14Z)/18:2(9Z,12Z)), PG(20:4(5Z,8Z,11Z,14Z)/18:1(9Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)"
705,PG(38:4),816.5,627.5,635988.4884033203,816.5 -> 627.5,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,594364.2858886719,"LMGP04010950, LMGP04010386, LMGP04010968, LMGP04010358, LMGP04010335, LMGP04010039, LMGP04010414, LMGP04010444, LMGP04010542, LMGP04010543, LMGP04010571, LMGP04010601, LMGP04010630, LMGP04010793","PG(20:0/18:4(6Z,9Z,12Z,15Z)), PG(18:3(6Z,9Z,12Z)/20:1(11Z)), PG(16:0/22:4(7Z,10Z,13Z,16Z)), PG(18:2(9Z,12Z)/20:2(11Z,14Z)), PG(18:1(9Z)/20:3(8Z,11Z,14Z)), PG(18:0/20:4(5Z,8Z,11Z,14Z)), PG(18:3(9Z,12Z,15Z)/20:1(11Z)), PG(18:4(6Z,9Z,12Z,15Z)/20:0), PG(20:1(11Z)/18:3(6Z,9Z,12Z)), PG(20:1(11Z)/18:3(9Z,12Z,15Z)), PG(20:2(11Z,14Z)/18:2(9Z,12Z)), PG(20:3(8Z,11Z,14Z)/18:1(9Z)), PG(20:4(5Z,8Z,11Z,14Z)/18:0), PG(22:4(7Z,10Z,13Z,16Z)/16:0)"
706,PG(38:3),818.6,629.6,458651.4962158203,818.6 -> 629.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,424486.4338378906,"LMGP04010885, LMGP04010334, LMGP04010357, LMGP04010385, LMGP04010413, LMGP04010224, LMGP04010518, LMGP04010519, LMGP04010541, LMGP04010570, LMGP04010600, LMGP04010763","PG(18:0/20:3(8Z,11Z,14Z)), PG(18:1(9Z)/20:2(11Z,14Z)), PG(18:2(9Z,12Z)/20:1(11Z)), PG(18:3(6Z,9Z,12Z)/20:0), PG(18:3(9Z,12Z,15Z)/20:0), PG(16:1(9Z)/22:2(13Z,16Z)), PG(20:0/18:3(6Z,9Z,12Z)), PG(20:0/18:3(9Z,12Z,15Z)), PG(20:1(11Z)/18:2(9Z,12Z)), PG(20:2(11Z,14Z)/18:1(9Z)), PG(20:3(8Z,11Z,14Z)/18:0), PG(22:2(13Z,16Z)/16:1(9Z))"
707,PG(38:2),820.6,631.6,1843342.298461914,820.6 -> 631.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,1800980.1955566406,"LMGP04010951, LMGP04010958, LMGP04010963, LMGP04010200, LMGP04010302, LMGP04010223, LMGP04010356, LMGP04010498, LMGP04010540, LMGP04010569, LMGP04010684, LMGP04010732, LMGP04010762","PG(20:0/18:2(9Z,12Z)), PG(18:1(9Z)/20:1(11Z)), PG(18:0/20:2(11Z,14Z)), PG(16:0/22:2(13Z,16Z)), PG(17:2(9Z,12Z)/21:0), PG(16:1(9Z)/22:1(11Z)), PG(18:2(9Z,12Z)/20:0), PG(19:1(9Z)/19:1(9Z)), PG(20:1(11Z)/18:1(9Z)), PG(20:2(11Z,14Z)/18:0), PG(21:0/17:2(9Z,12Z)), PG(22:1(11Z)/16:1(9Z)), PG(22:2(13Z,16Z)/16:0)"
708,PG(38:1),822.6,633.6,1316566.2708740234,822.6 -> 633.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,1265942.2872924805,"LMGP04010952, LMGP04010959, LMGP04010964, LMGP04010272, LMGP04010222, LMGP04010199, LMGP04010467, LMGP04010497, LMGP04010539, LMGP04010683, LMGP04010706, LMGP04010731","PG(20:0/18:1(9Z)), PG(18:1(9Z)/20:0), PG(18:0/20:1(11Z)), PG(17:1(9Z)/21:0), PG(16:1(9Z)/22:0), PG(16:0/22:1(11Z)), PG(19:0/19:1(9Z)), PG(19:1(9Z)/19:0), PG(20:1(11Z)/18:0), PG(21:0/17:1(9Z)), PG(22:0/16:1(9Z)), PG(22:1(11Z)/16:0)"
709,PG(38:0) | PG(P-40:6),824.6,635.6,664024.2264404297,824.6 -> 635.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,620818.3433227539,"LMGP04010953, LMGP04010965, LMGP04010969, LMGP04010682, LMGP04010243, LMGP04010705, LMGP04010868","PG(20:0/18:0), PG(18:0/20:0), PG(16:0/22:0), PG(21:0/17:0), PG(17:0/21:0), PG(22:0/16:0), PG(19:0/19:0)"
710,PG(O-40:6),826.6,637.6,1773026.4517211914,826.6 -> 637.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,1720855.0680847168,"LMGP04030080, LMGP04020083","PG(P-20:0/20:5(5Z,8Z,11Z,14Z,17Z)), PG(O-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
711,PG(O-40:5),828.6,639.6,342985.3690185547,828.6 -> 639.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,307168.48651123047,"LMGP04020064, LMGP04030055, LMGP04030079","PG(O-20:0/20:5(5Z,8Z,11Z,14Z,17Z)), PG(P-18:0/22:4(7Z,10Z,13Z,16Z)), PG(P-20:0/20:4(5Z,8Z,11Z,14Z))"
712,PG(O-40:4),830.6,641.6,202113.07543945312,830.6 -> 641.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,167058.71307373047,"LMGP04020040, LMGP04020063, LMGP04030078","PG(O-18:0/22:4(7Z,10Z,13Z,16Z)), PG(O-20:0/20:4(5Z,8Z,11Z,14Z)), PG(P-20:0/20:3(8Z,11Z,14Z))"
713,PG(40:10),832.5,643.5,206988.7744140625,832.5 -> 643.5,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,170288.6317138672,"LMGP04010832, LMGP04010455, LMGP04010671","PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z)), PG(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
714,PG(O-40:9),832.6,643.6,215099.99688720703,832.6 -> 643.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,180632.0943603516,Not Found,Not Found
715,PG(40:9),834.5,645.5,266378.51849365234,834.5 -> 645.5,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,229265.31573486328,"LMGP04010830, LMGP04010831, LMGP04010396, LMGP04010424, LMGP04010642, LMGP04010670","PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z)), PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z)), PG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))"
716,PG(O-40:2),834.6,645.6,293947.1576538086,834.6 -> 645.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,256686.99542236328,"LMGP04020039, LMGP04020061, LMGP04030053, LMGP04030076","PG(O-18:0/22:2(13Z,16Z)), PG(O-20:0/20:2(11Z,14Z)), PG(P-18:0/22:1(11Z)), PG(P-20:0/20:1(11Z))"
717,PG(40:8),836.5,647.5,513488.6836547852,836.5 -> 647.5,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,471052.880645752,"LMGP04010829, LMGP04010858, LMGP04010045, LMGP04010454, LMGP04010613, LMGP04010669, LMGP04010803","PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)), PG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)), PG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)), PG(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z)), PG(22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))"
718,PG(O-40:1),836.6,647.6,605833.2185058594,836.6 -> 647.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,563921.9954223633,"LMGP04020038, LMGP04020060, LMGP04030052, LMGP04030075","PG(O-18:0/22:1(11Z)), PG(O-20:0/20:1(11Z)), PG(P-18:0/22:0), PG(P-20:0/20:0)"
719,PG(40:7),838.5,649.5,618818.9193115234,838.5 -> 649.5,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,582102.7765808105,"LMGP04010828, LMGP04010668, LMGP04010802, LMGP04010043, LMGP04010395, LMGP04010423, LMGP04010582, LMGP04010612, LMGP04010641, LMGP04010801","PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z)), PG(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z)), PG(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z)), PG(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)), PG(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PG(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)), PG(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z)), PG(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))"
720,PG(O-40:0),838.7,649.7,600430.8887939453,838.7 -> 649.7,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,561531.7463378906,"LMGP04020059, LMGP04020084","PG(O-20:0/20:0), PG(O-18:0/22:0)"
721,PG(40:6),840.5,651.5,655951.5461425781,840.5 -> 651.5,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,615686.1030273438,"LMGP04010827, LMGP04010453, LMGP04010800, LMGP04010040, LMGP04010365, LMGP04010551, LMGP04010581, LMGP04010611, LMGP04010640, LMGP04010667, LMGP04010772","PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0), PG(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z)), PG(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z)), PG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)), PG(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PG(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z)), PG(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z)), PG(20:4(5Z,8Z,11Z,14Z)/20:2(11Z,14Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z)), PG(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z))"
722,PG(40:5),842.6,653.6,327475.9431152344,842.6 -> 653.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,293134.66036987305,"LMGP04010523, LMGP04010394, LMGP04010339, LMGP04010422, LMGP04010452, LMGP04010550, LMGP04010580, LMGP04010610, LMGP04010639, LMGP04010666, LMGP04010741, LMGP04010770, LMGP04010771, LMGP04010799","PG(20:0/20:5(5Z,8Z,11Z,14Z,17Z)), PG(18:3(6Z,9Z,12Z)/22:2(13Z,16Z)), PG(18:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PG(18:3(9Z,12Z,15Z)/22:2(13Z,16Z)), PG(18:4(6Z,9Z,12Z,15Z)/22:1(11Z)), PG(20:1(11Z)/20:4(5Z,8Z,11Z,14Z)), PG(20:2(11Z,14Z)/20:3(8Z,11Z,14Z)), PG(20:3(8Z,11Z,14Z)/20:2(11Z,14Z)), PG(20:4(5Z,8Z,11Z,14Z)/20:1(11Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/20:0), PG(22:1(11Z)/18:4(6Z,9Z,12Z,15Z)), PG(22:2(13Z,16Z)/18:3(6Z,9Z,12Z)), PG(22:2(13Z,16Z)/18:3(9Z,12Z,15Z)), PG(22:4(7Z,10Z,13Z,16Z)/18:1(9Z))"
723,PG(40:4),844.6,655.6,304900.99963378906,844.6 -> 655.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,271471.0171508789,"LMGP04010862, LMGP04010883, LMGP04010740, LMGP04010638, LMGP04010364, LMGP04010393, LMGP04010421, LMGP04010451, LMGP04010549, LMGP04010579, LMGP04010609, LMGP04010713, LMGP04010739, LMGP04010769, LMGP04010798","PG(20:0/20:4(5Z,8Z,11Z,14Z)), PG(18:0/22:4(7Z,10Z,13Z,16Z)), PG(22:1(11Z)/18:3(9Z,12Z,15Z)), PG(20:4(5Z,8Z,11Z,14Z)/20:0), PG(18:2(9Z,12Z)/22:2(13Z,16Z)), PG(18:3(6Z,9Z,12Z)/22:1(11Z)), PG(18:3(9Z,12Z,15Z)/22:1(11Z)), PG(18:4(6Z,9Z,12Z,15Z)/22:0), PG(20:1(11Z)/20:3(8Z,11Z,14Z)), PG(20:2(11Z,14Z)/20:2(11Z,14Z)), PG(20:3(8Z,11Z,14Z)/20:1(11Z)), PG(22:0/18:4(6Z,9Z,12Z,15Z)), PG(22:1(11Z)/18:3(6Z,9Z,12Z)), PG(22:2(13Z,16Z)/18:2(9Z,12Z)), PG(22:4(7Z,10Z,13Z,16Z)/18:0)"
724,PG(40:3),846.6,657.6,231494.87524414065,846.6 -> 657.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,193361.31268310547,"LMGP04010711, LMGP04010392, LMGP04010338, LMGP04010578, LMGP04010363, LMGP04010420, LMGP04010522, LMGP04010548, LMGP04010608, LMGP04010712, LMGP04010738, LMGP04010768","PG(22:0/18:3(6Z,9Z,12Z)), PG(18:3(6Z,9Z,12Z)/22:0), PG(18:1(9Z)/22:2(13Z,16Z)), PG(20:2(11Z,14Z)/20:1(11Z)), PG(18:2(9Z,12Z)/22:1(11Z)), PG(18:3(9Z,12Z,15Z)/22:0), PG(20:0/20:3(8Z,11Z,14Z)), PG(20:1(11Z)/20:2(11Z,14Z)), PG(20:3(8Z,11Z,14Z)/20:0), PG(22:0/18:3(9Z,12Z,15Z)), PG(22:1(11Z)/18:2(9Z,12Z)), PG(22:2(13Z,16Z)/18:1(9Z))"
725,PG(40:2),848.6,659.6,348338.3670654297,848.6 -> 659.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,304607.08380126953,"LMGP04010948, LMGP04010362, LMGP04010710, LMGP04010337, LMGP04010860, LMGP04010321, LMGP04010577, LMGP04010737, LMGP04010767","PG(20:0/20:2(11Z,14Z)), PG(18:2(9Z,12Z)/22:0), PG(22:0/18:2(9Z,12Z)), PG(18:1(9Z)/22:1(11Z)), PG(20:1(11Z)/20:1(11Z)), PG(18:0/22:2(13Z,16Z)), PG(20:2(11Z,14Z)/20:0), PG(22:1(11Z)/18:1(9Z)), PG(22:2(13Z,16Z)/18:0)"
726,PG(40:1),850.6,661.6,332328.2451171875,850.6 -> 661.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,293626.68225097656,"LMGP04010957, LMGP04010949, LMGP04010320, LMGP04010946, LMGP04010505, LMGP04010547, LMGP04010691, LMGP04010736","PG(18:1(9Z)/22:0), PG(20:0/20:1(11Z)), PG(18:0/22:1(11Z)), PG(22:0/18:1(9Z)), PG(19:1(9Z)/21:0), PG(20:1(11Z)/20:0), PG(21:0/19:1(9Z)), PG(22:1(11Z)/18:0)"
727,PG(40:0) | PG(P-42:6),852.6,663.6,2063376.2585449216,852.6 -> 663.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,1659372.3682861328,"LMGP04010981, LMGP04010863, LMGP04010847, LMGP04010474, LMGP04010690","PG(18:0/22:0), PG(20:0/20:0), PG(22:0/18:0), PG(19:0/21:0), PG(21:0/19:0)"
728,PG(40:0) | PG(P-42:6),852.6,663.6,1864312.32421875,852.6 -> 663.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,1520018.2058105469,"LMGP04010981, LMGP04010863, LMGP04010847, LMGP04010474, LMGP04010690","PG(18:0/22:0), PG(20:0/20:0), PG(22:0/18:0), PG(19:0/21:0), PG(21:0/19:0)"
729,PG(O-42:6),854.6,665.6,462994.20123291016,854.6 -> 665.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,397860.3365478516,LMGP04020093,"PG(O-20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
730,PG(P-42:4),856.6,667.6,257527.3203735352,856.6 -> 667.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,228999.5184020996,Not Found,Not Found
731,PG(42:11),858.5,669.5,214112.7321777344,858.5 -> 669.5,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,182227.05017089844,"LMGP04010856, LMGP04010840","PG(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))"
732,PG(O-42:4),858.6,669.6,209200.1173095703,858.6 -> 669.6,PG,PG_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PG,180466.77505493164,LMGP04020068,"PG(O-20:0/22:4(7Z,10Z,13Z,16Z))"
