Class,Lipid,OzESI_Intensity,Precursor_Ion,Product_Ion,Retention_Time,Sample_ID,Transition,n-7,n-9,n-12,db_pos,Ratio
,[TG(54:5)]_FA18:1,601.0,788.8,599.6,19.18,FAD185-M1-5xFAD-cereb_TG18-1_o3on,788.8 -> 599.6,706.8,678.8,636.8,n-9,1.37
TG,[TG(54:5)]_FA18:1,4143.0,898.8,599.6,12.56,FAD185-M1-5xFAD-cereb_TG18-1_o3on,898.8 -> 599.6,816.8,788.8,746.8,,
,[TG(54:5)]_FA18:1,456.0,746.8,599.6,18.61,FAD185-M1-5xFAD-cereb_TG18-1_o3on,746.8 -> 599.6,664.8,636.8,594.8,n-12,
,[TG(54:5)]_FA18:1,438.0,816.8,599.6,18.68,FAD185-M1-5xFAD-cereb_TG18-1_o3on,816.8 -> 599.6,734.8,706.8,664.8,n-7,
,TG(50:1)]_FA18:1,19342.0,740.8,551.6,14.95,FAD185-M1-5xFAD-cortex_TG18-1_o3on,740.8 -> 551.6,658.8,630.8,588.8,n-9,2.52
TG,TG(50:1)]_FA18:1,306195.0,850.8,551.6,15.01,FAD185-M1-5xFAD-cortex_TG18-1_o3on,850.8 -> 551.6,768.8,740.8,698.8,,
,TG(50:1)]_FA18:1,16473.0,698.7,551.6,17.41,FAD185-M1-5xFAD-cortex_TG18-1_o3on,698.7 -> 551.6,616.7,588.7,546.7,n-12,
,TG(50:1)]_FA18:1,7676.0,768.8,551.6,15.05,FAD185-M1-5xFAD-cortex_TG18-1_o3on,768.8 -> 551.6,686.8,658.8,616.8,n-7,
,TG(50:2)]_FA18:1,5334.0,738.7,549.6,13.86,FAD185-M1-5xFAD-cortex_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-9,2.05
TG,TG(50:2)]_FA18:1,95481.0,848.8,549.6,15.01,FAD185-M1-5xFAD-cortex_TG18-1_o3on,848.8 -> 549.6,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,9309.0,696.6,549.6,17.41,FAD185-M1-5xFAD-cortex_TG18-1_o3on,696.6 -> 549.6,614.6,586.6,544.6,n-12,
,TG(50:2)]_FA18:1,2601.0,766.7,549.6,18.09,FAD185-M1-5xFAD-cortex_TG18-1_o3on,766.7 -> 549.6,684.7,656.7,614.7,n-7,
,TG(52:2)]_FA18:1,46222.0,766.7,577.6,14.81,FAD185-M1-5xFAD-cortex_TG18-1_o3on,766.7 -> 577.6,684.7,656.7,614.7,n-9,4.9
TG,TG(52:2)]_FA18:1,951501.0,876.8,577.6,14.87,FAD185-M1-5xFAD-cortex_TG18-1_o3on,876.8 -> 577.6,794.8,766.8,724.8,,
,TG(52:2)]_FA18:1,2253.0,724.7,577.6,15.94,FAD185-M1-5xFAD-cortex_TG18-1_o3on,724.7 -> 577.6,642.7,614.7,572.7,n-12,
,TG(52:2)]_FA18:1,9428.0,794.7,577.6,14.9,FAD185-M1-5xFAD-cortex_TG18-1_o3on,794.7 -> 577.6,712.7,684.7,642.7,n-7,
,TG(52:3)]_FA18:1,10537.0,764.7,547.6,18.1,FAD185-M1-5xFAD-cortex_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-9,6.81
TG,TG(52:3)]_FA18:1,85331.0,874.8,575.6,13.78,FAD185-M1-5xFAD-cortex_TG18-1_o3on,874.8 -> 575.6,792.8,764.8,722.8,,
,TG(52:3)]_FA18:1,746.0,722.6,575.6,17.16,FAD185-M1-5xFAD-cortex_TG18-1_o3on,722.6 -> 575.6,640.6,612.6,570.6,n-12,
,TG(52:3)]_FA18:1,1547.0,792.7,575.6,14.91,FAD185-M1-5xFAD-cortex_TG18-1_o3on,792.7 -> 575.6,710.7,682.7,640.7,n-7,
,TG(54:3)]_FA18:1,22191.0,792.8,603.6,14.66,FAD185-M1-5xFAD-cortex_TG18-1_o3on,792.8 -> 603.6,710.8,682.8,640.8,n-9,6.86
,TG(54:3)]_FA18:1,5334.0,738.7,549.6,13.86,FAD185-M1-5xFAD-cortex_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-7n-7,
TG,TG(54:3)]_FA18:1,441680.0,902.8,603.6,14.86,FAD185-M1-5xFAD-cortex_TG18-1_o3on,902.8 -> 603.6,820.8,792.8,750.8,,
,TG(54:3)]_FA18:1,1132.0,750.8,603.6,18.36,FAD185-M1-5xFAD-cortex_TG18-1_o3on,750.8 -> 603.6,668.8,640.8,598.8,n-12,
,TG(54:3)]_FA18:1,3236.0,820.8,603.6,14.65,FAD185-M1-5xFAD-cortex_TG18-1_o3on,820.8 -> 603.6,738.8,710.8,668.8,n-7,
,TG(54:4)]_FA18:1,2225.0,790.8,601.6,13.57,FAD185-M1-5xFAD-cortex_TG18-1_o3on,790.8 -> 601.6,708.8,680.8,638.8,n-9,3.01
,TG(54:4)]_FA18:1,5474.0,736.7,547.6,18.49,FAD185-M1-5xFAD-cortex_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-7n-7,
TG,TG(54:4)]_FA18:1,49592.0,900.8,601.6,13.65,FAD185-M1-5xFAD-cortex_TG18-1_o3on,900.8 -> 601.6,818.8,790.8,748.8,,
,TG(54:4)]_FA18:1,473.0,748.8,601.6,17.14,FAD185-M1-5xFAD-cortex_TG18-1_o3on,748.8 -> 601.6,666.8,638.8,596.8,n-12,
,TG(54:4)]_FA18:1,740.0,818.8,601.6,14.65,FAD185-M1-5xFAD-cortex_TG18-1_o3on,818.8 -> 601.6,736.8,708.8,666.8,n-7,
,[TG(50:3)]_FA18:1,5474.0,736.7,547.6,18.49,FAD185-M1-5xFAD-cortex_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-9,0.52
TG,[TG(50:3)]_FA18:1,7255.0,846.8,547.6,13.79,FAD185-M1-5xFAD-cortex_TG18-1_o3on,846.8 -> 547.6,764.8,736.8,694.8,,
,[TG(50:3)]_FA18:1,1241.0,694.6,547.6,17.54,FAD185-M1-5xFAD-cortex_TG18-1_o3on,694.6 -> 547.6,612.6,584.6,542.6,n-12,
,[TG(50:3)]_FA18:1,10537.0,764.7,547.6,18.1,FAD185-M1-5xFAD-cortex_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-7,
,[TG(52:4)]_FA18:1,868.0,762.7,573.6,16.28,FAD185-M1-5xFAD-cortex_TG18-1_o3on,762.7 -> 573.6,680.7,652.7,610.7,n-9,1.43
TG,[TG(52:4)]_FA18:1,3441.0,872.8,573.6,13.91,FAD185-M1-5xFAD-cortex_TG18-1_o3on,872.8 -> 573.6,790.8,762.8,720.8,,
,[TG(52:4)]_FA18:1,545.0,720.6,573.6,18.38,FAD185-M1-5xFAD-cortex_TG18-1_o3on,720.6 -> 573.6,638.6,610.6,568.6,n-12,
,[TG(52:4)]_FA18:1,607.0,790.7,573.6,17.11,FAD185-M1-5xFAD-cortex_TG18-1_o3on,790.7 -> 573.6,708.7,680.7,638.7,n-7,
,[TG(54:5)]_FA18:1,700.0,788.8,599.6,17.84,FAD185-M1-5xFAD-cortex_TG18-1_o3on,788.8 -> 599.6,706.8,678.8,636.8,n-9,1.49
TG,[TG(54:5)]_FA18:1,5409.0,898.8,599.6,18.4,FAD185-M1-5xFAD-cortex_TG18-1_o3on,898.8 -> 599.6,816.8,788.8,746.8,,
,[TG(54:5)]_FA18:1,606.0,746.8,599.6,18.48,FAD185-M1-5xFAD-cortex_TG18-1_o3on,746.8 -> 599.6,664.8,636.8,594.8,n-12,
,[TG(54:5)]_FA18:1,471.0,816.8,599.6,15.14,FAD185-M1-5xFAD-cortex_TG18-1_o3on,816.8 -> 599.6,734.8,706.8,664.8,n-7,
,TG(50:1)]_FA18:1,7788.0,740.8,551.6,14.95,FAD185-M1-5xFAD-dienc_TG18-1_o3on,740.8 -> 551.6,658.8,630.8,588.8,n-9,1.52
TG,TG(50:1)]_FA18:1,87240.0,850.8,551.6,15.01,FAD185-M1-5xFAD-dienc_TG18-1_o3on,850.8 -> 551.6,768.8,740.8,698.8,,
,TG(50:1)]_FA18:1,14336.0,698.7,551.6,11.08,FAD185-M1-5xFAD-dienc_TG18-1_o3on,698.7 -> 551.6,616.7,588.7,546.7,n-12,
,TG(50:1)]_FA18:1,5124.0,768.8,551.6,12.85,FAD185-M1-5xFAD-dienc_TG18-1_o3on,768.8 -> 551.6,686.8,658.8,616.8,n-7,
,TG(50:2)]_FA18:1,3458.0,738.7,549.6,13.74,FAD185-M1-5xFAD-dienc_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-9,1.59
TG,TG(50:2)]_FA18:1,34422.0,848.8,549.6,13.79,FAD185-M1-5xFAD-dienc_TG18-1_o3on,848.8 -> 549.6,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,1474.0,696.6,549.6,12.91,FAD185-M1-5xFAD-dienc_TG18-1_o3on,696.6 -> 549.6,614.6,586.6,544.6,n-12,
,TG(50:2)]_FA18:1,2181.0,766.7,549.6,11.52,FAD185-M1-5xFAD-dienc_TG18-1_o3on,766.7 -> 549.6,684.7,656.7,614.7,n-7,
,TG(52:2)]_FA18:1,18287.0,766.7,577.6,14.81,FAD185-M1-5xFAD-dienc_TG18-1_o3on,766.7 -> 577.6,684.7,656.7,614.7,n-9,4.61
TG,TG(52:2)]_FA18:1,264859.0,876.8,577.6,14.87,FAD185-M1-5xFAD-dienc_TG18-1_o3on,876.8 -> 577.6,794.8,766.8,724.8,,
,TG(52:2)]_FA18:1,1276.0,724.7,577.6,10.09,FAD185-M1-5xFAD-dienc_TG18-1_o3on,724.7 -> 577.6,642.7,614.7,572.7,n-12,
,TG(52:2)]_FA18:1,3963.0,794.7,577.6,12.71,FAD185-M1-5xFAD-dienc_TG18-1_o3on,794.7 -> 577.6,712.7,684.7,642.7,n-7,
,TG(52:3)]_FA18:1,10067.0,764.7,547.6,18.59,FAD185-M1-5xFAD-dienc_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-9,12.81
TG,TG(52:3)]_FA18:1,34877.0,874.8,575.6,13.78,FAD185-M1-5xFAD-dienc_TG18-1_o3on,874.8 -> 575.6,792.8,764.8,722.8,,
,TG(52:3)]_FA18:1,553.0,722.6,575.6,12.9,FAD185-M1-5xFAD-dienc_TG18-1_o3on,722.6 -> 575.6,640.6,612.6,570.6,n-12,
,TG(52:3)]_FA18:1,786.0,792.7,575.6,13.69,FAD185-M1-5xFAD-dienc_TG18-1_o3on,792.7 -> 575.6,710.7,682.7,640.7,n-7,
,TG(54:3)]_FA18:1,8536.0,792.8,603.6,14.66,FAD185-M1-5xFAD-dienc_TG18-1_o3on,792.8 -> 603.6,710.8,682.8,640.8,n-9,6.34
,TG(54:3)]_FA18:1,3458.0,738.7,549.6,13.74,FAD185-M1-5xFAD-dienc_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-7n-7,
TG,TG(54:3)]_FA18:1,124821.0,902.8,603.6,14.74,FAD185-M1-5xFAD-dienc_TG18-1_o3on,902.8 -> 603.6,820.8,792.8,750.8,,
,TG(54:3)]_FA18:1,622.0,750.8,603.6,10.19,FAD185-M1-5xFAD-dienc_TG18-1_o3on,750.8 -> 603.6,668.8,640.8,598.8,n-12,
,TG(54:3)]_FA18:1,1346.0,820.8,603.6,12.58,FAD185-M1-5xFAD-dienc_TG18-1_o3on,820.8 -> 603.6,738.8,710.8,668.8,n-7,
,TG(54:4)]_FA18:1,1381.0,790.8,601.6,13.57,FAD185-M1-5xFAD-dienc_TG18-1_o3on,790.8 -> 601.6,708.8,680.8,638.8,n-9,2.92
,TG(54:4)]_FA18:1,5133.0,736.7,547.6,18.13,FAD185-M1-5xFAD-dienc_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-7n-7,
TG,TG(54:4)]_FA18:1,21719.0,900.8,601.6,13.65,FAD185-M1-5xFAD-dienc_TG18-1_o3on,900.8 -> 601.6,818.8,790.8,748.8,,
,TG(54:4)]_FA18:1,473.0,818.8,601.6,11.36,FAD185-M1-5xFAD-dienc_TG18-1_o3on,818.8 -> 601.6,736.8,708.8,666.8,n-7,
,[TG(50:3)]_FA18:1,5133.0,736.7,547.6,18.13,FAD185-M1-5xFAD-dienc_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-9,0.51
TG,[TG(50:3)]_FA18:1,4663.0,846.8,547.6,12.7,FAD185-M1-5xFAD-dienc_TG18-1_o3on,846.8 -> 547.6,764.8,736.8,694.8,,
,[TG(50:3)]_FA18:1,742.0,694.6,547.6,18.03,FAD185-M1-5xFAD-dienc_TG18-1_o3on,694.6 -> 547.6,612.6,584.6,542.6,n-12,
,[TG(50:3)]_FA18:1,10067.0,764.7,547.6,18.59,FAD185-M1-5xFAD-dienc_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-7,
,[TG(52:4)]_FA18:1,715.0,762.7,573.6,18.96,FAD185-M1-5xFAD-dienc_TG18-1_o3on,762.7 -> 573.6,680.7,652.7,610.7,n-9,1.44
TG,[TG(52:4)]_FA18:1,2712.0,872.8,573.6,12.69,FAD185-M1-5xFAD-dienc_TG18-1_o3on,872.8 -> 573.6,790.8,762.8,720.8,,
,[TG(52:4)]_FA18:1,447.0,720.6,573.6,18.99,FAD185-M1-5xFAD-dienc_TG18-1_o3on,720.6 -> 573.6,638.6,610.6,568.6,n-12,
,[TG(52:4)]_FA18:1,497.0,790.7,573.6,16.38,FAD185-M1-5xFAD-dienc_TG18-1_o3on,790.7 -> 573.6,708.7,680.7,638.7,n-7,
TG,[TG(54:5)]_FA18:1,4293.0,898.8,599.6,12.56,FAD185-M1-5xFAD-dienc_TG18-1_o3on,898.8 -> 599.6,816.8,788.8,746.8,,
,[TG(54:5)]_FA18:1,553.0,788.8,599.6,18.58,FAD185-M1-5xFAD-dienc_TG18-1_o3on,788.8 -> 599.6,706.8,678.8,636.8,n-9,
,TG(50:1)]_FA18:1,7101.0,740.8,551.6,14.95,FAD185-M1-5xFAD-hippo_TG18-1_o3on,740.8 -> 551.6,658.8,630.8,588.8,n-9,1.54
TG,TG(50:1)]_FA18:1,85295.0,850.8,551.6,15.01,FAD185-M1-5xFAD-hippo_TG18-1_o3on,850.8 -> 551.6,768.8,740.8,698.8,,
,TG(50:1)]_FA18:1,14496.0,698.7,551.6,11.2,FAD185-M1-5xFAD-hippo_TG18-1_o3on,698.7 -> 551.6,616.7,588.7,546.7,n-12,
,TG(50:1)]_FA18:1,4608.0,768.8,551.6,12.97,FAD185-M1-5xFAD-hippo_TG18-1_o3on,768.8 -> 551.6,686.8,658.8,616.8,n-7,
,TG(50:2)]_FA18:1,3272.0,738.7,549.6,13.74,FAD185-M1-5xFAD-hippo_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-9,1.69
TG,TG(50:2)]_FA18:1,33700.0,848.8,549.6,13.79,FAD185-M1-5xFAD-hippo_TG18-1_o3on,848.8 -> 549.6,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,1402.0,696.6,549.6,12.91,FAD185-M1-5xFAD-hippo_TG18-1_o3on,696.6 -> 549.6,614.6,586.6,544.6,n-12,
,TG(50:2)]_FA18:1,1939.0,766.7,549.6,11.52,FAD185-M1-5xFAD-hippo_TG18-1_o3on,766.7 -> 549.6,684.7,656.7,614.7,n-7,
,TG(52:2)]_FA18:1,15713.0,766.7,577.6,14.81,FAD185-M1-5xFAD-hippo_TG18-1_o3on,766.7 -> 577.6,684.7,656.7,614.7,n-9,4.09
TG,TG(52:2)]_FA18:1,261076.0,876.8,577.6,14.87,FAD185-M1-5xFAD-hippo_TG18-1_o3on,876.8 -> 577.6,794.8,766.8,724.8,,
,TG(52:2)]_FA18:1,1242.0,724.7,577.6,13.99,FAD185-M1-5xFAD-hippo_TG18-1_o3on,724.7 -> 577.6,642.7,614.7,572.7,n-12,
,TG(52:2)]_FA18:1,3839.0,794.7,577.6,12.71,FAD185-M1-5xFAD-hippo_TG18-1_o3on,794.7 -> 577.6,712.7,684.7,642.7,n-7,
,TG(52:3)]_FA18:1,9777.0,764.7,547.6,17.98,FAD185-M1-5xFAD-hippo_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-9,13.41
TG,TG(52:3)]_FA18:1,34955.0,874.8,575.6,13.78,FAD185-M1-5xFAD-hippo_TG18-1_o3on,874.8 -> 575.6,792.8,764.8,722.8,,
,TG(52:3)]_FA18:1,528.0,722.6,575.6,12.77,FAD185-M1-5xFAD-hippo_TG18-1_o3on,722.6 -> 575.6,640.6,612.6,570.6,n-12,
,TG(52:3)]_FA18:1,729.0,792.7,575.6,11.5,FAD185-M1-5xFAD-hippo_TG18-1_o3on,792.7 -> 575.6,710.7,682.7,640.7,n-7,
,TG(54:3)]_FA18:1,7967.0,792.8,603.6,14.66,FAD185-M1-5xFAD-hippo_TG18-1_o3on,792.8 -> 603.6,710.8,682.8,640.8,n-9,5.81
,TG(54:3)]_FA18:1,3272.0,738.7,549.6,13.74,FAD185-M1-5xFAD-hippo_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-7n-7,
TG,TG(54:3)]_FA18:1,120080.0,902.8,603.6,14.86,FAD185-M1-5xFAD-hippo_TG18-1_o3on,902.8 -> 603.6,820.8,792.8,750.8,,
,TG(54:3)]_FA18:1,557.0,750.8,603.6,10.19,FAD185-M1-5xFAD-hippo_TG18-1_o3on,750.8 -> 603.6,668.8,640.8,598.8,n-12,
,TG(54:3)]_FA18:1,1371.0,820.8,603.6,12.58,FAD185-M1-5xFAD-hippo_TG18-1_o3on,820.8 -> 603.6,738.8,710.8,668.8,n-7,
,TG(54:4)]_FA18:1,1389.0,790.8,601.6,13.57,FAD185-M1-5xFAD-hippo_TG18-1_o3on,790.8 -> 601.6,708.8,680.8,638.8,n-9,3.3
,TG(54:4)]_FA18:1,5262.0,736.7,547.6,17.88,FAD185-M1-5xFAD-hippo_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-7n-7,
TG,TG(54:4)]_FA18:1,20681.0,900.8,601.6,13.65,FAD185-M1-5xFAD-hippo_TG18-1_o3on,900.8 -> 601.6,818.8,790.8,748.8,,
,TG(54:4)]_FA18:1,421.0,818.8,601.6,13.56,FAD185-M1-5xFAD-hippo_TG18-1_o3on,818.8 -> 601.6,736.8,708.8,666.8,n-7,
,[TG(50:3)]_FA18:1,5262.0,736.7,547.6,17.88,FAD185-M1-5xFAD-hippo_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-9,0.54
TG,[TG(50:3)]_FA18:1,4180.0,846.8,547.6,12.7,FAD185-M1-5xFAD-hippo_TG18-1_o3on,846.8 -> 547.6,764.8,736.8,694.8,,
,[TG(50:3)]_FA18:1,737.0,694.6,547.6,11.94,FAD185-M1-5xFAD-hippo_TG18-1_o3on,694.6 -> 547.6,612.6,584.6,542.6,n-12,
,[TG(50:3)]_FA18:1,9777.0,764.7,547.6,17.98,FAD185-M1-5xFAD-hippo_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-7,
,[TG(52:4)]_FA18:1,659.0,762.7,573.6,17.99,FAD185-M1-5xFAD-hippo_TG18-1_o3on,762.7 -> 573.6,680.7,652.7,610.7,n-9,1.53
TG,[TG(52:4)]_FA18:1,2746.0,872.8,573.6,12.69,FAD185-M1-5xFAD-hippo_TG18-1_o3on,872.8 -> 573.6,790.8,762.8,720.8,,
,[TG(52:4)]_FA18:1,448.0,720.6,573.6,10.34,FAD185-M1-5xFAD-hippo_TG18-1_o3on,720.6 -> 573.6,638.6,610.6,568.6,n-12,
,[TG(52:4)]_FA18:1,431.0,790.7,573.6,15.04,FAD185-M1-5xFAD-hippo_TG18-1_o3on,790.7 -> 573.6,708.7,680.7,638.7,n-7,
TG,[TG(54:5)]_FA18:1,4014.0,898.8,599.6,12.56,FAD185-M1-5xFAD-hippo_TG18-1_o3on,898.8 -> 599.6,816.8,788.8,746.8,,
,[TG(54:5)]_FA18:1,512.0,788.8,599.6,12.48,FAD185-M1-5xFAD-hippo_TG18-1_o3on,788.8 -> 599.6,706.8,678.8,636.8,n-9,
,TG(50:1)]_FA18:1,9583.0,740.8,551.6,14.95,FAD185-M3-5xFAD-cereb_TG18-1_o3on,740.8 -> 551.6,658.8,630.8,588.8,n-9,1.83
TG,TG(50:1)]_FA18:1,94835.0,850.8,551.6,15.01,FAD185-M3-5xFAD-cereb_TG18-1_o3on,850.8 -> 551.6,768.8,740.8,698.8,,
,TG(50:1)]_FA18:1,16195.0,698.7,551.6,14.12,FAD185-M3-5xFAD-cereb_TG18-1_o3on,698.7 -> 551.6,616.7,588.7,546.7,n-12,
,TG(50:1)]_FA18:1,5240.0,768.8,551.6,12.85,FAD185-M3-5xFAD-cereb_TG18-1_o3on,768.8 -> 551.6,686.8,658.8,616.8,n-7,
,TG(50:2)]_FA18:1,3762.0,738.7,549.6,13.86,FAD185-M3-5xFAD-cereb_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-9,1.78
TG,TG(50:2)]_FA18:1,41185.0,848.8,549.6,13.79,FAD185-M3-5xFAD-cereb_TG18-1_o3on,848.8 -> 549.6,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,1623.0,696.6,549.6,13.03,FAD185-M3-5xFAD-cereb_TG18-1_o3on,696.6 -> 549.6,614.6,586.6,544.6,n-12,
,TG(50:2)]_FA18:1,2110.0,766.7,549.6,11.39,FAD185-M3-5xFAD-cereb_TG18-1_o3on,766.7 -> 549.6,684.7,656.7,614.7,n-7,
,TG(52:2)]_FA18:1,20350.0,766.7,577.6,14.81,FAD185-M3-5xFAD-cereb_TG18-1_o3on,766.7 -> 577.6,684.7,656.7,614.7,n-9,4.68
TG,TG(52:2)]_FA18:1,305239.0,876.8,577.6,14.87,FAD185-M3-5xFAD-cereb_TG18-1_o3on,876.8 -> 577.6,794.8,766.8,724.8,,
,TG(52:2)]_FA18:1,1399.0,724.7,577.6,14.11,FAD185-M3-5xFAD-cereb_TG18-1_o3on,724.7 -> 577.6,642.7,614.7,572.7,n-12,
,TG(52:2)]_FA18:1,4346.0,794.7,577.6,12.83,FAD185-M3-5xFAD-cereb_TG18-1_o3on,794.7 -> 577.6,712.7,684.7,642.7,n-7,
,TG(52:3)]_FA18:1,10070.0,764.7,547.6,17.37,FAD185-M3-5xFAD-cereb_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-9,11.33
TG,TG(52:3)]_FA18:1,38953.0,874.8,575.6,13.78,FAD185-M3-5xFAD-cereb_TG18-1_o3on,874.8 -> 575.6,792.8,764.8,722.8,,
,TG(52:3)]_FA18:1,613.0,722.6,575.6,12.65,FAD185-M3-5xFAD-cereb_TG18-1_o3on,722.6 -> 575.6,640.6,612.6,570.6,n-12,
,TG(52:3)]_FA18:1,889.0,792.7,575.6,13.57,FAD185-M3-5xFAD-cereb_TG18-1_o3on,792.7 -> 575.6,710.7,682.7,640.7,n-7,
,TG(54:3)]_FA18:1,8094.0,792.8,603.6,14.66,FAD185-M3-5xFAD-cereb_TG18-1_o3on,792.8 -> 603.6,710.8,682.8,640.8,n-9,5.37
,TG(54:3)]_FA18:1,3762.0,738.7,549.6,13.86,FAD185-M3-5xFAD-cereb_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-7n-7,
TG,TG(54:3)]_FA18:1,161311.0,902.8,603.6,14.74,FAD185-M3-5xFAD-cereb_TG18-1_o3on,902.8 -> 603.6,820.8,792.8,750.8,,
,TG(54:3)]_FA18:1,671.0,750.8,603.6,10.07,FAD185-M3-5xFAD-cereb_TG18-1_o3on,750.8 -> 603.6,668.8,640.8,598.8,n-12,
,TG(54:3)]_FA18:1,1506.0,820.8,603.6,12.7,FAD185-M3-5xFAD-cereb_TG18-1_o3on,820.8 -> 603.6,738.8,710.8,668.8,n-7,
,TG(54:4)]_FA18:1,2076.0,790.8,601.6,13.57,FAD185-M3-5xFAD-cereb_TG18-1_o3on,790.8 -> 601.6,708.8,680.8,638.8,n-9,4.53
,TG(54:4)]_FA18:1,5227.0,736.7,547.6,17.76,FAD185-M3-5xFAD-cereb_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-7n-7,
TG,TG(54:4)]_FA18:1,24660.0,900.8,601.6,13.65,FAD185-M3-5xFAD-cereb_TG18-1_o3on,900.8 -> 601.6,818.8,790.8,748.8,,
,TG(54:4)]_FA18:1,458.0,818.8,601.6,11.49,FAD185-M3-5xFAD-cereb_TG18-1_o3on,818.8 -> 601.6,736.8,708.8,666.8,n-7,
,[TG(50:3)]_FA18:1,5227.0,736.7,547.6,17.76,FAD185-M3-5xFAD-cereb_TG18-1_o3on,736.7 -> 547.6,654.7,626.7,584.7,n-9,0.52
TG,[TG(50:3)]_FA18:1,4826.0,846.8,547.6,12.7,FAD185-M3-5xFAD-cereb_TG18-1_o3on,846.8 -> 547.6,764.8,736.8,694.8,,
,[TG(50:3)]_FA18:1,776.0,694.6,547.6,11.81,FAD185-M3-5xFAD-cereb_TG18-1_o3on,694.6 -> 547.6,612.6,584.6,542.6,n-12,
,[TG(50:3)]_FA18:1,10070.0,764.7,547.6,17.37,FAD185-M3-5xFAD-cereb_TG18-1_o3on,764.7 -> 547.6,682.7,654.7,612.7,n-7,
,[TG(52:4)]_FA18:1,669.0,762.7,573.6,17.86,FAD185-M3-5xFAD-cereb_TG18-1_o3on,762.7 -> 573.6,680.7,652.7,610.7,n-9,1.44
TG,[TG(52:4)]_FA18:1,2961.0,872.8,573.6,12.69,FAD185-M3-5xFAD-cereb_TG18-1_o3on,872.8 -> 573.6,790.8,762.8,720.8,,
,[TG(52:4)]_FA18:1,482.0,720.6,573.6,14.73,FAD185-M3-5xFAD-cereb_TG18-1_o3on,720.6 -> 573.6,638.6,610.6,568.6,n-12,
,[TG(52:4)]_FA18:1,465.0,790.7,573.6,16.38,FAD185-M3-5xFAD-cereb_TG18-1_o3on,790.7 -> 573.6,708.7,680.7,638.7,n-7,
TG,[TG(54:5)]_FA18:1,4865.0,898.8,599.6,12.56,FAD185-M3-5xFAD-cereb_TG18-1_o3on,898.8 -> 599.6,816.8,788.8,746.8,,
,[TG(54:5)]_FA18:1,557.0,788.8,599.6,11.39,FAD185-M3-5xFAD-cereb_TG18-1_o3on,788.8 -> 599.6,706.8,678.8,636.8,n-9,
,TG(50:1)]_FA18:1,10463.0,740.8,551.6,14.95,FAD185-M3-5xFAD-cortex_TG18-1_o3on,740.8 -> 551.6,658.8,630.8,588.8,n-9,2.05
TG,TG(50:1)]_FA18:1,171322.0,850.8,551.6,15.01,FAD185-M3-5xFAD-cortex_TG18-1_o3on,850.8 -> 551.6,768.8,740.8,698.8,,
,TG(50:1)]_FA18:1,13965.0,698.7,551.6,14.0,FAD185-M3-5xFAD-cortex_TG18-1_o3on,698.7 -> 551.6,616.7,588.7,546.7,n-12,
,TG(50:1)]_FA18:1,5107.0,768.8,551.6,12.85,FAD185-M3-5xFAD-cortex_TG18-1_o3on,768.8 -> 551.6,686.8,658.8,616.8,n-7,
,TG(50:2)]_FA18:1,4487.0,738.7,549.6,18.13,FAD185-M3-5xFAD-cortex_TG18-1_o3on,738.7 -> 549.6,656.7,628.7,586.7,n-9,2.01
TG,TG(50:2)]_FA18:1,48622.0,848.8,549.6,15.01,FAD185-M3-5xFAD-cortex_TG18-1_o3on,848.8 -> 549.6,766.8,738.8,696.8,,
,TG(50:2)]_FA18:1,2452.0,696.6,549.6,14.37,FAD185-M3-5xFAD-cortex_TG18-1_o3on,696.6 -> 549.6,614.6,586.6,544.6,n-12,
,TG(50:2)]_FA18:1,2235.0,766.7,549.6,18.95,FAD185-M3-5xFAD-cortex_TG18-1_o3on,766.7 -> 549.6,684.7,656.7,614.7,n-7,
