,Parent_Ion_new,Product_Ion_new,Intensity_new,Transition,Class,Sample_ID_new,Sample Name_new,Cage,Position_new,Dilution Factor,Sex2,Sex_new,Genotype_new,Brain Region,method_type_new,Blank Subtraction_new,subclasses,chain_length,saturation,between_parenthese,FA_Chain,Parent_Ion_old,Product_Ion_old,Intensity_old,Sample_ID_old,Sample Name_old,Position_old,nickname,Sex_old,Genotype_old,time point,method_type_old,Blank Subtraction_old,Lipid
196,398.2,257.2,72026.84509277344,398.2 -> 257.2,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,0,(12:0),,398.2,257.2,73611.10583496094,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,50142.744140625,LPE(12:0)
197,424.2,283.2,97076.94702148438,424.2 -> 283.2,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,1,(14:1),,424.2,283.2,1703.9201164245603,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,227.08000564575195,LPE(14:1)
198,426.3,285.3,57922.404296875,426.3 -> 285.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,0,(14:0),,426.3,285.3,1841.9401359558103,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,249.22002410888672,LPE(14:0)
199,438.3,297.3,57129.9638671875,438.3 -> 297.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE(P-,LPE(P-,1,(15:1),,438.3,297.3,323743.61071777344,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,292865.9688873291,LPE(15:1)|LPE(P-16:0)
200,452.3,311.3,74912.20501708984,452.3 -> 311.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,1,(16:1),,452.3,311.3,205148.35388183597,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,174510.45162963867,LPE(16:1)
201,466.3,325.3,71574.94512939453,466.3 -> 325.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE(O-,LPE(O-,1,(17:1),,466.3,325.3,377317.3194580078,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,344882.81747436523,LPE(17:1)|LPE(O-18:1)|LPE(P-18:0)
202,468.3,327.3,97739.90625,468.3 -> 327.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE(O-,LPE(O-,0,(16:0),,468.3,327.3,184385.29290771484,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,155100.4108581543,PE(16:0)|LPE(O-18:0)
203,474.3,333.3,56470.204345703125,474.3 -> 333.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,4,(18:4),,474.3,333.3,182289.93212890625,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,151775.18995666504,LPE(18:4)
204,476.3,335.3,48280.76379394531,476.3 -> 335.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,3,(18:3),,476.3,335.3,193447.4750366211,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,166768.91302490234,LPE(18:3)
205,478.3,337.3,54362.52392578125,478.3 -> 337.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE(P-,LPE(P-,2,(18:2),,478.3,337.3,203775.27578735352,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,177448.31382751465,LPE(18:2)|LPE(P-19:1)
206,480.3,339.3,55207.724060058594,480.3 -> 339.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,1,(18:1),,480.3,339.3,366590.7034301758,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,335250.0415649414,LPE(18:1)
207,494.4,353.4,39778.52243041992,494.4 -> 353.4,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE(P-,LPE(P-,1,(19:1),,494.4,353.4,199520.5704345703,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,172184.92834472656,LPE(19:1)|LPE(P-20:0)
208,496.4,355.4,56186.56405639648,496.4 -> 355.4,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE(O-,LPE(O-,0,(O-20:0),,496.4,355.4,116137.84768676758,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,94610.14601898192,LPE(O-20:0)
209,500.3,359.3,176354.4186477661,500.3 -> 359.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,5,(20:5),,500.3,359.3,592251.7216796875,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,97384.06494140624,LPE(20:5)
210,502.3,361.3,2961.640182495117,502.3 -> 361.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,4,(20:4),,502.3,361.3,176253.73162841797,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,128709.12844848631,LPE(20:4)
211,504.3,363.3,2059.740146636963,504.3 -> 363.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,3,(20:3),,504.3,363.3,204420.39526367188,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,148445.11094665527,LPE(20:3)
212,506.3,365.3,2000.340129852295,506.3 -> 365.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,2,(20:2),,506.3,365.3,177965.01348876953,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,153835.21209716797,LPE(20:2)
213,508.3,367.3,2031.0601501464844,508.3 -> 367.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,1,(20:1),,508.3,367.3,302837.856628418,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,276088.5344543457,LPE(20:1)
214,510.4,369.4,2168.840148925781,510.4 -> 369.4,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,0,(20:0),,510.4,369.4,238358.0785522461,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,219110.29725646973,LPE(20:0)
215,526.3,385.3,68918.24462890625,526.3 -> 385.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,6,(22:6),,526.3,385.3,129074.05059814452,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,100793.46852111816,LPE(22:6)
216,530.3,389.3,58639.50372314453,530.3 -> 389.3,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,4,(22:4),,530.3,389.3,138451.95092773438,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,88166.12803649902,LPE(22:4)
217,534.4,393.4,47496.923278808594,534.4 -> 393.4,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,2,(22:2),,534.4,393.4,227208.09405517575,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,0.0,LPE(22:2)
218,536.4,395.4,116784.56842041016,536.4 -> 395.4,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,1,(22:1),,536.4,395.4,193578.19104003903,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,154929.04824066162,LPE(22:1)
219,538.4,397.4,51983.88360595703,538.4 -> 397.4,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,LPE,LPE,0,(22:0),,538.4,397.4,106417.80645751952,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,86438.04517364502,LPE(22:0)
220,580.4,439.4,68108.12493896484,580.4 -> 439.4,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,0,(24:0),,580.4,439.4,104351.34600830078,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,81957.24446105957,PE(24:0)
221,606.4,465.4,84358.42547607422,606.4 -> 465.4,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,1,(26:1),,606.4,465.4,363995.0668945313,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,304942.86236572266,PE(26:1)
222,608.4,467.4,79186.40539550781,608.4 -> 467.4,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,0,(26:0),,608.4,467.4,171264.11358642578,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,147713.07189941406,PE(26:0)
223,620.5,479.5,46126.083251953125,620.5 -> 479.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,1,(27:1),,620.5,479.5,354598.9492797852,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,336405.36796569824,PE(27:1)|PE(P-28:0)
224,622.5,481.5,46504.38360595703,622.5 -> 481.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(O-,PE(O-,0,(27:0),,622.5,481.5,187913.07177734372,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,168693.87049865723,PE(27:0)|PE(O-28:0)
225,632.4,491.4,143597.15075683594,632.4 -> 491.4,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,2,(28:2),,632.4,491.4,248685.2595214844,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,187278.0753479004,PE(28:2)
226,636.5,495.5,65245.984802246094,636.5 -> 495.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(O-,PE(O-,0|PE(O-29:0,(O-29:0),,636.5,495.5,203863.3955078125,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,181770.133934021,PE28:0|PE(O-29:0)
227,646.5,505.5,63765.48461914063,646.5 -> 505.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,2,(29:2),,646.5,505.5,205292.6339111328,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,185082.93255615237,PE(29:2)|PE(P-30:1)
228,648.5,507.5,55261.50390625,648.5 -> 507.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,1,(29:1),,648.5,507.5,350447.46325683594,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,331397.6019973755,PE(29:1)|PE(O-30:1)|PE(P-30:0)
229,650.5,509.5,61642.92449951172,650.5 -> 509.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(O-,PE(O-,0,(29:0),,650.5,509.5,263298.1396484375,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,234275.9375305176,PE(29:0)|PE(O-30:0)
230,656.4,515.4,55254.58392333984,656.4 -> 515.4,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,4,(30:4),,656.4,515.4,94901.64682006836,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,73355.30535888672,PE(30:4)
231,658.4,517.4,57308.3642578125,658.4 -> 517.4,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,3,(30:3),,658.4,517.4,170892.07177734375,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,150207.05041503906,PE(30:3)
232,660.5,519.5,53204.32354736328,660.5 -> 519.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,2,(30:2),,660.5,519.5,332032.8208618164,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,311929.0393447876,PE(30:2)|PE(P-31:1)
233,662.5,521.5,56192.02429199219,662.5 -> 521.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,1,(30:1),,662.5,521.5,263585.79986572266,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,241860.05819702148,PE(30:1)|PE(O-31:1)|PE(P-31:0)
234,664.5,523.5,90165.8062133789,664.5 -> 523.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(O-,PE(O-,0,(30:0),,664.5,523.5,203354.6358642578,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,167031.03350830078,PE(30:0)|PE(O-31:0)
235,674.5,533.5,53651.42401123047,674.5 -> 533.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,2,(31:2),,674.5,533.5,205014.9747314453,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,185088.95333862305,PE(31:2)|PE(P-32:1)
236,676.5,535.5,98334.36657714844,676.5 -> 535.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,1,(31:1),,676.5,535.5,317783.88653564453,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,285263.20433044434,PE(31:1)|PE(O-32:1)|PE(P-32:0)
237,678.5,537.5,86039.6865234375,678.5 -> 537.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(O-,PE(O-,0,(31:0),,678.5,537.5,209234.71533203125,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,184039.05377197263,PE(31:0)|PE(O-32:0)
238,682.4,541.4,72575.74517822266,682.4 -> 541.4,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,5,(32:5),,682.4,541.4,117501.06787109376,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,90433.1258239746,PE(32:5)
239,684.5,543.5,61569.42456054688,684.5 -> 543.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,4,(32:4),,684.5,543.5,106478.0883178711,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,85493.86686706543,PE(32:4)|PEd(O-34:4)
240,686.5,545.5,231095.45568847656,686.5 -> 545.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,3,(32:3),,686.5,545.5,251885.6175537109,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,213557.3749847412,PE(32:3)|PE(P-33:2)
241,688.5,547.5,79512.86596679688,688.5 -> 547.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,2,(32:2),,688.5,547.5,161861.33099365234,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,138487.8893737793,PE(32:2)|PE(O-33:2)|PE(P-33:1)
242,690.5,549.5,77611.76483154297,690.5 -> 549.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,1,(32:1),,690.5,549.5,196239.89135742188,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,178923.45010375977,PE(32:1)|PE(O-33:1)|PE(P-33:0)
243,696.5,555.5,66804.40496826172,696.5 -> 555.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,5,(33:5),,696.5,555.5,107342.38702392578,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,83020.46531677246,PE(33:5)|PE(P-34:4)
244,698.5,557.5,66209.62475585938,698.5 -> 557.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,4,(33:4),,698.5,557.5,118512.14874267578,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,98763.50720214844,PE(33:4)|PE(O-34:4)|PE(O-34:4)|PE(P-34:3)
245,700.5,559.5,67809.26501464844,700.5 -> 559.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,3,(33:3),,700.5,559.5,162124.01153564453,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,140694.29010009766,PE(33:3)|PE(O-34:3)|PE(P-34:2)
246,702.5,561.5,78927.52545166016,702.5 -> 561.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,2,(33:2),,702.5,561.5,237517.2582397461,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,211268.3564300537,PE(33:2)|PE(O-34:2)|PE(P-34:1)
247,704.6,563.6,585940.8179931641,704.6 -> 563.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(P-,PE(P-,1,(33:1),,704.6,563.6,195705.9127807617,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,173785.67120361328,PE(33:1)|PE(O-34:1)|PE(P-34:0)
248,706.6,565.6,239041.09729003903,706.6 -> 565.6,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE(O-,PE(O-,0,(33:0),,706.6,565.6,199574.57501220703,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,176546.95329284668,PE(33:0)|PE(O-34:0)
249,708.5,567.5,102490.92651367188,708.5 -> 567.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,6,(34:6),,708.5,567.5,148380.29071044922,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,122519.9288330078,PE(34:6)
250,710.5,569.5,70104.2847290039,710.5 -> 569.5,PE,PE_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PE,0.0,PE,PE,5,(34:5),,710.5,569.5,187419.0335083008,PE_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PE,148166.19080352783,PE(34:5)
