IDs,Names,Lipid,Transition,Class
"LMGP06010215, LMGP06010273, LMGP06010418, LMGP06010440, LMGP06010470, LMGP06010575, LMGP06010604, LMGP06010658, LMGP06010735, LMGP06010764, LMGP06020041, LMGP06030079, LMGP06020064","PI(17:0/22:4(7Z,10Z,13Z,16Z)), PI(17:2(9Z,12Z)/22:2(13Z,16Z)), PI(18:4(6Z,9Z,12Z,15Z)/21:0), PI(19:0/20:4(5Z,8Z,11Z,14Z)), PI(19:1(9Z)/20:3(8Z,11Z,14Z)), PI(20:3(8Z,11Z,14Z)/19:1(9Z)), PI(20:4(5Z,8Z,11Z,14Z)/19:0), PI(21:0/18:4(6Z,9Z,12Z,15Z)), PI(22:2(13Z,16Z)/17:2(9Z,12Z)), PI(22:4(7Z,10Z,13Z,16Z)/17:0), PI(O-18:0/22:4(7Z,10Z,13Z,16Z)), PI(P-20:0/20:3(8Z,11Z,14Z)), PI(O-20:0/20:4(5Z,8Z,11Z,14Z))",PI(39:4)|PI(O-40:4)|PI(P-40:3),918.6 -> 641.6,PI
"LMGP06010423, LMGP06010640, LMGP06010801, LMGP06010359, LMGP06010243, LMGP06010272, LMGP06010387, LMGP06010439, LMGP06010469, LMGP06010544, LMGP06010574, LMGP06010656, LMGP06010657, LMGP06010704, LMGP06010734, LMGP06020063, LMGP06030055, LMGP06030078","PI(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z)), PI(18:3(6Z,9Z,12Z)/21:0), PI(17:1(9Z)/22:2(13Z,16Z)), PI(17:2(9Z,12Z)/22:1(11Z)), PI(18:3(9Z,12Z,15Z)/21:0), PI(19:0/20:3(8Z,11Z,14Z)), PI(19:1(9Z)/20:2(11Z,14Z)), PI(20:2(11Z,14Z)/19:1(9Z)), PI(20:3(8Z,11Z,14Z)/19:0), PI(21:0/18:3(6Z,9Z,12Z)), PI(21:0/18:3(9Z,12Z,15Z)), PI(22:1(11Z)/17:2(9Z,12Z)), PI(22:2(13Z,16Z)/17:1(9Z)), PI(O-20:0/20:3(8Z,11Z,14Z)), PI(P-18:0/22:2(13Z,16Z)), PI(P-20:0/20:2(11Z,14Z))",PI(40:10)|PI(39:3)|PI(O-40:3)|PI(P-40:2),920.6 -> 643.6,PI
"LMGP06010364, LMGP06010392, LMGP06010610, LMGP06010639, LMGP06010799, LMGP06010800, LMGP06010242, LMGP06010271, LMGP06010329, LMGP06010468, LMGP06010514, LMGP06010543, LMGP06010655, LMGP06010678, LMGP06010703, LMGP06010733, LMGP06010214, LMGP06010438, LMGP06020040, LMGP06020062, LMGP06030054, LMGP06030077","PI(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z)), PI(17:1(9Z)/22:1(11Z)), PI(17:2(9Z,12Z)/22:0), PI(18:2(9Z,12Z)/21:0), PI(19:1(9Z)/20:1(11Z)), PI(20:1(11Z)/19:1(9Z)), PI(20:2(11Z,14Z)/19:0), PI(21:0/18:2(9Z,12Z)), PI(22:0/17:2(9Z,12Z)), PI(22:1(11Z)/17:1(9Z)), PI(22:2(13Z,16Z)/17:0), PI(17:0/22:2(13Z,16Z)), PI(19:0/20:2(11Z,14Z)), PI(O-18:0/22:2(13Z,16Z)), PI(O-20:0/20:2(11Z,14Z)), PI(P-18:0/22:1(11Z)), PI(P-20:0/20:1(11Z))",PI(40:9)|PI(39:2)|PI(O-40:2)|PI(P-40:1),922.6 -> 645.6,PI
"LMGP06010422, LMGP06010581, LMGP06010638, LMGP06010772, LMGP06010798, LMGP06010844, LMGP06010827, LMGP06010702, LMGP06010241, LMGP06010304, LMGP06010437, LMGP06010467, LMGP06010489, LMGP06010513, LMGP06010654, LMGP06010677, LMGP06010213, LMGP06020039, LMGP06020061, LMGP06030053, LMGP06030076","PI(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)), PI(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z)), PI(22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)), PI(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)), PI(22:1(11Z)/17:0), PI(17:1(9Z)/22:0), PI(18:1(9Z)/21:0), PI(19:0/20:1(11Z)), PI(19:1(9Z)/20:0), PI(20:0/19:1(9Z)), PI(20:1(11Z)/19:0), PI(21:0/18:1(9Z)), PI(22:0/17:1(9Z)), PI(17:0/22:1(11Z)), PI(O-18:0/22:1(11Z)), PI(O-20:0/20:1(11Z)), PI(P-18:0/22:0), PI(P-20:0/20:0)",PI(40:8)|PI(39:1)|PI(O-40:1)|PI(P-40:0),924.7 -> 647.7,PI
"LMGP06010013, LMGP06010363, LMGP06010391, LMGP06010550, LMGP06010580, LMGP06010609, LMGP06010770, LMGP06010771, LMGP06010797, LMGP06010637, LMGP06010821, LMGP06010212, LMGP06010287, LMGP06010436, LMGP06010488, LMGP06010676, LMGP06020060, LMGP06020085, LMGP06040001","PI(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z)), PI(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)), PI(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)), PI(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z)), PI(22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z)), PI(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/20:2(11Z,14Z)), PI(21:0/18:0), PI(17:0/22:0), PI(18:0/21:0), PI(19:0/20:0), PI(20:0/19:0), PI(22:0/17:0), PI(O-20:0/20:0), PI(O-18:0/22:0), Archaetidylglycerol-myo-inositol",PI(40:7)|PI(39:0)|PI(O-40:0)|PI(dO-41:0),926.7 -> 649.7,PI
"LMGP06010421, LMGP06010012, LMGP06010333, LMGP06010519, LMGP06010549, LMGP06010579, LMGP06010608, LMGP06010636, LMGP06010741, LMGP06010769, LMGP06010796","PI(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z)), PI(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)), PI(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z)), PI(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z)), PI(20:4(5Z,8Z,11Z,14Z)/20:2(11Z,14Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z)), PI(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)), PI(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)",PI(40:6),928.6 -> 651.6,PI
"LMGP06010307, LMGP06010362, LMGP06010390, LMGP06010420, LMGP06010491, LMGP06010518, LMGP06010548, LMGP06010578, LMGP06010607, LMGP06010635, LMGP06010710, LMGP06010739, LMGP06010740, LMGP06010768","PI(18:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PI(18:3(6Z,9Z,12Z)/22:2(13Z,16Z)), PI(18:3(9Z,12Z,15Z)/22:2(13Z,16Z)), PI(18:4(6Z,9Z,12Z,15Z)/22:1(11Z)), PI(20:0/20:5(5Z,8Z,11Z,14Z,17Z)), PI(20:1(11Z)/20:4(5Z,8Z,11Z,14Z)), PI(20:2(11Z,14Z)/20:3(8Z,11Z,14Z)), PI(20:3(8Z,11Z,14Z)/20:2(11Z,14Z)), PI(20:4(5Z,8Z,11Z,14Z)/20:1(11Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/20:0), PI(22:1(11Z)/18:4(6Z,9Z,12Z,15Z)), PI(22:2(13Z,16Z)/18:3(6Z,9Z,12Z)), PI(22:2(13Z,16Z)/18:3(9Z,12Z,15Z)), PI(22:4(7Z,10Z,13Z,16Z)/18:1(9Z))",PI(40:5),930.6 -> 653.6,PI
"LMGP06010361, LMGP06010419, LMGP06010517, LMGP06010547, LMGP06010577, LMGP06010606, LMGP06010682, LMGP06010708, LMGP06010709, LMGP06010738, LMGP06010767, LMGP06010831, LMGP06010853, LMGP06010389, LMGP06010332","PI(18:3(6Z,9Z,12Z)/22:1(11Z)), PI(18:4(6Z,9Z,12Z,15Z)/22:0), PI(20:1(11Z)/20:3(8Z,11Z,14Z)), PI(20:2(11Z,14Z)/20:2(11Z,14Z)), PI(20:3(8Z,11Z,14Z)/20:1(11Z)), PI(20:4(5Z,8Z,11Z,14Z)/20:0), PI(22:0/18:4(6Z,9Z,12Z,15Z)), PI(22:1(11Z)/18:3(6Z,9Z,12Z)), PI(22:1(11Z)/18:3(9Z,12Z,15Z)), PI(22:2(13Z,16Z)/18:2(9Z,12Z)), PI(22:4(7Z,10Z,13Z,16Z)/18:0), PI(20:0/20:4(5Z,8Z,11Z,14Z)), PI(18:0/22:4(7Z,10Z,13Z,16Z)), PI(18:3(9Z,12Z,15Z)/22:1(11Z)), PI(18:2(9Z,12Z)/22:2(13Z,16Z))",PI(40:4),932.6 -> 655.6,PI
"LMGP06010306, LMGP06010331, LMGP06010360, LMGP06010388, LMGP06010490, LMGP06010516, LMGP06010546, LMGP06010576, LMGP06010680, LMGP06010681, LMGP06010737, LMGP06010707","PI(18:1(9Z)/22:2(13Z,16Z)), PI(18:2(9Z,12Z)/22:1(11Z)), PI(18:3(6Z,9Z,12Z)/22:0), PI(18:3(9Z,12Z,15Z)/22:0), PI(20:0/20:3(8Z,11Z,14Z)), PI(20:1(11Z)/20:2(11Z,14Z)), PI(20:2(11Z,14Z)/20:1(11Z)), PI(20:3(8Z,11Z,14Z)/20:0), PI(22:0/18:3(6Z,9Z,12Z)), PI(22:0/18:3(9Z,12Z,15Z)), PI(22:2(13Z,16Z)/18:1(9Z)), PI(22:1(11Z)/18:2(9Z,12Z))",PI(40:3),934.6 -> 657.6,PI
"LMGP06010289, LMGP06010305, LMGP06010330, LMGP06010545, LMGP06010679, LMGP06010706, LMGP06010736, LMGP06010829, LMGP06010919","PI(18:0/22:2(13Z,16Z)), PI(18:1(9Z)/22:1(11Z)), PI(18:2(9Z,12Z)/22:0), PI(20:2(11Z,14Z)/20:0), PI(22:0/18:2(9Z,12Z)), PI(22:1(11Z)/18:1(9Z)), PI(22:2(13Z,16Z)/18:0), PI(20:1(11Z)/20:1(11Z)), PI(20:0/20:2(11Z,14Z))",PI(40:2),936.6 -> 659.6,PI
"LMGP06010288, LMGP06010473, LMGP06010515, LMGP06010660, LMGP06010705, LMGP06010917, LMGP06010920, LMGP06010928","PI(18:0/22:1(11Z)), PI(19:1(9Z)/21:0), PI(20:1(11Z)/20:0), PI(21:0/19:1(9Z)), PI(22:1(11Z)/18:0), PI(22:0/18:1(9Z)), PI(20:0/20:1(11Z)), PI(18:1(9Z)/22:0)",PI(40:1)|PI(P-41:0),938.7 -> 661.7,PI
"LMGP06010478, LMGP06010803, LMGP06010659, LMGP06010816, LMGP06010832, LMGP06010955, LMGP06010442, LMGP06020066","PI(19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/19:1(9Z)), PI(21:0/19:0), PI(22:0/18:0), PI(20:0/20:0), PI(18:0/22:0), PI(19:0/21:0), PI(O-20:0/21:0)",PI(41:7)|PI(P-42:6)|PI(40:0)|PI(O-41:0),940.7 -> 663.7,PI
"LMGP06010447, LMGP06010802, LMGP06020001","PI(19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/19:0), PI(O-20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PI(41:6)|PI(O-42:6),942.6 -> 665.6,PI
"LMGP06010809, LMGP06010825, LMGP06010446, LMGP06010611, LMGP06010665, LMGP06010773, LMGP06020069","PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(19:0/22:4(7Z,10Z,13Z,16Z)), PI(20:4(5Z,8Z,11Z,14Z)/21:0), PI(21:0/20:4(5Z,8Z,11Z,14Z)), PI(22:4(7Z,10Z,13Z,16Z)/19:0), PI(O-20:0/22:4(7Z,10Z,13Z,16Z))",PI(42:11)|PI(41:4)|PI(O-42:4),946.6 -> 669.6,PI
"LMGP06010616, LMGP06010808, LMGP06010476, LMGP06010582, LMGP06010664, LMGP06010743","PI(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z)), PI(19:1(9Z)/22:2(13Z,16Z)), PI(20:3(8Z,11Z,14Z)/21:0), PI(21:0/20:3(8Z,11Z,14Z)), PI(22:2(13Z,16Z)/19:1(9Z))",PI(42:10)|PI(41:3)|PI(P-42:2),948.7 -> 671.7,PI
"LMGP06010587, LMGP06010645, LMGP06010780, LMGP06010807, LMGP06010445, LMGP06010475, LMGP06010551, LMGP06010663, LMGP06010712, LMGP06010742, LMGP06020068, LMGP06030084","PI(20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z)), PI(22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(8Z,11Z,14Z)), PI(19:0/22:2(13Z,16Z)), PI(19:1(9Z)/22:1(11Z)), PI(20:2(11Z,14Z)/21:0), PI(21:0/20:2(11Z,14Z)), PI(22:1(11Z)/19:1(9Z)), PI(22:2(13Z,16Z)/19:0), PI(O-20:0/22:2(13Z,16Z)), PI(P-20:0/22:1(11Z))",PI(42:9)|PI(41:2)|PI(O-42:2)|PI(P-42:1),950.7 -> 673.7,PI
"LMGP06010556, LMGP06010615, LMGP06010779, LMGP06010806, LMGP06010444, LMGP06010474, LMGP06010520, LMGP06010662, LMGP06010684, LMGP06010711, LMGP06020067, LMGP06030083","PI(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)), PI(22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2(11Z,14Z)), PI(19:0/22:1(11Z)), PI(19:1(9Z)/22:0), PI(20:1(11Z)/21:0), PI(21:0/20:1(11Z)), PI(22:0/19:1(9Z)), PI(22:1(11Z)/19:0), PI(O-20:0/22:1(11Z)), PI(P-20:0/22:0)",PI(42:8)|PI(41:1)|PI(O-42:1)|PI(P-42:0),952.7 -> 675.7,PI
"LMGP06010525, LMGP06010644, LMGP06010749, LMGP06010778, LMGP06010805, LMGP06010586, LMGP06010443, LMGP06010492, LMGP06010661, LMGP06010683, LMGP06020070","PI(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z)), PI(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(22:4(7Z,10Z,13Z,16Z)/20:3(8Z,11Z,14Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:1(11Z)), PI(20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)), PI(19:0/22:0), PI(20:0/21:0), PI(21:0/20:0), PI(22:0/19:0), PI(O-20:0/22:0)",PI(42:7)|PI(41:0)|PI(O-42:0),954.7 -> 677.7,PI
"LMGP06010555, LMGP06010614, LMGP06010643, LMGP06010718, LMGP06010748, LMGP06010804, LMGP06010830, LMGP06010777","PI(20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z)), PI(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z)), PI(22:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:0), PI(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(22:4(7Z,10Z,13Z,16Z)/20:2(11Z,14Z))",PI(42:6),956.6 -> 679.6,PI
"LMGP06010524, LMGP06010585, LMGP06010613, LMGP06010642, LMGP06010689, LMGP06010717, LMGP06010747, LMGP06010776","PI(20:1(11Z)/22:4(7Z,10Z,13Z,16Z)), PI(20:3(8Z,11Z,14Z)/22:2(13Z,16Z)), PI(20:4(5Z,8Z,11Z,14Z)/22:1(11Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/22:0), PI(22:0/20:5(5Z,8Z,11Z,14Z,17Z)), PI(22:1(11Z)/20:4(5Z,8Z,11Z,14Z)), PI(22:2(13Z,16Z)/20:3(8Z,11Z,14Z)), PI(22:4(7Z,10Z,13Z,16Z)/20:1(11Z))",PI(42:5),958.6 -> 681.6,PI
"LMGP06010688, LMGP06010495, LMGP06010554, LMGP06010584, LMGP06010612, LMGP06010716, LMGP06010746, LMGP06010775","PI(22:0/20:4(5Z,8Z,11Z,14Z)), PI(20:0/22:4(7Z,10Z,13Z,16Z)), PI(20:2(11Z,14Z)/22:2(13Z,16Z)), PI(20:3(8Z,11Z,14Z)/22:1(11Z)), PI(20:4(5Z,8Z,11Z,14Z)/22:0), PI(22:1(11Z)/20:3(8Z,11Z,14Z)), PI(22:2(13Z,16Z)/20:2(11Z,14Z)), PI(22:4(7Z,10Z,13Z,16Z)/20:0)",PI(42:4),960.6 -> 683.6,PI
"LMGP06010687, LMGP06010523, LMGP06010553, LMGP06010583, LMGP06010715, LMGP06010745","PI(22:0/20:3(8Z,11Z,14Z)), PI(20:1(11Z)/22:2(13Z,16Z)), PI(20:2(11Z,14Z)/22:1(11Z)), PI(20:3(8Z,11Z,14Z)/22:0), PI(22:1(11Z)/20:2(11Z,14Z)), PI(22:2(13Z,16Z)/20:1(11Z))",PI(42:3),962.6 -> 685.6,PI
"LMGP06010493, LMGP06010521, LMGP06010713, LMGP06010916","PI(20:0/22:1(11Z)), PI(20:1(11Z)/22:0), PI(22:1(11Z)/20:0), PI(22:0/20:1(11Z))",PI(42:1),966.7 -> 689.7,PI
"LMGP06010685, LMGP06010918, LMGP06010820","PI(22:0/20:0), PI(20:0/22:0), PI(21:0/21:0)",PI(42:0),968.7 -> 691.7,PI
LMGP06010951,"PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PI(44:12),972.5 -> 695.5,PI
"LMGP06010814, LMGP06010952","PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z)), PI(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PI(44:10),976.6 -> 699.6,PI
"LMGP06010755, LMGP06010785, LMGP06010813, LMGP06010668, LMGP06010719","PI(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z)), PI(21:0/22:1(11Z)), PI(22:1(11Z)/21:0)",PI(44:8)|PI(43:1),980.7 -> 703.7,PI
"LMGP06010724, LMGP06010812, LMGP06010667, LMGP06010690","PI(22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:1(11Z)), PI(21:0/22:0), PI(22:0/21:0)",PI(44:7)|PI(43:0),982.7 -> 705.7,PI
"LMGP06010754, LMGP06010784, LMGP06010811, LMGP06010953","PI(22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z)), PI(22:4(7Z,10Z,13Z,16Z)/22:2(13Z,16Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:0), PI(22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PI(44:6),984.6 -> 707.6,PI
"LMGP06010723, LMGP06010783","PI(22:1(11Z)/22:4(7Z,10Z,13Z,16Z)), PI(22:4(7Z,10Z,13Z,16Z)/22:1(11Z))",PI(44:5),986.6 -> 709.6,PI
"LMGP06010722, LMGP06010752","PI(22:1(11Z)/22:2(13Z,16Z)), PI(22:2(13Z,16Z)/22:1(11Z))",PI(44:3),990.7 -> 713.7,PI
"LMGP06010721, LMGP06010692, LMGP06010751","PI(22:1(11Z)/22:1(11Z)), PI(22:0/22:2(13Z,16Z)), PI(22:2(13Z,16Z)/22:0)",PI(44:2),992.7 -> 715.7,PI
"LMGP06010691, LMGP06010720","PI(22:0/22:1(11Z)), PI(22:1(11Z)/22:0)",PI(44:1),994.7 -> 717.7,PI
LMGP06010915,PI(22:0/22:0),PI(44:0),996.7 -> 719.7,PI
LMGP03050008,PS(12:0/0:0),LPS(12:0),442.2 -> 257.2,PS
LMGP03050005,PS(13:0/0:0),LPS(13:0),456.2 -> 271.2,PS
LMGP03050032,PS(14:1(9Z)/0:0),LPS(14:1),468.2 -> 283.2,PS
LMGP03050010,PS(16:1(9Z)/0:0),LPS(16:1),496.3 -> 311.3,PS
LMGP03050016,"PS(17:2(9Z,12Z)/0:0)",LPS(17:2),508.3 -> 323.3,PS
"LMGP03050017, LMGP03050029","PS(18:3(6Z,9Z,12Z)/0:0), PS(18:3(9Z,12Z,15Z)/0:0)",LPS(18:3),520.3 -> 335.3,PS
LMGP03050011,"PS(18:2(9Z,12Z)/0:0)",LPS(18:2),522.3 -> 337.3,PS
LMGP03050001,PS(18:1(9Z)/0:0),LPS(18:1),524.3 -> 339.3,PS
LMGP03050027,"PS(20:5(5Z,8Z,11Z,14Z,17Z)/0:0)",LPS(20:5),544.3 -> 359.3,PS
LMGP03050007,"PS(20:4(5Z,8Z,11Z,14Z)/0:0)",LPS(20:4),546.3 -> 361.3,PS
LMGP03050022,"PS(20:3(8Z,11Z,14Z)/0:0)",LPS(20:3),548.3 -> 363.3,PS
LMGP03050021,"PS(20:2(11Z,14Z)/0:0)",LPS(20:2),550.3 -> 365.3,PS
LMGP03050020,PS(20:1(11Z)/0:0),LPS(20:1),552.3 -> 367.3,PS
LMGP03050012,PS(20:0/0:0),LPS(20:0),554.3 -> 369.3,PS
LMGP03050026,PS(21:0/0:0),LPS(21:0),568.4 -> 383.4,PS
LMGP03050013,"PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",LPS(22:6),570.3 -> 385.3,PS
LMGP03050014,"PS(22:4(7Z,10Z,13Z,16Z)/0:0)",LPS(22:4),574.3 -> 389.3,PS
LMGP03050024,"PS(22:2(13Z,16Z)/0:0)",LPS(22:2),578.3 -> 393.3,PS
LMGP03050023,PS(22:1(11Z)/0:0),LPS(22:1),580.4 -> 395.4,PS
LMGP03010027,PS(12:0/12:0),PS(24:0),624.4 -> 439.4,PS
"LMGP03010109, LMGP03010046","PS(14:1(9Z)/12:0), PS(12:0/14:1(9Z))",PS(26:1),650.4 -> 465.4,PS
"LMGP03010931, LMGP03010971, LMGP03010972","PS(14:0/12:0), PS(13:0/13:0), PS(12:0/14:0)",PS(26:0),652.4 -> 467.4,PS
Not Found,Not Found,PS(P-28:0),664.5 -> 479.5,PS
LMGP03020001,PS(O-16:0/12:0),PS(O-28:0),666.5 -> 481.5,PS
LMGP03010919,PS(14:1(9Z)/14:1(9Z)),PS(28:2),676.4 -> 491.4,PS
Not Found,Not Found,PS(P-30:1),690.5 -> 505.5,PS
"LMGP03020003, LMGP03020018","PS(O-16:0/14:0), PS(O-18:0/12:0)",PS(O-30:0),694.5 -> 509.5,PS
"LMGP03010425, LMGP03010056","PS(18:4(6Z,9Z,12Z,15Z)/12:0), PS(12:0/18:4(6Z,9Z,12Z,15Z))",PS(30:4),700.4 -> 515.4,PS
"LMGP03010366, LMGP03010055, LMGP03010397, LMGP03010054","PS(18:3(6Z,9Z,12Z)/12:0), PS(12:0/18:3(9Z,12Z,15Z)), PS(18:3(9Z,12Z,15Z)/12:0), PS(12:0/18:3(6Z,9Z,12Z))",PS(30:3),702.4 -> 517.4,PS
Not Found,Not Found,PS(P-32:1),718.5 -> 533.5,PS
"LMGP03020020, LMGP03020082, LMGP03020041","PS(O-18:0/14:0), PS(O-16:0/16:0), PS(O-20:0/12:0)",PS(O-32:0),722.5 -> 537.5,PS
"LMGP03010063, LMGP03010124, LMGP03010428, LMGP03010648","PS(12:0/20:5(5Z,8Z,11Z,14Z,17Z)), PS(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PS(18:4(6Z,9Z,12Z,15Z)/14:1(9Z)), PS(20:5(5Z,8Z,11Z,14Z,17Z)/12:0)",PS(32:5),726.4 -> 541.4,PS
Not Found,Not Found,PS(P-34:4),740.5 -> 555.5,PS
"LMGP03020043, LMGP03020080, LMGP03020073","PS(O-20:0/14:0), PS(O-16:0/18:0), PS(O-18:0/16:0)",PS(O-34:0),750.6 -> 565.6,PS
"LMGP03010432, LMGP03010131, LMGP03010922, LMGP03010899, LMGP03010623, LMGP03010650","PS(18:4(6Z,9Z,12Z,15Z)/16:1(9Z)), PS(14:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PS(14:0/20:5(5Z,8Z,11Z,14Z,17Z)), PS(16:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PS(20:4(5Z,8Z,11Z,14Z)/14:1(9Z)), PS(20:5(5Z,8Z,11Z,14Z,17Z)/14:0)",PS(34:5),754.5 -> 569.5,PS
