IDs,Names,Lipid,Transition,Class
"LMGL03013489, LMGL03014768, LMGL03015105, LMGL03015434, LMGL03010064, LMGL03012793","TG(12:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(14:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(15:0/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6], TG(15:1(9Z)/17:1(9Z)/18:2(9Z,12Z))[iso6], TG(16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))[iso3], TG(14:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]",[TG(50:4)]_FA18:2,844.7 -> 547.4,TG
"LMGL03010053, LMGL03013951, LMGL03014362, LMGL03014748, LMGL03015083, LMGL03015411, LMGL03013488","TG(16:0/16:1(9Z)/18:2(9Z,12Z))[iso6], TG(13:0/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(14:0/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(14:1(9Z)/18:0/18:2(9Z,12Z))[iso6], TG(15:0/17:1(9Z)/18:2(9Z,12Z))[iso6], TG(15:1(9Z)/17:0/18:2(9Z,12Z))[iso6], TG(12:0/18:2(9Z,12Z)/20:1(11Z))[iso6]",[TG(50:3)]_FA18:2,846.8 -> 549.5,TG
"LMGL03013487, LMGL03013950, LMGL03015060, LMGL03010044, LMGL03014342","TG(12:0/18:2(9Z,12Z)/20:0)[iso6], TG(13:0/18:2(9Z,12Z)/19:0)[iso6], TG(15:0/17:0/18:2(9Z,12Z))[iso6], TG(16:0/16:0/18:2(9Z,12Z))[iso3], TG(14:0/18:0/18:2(9Z,12Z))[iso6]",[TG(51:9)|TG(50:2)]_FA18:2,848.8 -> 551.5,TG
,,[TG(51:8)|TG(50:1)]_FA18:2,850.8 -> 553.5,TG
"LMGL03014391, LMGL03014796, LMGL03015822, LMGL03015732, LMGL03010193, LMGL03013498, LMGL03010166","TG(14:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(16:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(12:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(17:2(9Z,12Z)/17:2(9Z,12Z)/18:2(9Z,12Z))[iso3]",[TG(52:6)]_FA18:2,868.7 -> 571.4,TG
"LMGL03010144, LMGL03010167, LMGL03014795, LMGL03015731, LMGL03010163, LMGL03014390, LMGL03013497","TG(17:1(9Z)/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6], TG(16:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(16:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3], TG(14:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(12:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6]",[TG(52:5)]_FA18:2,870.8 -> 573.5,TG
"LMGL03014389, LMGL03010124, LMGL03010142, LMGL03014794, LMGL03015521, LMGL03013496, LMGL03010123, LMGL03010141","TG(14:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(17:1(9Z)/17:1(9Z)/18:2(9Z,12Z))[iso3], TG(16:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(12:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(17:0/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6], TG(16:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]",[TG(52:4)]_FA18:2,872.8 -> 575.5,TG
"LMGL03010121, LMGL03010106, LMGL03013495, LMGL03014793, LMGL03015170, LMGL03015520, LMGL03014388, LMGL03010122","TG(16:0/18:1(9Z)/18:2(9Z,12Z))[iso6], TG(17:0/17:1(9Z)/18:2(9Z,12Z))[iso6], TG(12:0/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/20:0)[iso6], TG(15:0/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/19:0)[iso6], TG(14:0/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(16:1(9Z)/18:0/18:2(9Z,12Z))[iso6]",[TG(53:10)|TG(52:3)]_FA18:2,874.8 -> 577.5,TG
"LMGL03013494, LMGL03010104, LMGL03014387, LMGL03013958, LMGL03015169, LMGL03010090","TG(12:0/18:2(9Z,12Z)/22:0)[iso6], TG(16:0/18:0/18:2(9Z,12Z))[iso6], TG(14:0/18:2(9Z,12Z)/20:0)[iso6], TG(13:0/18:2(9Z,12Z)/21:0)[iso6], TG(15:0/18:2(9Z,12Z)/19:0)[iso6], TG(17:0/17:0/18:2(9Z,12Z))[iso3]",[TG(53:9)|TG(52:2)]_FA18:2,876.8 -> 579.5,TG
"LMGL03010503, LMGL03014400, LMGL03014805, LMGL03016288, LMGL03013038, LMGL03013041, LMGL03010471","TG(16:1(9Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(14:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso3], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))[iso3], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))[iso3]",[TG(54:8)|TG(53:1)]_FA18:2,892.8 -> 595.5,TG
"LMGL03013037, LMGL03016218, LMGL03014804, LMGL03010420, LMGL03014399, LMGL03010447, LMGL03010451","TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso3], TG(18:1(9Z)/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso3], TG(14:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",[TG(54:7)|TG(53:0)]_FA18:2,894.8 -> 597.5,TG
"LMGL03010399, LMGL03010371, LMGL03014803, LMGL03016147, LMGL03010373, LMGL03016217, LMGL03010395, LMGL03014398","TG(16:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:2(9Z,12Z)), TG(14:1(9Z)/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(14:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",[TG(54:6)]_FA18:2,896.8 -> 599.5,TG
"LMGL03014397, LMGL03010327, LMGL03010329, LMGL03010347, LMGL03010351, LMGL03014802, LMGL03016073, LMGL03016146","TG(14:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3], TG(18:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(16:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(18:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6]",[TG(54:5)]_FA18:2,898.8 -> 601.5,TG
"LMGL03010307, LMGL03010288, LMGL03010303, LMGL03014396, LMGL03015994, LMGL03014801, LMGL03010333, LMGL03010287","TG(16:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso3], TG(16:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(14:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/19:0)[iso6], TG(18:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]",[TG(55:11)|TG(54:4)]_FA18:2,900.8 -> 603.5,TG
"LMGL03010263, LMGL03010267, LMGL03010294, LMGL03014800, LMGL03015528, LMGL03015911, LMGL03014395, LMGL03010252","TG(16:1(9Z)/18:2(9Z,12Z)/20:0)[iso6], TG(16:0/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/19:0)[iso6], TG(14:1(9Z)/18:2(9Z,12Z)/22:0)[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/21:0)[iso6], TG(17:0/18:2(9Z,12Z)/19:1(9Z))[iso6], TG(14:0/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(18:0/18:1(9Z)/18:2(9Z,12Z))[iso6]",[TG(55:10)|TG(54:3)]_FA18:2,902.8 -> 605.5,TG
"LMGL03015535, LMGL03010682, LMGL03010230, LMGL03010220, LMGL03010259, LMGL03015177, LMGL03014394","TG(15:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/18:2(9Z,12Z)/20:0)[iso6], TG(18:0/18:0/18:2(9Z,12Z))[iso3], TG(17:0/18:2(9Z,12Z)/19:0)[iso6], TG(15:0/18:2(9Z,12Z)/21:0)[iso6], TG(14:0/18:2(9Z,12Z)/22:0)[iso6]",[TG(55:9)|TG(54:2)]_FA18:2,904.8 -> 607.5,TG
"LMGL03010995, LMGL03010999, LMGL03010800, LMGL03010808, LMGL03016295, LMGL03016313, LMGL03010815","TG(16:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",[TG(56:8)|TG(55:1)]_FA18:2,920.9 -> 623.6,TG
"LMGL03010917, LMGL03010741, LMGL03010734, LMGL03010747, LMGL03010921, LMGL03016294, LMGL03016312, LMGL03010727","TG(16:1(9Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso3], TG(18:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6]",[TG(56:7)|TG(55:0)]_FA18:2,922.9 -> 625.6,TG
"LMGL03010845, LMGL03010670, LMGL03010767, LMGL03016311, LMGL03010657, LMGL03010663, LMGL03010676, LMGL03016293","TG(16:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso3], TG(18:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6]",[TG(56:6)]_FA18:2,924.8 -> 627.5,TG
"LMGL03010700, LMGL03010591, LMGL03010841, LMGL03016292, LMGL03010602, LMGL03010608, LMGL03010596","TG(16:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:1(11Z))[iso3]",[TG(57:12)|TG(56:5)]_FA18:2,926.8 -> 629.5,TG
"LMGL03013043, LMGL03010538, LMGL03010753, LMGL03010696, LMGL03010533, LMGL03010771, LMGL03015825, LMGL03010544","TG(18:2(9Z,12Z)/19:1(9Z)/19:1(9Z))[iso3], TG(18:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/21:0)[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/22:1(13Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:0)[iso3], TG(16:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(18:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6]",[TG(57:11)|TG(56:4)]_FA18:2,928.8 -> 631.5,TG
"LMGL03011310, LMGL03010687, LMGL03010483, LMGL03010478, LMGL03016325, LMGL03010628, LMGL03010632, LMGL03015734","TG(17:2(9Z,12Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/21:0)[iso6], TG(18:0/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:0)[iso6], TG(18:2(9Z,12Z)/19:0/19:1(9Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/22:0)[iso6], TG(16:0/18:2(9Z,12Z)/22:1(13Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:1(11Z))[iso6]",[TG(57:10)|TG(56:3)]_FA18:2,930.8 -> 633.5,TG
"LMGL03011231, LMGL03011226, LMGL03010427, LMGL03010624, LMGL03010568, LMGL03010587","TG(17:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:2(9Z,12Z)/20:0)[iso6], TG(17:0/18:2(9Z,12Z)/21:0)[iso6], TG(16:0/18:2(9Z,12Z)/22:0)[iso6], TG(18:2(9Z,12Z)/19:0/19:0)[iso3]",[TG(57:9)|TG(56:2)]_FA18:2,932.9 -> 635.6,TG
"LMGL03011544, LMGL03016304, LMGL03016322, LMGL03011536, LMGL03011316, LMGL03011322, LMGL03015912, LMGL03016327, LMGL03010763, LMGL03010891, LMGL03010721, LMGL03010758","TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(17:0/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(18:2(9Z,12Z)/19:1(9Z)/20:0)[iso6], TG(17:0/18:2(9Z,12Z)/22:1(13Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/21:0)[iso6], TG(18:2(9Z,12Z)/19:0/20:1(11Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/22:0)[iso6]",[TG(58:10)|TG(57:3)]_FA18:2,944.9 -> 647.6,TG
"LMGL03016303, LMGL03016321, LMGL03011460, LMGL03011452, LMGL03011240, LMGL03011467, LMGL03011247, LMGL03010821, LMGL03010652, LMGL03010692","TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:0/18:2(9Z,12Z)/21:0)[iso6], TG(18:2(9Z,12Z)/19:0/20:0)[iso6], TG(17:0/18:2(9Z,12Z)/22:0)[iso6]",[TG(58:9)|TG(57:2)]_FA18:2,946.9 -> 649.6,TG
"LMGL03011283, LMGL03016302, LMGL03011165, LMGL03011172, LMGL03016320, LMGL03011388, LMGL03011375, LMGL03011159, LMGL03011382","TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso3], TG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3], TG(18:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(58:8)|TG(57:1)]_FA18:2,948.9 -> 651.6,TG
"LMGL03011084, LMGL03016301, LMGL03016319, LMGL03011090, LMGL03011098, LMGL03011304, LMGL03011298, LMGL03011207, LMGL03011367","TG(18:2(9Z,12Z)/20:2(11Z,14Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:2(9Z,12Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso3], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6]",[TG(58:7)|TG(57:0)]_FA18:2,950.9 -> 653.6,TG
"LMGL03011010, LMGL03016308, LMGL03016318, LMGL03016300, LMGL03011131, LMGL03011220, LMGL03011291, LMGL03011005, LMGL03011017, LMGL03011199","TG(18:2(9Z,12Z)/20:1(11Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:0)[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:2(13Z,16Z))[iso3], TG(18:2(9Z,12Z)/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3], TG(18:2(9Z,12Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6]",[TG(59:13)|TG(58:6)]_FA18:2,952.8 -> 655.5,TG
"LMGL03013040, LMGL03016299, LMGL03011055, LMGL03011214, LMGL03010938, LMGL03010932, LMGL03011116, LMGL03011124","TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:1(11Z))[iso3], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(18:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:2(9Z,12Z)/20:0/20:3(8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/20:1(11Z)/20:2(11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:1(13Z))[iso3]",[TG(59:12)|TG(58:5)]_FA18:2,954.8 -> 657.5,TG
"LMGL03011137, LMGL03016220, LMGL03010857, LMGL03011042, LMGL03010862, LMGL03011049","TG(18:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(18:2(9Z,12Z)/20:1(11Z)/20:1(11Z))[iso3], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:0)[iso3], TG(18:2(9Z,12Z)/20:0/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:1(13Z))[iso6]",[TG(59:11)|TG(58:4)]_FA18:2,956.9 -> 659.6,TG
"LMGL03016149, LMGL03016333, LMGL03010788, LMGL03010969, LMGL03010975","TG(18:0/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(18:2(9Z,12Z)/19:1(9Z)/21:0)[iso6], TG(18:2(9Z,12Z)/20:0/20:1(11Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:0)[iso6], TG(18:0/18:2(9Z,12Z)/22:1(13Z))[iso6]",[TG(59:10)|TG(58:3)]_FA18:2,958.9 -> 661.6,TG
"LMGL03016340, LMGL03011107, LMGL03010717, LMGL03010897","TG(18:2(9Z,12Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/19:0/21:0)[iso6], TG(18:2(9Z,12Z)/20:0/20:0)[iso3], TG(18:0/18:2(9Z,12Z)/22:0)[iso6]",[TG(59:9)|TG(58:2)]_FA18:2,960.9 -> 663.6,TG
"LMGL03012022, LMGL03012034, LMGL03011405, LMGL03016336, LMGL03011358","TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)/21:0)[iso6], TG(18:2(9Z,12Z)/19:1(9Z)/22:2(13Z,16Z))[iso6], TG(18:2(9Z,12Z)/19:0/22:3(10Z,13Z,16Z))[iso6]",[TG(60:12)|TG(59:5)]_FA18:2,968.9 -> 671.6,TG
"LMGL03011948, LMGL03011960, LMGL03011971, LMGL03016335, LMGL03011443, LMGL03011330","TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/19:1(9Z)/22:1(11Z))[iso6], TG(18:2(9Z,12Z)/19:0/22:2(13Z,16Z))[iso6], TG(18:2(9Z,12Z)/20:2(11Z,14Z)/21:0)[iso6]",[TG(60:11)|TG(59:4)]_FA18:2,970.9 -> 673.6,TG
