,Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,nickname,Sex,Genotype,time point,method_type,Blank Subtraction,IDs,Names
1380,[TG(56:5)]_FA18:2,926.8,629.8,274167.4411621094,926.8 -> 629.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,253229.899597168,"LMGL03010591, LMGL03010841, LMGL03016292, LMGL03010602, LMGL03010608, LMGL03010596, LMGL03010700","TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:1(11Z))[iso3], TG(16:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6]"
1381,[TG(56:4)]_FA20:0,928.8,599.8,247333.6562194824,928.8 -> 599.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,226796.3946838379,"LMGL03010533, LMGL03014491, LMGL03016225, LMGL03010547, LMGL03014896, LMGL03016173, LMGL03010532, LMGL03010552","TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:0)[iso3], TG(14:0/20:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(16:1(9Z)/20:0/20:3(8Z,11Z,14Z))[iso6], TG(14:1(9Z)/20:0/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(16:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6]"
1382,[TG(56:4)]_FA20:4,928.8,607.8,817458.0814208984,928.8 -> 607.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,715961.1351318359,"LMGL03014529, LMGL03015312, LMGL03010557, LMGL03010612, LMGL03010552","TG(14:0/20:4(5Z,8Z,11Z,14Z)/22:0)[iso6], TG(15:0/20:4(5Z,8Z,11Z,14Z)/21:0)[iso6], TG(18:0/18:0/20:4(5Z,8Z,11Z,14Z))[iso3], TG(17:0/19:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6]"
1383,[TG(56:4)]_FA18:1,928.8,629.8,278630.9945373535,928.8 -> 629.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,258259.11309814453,"LMGL03010545, LMGL03010772, LMGL03016225, LMGL03010551, LMGL03010636, LMGL03010538, LMGL03010532","TG(18:1(9Z)/18:1(9Z)/20:2(11Z,14Z))[iso3], TG(16:1(9Z)/18:1(9Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(18:0/18:1(9Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:0/18:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/20:0)[iso6]"
1384,[TG(56:4)]_FA18:2,928.8,631.8,195638.5544128418,928.8 -> 631.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,170512.93252563477,"LMGL03010533, LMGL03010771, LMGL03015825, LMGL03010544, LMGL03013043, LMGL03010538, LMGL03010753, LMGL03010696","TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:0)[iso3], TG(16:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(18:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:2(9Z,12Z)/19:1(9Z)/19:1(9Z))[iso3], TG(18:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/21:0)[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/22:1(13Z))[iso6]"
1385,[TG(56:3)]_FA20:0,930.8,601.8,461498.9488220215,930.8 -> 601.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,436082.32693481445,"LMGL03010477, LMGL03010486, LMGL03010491, LMGL03010478, LMGL03014895, LMGL03016114, LMGL03016154, LMGL03014490","TG(18:0/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(16:1(9Z)/20:0/20:2(11Z,14Z))[iso6], TG(16:0/20:0/20:3(8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:0)[iso6], TG(14:1(9Z)/20:0/22:2(13Z,16Z))[iso6], TG(17:2(9Z,12Z)/19:1(9Z)/20:0)[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(14:0/20:0/22:3(10Z,13Z,16Z))[iso6]"
1386,[TG(56:3)]_FA20:4,930.8,609.8,366422.4655151367,930.8 -> 609.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,343698.5238952637,,
1387,[TG(56:3)]_FA18:1,930.8,631.8,204709.2165527344,930.8 -> 631.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,178776.61476135254,"LMGL03010484, LMGL03010704, LMGL03013035, LMGL03010478, LMGL03010688, LMGL03010490, LMGL03015821, LMGL03010633","TG(18:1(9Z)/18:1(9Z)/20:1(11Z))[iso3], TG(16:0/18:1(9Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/19:1(9Z)/19:1(9Z))[iso3], TG(18:1(9Z)/18:2(9Z,12Z)/20:0)[iso6], TG(17:2(9Z,12Z)/18:1(9Z)/21:0)[iso6], TG(18:0/18:1(9Z)/20:2(11Z,14Z))[iso6], TG(16:1(9Z)/18:1(9Z)/22:1(11Z))[iso6], TG(16:1(9Z)/18:1(9Z)/22:1(13Z))[iso6]"
1388,[TG(56:3)]_FA18:2,930.8,633.8,278545.6636352539,930.8 -> 633.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,253688.6217956543,"LMGL03010483, LMGL03010478, LMGL03016325, LMGL03010628, LMGL03010632, LMGL03015734, LMGL03010687","TG(18:0/18:2(9Z,12Z)/20:1(11Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/20:0)[iso6], TG(18:2(9Z,12Z)/19:0/19:1(9Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/22:0)[iso6], TG(16:0/18:2(9Z,12Z)/22:1(13Z))[iso6], TG(16:0/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/21:0)[iso6]"
1389,[TG(56:2)]_FA20:0,932.9,603.9,431912.4880981445,932.9 -> 603.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,392415.7653808594,"LMGL03010430, LMGL03014489, LMGL03010435, LMGL03010476, LMGL03014894, LMGL03016035, LMGL03010427, LMGL03010428","TG(16:1(9Z)/20:0/20:1(11Z))[iso6], TG(14:0/20:0/22:2(13Z,16Z))[iso6], TG(16:0/20:0/20:2(11Z,14Z))[iso6], TG(17:2(9Z,12Z)/19:0/20:0)[iso6], TG(14:1(9Z)/20:0/22:1(11Z))[iso6], TG(17:1(9Z)/19:1(9Z)/20:0)[iso6], TG(18:0/18:2(9Z,12Z)/20:0)[iso6], TG(18:1(9Z)/18:1(9Z)/20:0)[iso3]"
1390,[TG(56:2)]_FA20:4,932.9,611.9,219671.9913330078,932.9 -> 611.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,200131.56996154785,,
1391,[TG(56:2)]_FA18:1,932.9,633.9,259826.25665283203,932.9 -> 633.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,237998.85510253903,"LMGL03010434, LMGL03010569, LMGL03010625, LMGL03010572, LMGL03016258, LMGL03015730, LMGL03010428","TG(18:0/18:1(9Z)/20:1(11Z))[iso6], TG(16:1(9Z)/18:1(9Z)/22:0)[iso6], TG(17:1(9Z)/18:1(9Z)/21:0)[iso6], TG(16:0/18:1(9Z)/22:1(13Z))[iso6], TG(18:1(9Z)/19:0/19:1(9Z))[iso6], TG(16:0/18:1(9Z)/22:1(11Z))[iso6], TG(18:1(9Z)/18:1(9Z)/20:0)[iso3]"
1392,[TG(56:2)]_FA18:2,932.9,635.9,921625.1452026368,932.9 -> 635.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,896175.1633605957,"LMGL03010568, LMGL03010587, LMGL03010427, LMGL03010624","TG(16:0/18:2(9Z,12Z)/22:0)[iso6], TG(18:2(9Z,12Z)/19:0/19:0)[iso3], TG(18:0/18:2(9Z,12Z)/20:0)[iso6], TG(17:0/18:2(9Z,12Z)/21:0)[iso6]"
1393,[TG(56:1)]_FA20:0,934.9,605.9,531300.8143310547,934.9 -> 605.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,504826.3926086426,"LMGL03014488, LMGL03010425, LMGL03010378, LMGL03010382, LMGL03010383, LMGL03014893, LMGL03015621, LMGL03015952","TG(14:0/20:0/22:1(11Z))[iso6], TG(17:1(9Z)/19:0/20:0)[iso6], TG(16:1(9Z)/20:0/20:0)[iso3], TG(18:0/18:1(9Z)/20:0)[iso6], TG(16:0/20:0/20:1(11Z))[iso6], TG(14:1(9Z)/20:0/22:0)[iso6], TG(15:1(9Z)/20:0/21:0)[iso6], TG(17:0/19:1(9Z)/20:0)[iso6]"
1394,[TG(56:1)]_FA20:4,934.9,613.9,209045.33438110352,934.9 -> 613.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,190230.53312683103,,
1395,[TG(56:1)]_FA18:1,934.9,635.9,957122.4373168944,934.9 -> 635.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,930565.135559082,"LMGL03010565, LMGL03010382, LMGL03010528, LMGL03010511","TG(17:0/18:1(9Z)/21:0)[iso6], TG(18:0/18:1(9Z)/20:0)[iso6], TG(18:1(9Z)/19:0/19:0)[iso3], TG(16:0/18:1(9Z)/22:0)[iso6]"
1396,[TG(56:1)]_FA18:2,934.9,637.9,22901620.997436523,934.9 -> 637.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,22875829.515777588,,
1397,[TG(56:0)]_FA20:0,936.9,607.9,1188471.2501220703,936.9 -> 607.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,1115722.4855957031,"LMGL03010335, LMGL03010340, LMGL03010379, LMGL03015270, LMGL03014487","TG(16:0/20:0/20:0)[iso3], TG(18:0/18:0/20:0)[iso3], TG(17:0/19:0/20:0)[iso6], TG(15:0/20:0/21:0)[iso6], TG(14:0/20:0/22:0)[iso6]"
1398,[TG(56:0)]_FA20:4,936.9,615.9,490798.8573303223,936.9 -> 615.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,471489.1961364746,,
1399,[TG(56:0)]_FA18:1,936.9,637.9,22763616.10775757,936.9 -> 637.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,22737210.925872803,,
1400,[TG(56:0)]_FA18:2,936.9,639.9,922416.8059692384,936.9 -> 639.9,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,898567.5042114258,,
1401,[TG(58:10)]_FA20:0,944.8,615.8,393577.8115844727,944.8 -> 615.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,376452.1902770996,,
1402,[TG(58:10)]_FA20:4,944.8,623.8,455177.0571899414,944.8 -> 623.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,434573.275756836,"LMGL03011316, LMGL03011530, LMGL03011321, LMGL03016453, LMGL03016609, LMGL03011537, LMGL03011317","TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6]"
1403,[TG(58:10)]_FA18:1,944.8,645.8,154641.8119506836,944.8 -> 645.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,132812.4705505371,"LMGL03011543, LMGL03011321, LMGL03016256, LMGL03016238","TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1404,[TG(58:10)]_FA18:2,944.8,647.8,229779.57635498047,944.8 -> 647.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,205415.83450317383,"LMGL03011316, LMGL03011322, LMGL03011544, LMGL03016304, LMGL03016322, LMGL03011536","TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
1405,[TG(58:9)]_FA20:0,946.8,617.8,384293.8665771485,946.8 -> 617.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,363906.7251434326,LMGL03016587,"TG(18:4(6Z,9Z,12Z,15Z)/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]"
1406,[TG(58:9)]_FA20:4,946.8,625.8,281877.0596923828,946.8 -> 625.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,265349.7185974121,"LMGL03011240, LMGL03011241, LMGL03011245, LMGL03016443, LMGL03016598, LMGL03011446, LMGL03011239, LMGL03011453","TG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:4(6Z,9Z,12Z,15Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]"
1407,[TG(58:9)]_FA18:1,946.8,647.8,222981.7164916992,946.8 -> 647.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,198303.03482055664,"LMGL03011467, LMGL03011459, LMGL03016237, LMGL03016255, LMGL03011246, LMGL03011239","TG(18:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3]"
1408,[TG(58:9)]_FA18:2,946.8,649.8,291440.6985473633,946.8 -> 649.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,265624.13671875,"LMGL03011240, LMGL03011467, LMGL03011247, LMGL03016303, LMGL03016321, LMGL03011460, LMGL03011452","TG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6]"
1409,[TG(58:8)]_FA20:0,948.8,619.8,661660.4789428711,948.8 -> 619.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,640528.5774993896,"LMGL03011173, LMGL03016421, LMGL03016586","TG(18:3(9Z,12Z,15Z)/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:4(6Z,9Z,12Z,15Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6]"
1410,[TG(58:8)]_FA20:4,948.8,627.8,227842.93377685547,948.8 -> 627.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,210154.3525390625,"LMGL03011166, LMGL03011368, LMGL03011277, LMGL03016432, LMGL03016586, LMGL03011165, LMGL03011164, LMGL03011163","TG(18:3(9Z,12Z,15Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:4(6Z,9Z,12Z,15Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3]"
1411,[TG(58:8)]_FA18:1,948.8,649.8,283133.3383178711,948.8 -> 649.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,259840.19668579104,"LMGL03011374, LMGL03011382, LMGL03016236, LMGL03016254, LMGL03011164, LMGL03011171, LMGL03011389","TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]"
1412,[TG(58:8)]_FA18:2,948.8,651.8,333792.9998779297,948.8 -> 651.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,305091.19790649414,"LMGL03011159, LMGL03011382, LMGL03011283, LMGL03016302, LMGL03011165, LMGL03011172, LMGL03016320, LMGL03011388, LMGL03011375","TG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3], TG(18:1(9Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso3]"
1413,[TG(58:7)]_FA20:0,950.8,621.8,1193952.213317871,950.8 -> 621.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,1172919.331817627,"LMGL03011091, LMGL03016420, LMGL03016585, LMGL03011098, LMGL03011307","TG(18:3(9Z,12Z,15Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:4(6Z,9Z,12Z,15Z)/20:0/20:3(8Z,11Z,14Z))[iso6], TG(18:2(9Z,12Z)/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:1(9Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]"
1414,[TG(58:7)]_FA20:4,950.8,629.8,222338.01837158203,950.8 -> 629.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,206328.757232666,"LMGL03011091, LMGL03011088, LMGL03011200, LMGL03016420, LMGL03011361, LMGL03011090, LMGL03011089","TG(18:3(9Z,12Z,15Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(18:2(9Z,12Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6]"
1415,[TG(58:7)]_FA18:1,950.8,651.8,339031.0456542969,950.8 -> 651.8,TG,TAG2_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,TAG2,309449.2032470703,"LMGL03011083, LMGL03011311, LMGL03011298, LMGL03011206, LMGL03016235, LMGL03016253, LMGL03011305, LMGL03011089, LMGL03011097","TG(18:1(9Z)/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3], TG(18:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:1(9Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]"
