,Parent_Ion_new,Product_Ion_new,Intensity_new,Transition_new,Class,Sample_ID_new,Sample Name_new,Cage,Position_new,Dilution Factor,Sex2,Sex_new,Genotype_new,Brain Region,method_type_new,Blank Subtraction_new,subclasses,chain_length,saturation,between_parenthese,FA_Chain,Start,End,_tmpkey_new,Parent_Ion_old,Product_Ion_old,Intensity_old,Transition_old,Sample_ID_old,Sample Name_old,Position_old,nickname,Sex_old,Genotype_old,time point,method_type_old,Blank Subtraction_old,_tmpkey_old,Lipid
23818,440.3,184.1,53912.94366455078,440.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,0,(12:0),,440.3,184.1,PC1467.0613.0,440.3,184.1,117873.1078491211,440.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,86905.1460723877,PC1467.0613.0,LPC(12:0)
24326,454.3,184.1,38026.90274047852,454.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(O-,LPC(O-,0,(12:0),,454.3,184.1,PC1514.0613.0,454.3,184.1,150667.9700012207,454.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,126127.72801208496,PC1514.0613.0,PC(12:0)|LPC(13:0)|LPC(O-14:0)
24496,466.3,184.1,226678.43603515625,466.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(P-,LPC(P-,1,(14:1),,466.3,184.1,PC1554.0613.0,466.3,184.1,280183.46044921875,466.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,244693.17791748047,PC1554.0613.0,LPC(14:1)|LPC(P-15:0)
24666,468.3,184.1,234598.55541992188,468.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(O-,LPC(O-,0,(14:0),,468.3,184.1,PC1561.0613.0,468.3,184.1,254762.4541015625,468.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,218270.7314605713,PC1561.0613.0,LPC(14:0)|PC(O-14:0)|LPC(O-15:0)
24836,480.3,184.1,39583.62292480469,480.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(O-,LPC(O-,1,(15:1),,480.3,184.1,PC1601.0613.0,480.3,184.1,499950.6755981445,480.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,475350.3538513184,PC1601.0613.0,LPC(15:1)|LPC(O-16:1)|LPC(P-16:0)
25006,482.4,184.1,36015.7024230957,482.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(O-,LPC(O-,0,(14:0),,482.4,184.1,PC1607.0613.0,482.3,184.1,474897.0526123047,482.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,453919.8512115479,PC1607.0613.0,PC(14:0)|LPC(15:0)|LPC(O-16:0)
25176,494.4,184.1,52141.70385742188,494.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(P-,LPC(P-,1,(16:1),,494.4,184.1,PC1647.0613.0,494.3,184.1,575361.0708618164,494.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,547833.8089904785,PC1647.0613.0,LPC(16:1)|LPC(P-17:0)
25177,494.4,184.1,52141.70385742188,494.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(P-,LPC(P-,1,(16:1),,494.4,184.1,PC1647.0613.0,494.3,184.1,557173.8588867188,494.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,529653.3970031738,PC1647.0613.0,LPC(16:1)|LPC(P-17:0)
25347,496.4,184.1,53302.00384521485,496.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(O-,LPC(O-,0,(16:0),,496.4,184.1,PC1654.0613.0,496.3,184.1,464270.07568359375,496.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,438787.7337646485,PC1654.0613.0,LPC(16:0)|PC(O-16:0)|LPC(O-17:0)
25686,506.4,184.1,50958.98394775391,506.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(P-,LPC(P-,2,(17:2),,506.4,184.1,PC1687.0613.0,506.3,184.1,483133.83392333984,506.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,457096.4921264648,PC1687.0613.0,LPC(17:2)|LPC(P-18:1)
25856,508.4,184.1,51907.023193359375,508.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(O-,LPC(O-,1,(17:1),,508.4,184.1,PC1694.0613.0,508.3,184.1,513590.9287719727,508.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,484543.3467102051,PC1694.0613.0,LPC(17:1)|LPC(O-18:1)|LPC(P-18:0)
26026,510.4,184.1,41837.923095703125,510.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(O-,LPC(O-,0,(16:0),,510.4,184.1,PC1701.0613.0,510.3,184.1,416712.7072753906,510.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,394806.645904541,PC1701.0613.0,PC(16:0)|PC(O-17:0)|LPC(O-18:0)
26196,516.3,184.1,41977.502990722656,516.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,4,(18:4),,516.3,184.1,PC1720.0613.0,516.3,184.1,289451.9224243164,516.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,264616.42053222656,PC1720.0613.0,LPC(18:4)
26366,518.3,184.1,50995.36401367188,518.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,3,(18:3),,518.3,184.1,PC1727.0613.0,518.3,184.1,354404.06774902344,518.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,326001.9655456543,PC1727.0613.0,LPC(18:3)
26536,520.4,184.1,69793.68530273438,520.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(P-,LPC(P-,2,(18:2),,520.4,184.1,PC1734.0613.0,520.3,184.1,419525.8740844727,520.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,387082.9515686035,PC1734.0613.0,LPC(18:2)|LPC(P-19:1)
26706,522.4,184.1,73049.14453125,522.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,1,(18:1),,522.4,184.1,PC1741.0613.0,522.3,184.1,462812.6333007813,522.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,428990.9507141113,PC1740.0613.0,LPC(18:1)|PC(O-18:1)|PC(P-18:0)
26876,524.4,184.1,77296.1060180664,524.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(O-,LPC(O-,0,(18:0),,524.4,184.1,PC1747.0613.0,524.4,184.1,450855.54541015625,524.4 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,414344.0427856445,PC1747.0613.0,LPC(18:0)|PC(O-18:0)|LPC(O-19:0)
27215,532.3,184.1,81286.18536376953,532.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,3,(19:3),,532.3,184.1,PC1774.0613.0,532.3,184.1,399818.9643554688,532.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,364538.2016906738,PC1774.0613.0,LPC(19:3)
27386,536.4,184.1,77970.06512451172,536.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(P-,LPC(P-,1,(18:1),,536.4,184.1,PC1787.0613.0,536.4,184.1,432735.0291748047,536.4 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,399753.6667480469,PC1787.0613.0,PC(18:1)|LPC(19:1)|PC(O-19:1)|LPC(P-20:0)
27556,538.4,184.1,70886.9652709961,538.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC(O-,LPC(O-,0,(18:0),,538.4,184.1,PC1794.0613.0,538.4,184.1,403134.8079833984,538.4 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,373546.3460388184,PC1794.0613.0,PC(18:0)|LPC(19:0)|PC(O-19:0)|LPC(O-20:0)
27726,542.3,184.1,47736.003662109375,542.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,5,(20:5),,542.3,184.1,PC1807.0613.0,542.3,184.1,288495.5212402344,542.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,262721.1194534302,PC1807.0613.0,LPC(20:5)
27896,544.3,184.1,49106.98333740234,544.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,4,(20:4),,544.3,184.1,PC1814.0613.0,544.3,184.1,276104.4582519531,544.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,251886.29669189453,PC1814.0613.0,LPC(20:4)
28066,546.4,184.1,48541.02307128906,546.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,3,(20:3),,546.4,184.1,PC1821.0613.0,546.3,184.1,285205.5402832031,546.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,257621.57833862305,PC1820.0613.0,LPC(20:3)
28236,548.4,184.1,49336.74334716797,548.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,2,(20:2),,548.4,184.1,PC1827.0613.0,548.4,184.1,307355.26123046875,548.4 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,277851.41900634766,PC1827.0613.0,LPC(20:2)|PC(O-20:2)
28406,550.4,184.1,49569.9833984375,550.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,1,(19:1),,550.4,184.1,PC1834.0613.0,550.4,184.1,302301.2332763672,550.4 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,273868.9311218262,PC1834.0613.0,PC(19:1)|LPC(20:1)|PC(O-20:1)|PC(P-20:0)
28576,552.4,184.1,57050.34393310547,552.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,0,(19:0),,552.4,184.1,PC1841.0613.0,552.4,184.1,739987.1994628906,552.4 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,465229.76318359375,PC1841.0613.0,PC(19:0)|LPC(20:0)|PC(O-20:0)
28746,558.4,184.1,167524.0714111328,558.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,4,(20:4),,558.4,184.1,PC1861.0613.0,558.3,184.1,2461894.7619628906,558.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,1395700.7600097656,PC1860.0613.0,PC(20:4)|LPC(21:4)
29085,566.4,184.1,186638.75646972656,566.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,0,(20:0),,566.4,184.1,PC1887.0613.0,566.4,184.1,2631771.7868652344,566.4 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,1388759.946899414,PC1887.0613.0,PC(20:0)|LPC(21:0)|PC(O-21:0)
29255,568.3,184.1,215034.1138916016,568.3 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,6,(22:6),,568.3,184.1,PC1894.0613.0,568.3,184.1,2735097.250488281,568.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,1698837.7846679688,PC1894.0613.0,LPC(22:6)
29425,570.4,184.1,235799.1552734375,570.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,5,(22:5),,570.4,184.1,PC1901.0613.0,570.3,184.1,2753037.0703125,570.3 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,1518299.498046875,PC1900.0613.0,LPC(22:5)
29595,572.4,184.1,241431.71850585935,572.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,4,(22:4),,572.4,184.1,PC1907.0613.0,572.4,184.1,2750412.2319335938,572.4 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,1287147.5302734375,PC1907.0613.0,LPC(22:4)
29765,576.4,184.1,138519.96948242188,576.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,2,(22:2),,576.4,184.1,PC1921.0613.0,576.4,184.1,868891.7641601562,576.4 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,595428.8637695312,PC1921.0613.0,LPC(22:2)
29935,578.4,184.1,132109.9892578125,578.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,1,(21:1),,578.4,184.1,PC1927.0613.0,578.4,184.1,605752.103515625,578.4 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,425460.5295410156,PC1927.0613.0,PC(21:1)|LPC(22:1)
30105,580.4,184.1,143565.66943359375,580.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,0,(21:0),,580.4,184.1,PC1934.0613.0,580.4,184.1,473946.2939453125,580.4 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,280316.900390625,PC1934.0613.0,PC(21:0)|LPC(22:0)|PC(O-22:0)
30613,606.4,184.1,98224.22705078124,606.4 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,1,(24:1),,606.4,184.1,PC2021.0613.0,606.4,184.1,513426.1730957031,606.4 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,457735.9691162109,PC2021.0613.0,LPC(24:1)
30783,608.5,184.1,98562.5264892578,608.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,LPC,LPC,0,(24:0),,608.5,184.1,PC2028.0613.0,608.5,184.1,512827.29846191406,608.5 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,456732.494506836,PC2028.0613.0,LPC(24:0)
33319,702.5,184.1,357212.16638183594,702.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(P-,PC(P-,2,(30:2),,702.5,184.1,PC2341.0613.0,702.5,184.1,1169541.5702514648,702.5 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,1123748.9475708008,PC2341.0613.0,PC(30:2)|PC(P-31:1)
33489,704.6,184.1,350681.0826416016,704.6 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(P-,PC(P-,1,(30:1),,704.6,184.1,PC2348.0613.0,704.5,184.1,1154087.6782836914,704.5 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,1107139.334442139,PC2348.0613.0,PC(30:1)|PC(O-31:1)|PC(P-31:0)
33659,706.6,184.1,356523.9649658203,706.6 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(O-,PC(O-,0,(30:0),,706.6,184.1,PC2355.0613.0,706.5,184.1,1160716.7078857422,706.5 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,1106742.003753662,PC2355.0613.0,PC(30:0)|PC(O-31:0)
33998,714.5,184.1,385224.4067993164,714.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(O-,PC(O-,3,(31:3),,714.5,184.1,PC2381.0613.0,714.5,184.1,1525172.5625610352,714.5 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,1475832.0984802246,PC2381.0613.0,PC(31:3)|PC(O-32:3)
34168,716.6,184.1,271354.10095214844,716.6 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(P-,PC(P-,2,(31:2),,716.6,184.1,PC2388.0613.0,716.6,184.1,1527485.5061035156,716.6 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,1498252.0039215088,PC2388.0613.0,PC(31:2)|PC(O-32:2)|PC(P-32:1)
34338,718.6,184.1,254074.6586303711,718.6 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(P-,PC(P-,1,(31:1),,718.6,184.1,PC2395.0613.0,718.6,184.1,1548073.5903930664,718.6 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,1520008.8684387207,PC2395.0613.0,PC(31:1)|PC(O-32:1)|PC(P-32:0)
34508,720.6,184.1,268657.6011352539,720.6 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC(O-,PC(O-,0,(31:0),,720.6,184.1,PC2402.0613.0,720.6,184.1,1569969.0028076172,720.6 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,1542545.360748291,PC2402.0613.0,PC(31:0)|PC(O-32:0)
34678,724.5,184.1,282708.0399169922,724.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC,PC,5,(32:5),,724.5,184.1,PC2415.0613.0,724.5,184.1,2074187.295959473,724.5 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,2045010.913909912,PC2415.0613.0,PC(32:5)
34848,726.5,184.1,253017.7388916016,726.5 -> 184.1,PC,PCandSM_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PCandSM,0.0,PC,PC,4,(32:4),,726.5,184.1,PC2421.0613.0,726.5,184.1,2547605.525024414,726.5 -> 184.1,PCandSM_AK0135-2x_p1-c2_N1__Burda__3_17_23,AK0135,Test,I_KO_1,M,cKO,28d ISCI,PCandSM,2516731.0028686523,PC2421.0613.0,PC(32:4)
