,Class,Transition,Lipid
2541,TAG,736.6 -> 439.3,[TG(42:2)]_FA18:2
2542,TAG,746.6 -> 449.3,[TG(43:4)]_FA18:2
2543,TAG,748.6 -> 451.3,[TG(43:3)]_FA18:2
2544,TAG,750.7 -> 453.4,[TG(43:2)]_FA18:2 | DG(44:2)_C18:2
2545,TAG,758.6 -> 461.3,[TG(44:5)]_FA18:2
2546,TAG,760.6 -> 463.3,[TG(44:4)]_FA18:2
2547,TAG,762.7 -> 465.4,[TG(44:3)]_FA18:2
2548,TAG,764.7 -> 467.4,[TG(44:2)]_FA18:2
2549,TAG,772.6 -> 475.3,[TG(45:5)]_FA18:2
2550,TAG,774.7 -> 477.4,[TG(45:4)]_FA18:2
2551,TAG,776.7 -> 479.4,[TG(45:3)]_FA18:2
2552,TAG,778.7 -> 481.4,[TG(45:2)]_FA18:2
2553,TAG,784.6 -> 487.3,[TG(46:6)]_FA18:2
2554,TAG,786.7 -> 489.4,[TG(46:5)]_FA18:2
2555,TAG,788.7 -> 491.4,[TG(46:4)]_FA18:2
2556,TAG,790.7 -> 493.4,[TG(46:3)]_FA18:2
2557,TAG,792.7 -> 495.4,[TG(46:2)]_FA18:2
2558,TAG,798.7 -> 501.4,[TG(47:6)]_FA18:2
2559,TAG,800.7 -> 503.4,[TG(47:5)]_FA18:2
2560,TAG,802.7 -> 505.4,[TG(47:4)]_FA18:2
2561,TAG,804.7 -> 507.4,[TG(47:3)]_FA18:2
2562,TAG,806.7 -> 509.4,[TG(47:2)]_FA18:2
2563,TAG,808.7 -> 511.4,[TG(48:8)|TG(47:1)]_FA18:2
2564,TAG,810.8 -> 513.5,[TG(48:7)|TG(47:0)]_FA18:2
2565,TAG,812.7 -> 515.4,[TG(48:6)]_FA18:2
2566,TAG,814.7 -> 517.4,[TG(48:5)]_FA18:2
2567,TAG,816.7 -> 519.4,[TG(48:4)]_FA18:2
2572,TAG,826.7 -> 529.4,[TG(49:6)]_FA18:2
2573,TAG,828.7 -> 531.4,[TG(49:5)]_FA18:2
2574,TAG,830.7 -> 533.4,[TG(49:4)]_FA18:2
2575,TAG,832.7 -> 535.4,[TG(49:3)]_FA18:2
2576,TAG,834.8 -> 537.5,[TG(50:9)|TG(49:2)]_FA18:2
2577,TAG,836.8 -> 539.5,[TG(50:8)|TG(49:1)]_FA18:2
2578,TAG,838.8 -> 541.5,[TG(50:7)|TG(49:0)]_FA18:2
2579,TAG,840.7 -> 543.4,[TG(50:6)]_FA18:2
2580,TAG,842.7 -> 545.4,[TG(50:5)]_FA18:2
2581,TAG,844.7 -> 547.4,[TG(50:4)]_FA18:2
2586,TAG,854.7 -> 557.4,[TG(51:6)]_FA18:2
2587,TAG,856.7 -> 559.4,[TG(51:5)]_FA18:2
2588,TAG,858.8 -> 561.5,[TG(51:4)]_FA18:2
2589,TAG,860.8 -> 563.5,[TG(52:10)|TG(51:3)]_FA18:2
2590,TAG,862.8 -> 565.5,[TG(52:9)|TG(51:2)]_FA18:2
2591,TAG,864.8 -> 567.5,[TG(52:8)|TG(51:1)]_FA18:2
2592,TAG,866.8 -> 569.5,[TG(52:7)|TG(51:0)]_FA18:2
2600,TAG,882.8 -> 585.5,[TG(53:6)]_FA18:2
2601,TAG,884.8 -> 587.5,[TG(54:12)|TG(53:5)]_FA18:2
2602,TAG,886.8 -> 589.5,[TG(54:11)|TG(53:4)]_FA18:2
2603,TAG,888.8 -> 591.5,[TG(54:10)|TG(53:3)]_FA18:2
2604,TAG,890.8 -> 593.5,[TG(54:9)|TG(53:2)]_FA18:2
2614,TAG,910.8 -> 613.5,[TG(56:13)|TG(55:6)]_FA18:2
2615,TAG,912.8 -> 615.5,[TG(56:12)|TG(55:5)]_FA18:2
2616,TAG,914.8 -> 617.5,[TG(56:11)|TG(55:4)]_FA18:2
2617,TAG,916.8 -> 619.5,[TG(56:10)|TG(55:3)]_FA18:2
2618,TAG,918.8 -> 621.5,[TG(56:9)|TG(55:2)]_FA18:2
2628,TAG,938.8 -> 641.5,[TG(58:13)|TG(57:6)]_FA18:2
2629,TAG,940.8 -> 643.5,[TG(58:12)|TG(57:5)]_FA18:2
2630,TAG,942.8 -> 645.5,[TG(58:11)|TG(57:4)]_FA18:2
2642,TAG,966.8 -> 669.5,[TG(60:13)|TG(59:6)]_FA18:2
2656,TAG,994.9 -> 697.6,[TG(62:13)|TG(61:6)]_FA18:2
2657,TAG,996.9 -> 699.6,[TG(62:12)|TG(61:5)]_FA18:2
2658,TAG,998.9 -> 701.6,[TG(62:11)|TG(61:4)]_FA18:2
2659,TAG,1000.9 -> 703.6,[TG(62:10)|TG(61:3)]_FA18:2
2660,TAG,1002.9 -> 705.6,[TG(62:9)|TG(61:2)]_FA18:2
2661,TAG,1005.0 -> 707.7,[TG(62:8)|TG(61:1)]_FA18:2
2662,TAG,1007.0 -> 709.7,[TG(62:7)|TG(61:0)]_FA18:2
2663,TAG,1008.9 -> 711.6,[TG(63:13)|TG(62:6)]_FA18:2
2664,TAG,1010.9 -> 713.6,[TG(63:12)|TG(62:5)]_FA18:2
2665,TAG,1012.9 -> 715.6,[TG(63:11)|TG(62:4)]_FA18:2
2666,TAG,1014.9 -> 717.6,[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:2
2667,TAG,1017.0 -> 719.7,[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:2
2668,TAG,1019.0 -> 721.7,[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:2
2669,TAG,1021.0 -> 723.7,[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:2
2670,TAG,1022.9 -> 725.6,[TG(64:13)|TG(63:6)]_FA18:2
2671,TAG,1024.9 -> 727.6,[TG(64:12)|TG(63:5)]_FA18:2
2672,TAG,1026.9 -> 729.6,[TG(64:11)|TG(63:4)]_FA18:2
2673,TAG,1029.0 -> 731.7,[TG(64:10)|TG(63:3)]_FA18:2
2674,TAG,1031.0 -> 733.7,[TG(64:9)|TG(63:2)]_FA18:2
2675,TAG,1033.0 -> 735.7,[TG(64:8)|TG(63:1)]_FA18:2
2676,TAG,1035.0 -> 737.7,[TG(64:7)|TG(63:0)]_FA18:2
2677,TAG,1036.9 -> 739.6,[TG(64:6)]_FA18:2
2678,TAG,1038.9 -> 741.6,[TG(65:12)|TG(64:5)]_FA18:2
2679,TAG,1041.0 -> 743.7,[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2
2680,TAG,1043.0 -> 745.7,[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:2
2681,TAG,1045.0 -> 747.7,[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:2
2682,TAG,1047.0 -> 749.7,[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:2
2683,TAG,1049.0 -> 751.7,[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:2
2684,TAG,1050.9 -> 753.6,[TG(66:13)|TG(65:6)]_FA18:2
2685,TAG,1053.0 -> 755.7,[TG(66:12)|TG(65:5)]_FA18:2
2686,TAG,1055.0 -> 757.7,[TG(66:11)|TG(65:4)]_FA18:2
2687,TAG,1057.0 -> 759.7,[TG(66:10)|TG(65:3)]_FA18:2
2688,TAG,1059.0 -> 761.7,[TG(66:9)|TG(65:2)]_FA18:2
2689,TAG,1061.0 -> 763.7,[TG(66:8)|TG(65:1)]_FA18:2
2690,TAG,1062.9 -> 765.6,[TG(66:7)]_FA18:2
2691,TAG,1065.0 -> 767.7,[TG(66:6)]_FA18:2
2692,TAG,1067.0 -> 769.7,[TG(66:5)]_FA18:2
2693,TAG,1069.0 -> 771.7,[TG(66:4)]_FA18:2
2694,TAG,1071.0 -> 773.7,[TG(66:3)]_FA18:2
2695,TAG,1073.0 -> 775.7,[TG(66:2)]_FA18:2
2696,TAG,732.6 -> 437.3,[TG(42:4)]_FA18:3
2697,TAG,734.6 -> 439.3,[TG(42:3)]_FA18:3
2698,TAG,746.6 -> 451.3,[TG(43:4)]_FA18:3
2699,TAG,748.6 -> 453.3,[TG(43:3)]_FA18:3
2700,TAG,758.6 -> 463.3,[TG(44:5)]_FA18:3
2701,TAG,760.6 -> 465.3,[TG(44:4)]_FA18:3
2702,TAG,762.7 -> 467.4,[TG(44:3)]_FA18:3
2703,TAG,772.6 -> 477.3,[TG(45:5)]_FA18:3
2704,TAG,774.7 -> 479.4,[TG(45:4)]_FA18:3
2705,TAG,776.7 -> 481.4,[TG(45:3)]_FA18:3
2706,TAG,784.6 -> 489.3,[TG(46:6)]_FA18:3
2707,TAG,786.7 -> 491.4,[TG(46:5)]_FA18:3
2708,TAG,788.7 -> 493.4,[TG(46:4)]_FA18:3
2709,TAG,790.7 -> 495.4,[TG(46:3)]_FA18:3
2710,TAG,798.7 -> 503.4,[TG(47:6)]_FA18:3
2711,TAG,800.7 -> 505.4,[TG(47:5)]_FA18:3
2712,TAG,802.7 -> 507.4,[TG(47:4)]_FA18:3
2713,TAG,804.7 -> 509.4,[TG(47:3)]_FA18:3
2714,TAG,808.7 -> 513.4,[TG(48:8)|TG(47:1)]_FA18:3
2715,TAG,810.8 -> 515.5,[TG(48:7)|TG(47:0)]_FA18:3
2716,TAG,812.7 -> 517.4,[TG(48:6)]_FA18:3
2717,TAG,814.7 -> 519.4,[TG(48:5)]_FA18:3
2718,TAG,816.7 -> 521.4,[TG(48:4)]_FA18:3
2719,TAG,818.7 -> 523.4,[TG(48:3)]_FA18:3
2720,TAG,822.8 -> 527.5,[TG(49:8)|TG(48:1)]_FA18:3
2721,TAG,824.8 -> 529.5,[TG(49:7)|TG(48:0)]_FA18:3
2722,TAG,826.7 -> 531.4,[TG(49:6)]_FA18:3
2723,TAG,828.7 -> 533.4,[TG(49:5)]_FA18:3
2724,TAG,830.7 -> 535.4,[TG(49:4)]_FA18:3
2725,TAG,832.7 -> 537.4,[TG(49:3)]_FA18:3
2726,TAG,834.8 -> 539.5,[TG(50:9)|TG(49:2)]_FA18:3
2727,TAG,836.8 -> 541.5,[TG(50:8)|TG(49:1)]_FA18:3
2728,TAG,838.8 -> 543.5,[TG(50:7)|TG(49:0)]_FA18:3
2729,TAG,840.7 -> 545.4,[TG(50:6)]_FA18:3
2730,TAG,842.7 -> 547.4,[TG(50:5)]_FA18:3
2731,TAG,844.7 -> 549.4,[TG(50:4)]_FA18:3
2732,TAG,846.8 -> 551.5,[TG(50:3)]_FA18:3
2733,TAG,848.8 -> 553.5,[TG(51:9)|TG(50:2)]_FA18:3
2734,TAG,850.8 -> 555.5,[TG(51:8)|TG(50:1)]_FA18:3
2735,TAG,852.8 -> 557.5,[TG(51:7)|TG(50:0)]_FA18:3
2736,TAG,854.7 -> 559.4,[TG(51:6)]_FA18:3
2737,TAG,856.7 -> 561.4,[TG(51:5)]_FA18:3
2738,TAG,858.8 -> 563.5,[TG(51:4)]_FA18:3
2739,TAG,860.8 -> 565.5,[TG(52:10)|TG(51:3)]_FA18:3
2740,TAG,862.8 -> 567.5,[TG(52:9)|TG(51:2)]_FA18:3
2741,TAG,864.8 -> 569.5,[TG(52:8)|TG(51:1)]_FA18:3
2742,TAG,866.8 -> 571.5,[TG(52:7)|TG(51:0)]_FA18:3
2743,TAG,868.7 -> 573.4,[TG(52:6)]_FA18:3
2744,TAG,870.8 -> 575.5,[TG(52:5)]_FA18:3
2745,TAG,872.8 -> 577.5,[TG(52:4)]_FA18:3
2746,TAG,874.8 -> 579.5,[TG(53:10)|TG(52:3)]_FA18:3
2747,TAG,876.8 -> 581.5,[TG(53:9)|TG(52:2)]_FA18:3
2748,TAG,878.8 -> 583.5,[TG(53:8)|TG(52:1)]_FA18:3
2749,TAG,880.8 -> 585.5,[TG(53:7)|TG(52:0)]_FA18:3
2750,TAG,882.8 -> 587.5,[TG(53:6)]_FA18:3
2751,TAG,884.8 -> 589.5,[TG(54:12)|TG(53:5)]_FA18:3
2752,TAG,886.8 -> 591.5,[TG(54:11)|TG(53:4)]_FA18:3
2753,TAG,888.8 -> 593.5,[TG(54:10)|TG(53:3)]_FA18:3
2754,TAG,890.8 -> 595.5,[TG(54:9)|TG(53:2)]_FA18:3
2755,TAG,892.8 -> 597.5,[TG(54:8)|TG(53:1)]_FA18:3
2756,TAG,894.8 -> 599.5,[TG(54:7)|TG(53:0)]_FA18:3
2757,TAG,896.8 -> 601.5,[TG(54:6)]_FA18:3
2758,TAG,898.8 -> 603.5,[TG(54:5)]_FA18:3
2759,TAG,900.8 -> 605.5,[TG(55:11)|TG(54:4)]_FA18:3
2760,TAG,902.8 -> 607.5,[TG(55:10)|TG(54:3)]_FA18:3
2761,TAG,904.8 -> 609.5,[TG(55:9)|TG(54:2)]_FA18:3
2762,TAG,906.8 -> 611.5,[TG(55:8)|TG(54:1)]_FA18:3
2763,TAG,908.9 -> 613.6,[TG(55:7)|TG(54:0)]_FA18:3
2764,TAG,910.8 -> 615.5,[TG(56:13)|TG(55:6)]_FA18:3
2765,TAG,912.8 -> 617.5,[TG(56:12)|TG(55:5)]_FA18:3
2766,TAG,914.8 -> 619.5,[TG(56:11)|TG(55:4)]_FA18:3
2767,TAG,916.8 -> 621.5,[TG(56:10)|TG(55:3)]_FA18:3
2768,TAG,918.8 -> 623.5,[TG(56:9)|TG(55:2)]_FA18:3
2769,TAG,920.9 -> 625.6,[TG(56:8)|TG(55:1)]_FA18:3
2770,TAG,922.9 -> 627.6,[TG(56:7)|TG(55:0)]_FA18:3
2771,TAG,924.8 -> 629.5,[TG(56:6)]_FA18:3
2772,TAG,926.8 -> 631.5,[TG(57:12)|TG(56:5)]_FA18:3
2773,TAG,928.8 -> 633.5,[TG(57:11)|TG(56:4)]_FA18:3
2774,TAG,930.8 -> 635.5,[TG(57:10)|TG(56:3)]_FA18:3
2775,TAG,932.9 -> 637.6,[TG(57:9)|TG(56:2)]_FA18:3
2776,TAG,934.9 -> 639.6,[TG(57:8)|TG(56:1)]_FA18:3
2777,TAG,936.9 -> 641.6,[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:3
2778,TAG,938.8 -> 643.5,[TG(58:13)|TG(57:6)]_FA18:3
2779,TAG,940.8 -> 645.5,[TG(58:12)|TG(57:5)]_FA18:3
2780,TAG,942.8 -> 647.5,[TG(58:11)|TG(57:4)]_FA18:3
2781,TAG,944.9 -> 649.6,[TG(58:10)|TG(57:3)]_FA18:3
2782,TAG,946.9 -> 651.6,[TG(58:9)|TG(57:2)]_FA18:3
2783,TAG,948.9 -> 653.6,[TG(58:8)|TG(57:1)]_FA18:3
2784,TAG,950.9 -> 655.6,[TG(58:7)|TG(57:0)]_FA18:3
2785,TAG,952.8 -> 657.5,[TG(59:13)|TG(58:6)]_FA18:3
2786,TAG,954.8 -> 659.5,[TG(59:12)|TG(58:5)]_FA18:3
2787,TAG,956.9 -> 661.6,[TG(59:11)|TG(58:4)]_FA18:3
2788,TAG,958.9 -> 663.6,[TG(59:10)|TG(58:3)]_FA18:3
2789,TAG,960.9 -> 665.6,[TG(59:9)|TG(58:2)]_FA18:3
2790,TAG,962.9 -> 667.6,[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:3
2791,TAG,964.9 -> 669.6,[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:3
2792,TAG,966.8 -> 671.5,[TG(60:13)|TG(59:6)]_FA18:3
2793,TAG,968.9 -> 673.6,[TG(60:12)|TG(59:5)]_FA18:3
2794,TAG,970.9 -> 675.6,[TG(60:11)|TG(59:4)]_FA18:3
2795,TAG,972.9 -> 677.6,[TG(60:10)|TG(59:3)]_FA18:3
2796,TAG,974.9 -> 679.6,[TG(60:9)|TG(59:2)]_FA18:3
2797,TAG,976.9 -> 681.6,[TG(60:8)|TG(59:1)]_FA18:3
2798,TAG,978.9 -> 683.6,[TG(61:14)|TG(60:7)|TG(59:0)]_FA18:3
2799,TAG,980.9 -> 685.6,[TG(61:13)|TG(60:6)]_FA18:3
2800,TAG,982.9 -> 687.6,[TG(61:12)|TG(60:5)]_FA18:3
2801,TAG,984.9 -> 689.6,[TG(61:11)|TG(60:4)]_FA18:3
2802,TAG,986.9 -> 691.6,[TG(61:10)|TG(60:3)]_FA18:3
2803,TAG,988.9 -> 693.6,[TG(62:16)|TG(61:9)|TG(60:2)]_FA18:3
2804,TAG,990.9 -> 695.6,[TG(62:15)|TG(61:8)|TG(60:1)]_FA18:3
2805,TAG,993.0 -> 697.7,[TG(62:14)|TG(61:7)|TG(60:0)]_FA18:3
2806,TAG,994.9 -> 699.6,[TG(62:13)|TG(61:6)]_FA18:3
2807,TAG,996.9 -> 701.6,[TG(62:12)|TG(61:5)]_FA18:3
2808,TAG,998.9 -> 703.6,[TG(62:11)|TG(61:4)]_FA18:3
2809,TAG,1000.9 -> 705.6,[TG(62:10)|TG(61:3)]_FA18:3
2810,TAG,1002.9 -> 707.6,[TG(62:9)|TG(61:2)]_FA18:3
2811,TAG,1005.0 -> 709.7,[TG(62:8)|TG(61:1)]_FA18:3
2812,TAG,1007.0 -> 711.7,[TG(62:7)|TG(61:0)]_FA18:3
2813,TAG,1008.9 -> 713.6,[TG(63:13)|TG(62:6)]_FA18:3
2814,TAG,1010.9 -> 715.6,[TG(63:12)|TG(62:5)]_FA18:3
2815,TAG,1012.9 -> 717.6,[TG(63:11)|TG(62:4)]_FA18:3
2816,TAG,1014.9 -> 719.6,[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:3
2817,TAG,1017.0 -> 721.7,[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:3
2818,TAG,1019.0 -> 723.7,[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:3
2819,TAG,1021.0 -> 725.7,[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:3
2820,TAG,1022.9 -> 727.6,[TG(64:13)|TG(63:6)]_FA18:3
2821,TAG,1024.9 -> 729.6,[TG(64:12)|TG(63:5)]_FA18:3
2822,TAG,1026.9 -> 731.6,[TG(64:11)|TG(63:4)]_FA18:3
2823,TAG,1029.0 -> 733.7,[TG(64:10)|TG(63:3)]_FA18:3
2824,TAG,1031.0 -> 735.7,[TG(64:9)|TG(63:2)]_FA18:3
2825,TAG,1033.0 -> 737.7,[TG(64:8)|TG(63:1)]_FA18:3
2826,TAG,1035.0 -> 739.7,[TG(64:7)|TG(63:0)]_FA18:3
2827,TAG,1036.9 -> 741.6,[TG(64:6)]_FA18:3
2828,TAG,1038.9 -> 743.6,[TG(65:12)|TG(64:5)]_FA18:3
2829,TAG,1041.0 -> 745.7,[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:3
2830,TAG,1043.0 -> 747.7,[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:3
2831,TAG,1045.0 -> 749.7,[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:3
2832,TAG,1047.0 -> 751.7,[TG(66:15)|TG(65:8)|TG(64:1)]_FA18:3
2833,TAG,1049.0 -> 753.7,[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:3
2834,TAG,1050.9 -> 755.6,[TG(66:13)|TG(65:6)]_FA18:3
2835,TAG,1053.0 -> 757.7,[TG(66:12)|TG(65:5)]_FA18:3
2836,TAG,1055.0 -> 759.7,[TG(66:11)|TG(65:4)]_FA18:3
2837,TAG,1057.0 -> 761.7,[TG(66:10)|TG(65:3)]_FA18:3
2838,TAG,1059.0 -> 763.7,[TG(66:9)|TG(65:2)]_FA18:3
2839,TAG,1061.0 -> 765.7,[TG(66:8)|TG(65:1)]_FA18:3
2840,TAG,1062.9 -> 767.6,[TG(66:7)]_FA18:3
2841,TAG,1065.0 -> 769.7,[TG(66:6)]_FA18:3
2842,TAG,1067.0 -> 771.7,[TG(66:5)]_FA18:3
2843,TAG,1069.0 -> 773.7,[TG(66:4)]_FA18:3
2844,TAG,1071.0 -> 775.7,[TG(66:3)]_FA18:3
2845,TAG,732.6 -> 411.3,[TG(42:4)]_FA20:4
2846,TAG,746.6 -> 425.3,[TG(43:4)]_FA20:4
2847,TAG,758.6 -> 437.3,[TG(44:5)]_FA20:4
2848,TAG,760.6 -> 439.3,[TG(44:4)]_FA20:4
2849,TAG,772.6 -> 451.3,[TG(45:5)]_FA20:4
2850,TAG,774.7 -> 453.4,[TG(45:4)]_FA20:4
2851,TAG,784.6 -> 463.3,[TG(46:6)]_FA20:4
2852,TAG,786.7 -> 465.4,[TG(46:5)]_FA20:4
2853,TAG,788.7 -> 467.4,[TG(46:4)]_FA20:4
2854,TAG,798.7 -> 477.4,[TG(47:6)]_FA20:4
2855,TAG,800.7 -> 479.4,[TG(47:5)]_FA20:4
2856,TAG,802.7 -> 481.4,[TG(47:4)]_FA20:4
2857,TAG,808.7 -> 487.4,[TG(48:8)|TG(47:1)]_FA20:4
2858,TAG,810.8 -> 489.5,[TG(48:7)|TG(47:0)]_FA20:4
2859,TAG,812.7 -> 491.4,[TG(48:6)]_FA20:4
2860,TAG,814.7 -> 493.4,[TG(48:5)]_FA20:4
2861,TAG,816.7 -> 495.4,[TG(48:4)]_FA20:4
2862,TAG,822.8 -> 501.5,[TG(49:8)|TG(48:1)]_FA20:4
2863,TAG,824.8 -> 503.5,[TG(49:7)|TG(48:0)]_FA20:4
2864,TAG,826.7 -> 505.4,[TG(49:6)]_FA20:4
2865,TAG,828.7 -> 507.4,[TG(49:5)]_FA20:4
2866,TAG,830.7 -> 509.4,[TG(49:4)]_FA20:4
2867,TAG,834.8 -> 513.5,[TG(50:9)|TG(49:2)]_FA20:4
2868,TAG,836.8 -> 515.5,[TG(50:8)|TG(49:1)]_FA20:4
2869,TAG,838.8 -> 517.5,[TG(50:7)|TG(49:0)]_FA20:4
2870,TAG,840.7 -> 519.4,[TG(50:6)]_FA20:4
2871,TAG,842.7 -> 521.4,[TG(50:5)]_FA20:4
2872,TAG,844.7 -> 523.4,[TG(50:4)]_FA20:4
2873,TAG,848.8 -> 527.5,[TG(51:9)|TG(50:2)]_FA20:4
2874,TAG,850.8 -> 529.5,[TG(51:8)|TG(50:1)]_FA20:4
2875,TAG,852.8 -> 531.5,[TG(51:7)|TG(50:0)]_FA20:4
2876,TAG,854.7 -> 533.4,[TG(51:6)]_FA20:4
2877,TAG,856.7 -> 535.4,[TG(51:5)]_FA20:4
2878,TAG,858.8 -> 537.5,[TG(51:4)]_FA20:4
2879,TAG,860.8 -> 539.5,[TG(52:10)|TG(51:3)]_FA20:4
2880,TAG,862.8 -> 541.5,[TG(52:9)|TG(51:2)]_FA20:4
2881,TAG,864.8 -> 543.5,[TG(52:8)|TG(51:1)]_FA20:4
2882,TAG,866.8 -> 545.5,[TG(52:7)|TG(51:0)]_FA20:4
2890,TAG,882.8 -> 561.5,[TG(53:6)]_FA20:4
2891,TAG,884.8 -> 563.5,[TG(54:12)|TG(53:5)]_FA20:4
2892,TAG,886.8 -> 565.5,[TG(54:11)|TG(53:4)]_FA20:4
2893,TAG,888.8 -> 567.5,[TG(54:10)|TG(53:3)]_FA20:4
2894,TAG,890.8 -> 569.5,[TG(54:9)|TG(53:2)]_FA20:4
2904,TAG,910.8 -> 589.5,[TG(56:13)|TG(55:6)]_FA20:4
2905,TAG,912.8 -> 591.5,[TG(56:12)|TG(55:5)]_FA20:4
2906,TAG,914.8 -> 593.5,[TG(56:11)|TG(55:4)]_FA20:4
2907,TAG,916.8 -> 595.5,[TG(56:10)|TG(55:3)]_FA20:4
2908,TAG,918.8 -> 597.5,[TG(56:9)|TG(55:2)]_FA20:4
2918,TAG,938.8 -> 617.5,[TG(58:13)|TG(57:6)]_FA20:4
2919,TAG,940.8 -> 619.5,[TG(58:12)|TG(57:5)]_FA20:4
2920,TAG,942.8 -> 621.5,[TG(58:11)|TG(57:4)]_FA20:4
2932,TAG,966.8 -> 645.5,[TG(60:13)|TG(59:6)]_FA20:4
2946,TAG,994.9 -> 673.6,[TG(62:13)|TG(61:6)]_FA20:4
2947,TAG,996.9 -> 675.6,[TG(62:12)|TG(61:5)]_FA20:4
2948,TAG,998.9 -> 677.6,[TG(62:11)|TG(61:4)]_FA20:4
2949,TAG,1000.9 -> 679.6,[TG(62:10)|TG(61:3)]_FA20:4
2950,TAG,1002.9 -> 681.6,[TG(62:9)|TG(61:2)]_FA20:4
2951,TAG,1005.0 -> 683.7,[TG(62:8)|TG(61:1)]_FA20:4
2952,TAG,1007.0 -> 685.7,[TG(62:7)|TG(61:0)]_FA20:4
2953,TAG,1008.9 -> 687.6,[TG(63:13)|TG(62:6)]_FA20:4
2954,TAG,1010.9 -> 689.6,[TG(63:12)|TG(62:5)]_FA20:4
2955,TAG,1012.9 -> 691.6,[TG(63:11)|TG(62:4)]_FA20:4
2956,TAG,1014.9 -> 693.6,[TG(64:17)|TG(63:10)|TG(62:3)]_FA20:4
2957,TAG,1017.0 -> 695.7,[TG(64:16)|TG(63:9)|TG(62:2)]_FA20:4
2958,TAG,1019.0 -> 697.7,[TG(64:15)|TG(63:8)|TG(62:1)]_FA20:4
2959,TAG,1021.0 -> 699.7,[TG(64:14)|TG(63:7)|TG(62:0)]_FA20:4
2960,TAG,1022.9 -> 701.6,[TG(64:13)|TG(63:6)]_FA20:4
2961,TAG,1024.9 -> 703.6,[TG(64:12)|TG(63:5)]_FA20:4
2962,TAG,1026.9 -> 705.6,[TG(64:11)|TG(63:4)]_FA20:4
2963,TAG,1029.0 -> 707.7,[TG(64:10)|TG(63:3)]_FA20:4
2964,TAG,1031.0 -> 709.7,[TG(64:9)|TG(63:2)]_FA20:4
2965,TAG,1033.0 -> 711.7,[TG(64:8)|TG(63:1)]_FA20:4
2966,TAG,1035.0 -> 713.7,[TG(64:7)|TG(63:0)]_FA20:4
2967,TAG,1036.9 -> 715.6,[TG(64:6)]_FA20:4
2968,TAG,1038.9 -> 717.6,[TG(65:12)|TG(64:5)]_FA20:4
2969,TAG,1041.0 -> 719.7,[TG(66:18)|TG(65:11)|TG(64:4)]_FA20:4
2970,TAG,1043.0 -> 721.7,[TG(66:17)|TG(65:10)|TG(64:3)]_FA20:4
2971,TAG,1045.0 -> 723.7,[TG(66:16)|TG(65:9)|TG(64:2)]_FA20:4
2972,TAG,1047.0 -> 725.7,[TG(66:15)|TG(65:8)|TG(64:1)]_FA20:4
2973,TAG,1049.0 -> 727.7,[TG(66:14)|TG(65:7)|TG(64:0)]_FA20:4
2974,TAG,1050.9 -> 729.6,[TG(66:13)|TG(65:6)]_FA20:4
2975,TAG,1053.0 -> 731.7,[TG(66:12)|TG(65:5)]_FA20:4
2976,TAG,1055.0 -> 733.7,[TG(66:11)|TG(65:4)]_FA20:4
2977,TAG,1057.0 -> 735.7,[TG(66:10)|TG(65:3)]_FA20:4
2978,TAG,1059.0 -> 737.7,[TG(66:9)|TG(65:2)]_FA20:4
2979,TAG,1061.0 -> 739.7,[TG(66:8)|TG(65:1)]_FA20:4
2980,TAG,1062.9 -> 741.6,[TG(66:7)]_FA20:4
2981,TAG,1065.0 -> 743.7,[TG(66:6)]_FA20:4
2982,TAG,1067.0 -> 745.7,[TG(66:5)]_FA20:4
2983,TAG,1069.0 -> 747.7,[TG(66:4)]_FA20:4
2984,TAG,758.6 -> 411.3,[TG(44:5)]_FA22:5
2985,TAG,772.6 -> 425.3,[TG(45:5)]_FA22:5
2986,TAG,784.6 -> 437.3,[TG(46:6)]_FA22:5
2987,TAG,786.7 -> 439.4,[TG(46:5)]_FA22:5
2988,TAG,798.7 -> 451.4,[TG(47:6)]_FA22:5
2989,TAG,800.7 -> 453.4,[TG(47:5)]_FA22:5
2990,TAG,808.7 -> 461.4,[TG(48:8)|TG(47:1)]_FA22:5
2991,TAG,810.8 -> 463.5,[TG(48:7)|TG(47:0)]_FA22:5
2992,TAG,812.7 -> 465.4,[TG(48:6)]_FA22:5
2993,TAG,814.7 -> 467.4,[TG(48:5)]_FA22:5
