IDs,Names,Lipid,Transition,Class
"LMGL03015928, LMGL03016010, LMGL03016088, LMGL03016380, LMGL03016393, LMGL03016406, LMGL03016516, LMGL03016529, LMGL03011065, LMGL03011018, LMGL03011136, LMGL03010980","TG(17:0/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/21:0)[iso6], TG(18:3(6Z,9Z,12Z)/19:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/21:0)[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/20:3(8Z,11Z,14Z))[iso6], TG(17:0/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6]",[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:3,936.9 -> 641.6,TG
"LMGL03016523, LMGL03011549, LMGL03016387, LMGL03013072, LMGL03015927, LMGL03016009, LMGL03016087, LMGL03016095, LMGL03016364, LMGL03016392, LMGL03016405, LMGL03016528, LMGL03011108, LMGL03010907, LMGL03010939, LMGL03013055, LMGL03010974, LMGL03011060","TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3], TG(17:0/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/21:0)[iso6], TG(18:3(6Z,9Z,12Z)/19:0/20:3(8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/20:2(11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/20:2(11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/21:0)[iso3], TG(17:0/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:0/20:3(8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/21:0)[iso3], TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6]",[TG(58:13)|TG(57:6)]_FA18:3,938.8 -> 643.5,TG
"LMGL03016386, LMGL03016463, LMGL03016522, LMGL03011474, LMGL03016371, LMGL03013062, LMGL03011695, LMGL03015926, LMGL03016016, LMGL03016086, LMGL03016298, LMGL03016391, LMGL03016404, LMGL03016527, LMGL03010902, LMGL03016008, LMGL03010985, LMGL03011034, LMGL03010863, LMGL03010896","TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(17:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/21:0)[iso6], TG(18:3(6Z,9Z,12Z)/19:0/20:2(11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/20:1(11Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/20:1(11Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(17:0/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/21:0)[iso6], TG(18:3(9Z,12Z,15Z)/19:0/20:2(11Z,14Z))[iso6], TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:0)[iso6]",[TG(58:12)|TG(57:5)]_FA18:3,940.8 -> 645.5,TG
"LMGL03016305, LMGL03016370, LMGL03016454, LMGL03016385, LMGL03016521, LMGL03011393, LMGL03011399, LMGL03011612, LMGL03011620, LMGL03013061, LMGL03013071, LMGL03015925, LMGL03015933, LMGL03016231, LMGL03016390, LMGL03016403, LMGL03016526, LMGL03016007, LMGL03010961, LMGL03010789, LMGL03010826, LMGL03010831","TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(17:0/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(17:0/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/21:0)[iso6], TG(18:3(6Z,9Z,12Z)/19:0/20:1(11Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/20:0)[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/20:0)[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/21:0)[iso6], TG(18:3(9Z,12Z,15Z)/19:0/20:1(11Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(17:0/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6]",[TG(58:11)|TG(57:4)]_FA18:3,942.8 -> 647.5,TG
"LMGL03016167, LMGL03016237, LMGL03016303, LMGL03016368, LMGL03016383, LMGL03016433, LMGL03016443, LMGL03016519, LMGL03011248, LMGL03011452, LMGL03011236, LMGL03011359, LMGL03013059, LMGL03011241, LMGL03011459, LMGL03013070, LMGL03011466","TG(18:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso3], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso3], TG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3], TG(18:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(58:9)|TG(57:2)]_FA18:3,946.9 -> 651.6,TG
"LMGL03016164, LMGL03016234, LMGL03016308, LMGL03016365, LMGL03016419, LMGL03016430, LMGL03016300, LMGL03011011, LMGL03011006, LMGL03011290, LMGL03013056, LMGL03011130, LMGL03011199, LMGL03011191","TG(18:0/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(18:3(6Z,9Z,12Z)/20:0/20:3(8Z,11Z,14Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:1(11Z)/20:2(11Z,14Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:0/20:3(8Z,11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:1(11Z)/20:2(11Z,14Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/22:0)[iso3], TG(18:0/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/22:0)[iso3]",[TG(59:13)|TG(58:6)]_FA18:3,952.8 -> 657.5,TG
"LMGL03016233, LMGL03016299, LMGL03016163, LMGL03016241, LMGL03016418, LMGL03010929, LMGL03013068, LMGL03010933, LMGL03011213, LMGL03011123, LMGL03011116","TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:0/20:2(11Z,14Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:1(11Z)/20:1(11Z))[iso3], TG(18:3(6Z,9Z,12Z)/20:1(11Z)/20:1(11Z))[iso3], TG(18:3(9Z,12Z,15Z)/20:0/20:2(11Z,14Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:0)[iso6]",[TG(59:12)|TG(58:5)]_FA18:3,954.8 -> 659.5,TG
"LMGL03016162, LMGL03016170, LMGL03016232, LMGL03016409, LMGL03016417, LMGL03016532, LMGL03011048, LMGL03011041, LMGL03010858","TG(18:0/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:1(9Z)/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/21:0)[iso6], TG(18:3(6Z,9Z,12Z)/20:0/20:1(11Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/21:0)[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6], TG(18:1(9Z)/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(18:3(9Z,12Z,15Z)/20:0/20:1(11Z))[iso6]",[TG(59:11)|TG(58:4)]_FA18:3,956.9 -> 661.6,TG
"LMGL03016416, LMGL03016539, LMGL03016161, LMGL03016395, LMGL03011182, LMGL03010785, LMGL03010968, LMGL03013067","TG(18:3(6Z,9Z,12Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:0)[iso6], TG(18:3(6Z,9Z,12Z)/19:0/21:0)[iso6], TG(18:3(9Z,12Z,15Z)/19:0/21:0)[iso6], TG(18:3(9Z,12Z,15Z)/20:0/20:0)[iso3], TG(18:0/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(18:3(6Z,9Z,12Z)/20:0/20:0)[iso3]",[TG(59:10)|TG(58:3)]_FA18:3,958.9 -> 663.6,TG
"LMGL03016402, LMGL03016415, LMGL03016538, LMGL03011768","TG(18:3(6Z,9Z,12Z)/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(59:9)|TG(58:2)]_FA18:3,960.9 -> 665.6,TG
"LMGL03016401, LMGL03016414, LMGL03016472, LMGL03016537, LMGL03011686, LMGL03011629","TG(18:3(6Z,9Z,12Z)/19:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/21:0)[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/21:0)[iso6]",[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:3,962.9 -> 667.6,TG
"LMGL03012150, LMGL03016479, LMGL03011555, LMGL03016400, LMGL03016413, LMGL03016464, LMGL03016536, LMGL03011603","TG(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/21:0)[iso6], TG(18:3(6Z,9Z,12Z)/19:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/21:0)[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:0/22:4(7Z,10Z,13Z,16Z))[iso6]",[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:3,964.9 -> 669.6,TG
"LMGL03012094, LMGL03016471, LMGL03016478, LMGL03012082, LMGL03011481, LMGL03011435, LMGL03016399, LMGL03016412, LMGL03016455, LMGL03016535","TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/21:0)[iso6], TG(18:3(9Z,12Z,15Z)/19:0/22:3(10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:0/22:3(10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/22:2(13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)/21:0)[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/22:2(13Z,16Z))[iso6]",[TG(60:13)|TG(59:6)]_FA18:3,966.8 -> 671.5,TG
"LMGL03011863, LMGL03011949, LMGL03011961, LMGL03011972, LMGL03016452, LMGL03016461, LMGL03016469, LMGL03016476, LMGL03011350, LMGL03016397, LMGL03016410, LMGL03016434, LMGL03016525, LMGL03016533, LMGL03011331","TG(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:0/22:1(13Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:0/22:1(11Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/22:0)[iso6], TG(18:3(6Z,9Z,12Z)/20:1(11Z)/21:0)[iso6], TG(18:3(9Z,12Z,15Z)/19:0/22:1(11Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/22:0)[iso6], TG(18:3(9Z,12Z,15Z)/20:1(11Z)/21:0)[iso6]",[TG(60:11)|TG(59:4)]_FA18:3,970.9 -> 675.6,TG
"LMGL03011795, LMGL03011938, LMGL03016441, LMGL03016451, LMGL03016460, LMGL03016468, LMGL03011896, LMGL03016475, LMGL03011885, LMGL03011907, LMGL03011266, LMGL03016396, LMGL03016422, LMGL03011256","TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:0/22:0)[iso6], TG(18:3(6Z,9Z,12Z)/19:0/22:0)[iso6], TG(18:3(6Z,9Z,12Z)/20:0/21:0)[iso6], TG(18:3(9Z,12Z,15Z)/20:0/21:0)[iso6]",[TG(60:10)|TG(59:3)]_FA18:3,972.9 -> 677.6,TG
"LMGL03011726, LMGL03011838, LMGL03016429, LMGL03016450, LMGL03016459, LMGL03016467, LMGL03016474, LMGL03016545, LMGL03011786, LMGL03016440, LMGL03011873, LMGL03011828, LMGL03011817","TG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(11Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:1(13Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",[TG(60:9)|TG(59:2)]_FA18:3,974.9 -> 679.6,TG
"LMGL03011748, LMGL03011655, LMGL03011806, LMGL03016439, LMGL03016458, LMGL03016473, LMGL03016544, LMGL03016428, LMGL03016449, LMGL03016466, LMGL03011758, LMGL03011708, LMGL03011716","TG(18:3(9Z,12Z,15Z)/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)/22:2(13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:0)[iso6], TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:1(11Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:0)[iso6], TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/22:1(13Z))[iso6]",[TG(60:8)|TG(59:1)]_FA18:3,976.9 -> 681.6,TG
