,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition,OzESI_Intensity,Retention_Time,n-7,n-9,n-10,n-12,db_pos
15419,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-7
15420,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-7
15421,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-7
15422,"[TG(55:11),TG(54:4)]_FA16:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-7
15423,"[TG(57:11),TG(56:4)]_FA18:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-9
15424,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-7
15425,"[TG(55:11),TG(54:4)]_FA16:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-7
15426,"[TG(57:11),TG(56:4)]_FA18:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-9
15427,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-7
15428,"[TG(55:11),TG(54:4)]_FA16:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-7
15429,"[TG(57:11),TG(56:4)]_FA18:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-9
15430,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-7
15431,"[TG(57:11),TG(56:4)]_FA18:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-9
15432,"[TG(55:11),TG(54:4)]_FA18:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-7
15433,"[TG(55:11),TG(54:4)]_FA16:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-7
15434,"[TG(57:11),TG(56:4)]_FA18:1",818.7,601.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 601.5,34427.0,14.25,736.7,708.7,694.7,666.7,n-9
15435,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15436,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15437,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15438,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15439,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15440,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15441,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15442,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15443,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15444,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15445,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15446,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15447,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15448,"[TG(57:11),TG(56:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-9
15449,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15450,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15451,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15452,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15453,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15454,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15455,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15456,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15457,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15458,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15459,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15460,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15461,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15462,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15463,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15464,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15465,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15466,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15467,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15468,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15469,"[TG(57:11),TG(56:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-9
15470,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15471,"[TG(57:11),TG(56:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-9
15472,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15473,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15474,"[TG(57:11),TG(56:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-9
15475,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15476,"[TG(57:11),TG(56:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-9
15477,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15478,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15479,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15480,"[TG(57:11),TG(56:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-9
15481,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15482,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15483,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15484,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15485,"[TG(55:11),TG(54:4)]_FA16:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15486,"[TG(57:11),TG(56:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-9
15487,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15488,"[TG(55:11),TG(54:4)]_FA16:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15489,"[TG(57:11),TG(56:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-9
15490,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15491,"[TG(55:11),TG(54:4)]_FA16:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15492,"[TG(57:11),TG(56:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-9
15493,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15494,"[TG(57:11),TG(56:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-9
15495,"[TG(55:11),TG(54:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15496,"[TG(55:11),TG(54:4)]_FA16:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-7
15497,"[TG(57:11),TG(56:4)]_FA18:1",818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,n-9
15498,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15499,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15500,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15501,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15502,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15503,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15504,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15505,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15506,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15507,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15508,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15509,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15510,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15511,"[TG(57:10),TG(56:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-9
15512,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15513,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15514,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15515,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15516,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15517,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15518,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15519,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15520,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15521,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15522,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15523,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15524,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15525,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15526,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15527,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15528,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15529,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15530,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15531,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15532,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15533,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15534,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15535,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15536,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15537,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15538,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15539,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15540,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15541,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15542,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15543,"[TG(57:10),TG(56:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-9
15544,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15545,"[TG(57:10),TG(56:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-9
15546,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15547,"[TG(57:10),TG(56:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-9
15548,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15549,"[TG(57:10),TG(56:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-9
15550,"[TG(55:10),TG(54:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-7
15551,"[TG(57:10),TG(56:3)]_FA18:1",820.7,603.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 603.5,41829.0,15.76,738.7,710.7,696.7,668.7,n-9
15552,"[TG(55:10),TG(54:3)]_FA18:1",820.7,631.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 631.5,15815.0,17.25,738.7,710.7,696.7,668.7,n-7
15553,"[TG(55:10),TG(54:3)]_FA18:1",820.7,631.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 631.5,15815.0,17.25,738.7,710.7,696.7,668.7,n-7
15554,"[TG(55:10),TG(54:3)]_FA18:1",820.7,631.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 631.5,15815.0,17.25,738.7,710.7,696.7,668.7,n-7
