Class,Lipid,OzESI_Intensity,Precursor_Ion,Product_Ion,Retention_Time,Sample_ID,Transition,n-7,n-9,n-12,db_pos,Ratio
TG,TG(50:0)]_FA18:0,6259.0,852.8,551.5,11.62,Bsub-C-T6-0-r001,852.8 -> 551.5,770.8,742.8,700.8,,
TG,TG(50:1)]_FA14:0,1490.0,850.8,605.5,11.43,Bsub-C-T6-0-r001,850.8 -> 605.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA16:0,31992.0,850.8,577.5,11.42,Bsub-C-T6-0-r001,850.8 -> 577.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA18:1,16576.0,850.8,551.5,11.42,Bsub-C-T6-0-r001,850.8 -> 551.5,768.8,740.8,698.8,,
TG,TG(50:2)]_FA14:0,2675.0,848.8,603.5,11.26,Bsub-C-T6-0-r001,848.8 -> 603.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA16:1,18332.0,848.8,577.5,11.27,Bsub-C-T6-0-r001,848.8 -> 577.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:1,15646.0,848.8,549.5,11.26,Bsub-C-T6-0-r001,848.8 -> 549.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:2,9440.0,848.8,551.5,11.27,Bsub-C-T6-0-r001,848.8 -> 551.5,766.8,738.8,696.8,,
TG,TG(51:0)]_FA16:0,1154.0,866.7,593.4,11.72,Bsub-C-T6-0-r001,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,642.0,864.8,591.5,12.03,Bsub-C-T6-0-r001,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:1)]_FA18:1,456.0,864.8,565.5,11.6,Bsub-C-T6-0-r001,864.8 -> 565.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,3716.0,862.8,589.5,11.37,Bsub-C-T6-0-r001,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,6962.0,862.8,563.5,11.37,Bsub-C-T6-0-r001,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,8416.0,878.8,577.5,11.64,Bsub-C-T6-0-r001,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,6850.0,878.8,579.5,11.64,Bsub-C-T6-0-r001,878.8 -> 579.5,796.8,768.8,726.8,,
TG,TG(52:2)]_FA16:0,19323.0,876.8,603.5,11.45,Bsub-C-T6-0-r001,876.8 -> 603.5,794.8,766.8,724.8,,
TG,TG(52:2)]_FA18:2,6611.0,876.8,579.5,11.45,Bsub-C-T6-0-r001,876.8 -> 579.5,794.8,766.8,724.8,,
TG,TG(52:3)]_FA16:1,4833.0,874.8,603.5,11.29,Bsub-C-T6-0-r001,874.8 -> 603.5,792.8,764.8,722.8,,
TG,TG(52:3)]_FA18:2,18521.0,874.8,577.5,11.28,Bsub-C-T6-0-r001,874.8 -> 577.5,792.8,764.8,722.8,,
TG,TG(53:2)]_FA18:1,1892.0,890.8,591.5,11.54,Bsub-C-T6-0-r001,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,1680.0,888.8,589.5,11.4,Bsub-C-T6-0-r001,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,2221.0,886.8,589.5,11.22,Bsub-C-T6-0-r001,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,4762.0,908.8,607.5,12.05,Bsub-C-T6-0-r001,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,2533.0,906.8,607.5,11.87,Bsub-C-T6-0-r001,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,7225.0,904.8,603.5,11.66,Bsub-C-T6-0-r001,904.8 -> 603.5,822.8,794.8,752.8,,
,TG(54:3)]_FA18:1,2843.0,820.8,577.5,11.08,Bsub-C-T6-0-r001,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:1,19960.0,902.8,603.5,11.46,Bsub-C-T6-0-r001,902.8 -> 603.5,820.8,792.8,750.8,,
,TG(54:3)]_FA18:2,2843.0,820.8,577.5,11.08,Bsub-C-T6-0-r001,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:2,7236.0,902.8,605.5,11.47,Bsub-C-T6-0-r001,902.8 -> 605.5,820.8,792.8,750.8,,
TG,TG(54:4)]_FA18:2,20567.0,900.8,603.5,11.3,Bsub-C-T6-0-r001,900.8 -> 603.5,818.8,790.8,748.8,,
,TG(54:4)]_FA18:2,26472.0,818.8,818.8,10.95,Bsub-C-T6-0-r001,818.8 -> 818.8,736.8,708.8,666.8,n-7,
,TG(57:2)]_FA22:6,3642.0,836.8,551.5,11.32,Bsub-C-T6-0-r001,836.8 -> 551.5,754.8,726.8,684.8,n-9,1.07
,TG(57:2)]_FA22:6,3397.0,864.8,577.5,11.51,Bsub-C-T6-0-r001,864.8 -> 577.5,782.8,754.8,712.8,n-7,
,TG(57:3)]_FA22:6,2953.0,862.8,575.5,11.34,Bsub-C-T6-0-r001,862.8 -> 575.5,780.8,752.8,710.8,n-7,
TG,[TG(48:2)]_FA14:0,6401.0,820.8,575.5,11.08,Bsub-C-T6-0-r001,820.8 -> 575.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA16:1,38117.0,820.8,549.5,11.09,Bsub-C-T6-0-r001,820.8 -> 549.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA18:2,4244.0,820.8,523.5,11.1,Bsub-C-T6-0-r001,820.8 -> 523.5,738.8,710.8,668.8,,
TG,[TG(48:3)]_FA14:0,987.0,818.8,573.5,10.95,Bsub-C-T6-0-r001,818.8 -> 573.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA16:1,15627.0,818.8,547.5,10.95,Bsub-C-T6-0-r001,818.8 -> 547.5,736.8,708.8,666.8,,
TG,[TG(50:3)]_FA14:0,2016.0,846.8,601.5,11.09,Bsub-C-T6-0-r001,846.8 -> 601.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA16:1,14787.0,846.8,575.5,11.12,Bsub-C-T6-0-r001,846.8 -> 575.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:2,7134.0,846.8,549.5,11.15,Bsub-C-T6-0-r001,846.8 -> 549.5,764.8,736.8,694.8,,
TG,[TG(50:4)]_FA14:0,1624.0,844.8,599.5,10.93,Bsub-C-T6-0-r001,844.8 -> 599.5,762.8,734.8,692.8,,
TG,[TG(52:4)]_FA16:1,2829.0,872.8,601.5,11.12,Bsub-C-T6-0-r001,872.8 -> 601.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:2,37050.0,872.8,575.5,11.12,Bsub-C-T6-0-r001,872.8 -> 575.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:3,1197.0,872.8,577.5,11.12,Bsub-C-T6-0-r001,872.8 -> 577.5,790.8,762.8,720.8,,
TG,[TG(52:5)]_FA18:3,690.0,870.8,575.5,10.99,Bsub-C-T6-0-r001,870.8 -> 575.5,788.8,760.8,718.8,,
TG,[TG(54:5)]_FA18:3,1162.0,898.8,603.5,11.14,Bsub-C-T6-0-r001,898.8 -> 603.5,816.8,788.8,746.8,,
TG,[TG(54:6)]_FA18:3,1596.0,896.8,601.5,10.98,Bsub-C-T6-0-r001,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,13494.0,586.5,313.2,10.03,Bsub-C-T6-0-r002,586.5 -> 313.2,504.5,476.5,434.5,,
DG,DG(34:1)_C18:1,7604.0,612.6,313.3,10.08,Bsub-C-T6-0-r002,612.6 -> 313.3,530.6,502.6,460.6,,
DG,DG(34:2)_C18:2,1287.0,610.5,313.2,10.01,Bsub-C-T6-0-r002,610.5 -> 313.2,528.5,500.5,458.5,,
DG,DG(36:1)_C18:1,1976.0,640.6,341.3,10.26,Bsub-C-T6-0-r002,640.6 -> 341.3,558.6,530.6,488.6,,
DG,DG(36:2)_C18:1,9333.0,638.6,339.3,10.11,Bsub-C-T6-0-r002,638.6 -> 339.3,556.6,528.6,486.6,,
DG,DG(36:2)_C18:2,1598.0,638.6,341.3,10.15,Bsub-C-T6-0-r002,638.6 -> 341.3,556.6,528.6,486.6,,
DG,DG(36:3)_C18:2,1701.0,636.6,339.3,10.02,Bsub-C-T6-0-r002,636.6 -> 339.3,554.6,526.6,484.6,,
TG,TG(48:0)]_FA16:0,37775.0,824.8,551.5,11.4,Bsub-C-T6-0-r002,824.8 -> 551.5,742.8,714.8,672.8,,
TG,TG(48:0)]_FA18:0,3744.0,824.8,523.5,11.4,Bsub-C-T6-0-r002,824.8 -> 523.5,742.8,714.8,672.8,,
TG,TG(48:1)]_FA16:1,23607.0,822.8,551.5,11.25,Bsub-C-T6-0-r002,822.8 -> 551.5,740.8,712.8,670.8,,
TG,TG(48:1)]_FA18:1,10689.0,822.8,523.5,11.22,Bsub-C-T6-0-r002,822.8 -> 523.5,740.8,712.8,670.8,,
TG,TG(49:1)]_FA16:0,6909.0,836.8,563.5,11.37,Bsub-C-T6-0-r002,836.8 -> 563.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA16:1,8161.0,836.8,565.5,11.32,Bsub-C-T6-0-r002,836.8 -> 565.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA18:1,3147.0,836.8,537.5,11.37,Bsub-C-T6-0-r002,836.8 -> 537.5,754.8,726.8,684.8,,
TG,TG(49:2)]_FA16:1,19329.0,834.8,563.5,11.18,Bsub-C-T6-0-r002,834.8 -> 563.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:1,9466.0,834.8,535.5,11.17,Bsub-C-T6-0-r002,834.8 -> 535.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:2,4357.0,834.8,537.5,11.2,Bsub-C-T6-0-r002,834.8 -> 537.5,752.8,724.8,682.8,,
TG,TG(50:0)]_FA18:0,6197.0,852.8,551.5,11.62,Bsub-C-T6-0-r002,852.8 -> 551.5,770.8,742.8,700.8,,
TG,TG(50:1)]_FA14:0,1509.0,850.8,605.5,11.42,Bsub-C-T6-0-r002,850.8 -> 605.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA16:0,31533.0,850.8,577.5,11.42,Bsub-C-T6-0-r002,850.8 -> 577.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA18:1,16328.0,850.8,551.5,11.42,Bsub-C-T6-0-r002,850.8 -> 551.5,768.8,740.8,698.8,,
TG,TG(50:2)]_FA14:0,2717.0,848.8,603.5,11.26,Bsub-C-T6-0-r002,848.8 -> 603.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA16:1,17910.0,848.8,577.5,11.27,Bsub-C-T6-0-r002,848.8 -> 577.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:1,15339.0,848.8,549.5,11.27,Bsub-C-T6-0-r002,848.8 -> 549.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:2,9135.0,848.8,551.5,11.27,Bsub-C-T6-0-r002,848.8 -> 551.5,766.8,738.8,696.8,,
TG,TG(51:0)]_FA16:0,1155.0,866.7,593.4,11.71,Bsub-C-T6-0-r002,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,657.0,864.8,591.5,12.03,Bsub-C-T6-0-r002,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,4059.0,862.8,589.5,11.37,Bsub-C-T6-0-r002,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,7465.0,862.8,563.5,11.37,Bsub-C-T6-0-r002,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,8395.0,878.8,577.5,11.64,Bsub-C-T6-0-r002,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,6543.0,878.8,579.5,11.64,Bsub-C-T6-0-r002,878.8 -> 579.5,796.8,768.8,726.8,,
TG,TG(52:2)]_FA16:0,18588.0,876.8,603.5,11.45,Bsub-C-T6-0-r002,876.8 -> 603.5,794.8,766.8,724.8,,
TG,TG(52:2)]_FA18:2,6246.0,876.8,579.5,11.46,Bsub-C-T6-0-r002,876.8 -> 579.5,794.8,766.8,724.8,,
TG,TG(52:3)]_FA16:1,4847.0,874.8,603.5,11.3,Bsub-C-T6-0-r002,874.8 -> 603.5,792.8,764.8,722.8,,
TG,TG(52:3)]_FA18:2,18758.0,874.8,577.5,11.28,Bsub-C-T6-0-r002,874.8 -> 577.5,792.8,764.8,722.8,,
TG,TG(53:2)]_FA18:1,1863.0,890.8,591.5,11.54,Bsub-C-T6-0-r002,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,1564.0,888.8,589.5,11.4,Bsub-C-T6-0-r002,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,2474.0,886.8,589.5,11.22,Bsub-C-T6-0-r002,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,4542.0,908.8,607.5,12.04,Bsub-C-T6-0-r002,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,2478.0,906.8,607.5,11.87,Bsub-C-T6-0-r002,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,7499.0,904.8,603.5,11.66,Bsub-C-T6-0-r002,904.8 -> 603.5,822.8,794.8,752.8,,
,TG(54:3)]_FA18:1,2818.0,820.8,577.5,11.08,Bsub-C-T6-0-r002,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:1,20640.0,902.8,603.5,11.46,Bsub-C-T6-0-r002,902.8 -> 603.5,820.8,792.8,750.8,,
,TG(54:3)]_FA18:2,2818.0,820.8,577.5,11.08,Bsub-C-T6-0-r002,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:2,7390.0,902.8,605.5,11.47,Bsub-C-T6-0-r002,902.8 -> 605.5,820.8,792.8,750.8,,
TG,TG(54:4)]_FA18:2,20196.0,900.8,603.5,11.3,Bsub-C-T6-0-r002,900.8 -> 603.5,818.8,790.8,748.8,,
,TG(54:4)]_FA18:2,26754.0,818.8,818.8,10.95,Bsub-C-T6-0-r002,818.8 -> 818.8,736.8,708.8,666.8,n-7,
,TG(57:2)]_FA22:6,3524.0,836.8,551.5,11.34,Bsub-C-T6-0-r002,836.8 -> 551.5,754.8,726.8,684.8,n-9,1.04
,TG(57:2)]_FA22:6,3379.0,864.8,577.5,11.51,Bsub-C-T6-0-r002,864.8 -> 577.5,782.8,754.8,712.8,n-7,
,TG(57:3)]_FA22:6,2651.0,862.8,575.5,11.34,Bsub-C-T6-0-r002,862.8 -> 575.5,780.8,752.8,710.8,n-7,
TG,[TG(48:2)]_FA14:0,6220.0,820.8,575.5,11.08,Bsub-C-T6-0-r002,820.8 -> 575.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA16:1,38754.0,820.8,549.5,11.09,Bsub-C-T6-0-r002,820.8 -> 549.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA18:2,4344.0,820.8,523.5,11.1,Bsub-C-T6-0-r002,820.8 -> 523.5,738.8,710.8,668.8,,
TG,[TG(48:3)]_FA14:0,927.0,818.8,573.5,10.95,Bsub-C-T6-0-r002,818.8 -> 573.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA16:1,15862.0,818.8,547.5,10.95,Bsub-C-T6-0-r002,818.8 -> 547.5,736.8,708.8,666.8,,
TG,[TG(50:3)]_FA14:0,2033.0,846.8,601.5,11.09,Bsub-C-T6-0-r002,846.8 -> 601.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA16:1,15129.0,846.8,575.5,11.12,Bsub-C-T6-0-r002,846.8 -> 575.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:2,6857.0,846.8,549.5,11.14,Bsub-C-T6-0-r002,846.8 -> 549.5,764.8,736.8,694.8,,
TG,[TG(50:4)]_FA14:0,1604.0,844.8,599.5,10.94,Bsub-C-T6-0-r002,844.8 -> 599.5,762.8,734.8,692.8,,
TG,[TG(50:4)]_FA18:3,400.0,844.8,549.5,10.98,Bsub-C-T6-0-r002,844.8 -> 549.5,762.8,734.8,692.8,,
TG,[TG(52:4)]_FA16:1,2755.0,872.8,601.5,11.12,Bsub-C-T6-0-r002,872.8 -> 601.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:2,36243.0,872.8,575.5,11.12,Bsub-C-T6-0-r002,872.8 -> 575.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:3,1157.0,872.8,577.5,11.12,Bsub-C-T6-0-r002,872.8 -> 577.5,790.8,762.8,720.8,,
TG,[TG(52:5)]_FA18:3,700.0,870.8,575.5,10.99,Bsub-C-T6-0-r002,870.8 -> 575.5,788.8,760.8,718.8,,
TG,[TG(54:5)]_FA18:3,1136.0,898.8,603.5,11.14,Bsub-C-T6-0-r002,898.8 -> 603.5,816.8,788.8,746.8,,
TG,[TG(54:6)]_FA18:3,1510.0,896.8,601.5,10.98,Bsub-C-T6-0-r002,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,13424.0,586.5,313.2,10.03,Bsub-C-T6-0-r003,586.5 -> 313.2,504.5,476.5,434.5,,
DG,DG(34:1)_C18:1,7527.0,612.6,313.3,10.08,Bsub-C-T6-0-r003,612.6 -> 313.3,530.6,502.6,460.6,,
DG,DG(34:2)_C18:2,1329.0,610.5,313.2,10.04,Bsub-C-T6-0-r003,610.5 -> 313.2,528.5,500.5,458.5,,
DG,DG(36:1)_C18:1,1941.0,640.6,341.3,10.26,Bsub-C-T6-0-r003,640.6 -> 341.3,558.6,530.6,488.6,,
DG,DG(36:2)_C18:1,9479.0,638.6,339.3,10.11,Bsub-C-T6-0-r003,638.6 -> 339.3,556.6,528.6,486.6,,
DG,DG(36:2)_C18:2,1639.0,638.6,341.3,10.13,Bsub-C-T6-0-r003,638.6 -> 341.3,556.6,528.6,486.6,,
DG,DG(36:3)_C18:2,1702.0,636.6,339.3,10.03,Bsub-C-T6-0-r003,636.6 -> 339.3,554.6,526.6,484.6,,
TG,TG(48:0)]_FA16:0,38260.0,824.8,551.5,11.4,Bsub-C-T6-0-r003,824.8 -> 551.5,742.8,714.8,672.8,,
TG,TG(48:0)]_FA18:0,3946.0,824.8,523.5,11.4,Bsub-C-T6-0-r003,824.8 -> 523.5,742.8,714.8,672.8,,
TG,TG(48:1)]_FA16:1,23664.0,822.8,551.5,11.25,Bsub-C-T6-0-r003,822.8 -> 551.5,740.8,712.8,670.8,,
TG,TG(48:1)]_FA18:1,10483.0,822.8,523.5,11.22,Bsub-C-T6-0-r003,822.8 -> 523.5,740.8,712.8,670.8,,
TG,TG(49:1)]_FA16:0,7060.0,836.8,563.5,11.37,Bsub-C-T6-0-r003,836.8 -> 563.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA16:1,8169.0,836.8,565.5,11.32,Bsub-C-T6-0-r003,836.8 -> 565.5,754.8,726.8,684.8,,
TG,TG(49:1)]_FA18:1,3593.0,836.8,537.5,11.37,Bsub-C-T6-0-r003,836.8 -> 537.5,754.8,726.8,684.8,,
TG,TG(49:2)]_FA16:1,20074.0,834.8,563.5,11.18,Bsub-C-T6-0-r003,834.8 -> 563.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:1,9647.0,834.8,535.5,11.17,Bsub-C-T6-0-r003,834.8 -> 535.5,752.8,724.8,682.8,,
TG,TG(49:2)]_FA18:2,4198.0,834.8,537.5,11.21,Bsub-C-T6-0-r003,834.8 -> 537.5,752.8,724.8,682.8,,
TG,TG(50:0)]_FA18:0,6479.0,852.8,551.5,11.62,Bsub-C-T6-0-r003,852.8 -> 551.5,770.8,742.8,700.8,,
TG,TG(50:1)]_FA14:0,1497.0,850.8,605.5,11.43,Bsub-C-T6-0-r003,850.8 -> 605.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA16:0,31154.0,850.8,577.5,11.42,Bsub-C-T6-0-r003,850.8 -> 577.5,768.8,740.8,698.8,,
TG,TG(50:1)]_FA18:1,16305.0,850.8,551.5,11.42,Bsub-C-T6-0-r003,850.8 -> 551.5,768.8,740.8,698.8,,
TG,TG(50:2)]_FA14:0,2757.0,848.8,603.5,11.26,Bsub-C-T6-0-r003,848.8 -> 603.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA16:1,17751.0,848.8,577.5,11.27,Bsub-C-T6-0-r003,848.8 -> 577.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:1,15557.0,848.8,549.5,11.27,Bsub-C-T6-0-r003,848.8 -> 549.5,766.8,738.8,696.8,,
TG,TG(50:2)]_FA18:2,8843.0,848.8,551.5,11.27,Bsub-C-T6-0-r003,848.8 -> 551.5,766.8,738.8,696.8,,
TG,TG(51:0)]_FA16:0,1161.0,866.7,593.4,11.72,Bsub-C-T6-0-r003,866.7 -> 593.4,784.7,756.7,714.7,,
TG,TG(51:1)]_FA16:0,645.0,864.8,591.5,11.6,Bsub-C-T6-0-r003,864.8 -> 591.5,782.8,754.8,712.8,,
TG,TG(51:1)]_FA18:1,627.0,864.8,565.5,11.6,Bsub-C-T6-0-r003,864.8 -> 565.5,782.8,754.8,712.8,,
TG,TG(51:2)]_FA16:0,3948.0,862.8,589.5,11.37,Bsub-C-T6-0-r003,862.8 -> 589.5,780.8,752.8,710.8,,
TG,TG(51:2)]_FA18:1,6815.0,862.8,563.5,11.37,Bsub-C-T6-0-r003,862.8 -> 563.5,780.8,752.8,710.8,,
TG,TG(52:1)]_FA18:0,8074.0,878.8,577.5,11.64,Bsub-C-T6-0-r003,878.8 -> 577.5,796.8,768.8,726.8,,
TG,TG(52:1)]_FA18:1,6344.0,878.8,579.5,11.64,Bsub-C-T6-0-r003,878.8 -> 579.5,796.8,768.8,726.8,,
TG,TG(52:2)]_FA16:0,17948.0,876.8,603.5,11.45,Bsub-C-T6-0-r003,876.8 -> 603.5,794.8,766.8,724.8,,
TG,TG(52:2)]_FA18:2,6452.0,876.8,579.5,11.46,Bsub-C-T6-0-r003,876.8 -> 579.5,794.8,766.8,724.8,,
TG,TG(52:3)]_FA16:1,4883.0,874.8,603.5,11.3,Bsub-C-T6-0-r003,874.8 -> 603.5,792.8,764.8,722.8,,
TG,TG(52:3)]_FA18:2,18663.0,874.8,577.5,11.28,Bsub-C-T6-0-r003,874.8 -> 577.5,792.8,764.8,722.8,,
TG,TG(53:2)]_FA18:1,2020.0,890.8,591.5,11.54,Bsub-C-T6-0-r003,890.8 -> 591.5,808.8,780.8,738.8,,
TG,TG(53:3)]_FA18:1,1722.0,888.8,589.5,11.4,Bsub-C-T6-0-r003,888.8 -> 589.5,806.8,778.8,736.8,,
TG,TG(53:4)]_FA18:2,2657.0,886.8,589.5,11.22,Bsub-C-T6-0-r003,886.8 -> 589.5,804.8,776.8,734.8,,
TG,TG(54:0)]_FA18:0,4651.0,908.8,607.5,12.04,Bsub-C-T6-0-r003,908.8 -> 607.5,826.8,798.8,756.8,,
TG,TG(54:1)]_FA18:1,2490.0,906.8,607.5,11.87,Bsub-C-T6-0-r003,906.8 -> 607.5,824.8,796.8,754.8,,
TG,TG(54:2)]_FA18:0,7578.0,904.8,603.5,11.66,Bsub-C-T6-0-r003,904.8 -> 603.5,822.8,794.8,752.8,,
,TG(54:3)]_FA18:1,2915.0,820.8,577.5,11.09,Bsub-C-T6-0-r003,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:1,20373.0,902.8,603.5,11.46,Bsub-C-T6-0-r003,902.8 -> 603.5,820.8,792.8,750.8,,
,TG(54:3)]_FA18:2,2915.0,820.8,577.5,11.09,Bsub-C-T6-0-r003,820.8 -> 577.5,738.8,710.8,668.8,n-7,
TG,TG(54:3)]_FA18:2,7073.0,902.8,605.5,11.47,Bsub-C-T6-0-r003,902.8 -> 605.5,820.8,792.8,750.8,,
TG,TG(54:4)]_FA18:2,20640.0,900.8,603.5,11.3,Bsub-C-T6-0-r003,900.8 -> 603.5,818.8,790.8,748.8,,
,TG(54:4)]_FA18:2,26895.0,818.8,818.8,10.95,Bsub-C-T6-0-r003,818.8 -> 818.8,736.8,708.8,666.8,n-7,
,TG(57:2)]_FA22:6,3489.0,836.8,551.5,11.34,Bsub-C-T6-0-r003,836.8 -> 551.5,754.8,726.8,684.8,n-9,1.03
,TG(57:2)]_FA22:6,3384.0,864.8,577.5,11.51,Bsub-C-T6-0-r003,864.8 -> 577.5,782.8,754.8,712.8,n-7,
,TG(57:3)]_FA22:6,2875.0,862.8,575.5,11.36,Bsub-C-T6-0-r003,862.8 -> 575.5,780.8,752.8,710.8,n-7,
TG,[TG(48:2)]_FA14:0,6602.0,820.8,575.5,11.08,Bsub-C-T6-0-r003,820.8 -> 575.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA16:1,38654.0,820.8,549.5,11.09,Bsub-C-T6-0-r003,820.8 -> 549.5,738.8,710.8,668.8,,
TG,[TG(48:2)]_FA18:2,4283.0,820.8,523.5,11.1,Bsub-C-T6-0-r003,820.8 -> 523.5,738.8,710.8,668.8,,
TG,[TG(48:3)]_FA14:0,973.0,818.8,573.5,10.96,Bsub-C-T6-0-r003,818.8 -> 573.5,736.8,708.8,666.8,,
TG,[TG(48:3)]_FA16:1,15541.0,818.8,547.5,10.95,Bsub-C-T6-0-r003,818.8 -> 547.5,736.8,708.8,666.8,,
TG,[TG(50:3)]_FA14:0,2164.0,846.8,601.5,11.09,Bsub-C-T6-0-r003,846.8 -> 601.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA16:1,14984.0,846.8,575.5,11.12,Bsub-C-T6-0-r003,846.8 -> 575.5,764.8,736.8,694.8,,
TG,[TG(50:3)]_FA18:2,6886.0,846.8,549.5,11.14,Bsub-C-T6-0-r003,846.8 -> 549.5,764.8,736.8,694.8,,
TG,[TG(50:4)]_FA14:0,1646.0,844.8,599.5,10.93,Bsub-C-T6-0-r003,844.8 -> 599.5,762.8,734.8,692.8,,
TG,[TG(50:4)]_FA18:3,424.0,844.8,549.5,10.98,Bsub-C-T6-0-r003,844.8 -> 549.5,762.8,734.8,692.8,,
TG,[TG(52:4)]_FA16:1,2649.0,872.8,601.5,11.12,Bsub-C-T6-0-r003,872.8 -> 601.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:2,35370.0,872.8,575.5,11.12,Bsub-C-T6-0-r003,872.8 -> 575.5,790.8,762.8,720.8,,
TG,[TG(52:4)]_FA18:3,1163.0,872.8,577.5,11.12,Bsub-C-T6-0-r003,872.8 -> 577.5,790.8,762.8,720.8,,
TG,[TG(52:5)]_FA18:3,642.0,870.8,575.5,10.98,Bsub-C-T6-0-r003,870.8 -> 575.5,788.8,760.8,718.8,,
TG,[TG(54:5)]_FA18:3,1166.0,898.8,603.5,11.14,Bsub-C-T6-0-r003,898.8 -> 603.5,816.8,788.8,746.8,,
TG,[TG(54:6)]_FA18:3,1532.0,896.8,601.5,10.98,Bsub-C-T6-0-r003,896.8 -> 601.5,814.8,786.8,744.8,,
DG,DG(32:0)_C16:0,13245.0,586.5,313.2,10.03,Bsub-C-T6-8GEN-r001,586.5 -> 313.2,504.5,476.5,434.5,,
DG,DG(34:1)_C18:1,8307.0,612.6,313.3,10.07,Bsub-C-T6-8GEN-r001,612.6 -> 313.3,530.6,502.6,460.6,,
DG,DG(34:2)_C18:2,1314.0,610.5,313.2,10.01,Bsub-C-T6-8GEN-r001,610.5 -> 313.2,528.5,500.5,458.5,,
