,Lipid,Parent_Ion,Product_Ion,Total_Intensity,Average_Retention_Time
1332,Unknown,806.7,617.5,70611.10497665405,9.766443347338935
1333,Unknown,806.7,617.5,70398.78500366211,11.254074871160586
1334,Unknown,806.7,617.5,98126.14685440063,12.741705482192877
1335,Unknown,806.7,617.5,148604.8910293579,14.251540296118447
1336,Unknown,806.7,617.5,162946.27199935913,15.761374919967988
1337,Unknown,806.7,617.5,139442.31002426147,17.249006411049272
1338,Unknown,806.7,617.5,81635.44564819336,18.73663805522209
1339,Unknown,806.7,617.5,72621.84508514404,20.24647346938776
1340,Unknown,806.7,617.5,72285.40509796143,21.7563075130052
1341,Unknown,806.7,617.5,71832.72498321533,23.266141426570634
1342,Unknown,806.7,617.5,45420.74318695068,24.50835837209302
1343,Unknown,808.7,633.6,70320.88493728638,0.75154824929972
1344,Unknown,808.7,633.6,70593.18501663208,2.261380132052821
1345,Unknown,808.7,633.6,68338.72487640381,3.749009822716966
1346,Unknown,808.7,633.6,70462.3250465393,5.236640316126451
1347,Unknown,808.7,633.6,70585.2649345398,6.746473569427771
1348,Unknown,808.7,633.6,70694.12503433228,8.256308243297319
1349,Unknown,808.7,633.6,70419.50500869751,9.766143007202881
1350,Unknown,808.7,633.6,68641.7647781372,11.25377438672439
1351,Unknown,808.7,633.6,70291.70503234863,12.74140523209284
1352,Unknown,808.7,633.6,71185.78503417969,14.251239955982394
1353,Unknown,808.7,633.6,71067.50497436523,15.761074519807925
1354,Unknown,808.7,633.6,71930.5450592041,17.248706009070297
1355,Unknown,808.7,633.6,72647.56516647339,18.736337665066028
1356,Unknown,808.7,633.6,71581.72504425049,20.24617306922769
1357,Unknown,808.7,633.6,71056.64501571655,21.75600710284114
1358,Unknown,808.7,633.6,70820.78493118286,23.26584099639856
1359,Unknown,808.7,633.6,45275.783111572266,24.508058108527134
1360,Unknown,812.8,623.6,70387.3450126648,0.7509612044817928
1361,Unknown,812.8,623.6,71718.30519866943,2.260791986794718
1362,Unknown,812.8,623.6,68731.28489685059,3.7484220882292307
1363,Unknown,812.8,623.6,70406.84495925903,5.236052821128452
1364,Unknown,812.8,623.6,70830.14498519897,6.74588568427371
1365,Unknown,812.8,623.6,70588.60496139526,8.255720458183273
1366,Unknown,812.8,623.6,70599.22499847412,9.76555517206883
1367,Unknown,812.8,623.6,99822.36734008789,11.253186549165124
1368,Unknown,812.8,623.6,228930.77658843994,12.74081731692677
1369,Unknown,812.8,623.6,138568.8900604248,14.250652200880353
1370,Unknown,812.8,623.6,71720.78507614136,15.76048673469388
1371,Unknown,812.8,623.6,70314.18497848511,17.248118326118327
1372,Unknown,812.8,623.6,72829.1452217102,18.735749929971988
1373,Unknown,812.8,623.6,71989.3250656128,20.24558525410164
1374,Unknown,812.8,623.6,71601.4051361084,21.755419227691075
1375,Unknown,812.8,623.6,71166.58500289917,23.265253121248502
1376,Unknown,812.8,623.6,45370.72324371338,24.50747010852713
1377,Unknown,812.8,651.6,70773.24501419067,0.7509612044817928
1378,Unknown,812.8,651.6,70220.16493606567,2.260791986794718
1379,Unknown,812.8,651.6,68158.90478897095,3.7484220882292307
1380,Unknown,812.8,651.6,70101.12496566772,5.236052821128452
1381,Unknown,812.8,651.6,70076.28490829468,6.74588568427371
1382,Unknown,812.8,651.6,70115.14482498169,8.255720458183273
1383,Unknown,812.8,651.6,70608.04496002197,9.76555517206883
1384,Unknown,812.8,651.6,68933.30488204956,11.253186549165124
1385,Unknown,812.8,651.6,80162.12567138672,12.74081731692677
1386,Unknown,812.8,651.6,72156.22505187988,14.250652200880353
1387,Unknown,812.8,651.6,70936.42504501343,15.76048673469388
1388,Unknown,812.8,651.6,69241.78484344482,17.248118326118327
1389,Unknown,812.8,651.6,71496.14512252808,18.735749929971988
1390,Unknown,812.8,651.6,71307.32493591309,20.24558525410164
1391,Unknown,812.8,651.6,71471.56505203247,21.755419227691075
1392,Unknown,812.8,651.6,70870.6249923706,23.265253121248502
1393,Unknown,812.8,651.6,45318.90316390991,24.50747010852713
1394,Unknown,814.7,597.5,70451.9250793457,0.7503743197278913
1395,Unknown,814.7,597.5,70504.36505889893,2.2602048219287716
1396,Unknown,814.7,597.5,68382.76482009888,3.747834951556381
1397,Unknown,814.7,597.5,70694.7250328064,5.23546556622649
1398,Unknown,814.7,597.5,71438.52503204346,6.74529855942377
1399,Unknown,814.7,597.5,70377.58491897583,8.255133103241297
1400,Unknown,814.7,597.5,70548.10496520996,9.764967827130853
1401,Unknown,814.7,597.5,68893.2848815918,11.252599453720881
1402,Unknown,814.7,597.5,96058.62672805786,12.740229901960786
1403,Unknown,814.7,597.5,76204.04539871216,14.2500649959984
1404,Unknown,814.7,597.5,70468.9849395752,15.759899639855943
1405,Unknown,814.7,597.5,68430.66485595703,17.24753101422387
1406,Unknown,814.7,597.5,71461.22501754761,18.73516268507403
1407,Unknown,814.7,597.5,71938.94512176514,20.244998019207685
1408,Unknown,814.7,597.5,71253.80505752563,21.75483199279712
1409,Unknown,814.7,597.5,70537.22496795654,23.264665956382554
1410,Unknown,814.7,597.5,45300.383182525635,24.506882775193798
1411,Unknown,814.7,625.5,70790.64498519897,0.7503743197278913
1412,Unknown,814.7,625.5,70766.84494400024,2.2602048219287716
1413,Unknown,814.7,625.5,71167.10501098633,3.747834951556381
1414,Unknown,814.7,625.5,70361.60494613647,5.23546556622649
1415,Unknown,814.7,625.5,70967.06498718262,6.74529855942377
1416,Unknown,814.7,625.5,70174.40494537354,8.255133103241297
1417,Unknown,814.7,625.5,70211.78485870361,9.764967827130853
1418,Unknown,814.7,625.5,70865.28493118286,11.252599453720881
1419,Unknown,814.7,625.5,204188.91358184814,12.740229901960786
1420,Unknown,814.7,625.5,296611.39921188354,14.2500649959984
1421,Unknown,814.7,625.5,71739.1849937439,15.759899639855943
1422,Unknown,814.7,625.5,70217.56490707397,17.24753101422387
1423,Unknown,814.7,625.5,72171.58512878418,18.73516268507403
1424,Unknown,814.7,625.5,72510.84510803223,20.244998019207685
1425,Unknown,814.7,625.5,72694.54504394531,21.75483199279712
1426,Unknown,814.7,625.5,70801.10502624512,23.264665956382554
1427,Unknown,814.7,625.5,45327.06317901611,24.506882775193798
1428,Unknown,816.7,599.5,71171.54504394531,0.7497863845538215
1429,Unknown,816.7,599.5,71308.28507614136,2.2596173769507804
1430,Unknown,816.7,599.5,68399.68479537964,3.7472474850546282
1431,Unknown,816.7,599.5,70445.0050125122,5.23487800120048
1432,Unknown,816.7,599.5,74738.4252243042,6.744711104441776
1433,Unknown,816.7,599.5,71392.44510650635,8.254545668267308
1434,Unknown,816.7,599.5,70277.26495742798,9.76438037214886
1435,Unknown,816.7,599.5,80096.08568572998,11.252011904761906
1436,Unknown,816.7,599.5,146322.6106338501,12.739642567026813
1437,Unknown,816.7,599.5,256445.39824676514,14.249477320928372
1438,Unknown,816.7,599.5,89150.90625,15.759312084833935
1439,Unknown,816.7,599.5,69529.60495758057,17.246943558029272
1440,Unknown,816.7,599.5,71063.46490859985,18.73457514005602
1441,Unknown,816.7,599.5,71250.20497512817,20.24441055422169
1442,Unknown,816.7,599.5,71203.48496246338,21.754244537815126
1443,Unknown,816.7,599.5,70515.94495773315,23.264078611444578
1444,Unknown,816.7,599.5,45260.823192596436,24.506295333333334
1445,Unknown,816.7,627.5,70361.42496109009,0.7497863845538215
1446,Unknown,816.7,627.5,70564.94493103027,2.2596173769507804
1447,Unknown,816.7,627.5,80584.4256477356,3.7472474850546282
1448,Unknown,816.7,627.5,74526.36525726318,5.23487800120048
1449,Unknown,816.7,627.5,71358.76497268677,6.744711104441776
1450,Unknown,816.7,627.5,71911.62516021729,8.254545668267308
1451,Unknown,816.7,627.5,70399.76499557495,9.76438037214886
1452,Unknown,816.7,627.5,68341.16483306885,11.252011904761906
1453,Unknown,816.7,627.5,98606.62700271606,12.739642567026813
1454,Unknown,816.7,627.5,261508.39727020264,14.249477320928372
1455,Unknown,816.7,627.5,221301.13640975952,15.759312084833935
1456,Unknown,816.7,627.5,69006.6248588562,17.246943558029272
1457,Unknown,816.7,627.5,71192.08500671387,18.73457514005602
1458,Unknown,816.7,627.5,70952.50495147705,20.24441055422169
1459,Unknown,816.7,627.5,70976.4649848938,21.754244537815126
1460,Unknown,816.7,627.5,71382.44507598877,23.264078611444578
1461,Unknown,816.7,627.5,45154.7232131958,24.506295333333334
1462,Unknown,818.7,601.5,70674.40497970581,0.7491984093637455
1463,Unknown,818.7,601.5,70410.28506469727,2.2590299219687875
1464,Unknown,818.7,601.5,68475.72483825684,3.7466596268810552
1465,Unknown,818.7,601.5,70397.80499649048,5.234290146058424
1466,Unknown,818.7,601.5,72676.98500442505,6.744123259303722
1467,Unknown,818.7,601.5,86692.92611312866,8.253958023209284
1468,Unknown,818.7,601.5,70728.2850112915,9.763792797118848
1469,Unknown,818.7,601.5,71087.52512359619,11.251424087816947
1470,Unknown,818.7,601.5,112256.36780548096,12.739054961984795
1471,Unknown,818.7,601.5,631208.8624382019,14.248889785914367
1472,Unknown,818.7,601.5,458354.89363479614,15.758724259703882
1473,Unknown,818.7,601.5,73293.38513183594,17.24635580292723
1474,Unknown,818.7,601.5,74303.64527130127,18.733987404961987
1475,Unknown,818.7,601.5,72818.48516845703,20.243822789115644
1476,Unknown,818.7,601.5,73500.92520904541,21.75365682272909
1477,Unknown,818.7,601.5,72142.66515350342,23.263490706282507
1478,Unknown,818.7,601.5,45462.28324508667,24.506059742874843
1479,Unknown,818.7,629.5,140694.70986557007,0.7490663315326131
1480,Unknown,818.7,629.5,140474.3099822998,2.2588973539415766
1481,Unknown,818.7,629.5,138192.62976455688,3.7465273139558857
1482,Unknown,818.7,629.5,141956.37000656128,5.234157918167268
1483,Unknown,818.7,629.5,141206.94996643066,6.743990946378551
1484,Unknown,818.7,629.5,154552.5308189392,8.253825595238094
1485,Unknown,818.7,629.5,141533.27002716064,9.763660404161666
1486,Unknown,818.7,629.5,136665.94958114624,11.251291759431044
1487,Unknown,818.7,629.5,145147.7901954651,12.738922463985595
1488,Unknown,818.7,629.5,422771.349861145,14.24875743297319
1489,Unknown,818.7,629.5,904252.5814971924,15.75859194177671
1490,Unknown,818.7,629.5,158041.8111190796,17.246223469387758
1491,Unknown,818.7,629.5,143986.7702407837,18.733855097038816
1492,Unknown,818.7,629.5,143460.7900505066,20.243690466186475
1493,Unknown,818.7,629.5,142282.03002548218,21.753524464785915
1494,Unknown,818.7,629.5,141453.54985427856,23.263358373349334
1495,Unknown,818.7,629.5,90559.96640396118,24.50592725371747
1496,Unknown,820.7,603.5,70925.26499938965,0.7483459383753501
1497,Unknown,820.7,603.5,70544.52505493164,2.2581773709483794
1498,Unknown,820.7,603.5,68358.70490646362,3.745807204700062
1499,Unknown,820.7,603.5,70563.22507476807,5.23343774509804
1500,Unknown,820.7,603.5,71228.505027771,6.743270898359344
1501,Unknown,820.7,603.5,87427.30611038208,8.253105482192877
1502,Unknown,820.7,603.5,70553.8849143982,9.762940236094439
1503,Unknown,820.7,603.5,68511.08483886719,11.250571717171718
1504,Unknown,820.7,603.5,80788.30564117432,12.738202400960386
1505,Unknown,820.7,603.5,139588.22952651978,14.248037134853943
1506,Unknown,820.7,603.5,824351.3392601013,15.757871888755503
1507,Unknown,820.7,603.5,362398.0057296753,17.245503329210475
1508,Unknown,820.7,603.5,79438.80556869507,18.733135034013607
1509,Unknown,820.7,603.5,76657.18547058105,20.242970408163266
1510,Unknown,820.7,603.5,74748.10526657104,21.752804331732694
1511,Unknown,820.7,603.5,72710.54513168335,23.262638385354144
1512,Unknown,820.7,603.5,45670.583236694336,24.505207032218095
1513,Unknown,820.7,631.5,75340.84524536133,0.7483459383753501
1514,Unknown,820.7,631.5,75885.80535125732,2.2581773709483794
1515,Unknown,820.7,631.5,72515.20510482788,3.745807204700062
1516,Unknown,820.7,631.5,74022.60523986816,5.23343774509804
1517,Unknown,820.7,631.5,76456.66536712646,6.743270898359344
1518,Unknown,820.7,631.5,84405.64604949951,8.253105482192877
1519,Unknown,820.7,631.5,74170.60525894165,9.762940236094439
1520,Unknown,820.7,631.5,72972.12509536743,11.250571717171718
1521,Unknown,820.7,631.5,73999.00527191162,12.738202400960386
1522,Unknown,820.7,631.5,87937.1861038208,14.248037134853943
1523,Unknown,820.7,631.5,310880.36025619507,15.757871888755503
1524,Unknown,820.7,631.5,644282.1228065491,17.245503329210475
1525,Unknown,820.7,631.5,78763.12550735474,18.733135034013607
1526,Unknown,820.7,631.5,73726.24513244629,20.242970408163266
1527,Unknown,820.7,631.5,74031.72514343262,21.752804331732694
1528,Unknown,820.7,631.5,72492.22510910034,23.262638385354144
1529,Unknown,820.7,631.5,49623.06353378296,24.505207032218095
1530,Unknown,822.7,605.5,70553.78494262695,0.7480451580632254
1531,Unknown,822.7,605.5,70397.24496459961,2.2578768107242895
1532,Unknown,822.7,605.5,68185.38479232788,3.7455064316635744
1533,Unknown,822.7,605.5,70269.60490036011,5.233137014805923
1534,Unknown,822.7,605.5,71236.22498703003,6.742970148059225
1535,Unknown,822.7,605.5,72944.46519470215,8.25280493197279
1536,Unknown,822.7,605.5,71184.92490005493,9.762639645858343
1537,Unknown,822.7,605.5,68613.78480911255,11.250270954442383
1538,Unknown,822.7,605.5,71307.225025177,12.737901870748301
1539,Unknown,822.7,605.5,79231.86562347412,14.247736564625852
1540,Unknown,822.7,605.5,131952.229511261,15.75757111844738
1541,Unknown,822.7,605.5,234965.6159133911,17.245202659245514
1542,Unknown,822.7,605.5,112485.54803466797,18.732834283713483
1543,Unknown,822.7,605.5,73096.52522277832,20.242669647859145
1544,Unknown,822.7,605.5,73369.96520233154,21.752503681472593
1545,Unknown,822.7,605.5,72886.22521972656,23.262337665066028
1546,Unknown,822.7,605.5,45361.02314758301,24.50490655204461
1547,Unknown,822.8,633.6,72211.44506454468,0.7477446878751501
1548,Unknown,822.8,633.6,70731.48485565186,2.2575757903161264
1549,Unknown,822.8,633.6,68890.88486862183,3.7452057616986187
1550,Unknown,822.8,633.6,70968.74499893188,5.232836514605842
1551,Unknown,822.8,633.6,70663.32495117188,6.742669377751101
1552,Unknown,822.8,633.6,74047.04510498047,8.252504241696679
1553,Unknown,822.8,633.6,71421.96500778198,9.76233894557823
1554,Unknown,822.8,633.6,69241.7848777771,11.249970263863123
1555,Unknown,822.8,633.6,71607.90497589111,12.737601140456183
1556,Unknown,822.8,633.6,73054.10512542725,14.24743593437375
1557,Unknown,822.8,633.6,98985.46712875366,15.757270428171271
1558,Unknown,822.8,633.6,313681.9631919861,17.267105532212888
1559,Unknown,822.8,633.6,396641.2878456116,18.754737105751392
1560,Unknown,822.8,633.6,79521.30573654175,20.242368907563026
1561,Unknown,822.8,633.6,76949.7055053711,21.75220303121248
1562,Unknown,822.8,633.6,72549.20512390137,23.262036794717886
1563,Unknown,822.8,633.6,45878.08321380615,24.50460579306072
1564,Unknown,824.7,607.5,70121.00491333008,0.7474444277711083
1565,Unknown,824.7,607.5,70235.10495376587,2.257274979991997
1566,Unknown,824.7,607.5,71091.62501144409,3.767108633453381
1567,Unknown,824.7,607.5,68950.66481399536,5.254739321789322
1568,Unknown,824.7,607.5,70679.06496810913,6.742368767507003
1569,Unknown,824.7,607.5,70676.72490692139,8.252203481392558
1570,Unknown,824.7,607.5,70459.58498764038,9.762038165266107
1571,Unknown,824.7,607.5,68399.00482559204,11.249669614512472
1572,Unknown,824.7,607.5,71171.84498214722,12.737300290116046
1573,Unknown,824.7,607.5,71237.04504776001,14.247135254101643
1574,Unknown,824.7,607.5,78947.06552886963,15.756969797919167
1575,Unknown,824.7,607.5,86290.66593170166,17.26680473189276
1576,Unknown,824.7,607.5,84835.00609588623,18.75443641517213
1577,Unknown,824.7,607.5,73647.64518356323,20.242068267306927
1578,Unknown,824.7,607.5,73323.72519683838,21.751902220888354
1579,Unknown,824.7,607.5,71496.90502166748,23.26173618447379
1580,Unknown,824.7,607.5,45571.76318740845,24.504304941140024
1581,Unknown,826.7,651.6,70382.82496643066,0.7471433173269308
1582,Unknown,826.7,651.6,70122.38496017456,2.256974129651861
1583,Unknown,826.7,651.6,70258.18497467041,3.766807743097239
1584,Unknown,826.7,651.6,68146.94482040405,5.254438218923933
1585,Unknown,826.7,651.6,70213.86502456665,6.742067837134855
1586,Unknown,826.7,651.6,70107.32498931885,8.25190244097639
1587,Unknown,826.7,651.6,70328.74504852295,9.761737144857944
1588,Unknown,826.7,651.6,68070.20484924316,11.249368748711605
1589,Unknown,826.7,651.6,71282.76499176025,12.736999299719889
1590,Unknown,826.7,651.6,71045.04497146606,14.246834193677474
1591,Unknown,826.7,651.6,70695.98501205444,15.756668897559024
1592,Unknown,826.7,651.6,71382.80505752563,17.266503771508606
1593,Unknown,826.7,651.6,68851.64492416382,18.75413544629973
1594,Unknown,826.7,651.6,71033.10501098633,20.241767246898764
1595,Unknown,826.7,651.6,70982.4649925232,21.751601350540216
1596,Unknown,826.7,651.6,70350.36499023438,23.261435404161666
1597,Unknown,826.7,651.6,45404.823150634766,24.50400393432466
1598,Unknown,826.8,637.6,72172.38514328003,0.7468420968387356
1599,Unknown,826.8,637.6,71141.40502548218,2.2566734793917567
1600,Unknown,826.8,637.6,70235.06495666504,3.766506582633053
1601,Unknown,826.8,637.6,68242.00480651855,5.254137146980004
1602,Unknown,826.8,637.6,70106.78490829468,6.741766896758704
1603,Unknown,826.8,637.6,70296.54502868652,8.251601590636255
1604,Unknown,826.8,637.6,70148.2850151062,9.761436334533814
1605,Unknown,826.8,637.6,68810.7048034668,11.249067800453515
1606,Unknown,826.8,637.6,72659.50513839722,12.73669855942377
1607,Unknown,826.8,637.6,72138.88509750366,14.246533293317327
1608,Unknown,826.8,637.6,71891.24508285522,15.756367937174872
1609,Unknown,826.8,637.6,71231.1050415039,17.266202801120446
1610,Unknown,826.8,637.6,71739.32502746582,18.753834456813028
1611,Unknown,826.8,637.6,72549.30502319336,20.24146622649059
1612,Unknown,826.8,637.6,70958.02500915527,21.751300510204082
1613,Unknown,826.8,637.6,70292.10502624512,23.261134323729493
1614,Unknown,826.8,637.6,45333.94320297241,24.50370333023544
1615,Unknown,828.6,653.5,70473.26494598389,0.7465412364945978
1616,Unknown,828.6,653.5,70431.12494659424,2.2563721988795518
1617,Unknown,828.6,653.5,70128.14498519897,3.7662056622649067
1618,Unknown,828.6,653.5,68045.32478713989,5.253836425479283
1619,Unknown,828.6,653.5,70242.84495925903,6.741465866346539
1620,Unknown,828.6,653.5,70283.4249458313,8.251300610244098
1621,Unknown,828.6,653.5,70033.32492828369,9.76113537414966
1622,Unknown,828.6,653.5,68180.3048171997,11.248766769738198
1623,Unknown,828.6,653.5,70311.30495071411,12.736397498999601
1624,Unknown,828.6,653.5,70646.00500869751,14.246232432973189
1625,Unknown,828.6,653.5,70530.92496109009,15.756066966786713
1626,Unknown,828.6,653.5,70309.24495315552,17.26590201080432
1627,Unknown,828.6,653.5,68207.80473327637,18.753533580705007
1628,Unknown,828.6,653.5,70572.94487380981,20.241165336134454
1629,Unknown,828.6,653.5,70440.46491241455,21.750999499799924
1630,Unknown,828.6,653.5,70304.72493362427,23.260833223289318
1631,Unknown,828.6,653.5,45314.48323059082,24.503402261462206
1632,Unknown,830.6,655.5,70282.86493682861,0.7462408963585435
1633,Unknown,830.6,655.5,70219.20491409302,2.256071268507403
1634,Unknown,830.6,655.5,70258.7449798584,3.7659047819127656
1635,Unknown,830.6,655.5,68136.38485717773,5.253535456606886
1636,Unknown,830.6,655.5,70195.68495559692,6.741165026010404
1637,Unknown,830.6,655.5,70116.6248626709,8.25099956982793
1638,Unknown,830.6,655.5,70045.00498199463,9.760834323729492
1639,Unknown,830.6,655.5,68233.24473190308,11.248465852401567
1640,Unknown,830.6,655.5,70449.2449798584,12.736096408563427
1641,Unknown,830.6,655.5,70364.98499298096,14.245931402561025
1642,Unknown,830.6,655.5,70389.56496047974,15.755766136454584
1643,Unknown,830.6,655.5,70598.7848739624,17.26560094037615
1644,Unknown,830.6,655.5,68488.34481430054,18.753232601525458
1645,Unknown,830.6,655.5,70320.88499450684,20.240864485794315
1646,Unknown,830.6,655.5,70200.22496795654,21.750698459383752
1647,Unknown,830.6,655.5,70702.02498245239,23.260532462985196
1648,Unknown,830.6,655.5,45266.0832824707,24.5031010377943
1649,Unknown,832.7,615.5,70519.06502151489,0.7456513305322129
1650,Unknown,832.7,615.5,70410.08499526978,2.2554828831532614
1651,Unknown,832.7,615.5,70581.16499328613,3.7653161364545817
1652,Unknown,832.7,615.5,68165.46478652954,5.252946794475366
1653,Unknown,832.7,615.5,70925.10501098633,6.740576350540216
1654,Unknown,832.7,615.5,70376.14496231079,8.25041112444978
1655,Unknown,832.7,615.5,70788.9049873352,9.760245898359344
1656,Unknown,832.7,615.5,68360.08474349976,11.247877252112966
1657,Unknown,832.7,615.5,71587.88500595093,12.735508113245299
1658,Unknown,832.7,615.5,73816.74521255493,14.245342877150861
1659,Unknown,832.7,615.5,73757.08529281616,15.755177400960385
1660,Unknown,832.7,615.5,72120.24508285522,17.265012404961986
1661,Unknown,832.7,615.5,68565.68489074707,18.7526439703154
1662,Unknown,832.7,615.5,70632.80498886108,20.240275830332134
1663,Unknown,832.7,615.5,70576.76494216919,21.750109953981593
1664,Unknown,832.7,615.5,70458.98501968384,23.259943797519007
1665,Unknown,832.7,615.5,45509.1432723999,24.50251277881041
1666,Unknown,832.7,657.6,70397.46487808228,0.7456513305322129
1667,Unknown,832.7,657.6,70298.70495605469,2.2554828831532614
1668,Unknown,832.7,657.6,70081.3849105835,3.7653161364545817
1669,Unknown,832.7,657.6,68030.36485290527,5.252946794475366
1670,Unknown,832.7,657.6,70046.26494979858,6.740576350540216
1671,Unknown,832.7,657.6,70365.18494796753,8.25041112444978
1672,Unknown,832.7,657.6,70192.62495040894,9.760245898359344
1673,Unknown,832.7,657.6,68251.98480606079,11.247877252112966
1674,Unknown,832.7,657.6,71101.92504119873,12.735508113245299
1675,Unknown,832.7,657.6,70689.84504699707,14.245342877150861
1676,Unknown,832.7,657.6,70819.68508148193,15.755177400960385
1677,Unknown,832.7,657.6,70654.00504302979,17.265012404961986
1678,Unknown,832.7,657.6,68481.62482452393,18.7526439703154
1679,Unknown,832.7,657.6,70286.5449142456,20.240275830332134
1680,Unknown,832.7,657.6,70481.12493896484,21.750109953981593
1681,Unknown,832.7,657.6,70283.28493118286,23.259943797519007
1682,Unknown,832.7,657.6,45482.92321395874,24.50251277881041
1683,Unknown,834.7,617.5,71432.54503250122,0.7453508903561424
1684,Unknown,834.7,617.5,70960.8450126648,2.255181412565026
1685,Unknown,834.7,617.5,70526.50504684448,3.7650150760304126
1686,Unknown,834.7,617.5,68339.2049293518,5.252645743145743
1687,Unknown,834.7,617.5,70519.38497924805,6.740275220088035
1688,Unknown,834.7,617.5,70857.58490753174,8.250109763905563
1689,Unknown,834.7,617.5,70720.68504714966,9.759944587835134
1690,Unknown,834.7,617.5,68874.38481521606,11.24757602556174
1691,Unknown,834.7,617.5,72337.16512680054,12.735206542617048
1692,Unknown,834.7,617.5,82173.28572463989,14.245041696678673
1693,Unknown,834.7,617.5,80739.18574142456,15.7548762404962
1694,Unknown,834.7,617.5,81466.60572433472,17.264711174469788
1695,Unknown,834.7,617.5,74639.50531768799,18.752342846835703
1696,Unknown,834.7,617.5,70774.06498336792,20.239974699879955
1697,Unknown,834.7,617.5,71391.54498291016,21.74980864345739
1698,Unknown,834.7,617.5,70803.7850265503,23.25964260704282
1699,Unknown,834.7,617.5,45580.50318145752,24.50221130731103
1700,Unknown,840.8,623.6,70471.86500930786,0.7447620048019207
1701,Unknown,840.8,623.6,70403.3848991394,2.2545932773109243
1702,Unknown,840.8,623.6,70492.96500778198,3.7644263605442174
1703,Unknown,840.8,623.6,68396.02482223511,5.252056926406926
1704,Unknown,840.8,623.6,70484.94494628906,6.739686634653863
1705,Unknown,840.8,623.6,70497.82494354248,8.249521448579431
1706,Unknown,840.8,623.6,70401.64500808716,9.759356152460985
1707,Unknown,840.8,623.6,68498.36486434937,11.246987466501754
1708,Unknown,840.8,623.6,87737.42630004883,12.734618357342937
1709,Unknown,840.8,623.6,80649.32570648193,14.24445306122449
1710,Unknown,840.8,623.6,70570.82492828369,15.754287585034016
1711,Unknown,840.8,623.6,70686.62496185303,17.264122589035615
1712,Unknown,840.8,623.6,68874.56488418579,18.751754215625642
1713,Unknown,840.8,623.6,72131.30509185791,20.239386094437776
1714,Unknown,840.8,623.6,76198.04537582397,21.749220208083234
1715,Unknown,840.8,623.6,70599.50508499146,23.25905411164466
1716,Unknown,840.8,623.6,45291.00313568115,24.501622986369266
1717,Unknown,840.8,651.6,140716.15000152588,0.7446299669867947
1718,Unknown,840.8,651.6,140915.7099571228,2.254460769307723
1719,Unknown,840.8,651.6,142100.59005737305,3.764294107643057
1720,Unknown,840.8,651.6,136358.6096420288,5.251924711399712
1721,Unknown,840.8,651.6,140783.34996414185,6.739554306722691
1722,Unknown,840.8,651.6,140738.34991455078,8.249389025610244
1723,Unknown,840.8,651.6,141096.32998657227,9.7592237494998
1724,Unknown,840.8,651.6,140141.0699043274,11.24685514326943
1725,Unknown,840.8,651.6,206538.23461151123,12.734485854341736
1726,Unknown,840.8,651.6,238762.57651138306,14.244320758303322
1727,Unknown,840.8,651.6,143607.83002471924,15.754155302120848
1728,Unknown,840.8,651.6,142928.93007659912,17.263990291116446
1729,Unknown,840.8,651.6,138411.12966537476,18.751621918161206
1730,Unknown,840.8,651.6,142935.0100402832,20.239253791516607
1731,Unknown,840.8,651.6,143028.23007965088,21.749087815126053
1732,Unknown,840.8,651.6,142212.1700515747,23.258921763705484
1733,Unknown,840.8,651.6,90774.00637435913,24.501490535935563
1734,Unknown,842.7,625.5,70294.30498123169,0.7439084333733494
1735,Unknown,842.7,625.5,70280.54497528076,2.253739945978391
1736,Unknown,842.7,625.5,70413.12501907349,3.7635731192476993
1737,Unknown,842.7,625.5,68513.44484329224,5.251203689960833
1738,Unknown,842.7,625.5,70890.04508972168,6.738833423369348
1739,Unknown,842.7,625.5,70849.22505950928,8.248668147258904
1740,Unknown,842.7,625.5,70133.32500076294,9.758502861144457
1741,Unknown,842.7,625.5,68600.82484436035,11.246134322820035
1742,Unknown,842.7,625.5,71635.82501983643,12.733765146058422
1743,Unknown,842.7,625.5,90758.92638397217,14.243599829931973
1744,Unknown,842.7,625.5,75836.6053352356,15.753434463785513
1745,Unknown,842.7,625.5,70491.32495880127,17.26326932773109
1746,Unknown,842.7,625.5,68475.9048538208,18.750900989486702
1747,Unknown,842.7,625.5,71078.44501495361,20.23853283313325
1748,Unknown,842.7,625.5,70654.40507125854,21.748367006802724
1749,Unknown,842.7,625.5,70560.84502792358,23.25820085034014
1750,Unknown,842.7,625.5,45379.38318634033,24.500769842007433
1751,Unknown,842.7,653.5,70160.92489242554,0.7439084333733494
1752,Unknown,842.7,653.5,70210.00494384766,2.253739945978391
1753,Unknown,842.7,653.5,70207.18482971191,3.7635731192476993
1754,Unknown,842.7,653.5,68149.1448173523,5.251203689960833
1755,Unknown,842.7,653.5,70175.10498428345,6.738833423369348
1756,Unknown,842.7,653.5,70123.2649269104,8.248668147258904
1757,Unknown,842.7,653.5,70337.62496566772,9.758502861144457
1758,Unknown,842.7,653.5,68174.42482376099,11.246134322820035
1759,Unknown,842.7,653.5,72515.38513565063,12.733765146058422
1760,Unknown,842.7,653.5,87283.1462059021,14.243599829931973
1761,Unknown,842.7,653.5,88619.78630828857,15.753434463785513
1762,Unknown,842.7,653.5,70480.34496688843,17.26326932773109
1763,Unknown,842.7,653.5,68231.46480560303,18.750900989486702
1764,Unknown,842.7,653.5,70700.56492233276,20.23853283313325
1765,Unknown,842.7,653.5,70630.64499664307,21.748367006802724
