Sample Name,Cage,Genotype,Sex,Class,Lipid,Transition,Intensity,Blank Subtraction
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-32:0),720.5 -> 535.5,98645.84655761719,5240.4398193359375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-32:1),718.5 -> 533.5,24406.901763916016,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-33:0),734.5 -> 549.5,45231.10302734375,507.2001037597656
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-33:1),732.5 -> 547.5,80610.74572753906,3169.97998046875
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-33:2),730.5 -> 545.5,28840.541931152344,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-34:0),748.5 -> 563.5,30634.12191772461,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-34:1),746.5 -> 561.5,27798.721908569336,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-34:2),744.5 -> 559.5,28824.821884155273,231.0399932861328
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-34:3),742.5 -> 557.5,28100.722061157227,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-34:4),740.5 -> 555.5,27834.601959228516,999.6800537109375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-35:0),762.6 -> 577.6,49762.54345703125,3120.0800170898438
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-35:1),760.5 -> 575.5,42947.30303955078,3274.020050048828
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-35:2),758.5 -> 573.5,35106.16247558594,97.93998718261719
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-36:0),776.6 -> 591.6,50741.003845214844,397.92010498046875
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-36:1),774.6 -> 589.6,31300.20230102539,700.0800476074219
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-36:2),772.5 -> 587.5,30646.60223388672,3732.3204650878906
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-36:3),770.5 -> 585.5,29213.582061767578,695.0800170898438
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-36:4),768.5 -> 583.5,50144.78369140625,1679.4603271484375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-36:5),766.5 -> 581.5,36844.9026184082,1441.7403259277344
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-37:0),790.6 -> 605.6,42203.20315551758,2344.740478515625
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-37:1),788.6 -> 603.6,45284.80303955078,3436.0799560546875
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-37:2),786.6 -> 601.6,34516.602447509766,575.699951171875
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-38:0),804.6 -> 619.6,35537.40255737305,1158.8604431152344
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-38:1),802.6 -> 617.6,34451.38262939453,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-38:2),800.6 -> 615.6,33223.92239379883,421.41986083984375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-38:3),798.6 -> 613.6,29158.542388916016,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-38:4),796.5 -> 611.5,32092.322143554688,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-38:5),794.5 -> 609.5,53885.483825683594,1119.2801513671875
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-39:0),818.6 -> 633.6,36716.682373046875,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-39:1),816.6 -> 631.6,33538.5823059082,1734.9599914550781
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-40:0),832.6 -> 647.6,32516.702209472656,353.55999755859375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-40:1),830.6 -> 645.6,51342.38397216797,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-40:2),828.6 -> 643.6,38040.86251831055,791.0397644042969
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-40:3),826.6 -> 641.6,34414.68225097656,2469.3601989746094
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-40:4),824.6 -> 639.6,30584.742065429688,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-40:5),822.6 -> 637.6,33061.9423828125,569.7000732421875
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-41:0),846.7 -> 661.7,35802.622467041016,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-42:0),860.7 -> 675.7,29240.54217529297,330.0600128173828
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-42:1),858.7 -> 673.7,33566.14221191406,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-42:2),856.6 -> 671.6,28517.062042236328,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,PS,PS(P-42:4),852.6 -> 667.6,28185.061965942383,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:0/14:0),649.5 -> 184.1,25416.501831054688,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:0/16:0),677.6 -> 184.1,39067.38299560547,519.5005493164062
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:0/18:0),705.6 -> 184.1,33878.84240722656,9598.120635986328
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:0/20:0),733.6 -> 184.1,71322.02340698242,43670.02136230469
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:0/22:0),761.7 -> 184.1,602852.4306640625,570707.6885986328
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:0/23:0),775.7 -> 184.1,965735.2294311523,928478.9669494629
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:0/24:0),789.7 -> 184.1,740528.6936645508,697613.7106933594
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:0/25:0),803.7 -> 184.1,1180152.4146118164,1132718.1712036133
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:1/16:0),675.5 -> 184.1,40623.94268798828,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:1/17:0),689.6 -> 184.1,36004.12268066406,1903.1203002929688
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:1/18:0),703.6 -> 184.1,31111.06231689453,8366.86083984375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:1/18:1),701.6 -> 184.1,32831.4826965332,10015.561065673828
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:1/20:0),731.6 -> 184.1,64735.723541259766,37331.001708984375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:1/20:1),729.6 -> 184.1,64017.584716796875,41137.8630065918
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:1/22:0),759.6 -> 184.1,595626.9443359375,562108.6618347168
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:1/22:1),757.6 -> 184.1,621776.4838256836,583643.9608764648
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:1/23:0),773.7 -> 184.1,753450.7504272461,715042.3680419922
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:1/24:0),787.7 -> 184.1,734212.4680786133,689537.1451416016
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:1/24:1),785.7 -> 184.1,748819.4279174805,705896.1447143555
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d16:1/25:0),801.7 -> 184.1,1087548.7349243164,1042038.2916870117
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d17:0/27:0),845.7 -> 184.1,173328.0509033203,92825.16552734375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d17:1/24:1),799.7 -> 184.1,940215.6234130859,892337.7199707031
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d17:1/26:1),827.7 -> 184.1,615979.5381774902,596009.476638794
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:0/13:0),663.5 -> 184.1,29354.502014160156,11.999847412109375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:0/15:0),691.6 -> 184.1,34622.70263671875,2010.1202392578125
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:0/17:0),719.6 -> 184.1,33097.92216491699,11334.300491333008
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:0/24:0),817.7 -> 184.1,549030.677734375,520665.3754577637
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:0/24:1),815.7 -> 184.1,553325.957824707,523754.2557067871
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:0/26:1(17Z)),843.7 -> 184.1,173026.69592285156,90622.36938476562
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:1/12:0),647.5 -> 184.1,28354.342071533203,1299.2403259277344
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:1/17:0),717.6 -> 184.1,34049.96267700195,13357.681213378906
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:1/19:0),745.6 -> 184.1,77051.22645568848,48991.224533081055
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:1/24:1(15Z)),813.7 -> 184.1,549516.480255127,520067.39810180664
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:1/25:0),829.7 -> 184.1,633661.6659545898,612805.4446105957
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:1/26:1(17Z)),841.7 -> 184.1,185104.9559326172,100953.62927246094
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:2/14:0),673.5 -> 184.1,41369.46270751953,1248.3401489257812
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:2/15:0),687.5 -> 184.1,36936.142578125,2919.92041015625
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:2/18:1),727.6 -> 184.1,61283.14553833008,39405.983947753906
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:2/20:1),755.6 -> 184.1,627724.1118774414,587565.1489562988
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:2/21:0),771.6 -> 184.1,644052.8427124023,607483.4799194336
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:2/22:1),783.6 -> 184.1,894998.8895263672,840504.10546875
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,SM,SM(d18:2/24:1),811.7 -> 184.1,658668.5733642578,622208.3706665039
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(37:0)]_FA14:0,670.6 -> 425.4,46373.44323730469,2799.860107421875
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(38:0)]_FA14:0,684.6 -> 439.4,245236.93701171875,13902.2412109375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(38:1)]_FA14:0,682.6 -> 437.4,63123.40441894531,4097.340515136719
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(39:0)]_FA14:0,698.6 -> 453.4,39112.34289550781,2739.4802856445312
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(39:1)]_FA14:0,696.6 -> 451.4,27730.961975097656,3660.6803436279297
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(40:0)]_FA14:0,712.6 -> 467.4,157280.51196289062,9113.1025390625
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(40:1)]_FA14:0,710.6 -> 465.4,33685.64221191406,1494.6798706054688
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(40:2)]_FA14:0,708.6 -> 463.4,22383.36163330078,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(41:0)]_FA14:0,726.7 -> 481.5,26147.881774902344,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(41:1)]_FA14:0,724.6 -> 479.4,20968.641693115234,2441.38037109375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(41:2)]_FA14:0,722.6 -> 477.4,22021.501678466797,3553.3002319335938
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(42:0)]_FA14:0,740.7 -> 495.5,94508.00671386719,3998.63916015625
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(42:1)]_FA14:0,738.7 -> 493.5,130727.86865234375,128.87890625
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(42:2)]_FA14:0,736.6 -> 491.4,18103.061111450195,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(42:3)]_FA14:0,734.6 -> 489.4,18873.4012298584,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(42:3)]_FA18:3,734.6 -> 439.3,105118.02807617188,6877.8616943359375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(42:4)]_FA14:0,732.6 -> 487.4,16266.90119934082,306.2200164794922
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(42:4)]_FA18:3,732.6 -> 437.3,88375.36608886719,7738.46044921875
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(42:4)]_FA20:4,732.6 -> 411.3,64099.584716796875,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(43:0)]_FA14:0,754.7 -> 509.5,29897.102264404297,372.02032470703125
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(43:1)]_FA14:0,752.7 -> 507.5,30556.762237548828,5323.380340576172
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(43:2)]_FA14:0,750.7 -> 505.5,31343.782104492188,3724.239990234375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(43:3)]_FA14:0,748.6 -> 503.4,57257.58367919922,7530.719970703125
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(43:3)]_FA18:3,748.6 -> 453.3,42567.5830078125,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(43:4)]_FA14:0,746.6 -> 501.4,15951.181167602539,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(43:4)]_FA18:3,746.6 -> 451.3,25152.781768798828,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(43:4)]_FA20:4,746.6 -> 425.3,40406.74279785156,1801.3799743652344
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,"[TG(44:0),TG(O-45:0)]_FA14:0",768.7 -> 523.5,74279.68481445312,3546.699951171875
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,"[TG(44:0),TG(O-45:0)]_FA16:0",768.7 -> 495.4,85491.18615722656,3873.320556640625
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,"[TG(44:0),TG(O-45:0)]_FA18:0",768.7 -> 467.4,67396.62438964844,1881.7000732421875
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:1)]_FA14:0,766.7 -> 521.5,33437.10250854492,3196.7805786132812
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:1)]_FA16:0,766.7 -> 493.4,101649.52709960938,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:1)]_FA16:1,766.7 -> 495.4,89348.28588867188,3899.9801025390625
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:1)]_FA18:0,766.7 -> 465.4,32304.802307128906,3822.8202514648438
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:1)]_FA18:1,766.7 -> 467.4,75142.92529296875,2069.860595703125
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:2)]_FA14:0,764.7 -> 519.5,35660.723052978516,1335.3011169433594
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:2)]_FA16:0,764.7 -> 491.4,29594.682403564453,661.6800994873047
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:2)]_FA16:1,764.7 -> 493.4,106533.90734863281,4512.6207275390625
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:2)]_FA18:0,764.7 -> 463.4,16319.28108215332,1441.7200317382812
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:2)]_FA18:1,764.7 -> 465.4,37260.44268798828,839.6199340820312
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:2)]_FA18:2,764.7 -> 467.4,79482.90588378906,4051.260498046875
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:3)]_FA14:0,762.7 -> 517.5,19467.461456298828,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:3)]_FA16:0,762.7 -> 489.4,56760.80288696289,28390.96060180664
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:3)]_FA16:1,762.7 -> 491.4,32352.162567138672,2142.6207427978516
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:3)]_FA18:0,762.7 -> 461.4,13577.921005249023,1856.7602081298828
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:3)]_FA18:1,762.7 -> 463.4,19705.401473999023,1627.1001586914062
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:3)]_FA18:2,762.7 -> 465.4,36385.362365722656,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:3)]_FA18:3,762.7 -> 467.4,147764.55004882812,1058.0390625
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:4)]_FA14:0,760.6 -> 515.4,14564.70100402832,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:4)]_FA16:0,760.6 -> 487.3,16287.081039428711,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:4)]_FA16:1,760.6 -> 489.3,58284.16368103027,9714.120681762695
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:4)]_FA18:0,760.6 -> 459.3,21949.321487426758,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:4)]_FA18:1,760.6 -> 461.3,16669.88121032715,825.0000305175781
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:4)]_FA18:2,760.6 -> 463.3,19034.681213378906,982.5798645019531
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:4)]_FA18:3,760.6 -> 465.3,45054.92321777344,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:4)]_FA20:4,760.6 -> 439.3,87930.56591796875,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:5)]_FA14:0,758.6 -> 513.4,17685.001235961914,632.4399719238281
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:5)]_FA16:0,758.6 -> 485.3,22587.221557617188,80.18017578125
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:5)]_FA16:1,758.6 -> 487.3,17961.62126159668,1623.0401306152344
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:5)]_FA18:0,758.6 -> 457.3,15849.841094970703,2122.420066833496
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:5)]_FA18:1,758.6 -> 459.3,24469.401733398438,1010.0000152587891
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:5)]_FA18:2,758.6 -> 461.3,16099.060974121094,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:5)]_FA18:3,758.6 -> 463.3,19625.24147796631,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:5)]_FA20:4,758.6 -> 437.3,71966.82489013672,1365.659912109375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(44:5)]_FA22:5,758.6 -> 411.3,32784.56219482422,1387.979736328125
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:0)]_FA14:0,782.7 -> 537.5,44450.92321777344,4420.140563964844
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:0)]_FA16:0,782.7 -> 509.4,60230.12438964844,5460.680603027344
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:0)]_FA18:0,782.7 -> 481.4,29877.942108154297,2617.0202026367188
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:1)]_FA14:0,780.7 -> 535.5,73878.60546875,4811.0806884765625
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:1)]_FA16:0,780.7 -> 507.4,144003.55227661133,80864.72885131836
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:1)]_FA16:1,780.7 -> 509.4,64567.52471923828,9652.380493164062
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:1)]_FA18:0,780.7 -> 479.4,20228.00129699707,1455.2398834228516
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:1)]_FA18:1,780.7 -> 481.4,33648.28240966797,1973.3200988769531
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:2)]_FA14:0,778.7 -> 533.5,19530.22152709961,2029.7202606201172
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:2)]_FA16:0,778.7 -> 505.4,914134.9743041992,68475.96942138672
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:2)]_FA16:1,778.7 -> 507.4,147017.57077026367,22904.500915527344
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:2)]_FA18:0,778.7 -> 477.4,17718.14128112793,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:2)]_FA18:1,778.7 -> 479.4,21186.16162109375,2225.180206298828
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:2)]_FA18:2,778.7 -> 481.4,36134.1623840332,177.31985473632812
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:3)]_FA14:0,776.7 -> 531.5,17197.30111694336,576.8399353027344
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:3)]_FA16:0,776.7 -> 503.4,2913777.8686523438,1849362.7017822266
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:3)]_FA16:1,776.7 -> 505.4,982087.1843566895,186012.0378112793
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:3)]_FA18:0,776.7 -> 475.4,19217.861434936523,1738.9602813720703
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:3)]_FA18:1,776.7 -> 477.4,20958.401489257812,784.02001953125
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:3)]_FA18:2,776.7 -> 479.4,21221.44158935547,879.9201202392578
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:3)]_FA18:3,776.7 -> 481.4,43274.923095703125,2453.9400024414062
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:4)]_FA14:0,774.7 -> 529.5,19653.761428833008,1343.4402618408203
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:4)]_FA16:0,774.7 -> 501.4,21536.861373901367,3193.320098876953
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:4)]_FA16:1,774.7 -> 503.4,3501874.1766967773,778444.2420654297
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:4)]_FA18:0,774.7 -> 473.4,15343.96110534668,1320.1602325439453
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:4)]_FA18:1,774.7 -> 475.4,28629.322036743164,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:4)]_FA18:2,774.7 -> 477.4,22863.84140777588,2216.3801193237305
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:4)]_FA18:3,774.7 -> 479.4,25766.801803588867,3464.020263671875
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:4)]_FA20:4,774.7 -> 453.4,33612.04246520996,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:5)]_FA14:0,772.6 -> 527.4,18442.901306152344,1082.2401733398438
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:5)]_FA16:0,772.6 -> 499.3,20403.18148803711,2546.8001556396484
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:5)]_FA16:1,772.6 -> 501.3,21209.941360473633,2785.6400299072266
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:5)]_FA18:0,772.6 -> 471.3,14390.74112701416,1433.7802505493164
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:5)]_FA18:1,772.6 -> 473.3,17939.441360473633,2078.8203125
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:5)]_FA18:2,772.6 -> 475.3,35394.90266418457,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:5)]_FA18:3,772.6 -> 477.3,27371.30210876465,3488.9803314208984
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:5)]_FA20:4,772.6 -> 451.3,21628.241409301758,0.0
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(45:5)]_FA22:5,772.6 -> 425.3,39289.022888183594,2346.0200805664062
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(46:0)]_FA14:0,796.7 -> 551.5,75523.80529785156,8180.380126953125
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(46:0)]_FA16:0,796.7 -> 523.4,140633.12939453125,21406.521240234375
FAD173-5xFAD-M1liver,FAD173,5xFAD,Male,TAG,[TG(46:0)]_FA18:0,796.7 -> 495.4,59177.98400878906,6173.9603271484375
