lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cerebellum10x_01202023_x,DOD100-M1-WT-cortex10x_01202023_x,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M1-WT-hippo10x_01202023,DOD100-M2-5xFAD-cerebellum10x_01202023_x,DOD100-M2-5xFAD-cortex10x_01202023_x,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023_x,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023_x,DOD99-M1-5xFAD-cortex10x_01202023_x,DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,DOD99-M2-WT-cerebellum10x_01202023_x,DOD99-M2-WT-cortex10x_01202023_x,DOD99-M2-WT-diencephalon10x_01202023,DOD99-M2-WT-hippo10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023_x,M1FAD173-5xFAD-Cortex10x_01182023_x,M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023_x,M2FAD173-5xFAD-Cortex10x_01192023_x,M2FAD173-5xFAD-Diencephalon10x_01192023,M2FAD173-5xFAD-Hippo10x_01192023,M5FAD173-WT-Cerebellum10x_01192023_x,M5FAD173-WT-Cortex10x_01192023_x,M5FAD173-WT-Diencephalon10x_01192023,M5FAD173-WT-Hippo10x_01192023,DOD100-M1-WT-cerebellum10x_01202023_y,DOD100-M1-WT-cortex10x_01202023_y,DOD100-M2-5xFAD-cerebellum10x_01202023_y,DOD100-M2-5xFAD-cortex10x_01202023_y,DOD100-M3-5xFAD-cerebellum10x_01202023_y,DOD99-M1-5xFAD-cerebellum10x_01202023_y,DOD99-M1-5xFAD-cortex10x_01202023_y,DOD99-M2-WT-cerebellum10x_01202023_y,DOD99-M2-WT-cortex10x_01202023_y,M1FAD173-5xFAD-Cerebellum10x_01182023_y,M1FAD173-5xFAD-Cortex10x_01182023_y,M2FAD173-5xFAD-Cerebellum10x_01192023_y,M2FAD173-5xFAD-Cortex10x_01192023_y,M5FAD173-WT-Cerebellum10x_01192023_y,M5FAD173-WT-Cortex10x_01192023_y,10xBlank_01202023
PG (40:1),-0.03761635844509769,6.570600559331107,0.02764480790759194,0.8679466155450919,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,57209.86395263672,60631.38446044922,56785.84405517578,61239.90441894531,47825.403259277344,67263.86441040039,61322.64392089844,23245.461639404297,65228.26452636719,67440.464111328125,66906.82513427734,52019.58367919922,50071.84387207031,54508.62457275391,17818.441158294678,64855.38494873047,59966.364318847656,60133.38409423828,52950.96368408203,56224.02445983887,63952.144958496094,45627.543060302734,48038.52365112305,54149.50422668457,47450.92346191406,47570.14315795898,54954.8232421875,48710.42385864258,56693.104064941406,64269.96405029297,50420.94323730469,57209.86395263672,60631.38446044922,47825.403259277344,67263.86441040039,65228.26452636719,52019.58367919922,50071.84387207031,64855.38494873047,59966.364318847656,56224.02445983887,63952.144958496094,54149.50422668457,47450.92346191406,48710.42385864258,56693.104064941406,39614.50277709961
PG (40:10),-0.0998489885668406,9.027565350181462,0.19574192340587615,0.6581800212741438,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,224028.55786132807,347433.8899536133,148833.0092163086,201237.7530517578,121990.49060058594,384750.243347168,310347.1228027344,129807.72835540771,129155.89135742188,266139.2975769043,463966.2941894531,160470.97192382812,132398.00854492188,440369.03125,16758.88115310669,321284.7852783203,317825.1064453125,349165.94775390625,204071.6534423828,577941.1330566406,845022.247467041,260231.598815918,580517.6903991699,365502.1217651367,280562.9995727539,233162.5552368164,174710.93518066406,193370.5118408203,599872.6474609375,257394.07998657227,439284.9958190918,224028.55786132807,347433.8899536133,121990.49060058594,384750.243347168,129155.89135742188,160470.97192382812,132398.00854492188,321284.7852783203,317825.1064453125,577941.1330566406,845022.247467041,365502.1217651367,280562.9995727539,193370.5118408203,599872.6474609375,41414.763244628906
PG (40:2),0.01266890026492944,8.300088214612542,0.0031232919754984323,0.9554322889420773,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,129176.96942138672,152889.55078125,98239.52685546876,171760.37167358398,94810.14666748048,235470.77667236328,205937.39331054688,76551.7446899414,129903.12725830078,232124.9974975586,347649.522857666,137650.8096923828,115554.06912231444,240617.85546875,16520.401206970215,191235.59503173828,185994.95513916016,170979.5723876953,117918.7280883789,297326.23989868164,335838.4853210449,104503.00756835938,258131.0980224609,250997.46170043945,147535.951171875,126271.88916015624,255713.45468139648,141936.97094726562,283149.9178466797,340107.0608520508,211727.81610107425,129176.96942138672,152889.55078125,94810.14666748048,235470.77667236328,129903.12725830078,137650.8096923828,115554.06912231444,191235.59503173828,185994.95513916016,297326.23989868164,335838.4853210449,250997.46170043945,147535.951171875,141936.97094726562,283149.9178466797,82514.9857788086
PG (40:3),-0.0284209993595486,6.797677119465714,0.015769804845916724,0.9000660706846191,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,73247.785400390625,67243.22509765625,73830.7456665039,75383.20568847656,57953.824645996094,76191.64556884766,72138.905517578125,36191.12243652344,77480.365966796875,77787.4658203125,79251.36560058594,65435.024017333984,65587.74530029297,62706.44451904297,21746.221614837646,79081.20520019531,69096.68505859375,69079.66436767578,69343.46533203125,63305.62438964844,61867.403869628906,56021.24395751953,50706.88287353516,55547.18383789063,60491.684020996094,51627.88348388672,57895.22384643555,54974.04360961914,63756.14483642578,68091.9446105957,59052.32391357422,73247.785400390625,67243.22509765625,57953.824645996094,76191.64556884766,77480.365966796875,65435.024017333984,65587.74530029297,79081.20520019531,69096.68505859375,63305.62438964844,61867.403869628906,55547.18383789063,60491.684020996094,54974.04360961914,63756.14483642578,45485.20330810547
PG (40:4),-0.02632328013799215,7.3625847036540595,0.013525813552746513,0.9074143646494902,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,130747.4091796875,131304.76879882812,136078.26928710938,133631.40893554688,94434.76696777344,125203.9090576172,124583.2686767578,42139.5632019043,140915.32983398438,143169.44995117188,116841.72814941406,65229.94488525391,73237.7451171875,89830.14660644531,28611.821926116943,112691.32824707033,111929.42785644533,103473.0281982422,94997.84704589844,68348.1050415039,72138.82513427734,69679.68518066406,56802.7444152832,76944.885498046875,84477.045654296875,82969.74548339844,73788.02526855469,78115.10595703125,89779.006591796875,88710.42663574219,76667.764892578125,130747.4091796875,131304.76879882812,94434.76696777344,125203.9090576172,140915.32983398438,65229.94488525391,73237.7451171875,112691.32824707033,111929.42785644533,68348.1050415039,72138.82513427734,76944.885498046875,84477.045654296875,78115.10595703125,89779.006591796875,62290.7841796875
PG (40:5),-0.022279768495413434,7.898819288473247,0.009686577461366142,0.9215984670830746,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,200654.7939453125,214803.2353515625,214730.83447265625,214097.6350097656,134082.34936523438,189214.67333984372,189616.4755859375,64978.18493652344,228848.4748535156,238564.677734375,177841.2919921875,88800.52648925781,98597.66650390624,122842.1495361328,37855.122802734375,153739.95141601562,155818.65063476562,145948.81103515625,126560.68884277344,81242.145751953125,96212.92736816406,92044.56652832033,78225.32598876953,105574.00744628906,116205.888671875,102873.50744628906,96434.52734375,105078.70727539062,134482.56872558594,130077.3895263672,103978.947265625,200654.7939453125,214803.2353515625,134082.34936523438,189214.67333984372,228848.4748535156,88800.52648925781,98597.66650390624,153739.95141601562,155818.65063476562,81242.145751953125,96212.92736816406,105574.00744628906,116205.888671875,105078.70727539062,134482.56872558594,85592.88562011719
PG (40:6),-0.026177410645502046,10.410822681684243,0.013376639335547225,0.9079240517930006,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,1363399.65625,1454527.33203125,1507705.8779296875,1405535.490234375,828370.31982421875,1134166.7529296875,1214776.7060546875,354938.38525390625,1597648.275390625,1628535.978515625,1052223.6748046875,381973.046875,439533.611328125,599473.2802734375,211167.71599578857,932621.0888671876,905678.443359375,885874.5595703125,696623.1083984375,268542.29931640625,377455.3442382813,356361.0263671875,235693.4782714844,478934.853515625,608337.8232421875,513357.11865234375,381514.23046875,522733.861328125,705732.9873046875,632660.005859375,544257.1337890625,1363399.65625,1454527.33203125,828370.31982421875,1134166.7529296875,1597648.275390625,381973.046875,439533.611328125,932621.0888671876,905678.443359375,268542.29931640625,377455.3442382813,478934.853515625,608337.8232421875,522733.861328125,705732.9873046875,353904.54736328125
PG (40:7),-0.14119903021963084,7.408953106903442,0.39266428815287213,0.530902253052298,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,117273.62878417967,95819.58770751952,104822.06811523438,95254.18688964844,81821.085693359375,109157.82763671876,106104.12817382812,40730.54299926758,259970.0394287109,127133.4481201172,91645.96643066406,81725.2658996582,76022.64544677734,131037.12994384766,21362.02161026001,186432.0150756836,97777.5267944336,104698.54748535156,77643.50555419922,96622.72744750977,83356.36633300781,82633.80560302734,63645.72442626953,99711.7474975586,77835.32458496094,88099.34753417969,72676.9052734375,76713.865478515625,87491.78662109375,85600.54602050781,72965.76525878906,117273.62878417967,95819.58770751952,81821.085693359375,109157.82763671876,259970.0394287109,81725.2658996582,76022.64544677734,186432.0150756836,97777.5267944336,96622.72744750977,83356.36633300781,99711.7474975586,77835.32458496094,76713.865478515625,87491.78662109375,48032.46319580078
PG (40:8),-0.10092474227193396,7.005483169867218,0.19999150308332858,0.6547277045718183,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,79032.22476196289,70589.02517700195,74617.3256225586,59156.38470458984,54697.22409057617,74316.80572509766,77888.145263671875,27508.02239227295,176584.5939025879,88967.74719238281,75666.74548339844,68902.82550048828,64786.14407348633,117788.2489013672,17509.26124572754,135800.84991455078,76690.04595947266,88821.12512207031,61811.96447753906,75061.06478881836,75138.02499389648,64692.68453979492,58926.044372558594,71913.105224609375,58737.784423828125,64129.004821777344,60564.2048034668,55666.3236694336,71536.7844543457,75270.48425292969,62678.6845703125,79032.22476196289,70589.02517700195,54697.22409057617,74316.80572509766,176584.5939025879,68902.82550048828,64786.14407348633,135800.84991455078,76690.04595947266,75061.06478881836,75138.02499389648,71913.105224609375,58737.784423828125,55666.3236694336,71536.7844543457,40546.40286254883
PG (40:9),-0.07585759588228021,6.974751571442405,0.11276390165889438,0.737019150556353,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,72173.18399047852,73295.86639404297,66907.54553222656,65973.1450805664,53825.38375854492,81593.3857421875,80412.78503417969,29688.461975097656,93614.06689453124,73496.685546875,83229.08557128906,63455.94451904297,62658.38494873047,96233.66680908205,16273.801120758057,98813.245361328125,78606.86535644531,77307.64636230469,67066.10455322266,87429.18673706055,107797.2470703125,66826.6655883789,82038.46615600586,78167.2864074707,67421.0844116211,59659.78411865234,60889.50390625,57565.143463134766,84672.28698730469,69086.00448608398,78753.70602416992,72173.18399047852,73295.86639404297,53825.38375854492,81593.3857421875,93614.06689453124,63455.94451904297,62658.38494873047,98813.245361328125,78606.86535644531,87429.18673706055,107797.2470703125,78167.2864074707,67421.0844116211,57565.143463134766,84672.28698730469,46388.383697509766
PG (42:0),-0.09539531150587297,7.739837125341223,0.17860485724474984,0.6725749556706554,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,113936.30953979492,191951.00843811035,60730.363830566406,118253.6882019043,119574.53033447266,189561.2371826172,115512.04943847656,68713.50551605225,97231.808349609375,111320.38674926758,169393.93257141113,96700.52578735352,67832.3440246582,115512.82995605467,13106.000846862791,130459.23049926758,118242.12942504884,141756.80856323242,120182.62768554688,115784.98709106444,130338.26936340332,56446.724060058594,116755.30819702148,140609.20950317383,146706.37237548828,111010.16737365724,133589.48892211914,126164.0308227539,170693.11334228516,217045.31257629397,135559.42831420898,113936.30953979492,191951.00843811035,119574.53033447266,189561.2371826172,97231.808349609375,96700.52578735352,67832.3440246582,130459.23049926758,118242.12942504884,115784.98709106444,130338.26936340332,140609.20950317383,146706.37237548828,126164.0308227539,170693.11334228516,68010.10345458984
PG (42:1),-0.028342567074288717,6.478362475665681,0.015682568103841277,0.9003414195666304,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,55072.32360839844,50540.44409179688,52285.224029541016,58061.1037902832,40825.84295654297,54910.44375610352,56569.78471374512,25507.08155441284,61520.724517822266,63088.00430297852,62865.26379394531,52626.28314208984,48594.683349609375,55951.32357788086,14279.060962677002,58629.48388671875,54373.26290893555,45261.36364746094,52828.36413574219,51996.18395996094,56337.74450683594,44489.80303955078,45950.02322387695,50879.94323730469,54736.624084472656,51046.00354003906,54596.583740234375,51118.80334472656,56178.68392944336,59353.02442932129,49148.923583984375,55072.32360839844,50540.44409179688,40825.84295654297,54910.44375610352,61520.724517822266,52626.28314208984,48594.683349609375,58629.48388671875,54373.26290893555,51996.18395996094,56337.74450683594,50879.94323730469,54736.624084472656,51118.80334472656,56178.68392944336,31529.662155151367
PG (42:10),-0.07181754672976698,6.654877518408905,0.10103923047353192,0.7505860632175163,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,76445.04498291016,60959.76477050781,56988.46380615234,63935.06457519531,52989.82327270508,68879.08529663086,69950.98471069336,24708.581535339355,68814.98529052734,61197.36407470703,69781.864990234375,52416.80364990234,53123.06378173828,60771.84506225586,15188.161148071287,70133.14474487305,63663.584869384766,56950.96380615234,58961.56298828125,58363.92376708984,52832.76388549805,45197.04302978516,48440.62322998047,62861.06430053711,55560.32455444336,47537.503494262695,55082.80325317383,51570.064697265625,55439.14297485352,61894.284576416016,52270.263092041016,76445.04498291016,60959.76477050781,52989.82327270508,68879.08529663086,68814.98529052734,52416.80364990234,53123.06378173828,70133.14474487305,63663.584869384766,58363.92376708984,52832.76388549805,62861.06430053711,55560.32455444336,51570.064697265625,55439.14297485352,65537.6849975586
PG (42:11),-0.0542914798633876,8.4039805922766,0.05766546089080293,0.8102245644844908,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,259582.9608154297,211025.7693786621,159590.43127441406,235955.81616210935,160598.79122924805,216991.89895629883,242892.83905029297,83331.62501525879,181544.7124633789,201742.57876586917,228535.6756591797,174023.53524780273,187432.17050170896,183121.14950561523,12267.180835723875,235100.67596435547,205345.1366882324,173374.3127746582,200403.9163513184,172352.25146484375,160206.6521911621,161634.6124267578,182255.3577270508,208353.33340454104,169173.9524230957,166181.4921875,208171.13256835935,188993.7288513184,192983.8348693848,257570.59176635745,159837.75024414062,259582.9608154297,211025.7693786621,160598.79122924805,216991.89895629883,181544.7124633789,174023.53524780273,187432.17050170896,235100.67596435547,205345.1366882324,172352.25146484375,160206.6521911621,208353.33340454104,169173.9524230957,188993.7288513184,192983.8348693848,425765.8896789551
PG (42:2),-0.07645420191107775,6.6056728659998845,0.11454816026272852,0.7350243699295874,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,62573.704162597656,61565.16424560547,46682.3434753418,58967.60409545898,52567.3642578125,62108.04452514648,59565.60437011719,22684.981590271,65911.6650390625,65217.56439208984,80196.0258178711,59794.98333740234,46965.04309082031,63501.544036865234,11833.5608253479,74839.88610839844,62189.46389770508,53564.103515625,54938.48384094238,51181.30325317383,59099.223205566406,41957.342681884766,51695.8635559082,58770.50393676758,54113.34405517578,45722.68322753906,55664.164154052734,52344.32379150391,65301.14498901367,62149.844787597656,57410.80459594727,62573.704162597656,61565.16424560547,52567.3642578125,62108.04452514648,65911.6650390625,59794.98333740234,46965.04309082031,74839.88610839844,62189.46389770508,51181.30325317383,59099.223205566406,58770.50393676758,54113.34405517578,52344.32379150391,65301.14498901367,35810.40270996094
PG (42:3),-0.10372819709430092,8.244828053822033,0.2113080072304001,0.6457441274582473,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,190294.7935791016,244389.21502685547,85029.10598754883,162331.3505859375,162208.7310180664,220453.49542236328,141411.22943115234,99294.28620910645,191345.3739013672,159264.60986328125,350365.9991455078,194181.0719604492,102580.22747802734,215268.4339599609,19322.52142715454,218217.2755126953,191108.21502685547,169165.3916015625,144758.3515625,155596.63076782227,184676.6134033203,79893.3052368164,165360.6512451172,176291.9935913086,162115.51239013672,138472.52822875977,170311.46923828125,165323.08984375,255126.0132446289,264390.27673339844,191396.8116455078,190294.7935791016,244389.21502685547,162208.7310180664,220453.49542236328,191345.3739013672,194181.0719604492,102580.22747802734,218217.2755126953,191108.21502685547,155596.63076782227,184676.6134033203,176291.9935913086,162115.51239013672,165323.08984375,255126.0132446289,68653.12451171875
PG (42:4),-0.08546030761877813,6.483466322150961,0.14322412463158685,0.7050966033000263,0.9989980206677269,31,15,Genotype_ WT 5xFAD | Sex_ Male,Brain Region_ cerebellum cortex,PG,51495.82354736328,46201.92303466797,42988.94256591797,51113.903747558594,34411.62243652344,55963.2038269043,53714.80422973633,22655.54167175293,43597.48310852051,54180.544342041016,48464.70306396485,44055.16354370117,39670.80233764648,53544.02340698242,12770.020935058594,48151.46371459961,49291.34387207031,43789.84332275391,45203.723571777344,128726.47003173828,67969.06617736816,57711.90460205078,75447.72491455078,66512.16442871094,42449.64309692383,47470.62356567383,45708.92263793945,51747.00357055664,60225.58432006836,54926.94329833984,45465.32308959961,51495.82354736328,46201.92303466797,34411.62243652344,55963.2038269043,43597.48310852051,44055.16354370117,39670.80233764648,48151.46371459961,49291.34387207031,128726.47003173828,67969.06617736816,66512.16442871094,42449.64309692383,51747.00357055664,60225.58432006836,30665.162048339844
