Lipid,Class,E-1BMVF,E-1BrainF,E-1LiverF,E-1PlasmaF,E-1RetinaF,E-2BMVF,E-2BrainF,E-2LiverF,E-2PlasmaF,E-2RetinaF,E-3BMVF,E-3BrainF,E-3LiverF,E-3PlasmaF,E-3RetinaF,E-4BMVM,E-4BrainM,E-4LiverM,E-4PlasmaM,E-4RetinaM,E-5BMVM,E-5BrainM,E-5LiverM,E-5PlasmaM,E-5RetinaM,E-6BMVM,E-6BrainM,E-6LiverM,E-6PlasmaM,E-6RetinaM,C-1BMVF,C-1BrainF,C-1LiverF,C-1PlasmaF,C-1RetinaF,C-2BMVF,C-2BrainF,C-2LiverF,C-2PlasmaF,C-2RetinaF,C-3BMVF,C-3BrainF,C-3LiverF,C-3PlasmaF,C-3RetinaF,C-4BMVM,C-4BrainM,C-4LiverM,C-4PlasmaM,C-4RetinaM,C-5BMVM,C-5BrainM,C-5LiverM,C-5PlasmaM,C-5RetinaM,C-6BMVM,C-6BrainM,C-6LiverM,C-6PlasmaM,C-6RetinaM,BlankBrain_NA,Title1,Title2,Title,length1,length2,Blank_name
[TG(60:9)|TG(59:2)]_FA22:5,TAG,1379.8800964355469,1372.8801040649414,18298.581436157227,10968.480953216553,1443.200096130371,1379.220085144043,1372.1401023864746,21324.641723632812,6717.760330200195,1379.760082244873,1376.7800941467285,1381.1800994873047,13996.601024627686,3986.600284576416,1409.1400909423828,1375.8400840759277,1432.7400856018066,14976.961074829102,4028.3202743530273,1401.7400932312012,1484.020107269287,1448.6601028442383,6146.980415344238,10366.060688018799,1401.4000968933105,1371.720100402832,1378.0400924682617,26209.58168029785,14835.601119995117,1424.9601020812988,1404.0200996398926,1422.1400985717773,14820.400997161865,5047.3203201293945,1458.1000900268555,1432.700096130371,1373.680103302002,15385.061004638672,8395.280765533447,1459.940113067627,1383.5200881958008,1371.4601020812988,11767.880798339844,2395.4601669311523,1375.8200874328613,1438.1000862121582,1503.880111694336,4539.740287780762,7593.140506744385,1376.7200889587402,1374.920093536377,1458.800106048584,6178.860401153564,6265.260440826416,1377.9400901794434,1375.2401084899902,1388.4000968933105,8649.70068359375,9802.660720825195,1377.1800727844238,1371.0800971984863,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
[TG(60:9)|TG(59:2)]_FA22:6,TAG,1579.9800987243652,1559.3201065063477,44159.12296676636,20411.16143798828,1590.220115661621,1508.840103149414,1536.900104522705,29103.582386016846,16469.461071014404,1595.320110321045,1502.8001098632812,1554.5401039123535,38564.30221939087,3926.600315093994,1498.4601135253906,1504.380111694336,1565.0001029968262,23391.401763916016,14639.620834350586,1818.7201499938965,1503.5001029968262,1532.3601150512695,8477.960536956787,23861.88145828247,1567.4000968933105,1556.4801063537598,1576.4000968933105,48254.34301376343,25690.481868743896,1574.5801086425781,1516.6401100158691,1498.720115661621,18570.4813041687,10042.160682678223,2032.3801307678223,1623.1801071166992,1684.860122680664,32222.862285614014,24285.56175994873,1836.2601203918457,1508.4201049804688,1633.1201057434082,30663.92244720459,2045.4601554870605,1577.0601119995117,1522.8001022338867,1617.320110321045,13907.161148071289,10095.160640716553,1639.4001083374023,1506.64009475708,1598.2401123046875,10982.940719604492,16284.861194610596,1832.9401473999023,1505.4801025390625,1717.660140991211,23432.241413116455,22832.60187149048,1553.5001106262207,1501.2400970458984,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
[TG(61:10)|TG(60:3)]_FA14:0,TAG,994.1000671386719,993.1200714111328,987.8000717163086,1022.0200729370117,1005.8000640869141,995.2600631713867,989.8600692749023,1112.1800727844238,995.8000717163086,1001.4200592041016,996.140064239502,992.9400596618652,989.9200668334961,1019.660083770752,1003.5400657653809,994.1200675964355,1025.5800743103027,1018.5400772094727,996.4200668334961,1011.9400672912598,995.7800712585449,989.5400695800781,990.4800643920898,1026.7800674438477,997.0800819396973,992.940071105957,991.4400749206543,991.5200729370117,1028.580062866211,1148.9000816345215,995.5600738525391,995.2600631713867,991.7400665283203,997.9800682067871,995.940071105957,994.9800720214844,994.7600631713867,989.5600700378418,998.9200706481934,998.4000663757324,994.1600685119629,997.9600830078125,992.880069732666,998.9400672912598,995.9800682067871,996.4600639343262,1136.7800827026367,1047.7000694274902,993.4800643920898,997.9400825500488,996.6800689697266,993.1400756835938,991.8200645446777,994.6000671386719,998.3000717163086,997.320068359375,994.740062713623,989.5600662231445,993.7400741577148,1000.4600677490234,992.2200622558594,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
[TG(61:10)|TG(60:3)]_FA16:0,TAG,994.1600761413574,995.460075378418,1314.1400985717773,1086.480068206787,1131.4400787353516,1005.1800651550293,993.1600646972656,1651.66011428833,1342.3200950622559,1156.8600730895996,992.6000671386719,1032.8400611877441,1179.3400840759277,1010.4200630187988,1039.6400756835938,994.2600746154785,993.8800621032715,1367.4200973510742,1287.580093383789,1085.6400680541992,995.2000694274902,1005.6000671386719,1254.000087738037,1066.8000831604004,1126.9000701904297,995.140064239502,995.3400726318359,1629.5401229858398,1486.7201232910156,1043.6400604248047,994.400074005127,991.7800712585449,1245.360092163086,1029.1400680541992,1051.020076751709,996.1200714111328,1013.3800659179688,1403.940097808838,1717.8201217651367,992.0200653076172,1034.2600784301758,994.3000640869141,1225.240077972412,1039.7800674438477,1005.1200752258301,1015.1000671386719,995.020076751709,1432.9401092529297,1043.7800827026367,1032.1600799560547,994.880069732666,1133.1000709533691,1191.520092010498,1250.400074005127,1034.8600692749023,994.1800651550293,996.2600784301758,1716.5001335144043,1559.4201126098633,1047.1000709533691,993.3000679016113,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
[TG(61:10)|TG(60:3)]_FA16:1,TAG,1042.2400741577148,1086.2800674438477,1042.900074005127,1112.62007522583,1038.5200805664062,1041.6800727844238,1092.9200897216797,1044.500072479248,1213.0800819396973,1107.3400764465332,1043.4400749206543,1118.2800827026367,1037.1800804138184,1041.6400718688965,1042.4800643920898,1042.04008102417,1038.5400733947754,1083.4200706481934,1080.260066986084,1107.700065612793,1039.1800727844238,1038.9600715637207,1058.8600730895996,1157.0400886535645,1035.5000648498535,1036.3600730895996,1039.5600776672363,1143.8200759887695,1140.3600730895996,1094.200065612793,1062.0200653076172,1107.240077972412,1041.0000839233398,1032.1400718688965,1371.5200958251953,1045.0000801086426,1034.7800674438477,1180.4800872802734,1263.9400939941406,1230.500087738037,1129.480079650879,1035.480068206787,1086.0800819396973,1036.0800743103027,1099.7800903320312,1045.1000595092773,1072.6800651550293,1041.5000762939453,1080.5200691223145,1100.920078277588,1041.280071258545,1032.5600700378418,1071.4400787353516,1164.0000915527344,1126.6600799560547,1093.7200775146484,1084.9000854492188,1057.5800666809082,1278.5800971984863,1041.1400756835938,1036.780071258545,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
[TG(61:10)|TG(60:3)]_FA18:0,TAG,996.7800827026367,1045.500072479248,1085.8000793457031,1020.6400833129883,1062.4200744628906,998.7800750732422,996.2200660705566,1093.56005859375,1337.260108947754,1030.8800735473633,1126.080078125,995.520076751709,1001.9400634765625,1015.7800712585449,1075.8000755310059,1074.7800750732422,996.7000694274902,1248.9800910949707,1194.8600883483887,997.880069732666,1047.1200714111328,999.6200637817383,1001.4000663757324,1041.000072479248,1082.6000671386719,1030.1200828552246,999.3000755310059,1029.0000648498535,1055.4600639343262,1040.820068359375,998.0400733947754,999.1600723266602,1132.6200675964355,1108.7000770568848,1123.7400817871094,996.7400665283203,1054.8600692749023,1193.5600967407227,1866.8401336669922,1000.6800689697266,995.4200782775879,1046.400074005127,1054.1400871276855,1083.7400665283203,1007.0400886535645,997.9600639343262,1008.3000793457031,1163.7400817871094,1086.1400756835938,1000.3400726318359,998.8600654602051,994.8600578308105,996.2200660705566,997.0400772094727,1000.9200668334961,1070.8400802612305,1044.320068359375,1079.420078277588,1058.880084991455,1072.4400749206543,1074.4400749206543,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
[TG(61:10)|TG(60:3)]_FA18:1,TAG,1089.6600761413574,1075.440086364746,1217.140064239502,1082.400074005127,1075.2000732421875,1036.9000701904297,1041.160068511963,1515.4401168823242,1989.020149230957,1144.420078277588,1133.0000839233398,1191.4400749206543,1279.4400825500488,1058.760066986084,1106.460075378418,1035.7800598144531,1038.2200813293457,1180.920093536377,1103.8400764465332,1058.9200820922852,1085.2600746154785,1178.8200874328613,1199.2200813293457,1229.3000793457031,1082.860065460205,1047.6200828552246,1039.3000717163086,1037.060073852539,1428.0401077270508,1032.6600761413574,1119.9000816345215,1035.840072631836,1243.5800895690918,1291.3400840759277,1147.3200874328613,1091.1800727844238,1045.8400688171387,1093.8000793457031,1954.3601684570312,1203.2800903320312,1050.4200744628906,1058.780071258545,1307.9600868225098,1190.700080871582,1078.6000747680664,1040.3400688171387,1168.4600830078125,1584.3201293945312,1064.5200729370117,1140.8200798034668,1041.0800819396973,1039.2000732421875,1209.3400802612305,1073.5200729370117,1142.8800811767578,1038.0800704956055,1061.8200759887695,1896.7201499938965,1492.260097503662,1245.56010055542,1081.000072479248,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
[TG(61:10)|TG(60:3)]_FA18:2,TAG,1121.2800750732422,1123.0000801086426,1818.7601356506348,1320.5600814819336,1138.7800788879395,1155.5000801086426,1122.6800804138184,1623.8801078796387,2589.6801528930664,1121.440071105957,1120.1200790405273,1122.1400833129883,1390.5000915527344,1558.1001091003418,1119.3800811767578,1122.0800895690918,1156.9600868225098,1425.6400985717773,1946.2801208496094,1185.160083770752,1119.5000801086426,1135.5600776672363,1381.0801010131836,1440.520107269287,1125.4000854492188,1198.4800872802734,1160.4600868225098,1499.0601196289062,1893.9001159667969,1285.0600929260254,1122.2800827026367,1120.4800758361816,1350.8200912475586,1242.080078125,1174.4000854492188,1161.1400756835938,1123.0800819396973,1246.260082244873,2690.460220336914,1132.200080871582,1122.320083618164,1132.8600845336914,1336.7000846862793,1123.8200798034668,1134.4000816345215,1166.360092163086,1149.8000793457031,1521.7601280212402,1345.4201011657715,1164.9400787353516,1130.7800788879395,1121.5800819396973,1121.920078277588,1694.3801231384277,1124.3800773620605,1127.4800758361816,1123.2800788879395,1878.5201377868652,1190.9400787353516,1121.220100402832,1120.0600814819336,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
[TG(61:10)|TG(60:3)]_FA18:3,TAG,1206.500072479248,1244.2800827026367,1258.4000968933105,1339.800090789795,1203.7400970458984,1206.7200813293457,1359.7600860595703,1209.6200790405273,1601.3001022338867,1204.1000900268555,1206.3600845336914,1206.160083770752,1283.040096282959,1211.2200927734375,1366.040096282959,1205.5600929260254,1279.1000862121582,1238.8600845336914,1444.840103149414,1201.9800987243652,1205.7600898742676,1218.3200874328613,1204.9400939941406,1262.9600982666016,1213.3600807189941,1206.980094909668,1205.1800956726074,1312.040096282959,1253.940086364746,1209.4600868225098,1209.1800842285156,1261.180088043213,1307.1600914001465,1256.760082244873,1277.04008102417,1211.7800827026367,1204.0800857543945,1214.5200881958008,1350.1200942993164,1255.9801025390625,1209.4600830078125,1205.0600852966309,1265.3200912475586,1204.700096130371,1221.6600875854492,1206.8200912475586,1205.0800857543945,1283.940097808838,1207.6400871276855,1374.60009765625,1211.2400817871094,1204.460090637207,1300.3601036071777,1208.020092010498,1248.5000953674316,1207.280086517334,1201.2200813293457,1379.0200958251953,1298.8801040649414,1410.7001037597656,1208.3800926208496,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
[TG(61:10)|TG(60:3)]_FA20:4,TAG,1331.1600952148438,1286.3600807189941,1527.8000869750977,1341.0600852966309,1288.9200897216797,1291.4400939941406,1290.64009475708,1432.1601104736328,1693.840129852295,1309.14009475708,1286.420108795166,1293.3600807189941,1380.7200965881348,1453.5400924682617,1294.540096282959,1289.1600914001465,1289.8601036071777,1415.2000923156738,1873.5401153564453,1342.180088043213,1286.64009475708,1290.6000862121582,1405.5601043701172,1819.060115814209,1324.1000938415527,1288.8000984191895,1291.7200889587402,1363.240089416504,1461.1201057434082,1358.5201110839844,1289.1200981140137,1287.0000839233398,1382.920108795166,1431.940097808838,1343.9800987243652,1295.960090637207,1290.0201034545898,1380.500099182129,1915.0601387023926,1388.6800918579102,1290.7000846862793,1290.8200988769531,1342.4800872802734,1292.3800811767578,1289.720100402832,1294.960090637207,1291.580093383789,1473.3200912475586,1388.5000953674316,1288.3400917053223,1292.5400886535645,1317.5400886535645,1432.8200988769531,2565.520175933838,1286.4800872802734,1293.8400840759277,1288.7400932312012,1434.9000930786133,1487.780128479004,1352.1600914001465,1286.7400932312012,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
[TG(61:10)|TG(60:3)]_FA22:5,TAG,1402.60009765625,1373.7800903320312,1512.1801109313965,1584.240119934082,1430.1800994873047,1448.5401039123535,1371.820110321045,2188.0601692199707,2272.960136413574,1431.1001014709473,1375.720100402832,1372.6601104736328,1836.7001152038574,1698.580135345459,1372.2201042175293,1380.6401062011719,1373.740104675293,1762.1401252746582,2514.7002029418945,1428.2201080322266,1373.0800971984863,1459.0401039123535,1524.4801177978516,1905.4201354980469,1507.380111694336,1371.8600959777832,1390.5400924682617,1646.0401077270508,2479.180187225342,1422.8400993347168,1380.7600898742676,1447.4001121520996,1836.820125579834,1560.08012008667,1430.8201026916504,1400.9001007080078,1440.8400993347168,1581.1600952148438,3407.100212097168,1488.0600929260254,1397.2400970458984,1448.2401008605957,1659.9201049804688,1449.1601066589355,1377.1401062011719,1376.6600875854492,1395.160099029541,1467.9200897216797,1634.7001152038574,1377.4000816345215,1375.3401069641113,1365.7000923156738,1653.320110321045,1932.840145111084,1450.5400924682617,1408.0201225280762,1387.3001022338867,1602.1801071166992,1732.2001342773438,1458.9600982666016,1428.1401062011719,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
[TG(61:10)|TG(60:3)]_FA22:6,TAG,1507.2800979614258,1555.8401107788086,3239.0402336120605,2644.6202087402344,1501.8201065063477,1619.9001197814941,1522.3801002502441,5771.000450134277,5126.640327453613,1643.640121459961,1502.520107269287,1497.140121459961,2691.8001441955566,1761.9601249694824,1497.980110168457,1503.9600944519043,1529.6200942993164,3080.940242767334,5462.400421142578,1496.980110168457,1502.9801025390625,1496.2001190185547,1996.4001541137695,2655.4002075195312,1498.2001037597656,1573.2601051330566,1544.040111541748,5388.140396118164,2721.800178527832,1571.7801208496094,1506.6600952148438,1499.1601066589355,2935.1002311706543,2194.8401527404785,1502.4601020812988,1508.6400871276855,1490.9401092529297,3413.8602142333984,3783.0802726745605,1503.3001022338867,1508.6201095581055,1614.7401161193848,3129.5002403259277,1587.2601013183594,1525.2000999450684,1642.9001197814941,1498.3600959777832,2108.860153198242,1578.820110321045,1500.60009765625,1505.1000938415527,1531.000114440918,2394.7801628112793,4251.800289154053,1619.9401054382324,1518.5200958251953,1494.5801162719727,2593.5601844787598,2259.060161590576,1574.2401123046875,1500.400089263916,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
[TG(61:11)|TG(60:4)]_FA14:0,TAG,994.440071105957,993.8800582885742,988.580078125,993.7600631713867,999.5600662231445,995.1200752258301,989.2600708007812,1026.340072631836,995.7600708007812,1000.9800682067871,995.8400726318359,992.200065612793,990.0000686645508,998.0200729370117,1003.1000671386719,994.7400741577148,990.7400665283203,990.3400611877441,996.4200668334961,1002.2800712585449,995.7800674438477,990.2400665283203,989.8200721740723,994.0400657653809,996.7200698852539,992.7200660705566,991.9800682067871,1010.7800750732422,994.5200691223145,995.7000694274902,995.8600769042969,995.0200691223145,991.8200721740723,997.5600662231445,1057.3800735473633,995.1400756835938,995.760066986084,1013.4400787353516,1009.8400726318359,1055.0400733947754,993.940071105957,997.4200630187988,992.0600624084473,999.960075378418,996.0600624084473,996.3800773620605,994.760066986084,991.9200668334961,995.0200691223145,998.0200729370117,996.6600646972656,993.3600616455078,1028.7600631713867,994.6400718688965,998.1200714111328,1005.2600784301758,995.6800727844238,988.9800682067871,993.6000747680664,1000.5600662231445,992.5000686645508,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
[TG(61:11)|TG(60:4)]_FA16:0,TAG,993.9200592041016,994.5600814819336,1478.9601135253906,1152.5200881958008,994.1200675964355,995.3000755310059,1007.5600624084473,2863.8401679992676,1990.300136566162,993.6000671386719,992.7000694274902,998.1200675964355,1610.4201202392578,1308.5000839233398,1061.4400787353516,993.7200660705566,1030.0600662231445,2206.280143737793,1027.9800720214844,1056.12007522583,996.8000793457031,995.5200691223145,1147.820083618164,1702.4201126098633,995.8600578308105,994.960075378418,1106.1400756835938,2295.6601638793945,1969.4601860046387,1137.6400680541992,994.8200798034668,991.7400817871094,1801.6800994873047,1593.4201126098633,1032.4600830078125,1090.0800819396973,1052.740062713623,1291.3200988769531,1894.1401290893555,1044.840072631836,995.5800743103027,1022.2400665283203,1382.0601119995117,1770.9601287841797,1014.9400672912598,1032.0000686645508,1066.7400703430176,1651.6401290893555,1514.3801040649414,996.6800727844238,994.3200759887695,1007.9400634765625,1545.520107269287,1245.440086364746,1045.420066833496,994.5600814819336,996.5400695800781,2361.7201919555664,1825.6201171875,1115.1600761413574,993.7000770568848,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
[TG(61:11)|TG(60:4)]_FA16:1,TAG,1042.280071258545,1125.880069732666,1042.7600708007812,1036.740077972412,1071.020076751709,1041.7600784301758,1036.3000755310059,1040.520076751709,1044.9800758361816,1155.1200828552246,1043.9400749206543,1099.2800788879395,1037.8000679016113,1122.6400833129883,1037.6400680541992,1041.940071105957,1038.0400733947754,1041.520076751709,1147.7200889587402,1099.9200706481934,1038.8800773620605,1065.4600791931152,1039.9800758361816,1109.9000663757324,1073.6200675964355,1094.9800720214844,1046.4600791931152,1110.920078277588,1085.9200744628906,1088.780071258545,1043.8400688171387,1036.5000648498535,1040.3800773620605,1094.5600700378418,1141.3800888061523,1044.5400695800781,1035.2800674438477,1038.8800735473633,1113.2600860595703,1225.6600952148438,1082.6400871276855,1227.5800857543945,1077.060073852539,1036.1000785827637,1037.5200653076172,1045.4600715637207,1073.2600708007812,1041.900074005127,1102.060073852539,1117.520076751709,1041.3600692749023,1032.5400695800781,1116.1600761413574,1041.180076599121,1188.1800918579102,1043.2200775146484,1036.6800804138184,1143.680076599121,1055.780071258545,1039.0400848388672,1036.4800834655762,experiment: E,experiment: C,experiment: E vs experiment: C,30,30,BlankBrain_NA
