Lipid,Group_B,Group_B,Group_B,Group_B,Group__C,Group__C,Group__C,Group__C
"[TG(57:10),TG(56:3)]_FA14:0",971.2200736999512,1018.4800643920898,970.140064239502,970.3600654602052,970.6200637817384,970.460075378418,1039.1800689697266,973.1600723266602
"[TG(57:10),TG(56:3)]_FA16:0",1685.0001411437988,1105.0600776672363,1789.6801300048828,1338.1000900268557,2800.6602058410645,1922.0001258850095,2692.220188140869,1518.4201164245603
"[TG(57:10),TG(56:3)]_FA16:1",1207.2200889587402,1279.5200958251953,1109.4200706481934,1195.4000968933103,1094.8400764465332,1654.5601234436035,1135.0400733947754,1466.340103149414
"[TG(57:10),TG(56:3)]_FA18:0",1468.5600929260254,1513.260097503662,1904.6001434326167,1419.0800971984863,1587.4401016235352,1497.1001167297363,5019.16036605835,1880.420108795166
"[TG(57:10),TG(56:3)]_FA18:1",3128.68017578125,3630.700290679932,7982.680713653564,2548.640209197998,7526.000465393066,4996.520286560059,4597.860279083252,7044.280422210693
"[TG(57:10),TG(56:3)]_FA18:2",2183.040168762207,2519.840175628662,4518.940280914307,2327.7601585388184,4559.260257720947,8203.78044128418,5158.640384674072,2089.240146636963
"[TG(57:10),TG(56:3)]_FA18:3",1200.360080718994,1240.2000885009766,1254.9400825500488,1191.8200798034668,1188.8400917053225,1233.5400848388672,1184.9000778198242,1198.0200843811035
"[TG(57:10),TG(56:3)]_FA20:4",1366.860107421875,1287.7200889587402,1339.06010055542,1255.320083618164,1294.2600898742676,1284.440097808838,1397.4001007080078,1267.1200942993164
"[TG(57:10),TG(56:3)]_FA22:5",1376.9600944519043,1376.3201026916504,1389.1400985717771,1372.3400955200195,1374.2800941467283,1374.5400924682615,1377.080108642578,1380.6800918579102
"[TG(57:10),TG(56:3)]_FA22:6",1519.6001052856443,1496.4801025390625,1553.560115814209,1591.2201118469238,1548.7601051330566,1544.8201141357422,1501.2001037597656,1499.6201210021973
"[TG(57:11),TG(56:4)]_FA14:0",993.3000602722168,970.6800727844238,969.7600631713868,970.2600708007812,992.1400680541992,970.1200675964355,1005.3000602722168,984.2800750732422
"[TG(57:11),TG(56:4)]_FA16:0",1750.0201225280762,1479.3801040649414,2135.5601539611816,986.9800682067872,2858.040214538574,1660.900104522705,2817.68021774292,1108.1800804138184
"[TG(57:11),TG(56:4)]_FA16:1",1074.3400840759275,1288.7800941467283,1227.560089111328,1079.160068511963,1216.3800735473633,1674.460117340088,1377.9000968933103,1648.720127105713
"[TG(57:11),TG(56:4)]_FA18:0",1579.760108947754,2024.7401313781736,2368.100166320801,1864.6401557922363,1721.0201301574707,2344.200126647949,6479.600494384766,2238.8001441955566
"[TG(57:11),TG(56:4)]_FA18:1",3177.720245361328,3943.560222625733,10825.880588531494,3832.780250549317,8551.120544433594,6520.3404541015625,29880.961277008057,5184.680271148682
"[TG(57:11),TG(56:4)]_FA18:2",3794.480216979981,4487.6602783203125,12910.360889434814,5635.140228271484,11482.960918426514,18819.761554718018,14384.98136138916,5968.200378417969
"[TG(57:11),TG(56:4)]_FA18:3",1601.2001037597656,1556.840103149414,1341.8600959777832,1416.7801055908203,1601.260108947754,1885.860126495361,1716.9401321411133,1247.760082244873
"[TG(57:11),TG(56:4)]_FA20:4",1792.880146026611,2054.500141143799,1896.5601387023928,1535.0001182556152,1799.200107574463,1844.26012802124,2284.460163116455,1866.300117492676
"[TG(57:11),TG(56:4)]_FA22:5",1384.1601066589355,1462.5000953674316,1439.9000854492188,1391.820095062256,1377.7400970458984,1413.200096130371,1443.5801048278809,1508.1000900268557
"[TG(57:11),TG(56:4)]_FA22:6",1529.2401161193848,1497.0401077270508,1501.340103149414,1559.5601081848145,1518.5401000976562,1496.0001068115234,1508.6401100158691,1499.5200996398926
"[TG(57:12),TG(56:5)]_FA14:0",972.7600555419922,1033.5400733947754,971.1600608825684,969.4400749206544,983.0600738525392,1014.8400764465332,1027.1400756835938,1013.4600715637208
"[TG(57:12),TG(56:5)]_FA16:0",1473.7801132202148,2163.660129547119,4076.5602645874014,1665.3401184082031,4947.980369567871,3215.20023727417,5676.68030166626,1515.3000869750977
"[TG(57:12),TG(56:5)]_FA16:1",1273.520092010498,1111.6400756835938,1265.1200828552246,1215.0600852966309,1133.0400886535645,1057.9800758361816,1415.3800926208496,1360.1400909423828
"[TG(57:12),TG(56:5)]_FA18:0",1842.8001136779783,1958.4801292419436,2705.54020690918,1628.1201286315918,1571.3001136779783,1934.1801376342771,7490.480373382568,2377.8601722717285
"[TG(57:12),TG(56:5)]_FA18:1",6050.820537567139,3405.040252685547,9495.44054031372,3636.3203506469727,8192.400409698486,6132.240604400635,25764.981761932373,4038.220252990722
"[TG(57:12),TG(56:5)]_FA18:2",3813.76033782959,4672.660312652588,13513.640892028809,6213.4804763793945,12698.300598144531,18469.60154724121,12271.461032867432,6285.320568084717
"[TG(57:12),TG(56:5)]_FA18:3",1920.540138244629,2346.5201721191406,1791.380153656006,2238.020156860352,1730.4801177978516,2650.5202026367188,2297.780170440674,1327.5800971984863
"[TG(57:12),TG(56:5)]_FA20:4",5564.800453186035,6018.680347442627,6485.440647125244,5398.840412139893,5836.920364379883,6528.600551605225,14313.800994873049,4971.240455627441
"[TG(57:12),TG(56:5)]_FA22:5",2677.8601608276367,2394.0801582336426,1919.0001411437988,1865.3201446533203,1736.9801292419434,1805.08012008667,2794.5202255249023,2766.3401832580566
"[TG(57:12),TG(56:5)]_FA22:6",1568.880100250244,1507.9201126098633,1520.6800956726074,1523.840106964111,1537.1801109313965,1527.4401168823242,1578.1601181030271,1520.5001068115234
"[TG(57:8),TG(56:1)]_FA14:0",1040.9000701904297,1068.6600761413574,1012.9800720214844,1094.8600769042969,1013.380069732666,1045.9800720214844,1036.3000717163086,1016.7000732421876
"[TG(57:8),TG(56:1)]_FA16:0",1119.6800842285156,1105.880084991455,1201.8400802612305,1026.5000686645508,1312.2000999450684,1285.6800994873047,1072.6800804138184,1164.1600875854492
"[TG(57:8),TG(56:1)]_FA16:1",1127.9800834655762,1100.680076599121,1083.8400802612305,1120.2000846862793,1052.1200675964355,1089.6800804138184,1182.740077972412,1155.200080871582
"[TG(57:8),TG(56:1)]_FA18:0",1061.300075531006,1102.5400848388672,1024.6400604248047,1085.640079498291,1099.600082397461,1078.54008102417,1639.040111541748,1031.480068206787
"[TG(57:8),TG(56:1)]_FA18:1",1252.0600929260254,1177.360080718994,1268.6800842285156,1053.3600769042969,1289.1200714111328,1089.5400733947754,2256.1201248168945,1249.660068511963
"[TG(57:8),TG(56:1)]_FA18:2",1207.2600746154783,1189.4400787353516,1301.020092010498,1309.2000923156738,1442.120101928711,1458.1601028442385,1250.9000778198242,1174.4200859069824
"[TG(57:8),TG(56:1)]_FA18:3",1181.720085144043,1324.420093536377,1191.820083618164,1239.360080718994,1197.7200775146484,1269.6600875854492,1234.100082397461,1239.5800895690918
"[TG(57:8),TG(56:1)]_FA20:4",1258.6800842285156,1378.3000984191897,1316.6001014709473,1280.4800987243652,1252.0600852966309,1253.3200912475586,1290.06010055542,1276.6800804138184
"[TG(57:8),TG(56:1)]_FA22:5",1482.860088348389,1446.64009475708,1389.8400955200195,1404.540096282959,1374.500087738037,1484.9801025390625,1518.1001167297363,1508.0201148986816
"[TG(57:8),TG(56:1)]_FA22:6",1886.860145568848,1787.7401313781738,2176.7201499938965,2029.16015625,1835.860134124756,2115.7801551818848,2225.5601501464844,1766.780128479004
"[TG(57:9),TG(56:2)]_FA14:0",1021.6000709533693,1048.700065612793,992.8800659179688,1053.700080871582,1043.4600830078125,970.9400672912598,1040.3600730895996,973.3000679016112
"[TG(57:9),TG(56:2)]_FA16:0",1393.4401092529297,1297.7800979614258,1160.0000839233398,1159.640079498291,2575.020149230957,1661.8800964355469,2390.5401496887207,1167.2400932312012
"[TG(57:9),TG(56:2)]_FA16:1",1071.9400749206543,1206.1800842285156,1077.4400749206543,1108.5600700378418,1111.0000686645508,1264.080093383789,1111.780071258545,1161.940086364746
"[TG(57:9),TG(56:2)]_FA18:0",1051.6800804138184,1326.240104675293,1451.700107574463,1157.380084991455,1222.8801040649414,1422.360092163086,3397.36030960083,1741.6401329040527
"[TG(57:9),TG(56:2)]_FA18:1",1850.6001167297363,1717.460117340088,2645.320205688477,1536.9201202392578,3076.100204467773,1875.7001304626465,11060.8207321167,1832.3801345825195
"[TG(57:9),TG(56:2)]_FA18:2",1227.9600791931152,1297.300090789795,1391.4200897216797,1308.680088043213,1212.9600868225098,1732.8601303100586,1889.3001327514648,1190.760082244873
"[TG(57:9),TG(56:2)]_FA18:3",1167.860080718994,1212.6800727844238,1219.3200721740725,1221.0600852966309,1249.7800827026367,1210.020092010498,1172.4600830078125,1172.4000854492188
"[TG(57:9),TG(56:2)]_FA20:4",1279.6200981140137,1298.4200897216797,1277.7200927734375,1258.4400787353516,1278.500087738037,1291.3400802612305,1373.760097503662,1300.4001121520996
"[TG(57:9),TG(56:2)]_FA22:5",1377.320087432861,1376.9400939941406,1377.2400970458984,1438.3000984191897,1381.1200828552246,1376.6600914001465,1391.1601066589355,1474.3001136779783
"[TG(57:9),TG(56:2)]_FA22:6",1608.8201141357422,1846.4201431274412,1666.3401107788086,1739.940113067627,1617.2601013183594,1676.4801216125488,1528.2201042175293,1544.0801162719729
"[TG(58:10),TG(57:3)]_FA14:0",1013.3600730895996,1037.5600776672363,1012.9600677490234,1037.4600639343262,1012.4800758361816,1032.1000709533691,1028.5000686645508,1049.9200744628906
"[TG(58:10),TG(57:3)]_FA16:0",1117.2200813293457,1051.5800743103027,1084.400074005127,1021.000072479248,1198.1800994873047,1023.2800636291504,1137.1400833129885,1039.8400650024414
"[TG(58:10),TG(57:3)]_FA16:1",1049.7000846862793,1062.9200744628906,1096.1000747680664,1127.7000923156738,1084.6200828552246,1170.9800720214844,1051.7800674438477,1095.9000816345217
"[TG(58:10),TG(57:3)]_FA18:0",1012.7600746154784,1024.1600761413574,1012.1000709533693,1010.4200630187988,1011.2400665283204,1031.4800720214844,1031.940071105957,1015.1400756835938
"[TG(58:10),TG(57:3)]_FA18:1",1115.240077972412,1215.9600868225098,1257.1400756835938,1100.3800659179688,1171.2200736999512,1054.7800598144531,1271.8400840759275,1159.0800743103027
"[TG(58:10),TG(57:3)]_FA18:2",1322.9800910949707,1905.1401138305664,2971.7402114868164,2601.8001976013184,2521.8202171325684,3668.880233764648,3163.500156402588,1774.8001327514648
"[TG(58:10),TG(57:3)]_FA18:3",1408.7800941467283,1719.5801315307615,1230.5600929260254,1740.540126800537,1216.7400817871094,1675.5401153564453,1533.000114440918,1484.6001014709473
"[TG(58:10),TG(57:3)]_FA20:4",2023.6001358032229,2464.6202087402344,2108.600154876709,2561.820205688477,1490.6601181030271,2434.760162353516,3777.320255279541,2211.2401580810547
"[TG(58:10),TG(57:3)]_FA22:5",1684.7401123046875,1775.4601097106934,1543.1601066589355,2014.840129852295,1600.4801139831543,1458.7800979614258,1846.8401145935056,2031.4401550292969
"[TG(58:10),TG(57:3)]_FA22:6",5072.280437469482,7245.900550842285,8420.180507659912,16044.040809631348,3724.6402702331534,6101.520393371582,8501.460590362549,3566.3402671813965
"[TG(58:11),TG(57:4)]_FA14:0",1043.5000686645508,1027.7600708007812,1013.3800735473632,1051.62007522583,1059.760082244873,1012.4800758361816,1041.460075378418,1016.8200645446776
"[TG(58:11),TG(57:4)]_FA16:0",1008.2800674438477,1048.1200714111328,1007.320068359375,1006.1000709533693,1014.0200653076172,1016.2800636291504,1060.180076599121,1039.9200706481934
"[TG(58:11),TG(57:4)]_FA16:1",1067.7200775146484,1133.4600830078125,1081.8800773620603,1089.0000648498535,1050.9000701904297,1053.0200653076172,1083.7800788879397,1074.340068817139
"[TG(58:11),TG(57:4)]_FA18:0",1013.12007522583,1034.4600715637207,1012.6800689697266,1009.400074005127,1016.8800659179688,1036.0600624084473,1034.380069732666,1043.8600730895996
"[TG(58:11),TG(57:4)]_FA18:1",1104.5000762939453,1153.6800804138184,1133.6800804138184,1053.9000778198242,1265.620086669922,1088.5400772094729,1298.7000732421875,1148.520076751709
"[TG(58:11),TG(57:4)]_FA18:2",1305.000099182129,1139.520076751709,1587.4201011657717,1247.8000831604004,1317.3000831604004,1662.2201232910156,1737.880111694336,1197.320083618164
"[TG(58:11),TG(57:4)]_FA18:3",1352.140106201172,1236.8000869750977,1416.4800987243652,1388.06010055542,1248.4400825500488,1422.0601081848145,1500.4800910949707,1295.7200927734375
"[TG(58:11),TG(57:4)]_FA20:4",1428.580108642578,1293.320083618164,1544.4200973510742,1545.420093536377,1332.2800903320312,1392.180103302002,1710.460117340088,1386.400089263916
"[TG(58:11),TG(57:4)]_FA22:5",1396.1800956726074,1426.7801055908203,1376.6600914001465,1373.3800926208496,1374.620086669922,1373.780117034912,1457.9401016235352,1380.1600914001465
"[TG(58:11),TG(57:4)]_FA22:6",2356.320171356201,2670.280216217041,2610.1801681518555,3739.8202743530273,1843.0401420593264,2441.8601684570312,2917.700252532959,1857.9401359558103
"[TG(58:12),TG(57:5)]_FA14:0",1013.1200714111328,1013.0400772094728,1012.6400680541992,1012.340072631836,1053.840072631836,1011.900074005127,1013.1600646972656,1016.5600738525392
"[TG(58:12),TG(57:5)]_FA16:0",1007.6600646972656,1069.1400680541992,1007.3800582885742,1006.3800621032716,1064.0200729370115,1066.0800704956057,1036.840061187744,1036.4800720214844
"[TG(58:12),TG(57:5)]_FA16:1",1062.7000770568848,1056.360065460205,1052.1600761413574,1068.8000869750977,1079.9600868225098,1068.8600692749023,1052.2200736999512,1119.0000686645508
"[TG(58:12),TG(57:5)]_FA18:0",1014.400074005127,1010.9600791931152,1037.4400787353516,1029.280071258545,1010.6400680541992,1075.3600959777832,1111.1400833129885,1071.5800743103027
"[TG(58:12),TG(57:5)]_FA18:1",1070.800075531006,1103.1200714111328,1161.3800811767578,1096.640064239502,1085.2600708007812,1091.2000770568848,1270.2600860595703,1050.1400718688965
"[TG(58:12),TG(57:5)]_FA18:2",1138.1000709533691,1219.0400924682615,1298.3800888061523,1263.240077972412,1215.380084991455,1195.7400856018066,1240.740077972412,1127.0000801086426
"[TG(58:12),TG(57:5)]_FA18:3",1208.6200790405271,1178.820083618164,1241.5000953674316,1369.180088043213,1220.0800857543943,1176.320083618164,1308.1000900268557,1172.140079498291
"[TG(58:12),TG(57:5)]_FA20:4",1276.2000885009766,1271.620086669922,1269.8800888061523,1437.100082397461,1256.660083770752,1403.2400970458984,1479.1001052856443,1430.960090637207
"[TG(58:12),TG(57:5)]_FA22:5",1405.460090637207,1487.580108642578,1376.9200973510742,1443.040096282959,1375.7400856018066,1408.0000953674316,1376.260097503662,1419.9201011657717
"[TG(58:12),TG(57:5)]_FA22:6",1516.740104675293,1497.0001068115234,1572.8400993347168,1578.9801177978516,1513.9601020812988,1493.340114593506,1600.9601211547852,1577.3001022338867
"[TG(58:13),TG(57:6)]_FA14:0",1013.7800712585448,1012.4200706481934,1012.3800735473632,1044.1400604248047,1021.5000801086426,1015.9600791931152,1014.720069885254,1016.7000732421876
"[TG(58:13),TG(57:6)]_FA16:0",1043.2800750732422,1102.2200775146484,1025.5800704956057,1098.6400718688965,1092.900074005127,1042.9000778198242,1188.0600929260254,1003.620059967041
"[TG(58:13),TG(57:6)]_FA16:1",1050.6400718688965,1083.5400772094729,1052.280071258545,1050.100082397461,1051.6000747680664,1071.9000701904297,1052.160068511963,1050.5400733947754
"[TG(58:13),TG(57:6)]_FA18:0",1065.1000862121582,1012.0200653076172,1011.880069732666,1058.2800636291504,1009.8800811767578,1011.7200775146484,1011.2800712585448,1015.4400749206544
"[TG(58:13),TG(57:6)]_FA18:1",1087.8200798034668,1054.560073852539,1145.0800743103027,1085.3800773620603,1047.0600700378418,1047.3800811767578,1248.7600936889648,1137.3800926208496
"[TG(58:13),TG(57:6)]_FA18:2",1128.4200820922852,1143.9200744628906,1237.5000801086426,1180.4800910949707,1326.520092010498,1210.740089416504,1288.9200973510742,1127.3800773620603
"[TG(58:13),TG(57:6)]_FA18:3",1264.1800918579102,1166.2000923156738,1252.3400764465332,1202.3800888061523,1169.6000709533691,1190.1800804138184,1173.2200660705566,1171.8400802612305
"[TG(58:13),TG(57:6)]_FA20:4",1367.5000953674316,1409.960090637207,1288.1800804138184,1414.2401008605957,1349.840103149414,1415.8000946044922,1271.2000923156738,1424.2201042175293
"[TG(58:13),TG(57:6)]_FA22:5",1417.9801025390625,1557.180118560791,1427.040096282959,1500.920108795166,1431.900104522705,1403.4401054382324,1534.0400924682615,1535.380111694336
"[TG(58:13),TG(57:6)]_FA22:6",1514.1600952148438,1686.3201217651367,1536.960105895996,1532.0801162719729,1550.1001052856443,1597.2201232910156,1518.6601066589355,1499.3801040649414
"[TG(58:14),TG(57:7),TG(56:0)]_FA14:0",1024.6200828552246,1099.8600769042969,1026.400074005127,1274.3800888061523,1162.6400871276855,1039.660068511963,1037.9400749206543,1049.860080718994
"[TG(58:14),TG(57:7),TG(56:0)]_FA16:0",1094.5000801086426,1159.0400924682615,1133.400089263916,1047.6600761413574,1343.740089416504,1081.2600708007812,1385.9801025390625,1079.260082244873
"[TG(58:14),TG(57:7),TG(56:0)]_FA16:1",1057.5200729370115,1055.300067901611,1052.140079498291,1050.5600700378418,1070.9400749206543,1160.2000732421875,1142.8200759887695,1050.3600616455078
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:0",1012.7600593566896,1011.2800674438477,1040.2400741577148,1078.960075378418,1071.54008102417,1048.300067901611,1175.0200881958008,1015.1400680541992
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:1",1054.6000785827637,1096.7000694274902,1212.7400703430176,1112.9000854492188,1288.1400985717771,1080.0600662231443,1280.1000900268557,1115.7800750732422
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:2",1276.960090637207,1194.5600852966309,1246.020092010498,1172.820083618164,1238.6400871276855,1291.3201026916504,1210.3000831604004,1157.9800834655762
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:3",1188.2400856018066,1179.2200813293457,1191.300090789795,1166.560073852539,1248.7000999450684,1206.6400833129885,1172.9000854492188,1173.54008102417
"[TG(58:14),TG(57:7),TG(56:0)]_FA20:4",1269.0200805664062,1319.7000885009766,1398.3600959777832,1452.5401039123535,1535.500099182129,1275.2600784301758,1507.3800964355469,1358.740104675293
"[TG(58:14),TG(57:7),TG(56:0)]_FA22:5",1734.5401306152344,1596.200096130371,1476.2200927734375,1625.9601211547852,1374.8801040649414,1588.9401016235352,1511.5601119995115,1536.5000915527344
"[TG(58:14),TG(57:7),TG(56:0)]_FA22:6",1564.8001174926758,1915.680156707764,1749.120132446289,1952.120147705078,1649.9601211547852,1782.4001235961914,1737.9601364135742,1720.7001113891602
"[TG(58:7),TG(57:0)]_FA14:0",1043.9800720214844,1093.100067138672,1012.7200736999512,1024.1400756835938,1100.7200775146484,1082.3800811767578,1060.3800811767578,1016.4000778198242
