Lipid,Group_D,Group_D,Group_D,Group_D,Group__A,Group__A,Group__A,Group__A
Cer(d18:1/31:0),1103.220085144043,1073.280071258545,1112.2600784301758,1144.1800804138184,1073.5200729370115,1069.7600784301758,1074.6400718688965,1155.140079498291
Cer(d18:1/32:0),1079.580078125,1161.620086669922,1109.300075531006,1069.200080871582,1153.5000839233398,1069.3800811767578,1103.7800827026367,1173.880084991455
Cer(d18:1/33:0),1080.6200714111328,1141.1600723266602,1150.4200820922852,1071.6200790405271,1180.6400756835938,1070.6200790405271,1108.3600730895996,1133.6400756835938
Cer(d18:1/34:0),1212.3800773620603,1207.820083618164,1189.0800666809082,1223.9200820922852,1105.3200798034668,1113.7400817871094,1079.4400672912598,1163.8200798034668
Cer(d18:1/35:0),1072.1000709533691,1150.3800888061523,1084.3800773620603,1197.7200965881348,1075.54008102417,1111.2800788879397,1089.7000770568848,1139.460075378418
Cer(d18:2/14:0),1118.680076599121,1108.4800643920898,1130.760082244873,1173.8200759887695,1074.040069580078,1095.6200790405271,1246.8400764465332,1173.2800827026367
Cer(d18:2/15:0),1071.5000801086426,1073.2600784301758,1107.0200729370115,1177.8800926208496,1074.3600730895996,1069.2000846862793,1088.9000701904297,1139.0000839233398
Cer(d18:2/16:0),1349.9000930786133,1239.480079650879,1441.2801055908203,1289.14009475708,1147.940071105957,1133.9400787353516,1111.1800651550293,1276.960090637207
Cer(d18:2/18:1),1113.5200729370115,1098.800075531006,1141.12007522583,1287.1000785827637,1135.0600776672363,1069.4600715637207,1096.1200790405271,1114.8600845336914
Cer(d18:2/20:0),1148.3000793457031,1181.1800804138184,1263.920093536377,1260.0200843811035,1155.8600845336914,1153.280086517334,1259.8200798034668,1472.2601051330566
Cer(d18:2/20:1),1150.7800750732422,1130.0000839233398,1116.2200813293457,1185.680088043213,1126.8400802612305,1116.54008102417,1075.040069580078,1118.680076599121
Cer(d18:2/21:0),1077.0200805664062,1072.9200744628906,1096.8600769042969,1069.2000732421875,1074.140079498291,1127.8400840759275,1132.9400787353516,1113.940086364746
Cer(d18:2/22:0),1837.2201309204104,3126.7402725219727,2634.020217895508,2062.100151062012,1443.340106964111,1268.1401100158691,1691.6000938415527,2350.2001419067383
Cer(d18:2/23:0),1412.320110321045,1540.7201118469238,1154.3200798034668,1460.6201133728027,1245.5800971984863,1138.980094909668,1177.9000854492188,1230.0400886535645
Cer(d18:2/25:0),1108.280071258545,1072.5800743103027,1073.060073852539,1203.5000915527344,1145.8600692749023,1179.4000816345217,1154.2800750732422,1145.0000762939453
Cer(d18:2/27:0),1071.1800804138184,1138.6600761413574,1180.440086364746,1069.6000709533691,1074.2400703430176,1069.540069580078,1075.1600914001465,1170.6800842285156
Cer(d18:2/28:0),1072.040069580078,1100.6600761413574,1072.9000778198242,1093.340087890625,1074.4200744628906,1069.500072479248,1217.2400932312012,1075.9000778198242
Cer(d18:2/29:0),1104.9000778198242,1072.060073852539,1085.340072631836,1098.9800758361816,1074.3600730895996,1147.3600845336914,1097.6000785827637,1076.0800819396973
Cer(d18:2/30:0),1071.5400619506836,1072.6400718688965,1101.0600814819336,1069.720069885254,1074.3600692749023,1084.7200813293457,1075.5000762939453,1076.340068817139
Cer(d18:2/32:0),1071.8600769042969,1072.8200798034668,1137.9000854492188,1175.380084991455,1074.9600639343262,1124.1200828552246,1135.0800857543943,1076.080078125
Cer(d20:0/26:0),1201.8600845336914,1110.8800735473633,1210.6600914001465,1126.6600875854492,1074.4200744628906,1140.3400764465332,1100.1600761413574,1076.6400718688965
CerP(d18:0/16:0),1216.480079650879,1153.800075531006,1178.9600868225098,1135.4600830078125,1084.860080718994,1255.1200790405271,1129.8400764465332,1088.700080871582
CerP(d18:1/12:0),1225.4600830078125,1138.8000869750977,1238.100082397461,1207.7200965881348,1093.1800727844238,1088.980079650879,1149.0600776672363,1186.100082397461
CerP(d18:1/14:0),1119.900074005127,1284.700080871582,1440.4600982666016,1306.1800918579102,1111.3400764465332,1150.860080718994,1170.080062866211,1269.4000854492188
CerP(d18:1/16:0),3302.080207824707,3976.9201850891113,2203.5001487731934,3640.940231323242,2120.1601600646973,2225.560157775879,2175.860122680664,2738.7801513671875
CerP(d18:1/18:0),1800.1801261901855,2641.460235595703,1697.2001342773438,2376.9601554870605,1460.5801124572754,1757.4000968933103,1321.6800842285156,1662.1801261901855
CerP(d18:1/20:0),1139.6200828552246,1072.340072631836,1123.660068511963,1132.9600830078125,1074.1400756835938,1078.5000801086426,1172.2000770568848,1119.380084991455
CerP(d18:1/22:0),1113.5800743103027,1192.7800941467283,1101.2400856018066,1226.3800888061523,1074.5800666809082,1069.7400703430176,1102.1000747680664,1198.960075378418
CerP(d18:1/24:0),1107.8800735473633,1155.6600799560547,1087.2200775146484,1117.4200820922852,1113.6800689697266,1714.700138092041,1079.0000762939453,1123.6000709533691
CerP(d18:1/24:1(15Z)),1145.360088348389,1106.7600746154783,1100.700080871582,1130.440071105957,1094.2200736999512,1069.3800735473633,1118.0800704956057,1201.4000816345217
CerP(d18:1/26:0),1073.2200813293457,1247.1400871276855,1086.3400764465332,1101.1600914001465,1101.1800842285156,1130.7000846862793,1193.800090789795,1120.04008102417
CerP(d18:1/26:1(17Z)),1251.7800941467283,1312.2800941467283,1291.520092010498,1276.4000854492188,1130.6200828552246,1157.540069580078,1393.5801010131836,1296.0200843811035
CerP(d18:1/2:0),1140.4600677490234,1133.5800743103027,1169.520076751709,1182.5200881958008,1074.0800704956057,1137.100082397461,1193.3800888061523,1075.5600776672363
CerP(d18:1/8:0),1233.760082244873,1079.820068359375,1233.2400856018066,1100.440086364746,1080.7600746154783,1085.6600799560547,1181.760066986084,1076.8600769042969
DG(24:0)_C16:0,1824.54012298584,1989.780139923096,1754.0401153564453,1807.380123138428,1696.180118560791,1849.940116882324,1994.720157623291,1842.020133972168
DG(24:0)_C18:0,1794.2201118469238,1945.7601356506348,2125.24015045166,2041.1801300048828,2089.2001762390137,1837.6201248168943,1785.040126800537,1968.6201438903809
DG(26:0)_C16:0,1819.3601150512693,2064.5201301574707,1785.2001304626465,1774.0201263427734,1808.380111694336,2019.74015045166,2216.100151062012,1915.720127105713
DG(26:0)_C18:0,1755.2801322937012,2277.560173034668,1826.2801361083984,2218.840167999268,1815.440128326416,1895.080135345459,1771.6001205444336,1823.1001243591309
DG(28:1)_C16:0,1685.7601051330566,1884.6801300048828,1747.5201225280762,1771.4601249694824,1824.5801315307615,2009.900146484375,1755.7201194763184,1778.6601104736328
DG(28:1)_C16:1,1884.220111846924,1885.9401321411133,1948.620147705078,2097.900157928467,1993.560131072998,1923.960132598877,2100.2001304626465,1937.1401138305664
DG(28:1)_C18:0,2749.6602096557617,3092.2801933288574,3094.8802337646484,3048.5802154541016,3296.0402221679688,3142.7402153015137,2726.7402000427246,2456.820156097412
DG(28:1)_C18:1,2966.1602096557617,2678.8801803588867,4571.580322265625,2963.200206756592,3740.0802612304688,4102.140296936035,3195.3002319335938,2973.880207061768
DG(28:2)_C16:0,1676.1401176452637,2030.960147857666,1868.5001487731931,1869.4401245117188,1827.5201263427732,2218.380142211914,1884.0601387023928,1831.3401260375977
DG(28:2)_C16:1,1904.7801246643064,1983.240146636963,2015.24015045166,2215.000160217285,2072.320140838623,1969.2001571655276,2201.7201538085938,2019.1001358032229
DG(28:2)_C18:0,1682.860126495361,1841.8201293945312,1738.360122680664,1817.340133666992,1783.240135192871,1877.700134277344,1813.340133666992,1735.7601203918457
DG(28:2)_C18:1,35772.26258850098,35290.04251098633,106114.20721435548,38304.0626373291,79496.46525192261,80487.98482513428,50821.64392089844,32671.4425201416
DG(28:2)_C18:2,2317.500175476074,2064.9001388549805,2416.520168304444,2195.820137023926,2119.8201484680176,2316.5801582336426,2274.2401580810547,2430.8201599121094
DG(29:0)_C16:0,1908.1201248168943,1818.6001167297363,1824.4201278686523,1880.6201553344729,1778.0601348876953,2110.300163269043,1864.1201210021973,1981.540126800537
DG(29:0)_C18:0,1740.2001190185547,1860.5201263427732,1758.500129699707,1728.280117034912,1763.7601280212402,1860.9801330566409,1728.6801300048828,1726.760124206543
DG(29:1)_C16:0,1719.6801147460938,1791.940128326416,1716.9401092529297,1683.0001182556152,1752.2801322937012,1957.3201217651367,1803.7201194763184,1848.8401184082031
DG(29:1)_C16:1,2013.3201332092283,1983.100128173828,1903.16011428833,2164.100151062012,2061.3201446533203,1897.9401206970213,2085.480136871338,1944.2001190185547
DG(29:1)_C18:0,1806.340129852295,1837.9801216125488,1965.2201309204104,1685.4201202392578,1864.5401306152344,1687.2201118469238,1758.0201263427734,1700.7401161193848
DG(29:1)_C18:1,2317.300148010254,2334.720157623291,3527.820255279541,2414.7401695251465,2772.600185394287,2853.6601943969727,2390.2601585388184,2341.960159301758
DG(29:2)_C16:0,1797.8801193237305,1837.900127410889,1800.4001235961914,1858.620128631592,1940.700134277344,1921.780139923096,2057.360145568848,2117.22013092041
DG(29:2)_C16:1,1904.540126800537,1975.340129852295,1878.26012802124,1967.540134429932,1968.6601371765137,1874.440139770508,2069.2001457214355,1883.4401245117188
DG(29:2)_C18:0,2828.5802116394043,3624.0002822875977,2744.5201835632324,2868.560176849365,2591.0401878356934,2575.080181121826,2646.0402030944824,2544.1801795959477
DG(29:2)_C18:1,2561.2401809692383,2991.7002143859863,3577.3202590942383,2447.0801582336426,3309.900234222412,3421.2602310180664,2499.360191345215,2546.2001914978027
DG(29:2)_C18:2,2359.740165710449,2084.460136413574,2383.220169067383,2203.3201484680176,2172.1601600646973,2478.960163116455,2581.0601692199707,2160.2401542663574
DG(30:0)_C16:0,1841.3201217651367,2297.2001457214355,1923.300121307373,1997.280143737793,2294.980155944824,2068.8201446533203,2200.6801681518555,1979.200134277344
DG(30:0)_C18:0,1897.880123138428,1961.400131225586,1866.720142364502,1696.1601295471191,1839.3201293945312,1777.7801361083984,1946.040126800537,1857.5801277160645
DG(30:1)_C16:0,2149.000156402588,3899.520263671875,2423.7401695251465,3017.220226287842,3064.2202339172363,3225.5802154541016,3591.640243530273,3588.600284576416
DG(30:1)_C16:1,2182.760166168213,2087.860134124756,2072.340137481689,2362.7001724243164,1927.2201309204104,2011.9801483154297,2394.6601753234863,2016.880142211914
DG(30:1)_C18:0,1972.6401290893557,1897.520122528076,2391.3201751708984,2264.480159759521,2245.160140991211,1980.2601432800293,1712.340129852295,1894.3601303100584
DG(30:1)_C18:1,3607.000232696533,5537.600387573242,9246.54069519043,3402.5202560424805,6284.540431976318,6078.180431365967,4377.420303344727,4529.520324707031
DG(30:2)_C16:0,2558.820167541504,3585.1402168273926,2510.5001640319824,3463.100254058838,7298.180427551269,3508.3802604675293,6860.4405517578125,7968.900531768799
DG(30:2)_C16:1,2852.6801986694336,3612.100288391113,2914.700210571289,3732.680282592773,2760.920215606689,2536.1001777648926,4641.840293884277,2846.74019241333
DG(30:2)_C18:0,1725.5201263427734,1752.9001235961914,1848.5001258850095,1766.600128173828,1857.7401275634768,1773.9401168823242,1823.540134429932,1818.26012802124
DG(30:2)_C18:1,8887.840644836426,10074.42067718506,27282.42193603516,10012.140697479248,19570.961444854736,20254.021324157715,13503.160995483398,8251.860633850098
DG(30:2)_C18:2,3310.9202194213867,2784.820171356201,3167.940254211426,2905.300205230713,2514.440174102783,3923.460250854492,3207.9202308654785,2770.9402084350586
DG(30:3)_C16:0,1734.240104675293,1798.3201217651367,1671.860107421875,1740.2801361083984,1834.900127410889,1878.1601333618164,1809.6001319885252,1760.360122680664
DG(30:3)_C16:1,2711.4201889038086,5400.360427856445,2206.520156860352,6844.2805099487305,2872.360206604004,2169.480129241944,5225.640338897705,4056.4202423095694
DG(30:3)_C18:0,1777.300121307373,1852.9201278686523,1907.740146636963,1754.8001136779783,2019.0401573181152,1708.0401306152344,1762.58012008667,1695.2201194763184
DG(30:3)_C18:1,2087.580150604248,2232.840160369873,2327.780158996582,2027.220165252685,2211.960159301758,2290.880138397217,2300.560165405273,2142.460159301758
DG(30:3)_C18:2,2631.7402000427246,2173.000156402588,2518.120189666748,2724.920181274414,2266.4001502990723,2558.6401863098145,2413.900177001953,2187.1401443481445
DG(31:0)_C16:0,2102.5201416015625,2470.2401695251465,2051.060146331787,2106.0201301574707,2273.6001586914062,2410.620174407959,2659.3001976013184,1916.620147705078
DG(31:0)_C18:0,1825.200122833252,1742.0001220703125,1768.9801063537598,1912.02014541626,1855.5001335144043,1734.140121459961,1799.540126800537,1814.8001327514648
DG(31:1)_C16:0,1729.7401123046875,1860.600128173828,1773.7601280212402,1701.9601287841797,1694.840114593506,2109.400135040283,2005.740146636963,1875.7001304626465
DG(31:1)_C16:1,1926.160144805908,1956.080135345459,2092.460136413574,2202.7001457214355,2084.5001487731934,2040.8601417541504,2283.5401458740234,2069.0001487731934
DG(31:1)_C18:0,1827.200138092041,1822.420108795166,1814.140121459961,1740.220127105713,1810.3001327514648,1758.6001243591309,1744.0201225280762,1744.4601135253906
DG(31:1)_C18:1,2401.9001808166504,3408.8602561950684,7085.560508728027,2873.5802040100098,4136.320316314697,4213.1002769470215,3467.040252685547,2657.6001892089844
"DG(31:2),DG(P-14:0/18:1)_C16:0",1937.280128479004,2075.9401512146,1929.860145568848,1757.0401306152344,1830.5601348876955,1939.7601203918457,2067.02014541626,2037.9801406860352
"DG(31:2),DG(P-14:0/18:1)_C16:1",1973.0801315307615,1947.4801330566409,1934.8401412963867,2015.9601440429688,1908.6801147460935,1905.400127410889,2238.00016784668,2009.3001327514648
"DG(31:2),DG(P-14:0/18:1)_C18:0",1743.6401329040527,1884.7601203918457,1969.0201416015625,1821.9401321411133,1887.7401428222656,1920.560131072998,1874.5601348876955,1770.360122680664
"DG(31:2),DG(P-14:0/18:1)_C18:1",2809.440193176269,2816.6001777648926,5640.1404457092285,2426.000171661377,3974.440269470215,4016.300304412842,3271.440212249756,2891.3601989746094
"DG(31:2),DG(P-14:0/18:1)_C18:2",2230.920162200928,2214.560165405273,2311.480167388916,2400.3001594543457,2217.8001556396484,2334.880157470703,2261.7201614379883,2239.020164489746
DG(31:3)_C16:0,1746.3201217651367,1773.6001358032229,1747.740119934082,1685.6001167297363,1679.9601097106934,1758.220115661621,1802.6801300048828,1767.0801162719729
DG(31:3)_C16:1,2058.8201484680176,2059.880138397217,1887.5001258850095,1984.0201377868648,1886.860134124756,1906.700134277344,2060.300151824951,1966.2401390075684
DG(31:3)_C18:0,1693.9601020812988,1843.5801124572756,1798.600128173828,1769.5201110839844,1816.6001319885252,1804.600128173828,1714.180118560791,1764.0801277160645
DG(31:3)_C18:1,1921.3001327514648,1946.460147857666,2235.180156707764,1916.2001304626465,2219.6601524353027,2001.0001335144043,1998.520133972168,2179.800163269043
DG(31:3)_C18:2,2464.4001693725586,2141.4601516723637,2223.6801681518555,2192.720165252685,2134.0001487731934,2517.580173492432,2209.220169067383,2255.3001594543457
DG(32:0)_C16:0,3254.1402282714844,4662.280307769775,2882.16019821167,4349.8203201293945,3674.220279693604,5356.880390167236,4073.580284118652,4543.040351867676
DG(32:0)_C18:0,1978.740146636963,2014.460132598877,1851.5801162719729,1965.360149383545,1917.9401359558103,2034.300136566162,1837.2601470947263,1844.3201217651367
DG(32:1)_C16:0,2544.840175628662,3925.060291290283,2792.7602005004883,3204.0202255249023,3530.200267791748,4437.520290374756,3995.900287628174,4389.860290527344
DG(32:1)_C16:1,2618.380199432373,4217.320346832275,2936.260227203369,4977.740367889404,2746.220195770264,3089.7002143859863,4110.000274658203,3135.5402221679688
DG(32:1)_C18:0,2795.380187988281,3895.680316925049,3492.4202575683594,2851.16019821167,3119.3801918029785,3360.980236053467,2923.080207824707,2421.040184020996
DG(32:1)_C18:1,4614.080272674561,7206.220531463623,12413.340927124023,5610.300369262695,8185.0405921936035,7642.780487060547,6512.200492858887,5789.64041519165
DG(32:2)_C16:0,1932.9001388549805,2359.780174255371,2224.6001472473145,1928.760124206543,2219.520168304444,2201.1001472473145,2511.500186920166,2207.060173034668
DG(32:2)_C16:1,2414.7201766967773,3088.740222930908,2574.3001861572266,3917.3602714538574,2706.7601890563965,2389.340156555176,3534.6802406311035,2404.780158996582
DG(32:2)_C18:0,1905.9201278686523,1873.9201354980469,1868.0601196289065,1994.3601303100584,2020.8601303100584,1860.7001304626465,1901.2801322937007,1850.140121459961
DG(32:2)_C18:1,7158.800552368164,7876.460556030273,17779.801300048828,8678.920574188232,12426.34088897705,13463.181034088137,9542.140678405762,6526.2204513549805
DG(32:2)_C18:2,3066.5402297973637,3470.7202529907227,2998.68021774292,5156.600318908691,2783.100204467773,5500.520397186279,2921.560199737549,5352.24040222168
DG(32:3)_C16:0,1699.440113067627,1960.260124206543,1687.1601181030271,1764.9601135253906,1742.1801147460938,1843.140117645264,1796.8201217651367,1805.2601203918457
