Lipid,Group_B,Group_B,Group_B,Group_B,Group__A,Group__A,Group__A,Group__A
"[TG(61:11),TG(60:4)]_FA22:5",1410.7000885009766,1377.7200927734375,1377.700096130371,1413.6400985717771,1376.4601020812988,1449.760097503662,1374.5200996398926,1418.1401023864746
"[TG(61:11),TG(60:4)]_FA22:6",1498.9401092529297,1541.0801277160645,1502.5000953674316,1508.2800979614258,1500.800106048584,1497.2601127624512,1557.4001121520996,1592.5801124572754
"[TG(61:12),TG(60:5)]_FA14:0",1012.7800788879396,1012.6800765991212,1011.440071105957,1011.720069885254,1052.62007522583,1008.5800704956056,1012.0200653076172,1011.2000770568848
"[TG(61:12),TG(60:5)]_FA16:0",1008.140079498291,1006.3400688171388,1028.820068359375,1006.4800643920898,1018.7200736999512,1013.0000801086426,1084.1200675964355,1037.200065612793
"[TG(61:12),TG(60:5)]_FA16:1",1050.9200744628906,1056.2400741577148,1083.680076599121,1049.580078125,1047.4000701904297,1049.7400703430176,1060.100067138672,1049.480079650879
"[TG(61:12),TG(60:5)]_FA18:0",1012.4200744628906,1011.540069580078,1103.4400749206543,1009.5400733947754,1013.5600776672364,1011.7600746154784,1021.080078125,1041.6800842285156
"[TG(61:12),TG(60:5)]_FA18:1",1064.940071105957,1071.2600784301758,1052.3400802612305,1054.920066833496,1128.660083770752,1057.060073852539,1197.7000770568848,1055.640064239502
"[TG(61:12),TG(60:5)]_FA18:2",1153.2800788879397,1286.1000862121582,1366.0000839233398,1128.4600791931152,1387.6200942993164,1246.1000900268557,1162.3000717163086,1378.2400970458984
"[TG(61:12),TG(60:5)]_FA18:3",1210.4600830078125,1382.1000938415527,1260.0000915527344,1254.3800926208496,1204.6200942993164,1213.6200790405271,1208.180088043213,1210.8800964355469
"[TG(61:12),TG(60:5)]_FA20:4",1357.7800941467283,1410.4000854492188,1321.5200843811035,1288.6400909423828,1309.7200889587402,1354.1600952148438,1334.8800926208496,1290.3000984191897
"[TG(61:12),TG(60:5)]_FA22:5",1376.500087738037,1377.0600929260254,1386.6200904846191,1436.6201095581057,1418.0200996398926,1378.660099029541,1374.3800888061523,1421.5600814819336
"[TG(61:12),TG(60:5)]_FA22:6",1522.020107269287,1584.740119934082,1572.9401054382324,1579.0601081848145,1500.3201179504397,1562.960117340088,1571.340114593506,1495.560115814209
"[TG(61:13),TG(60:6)]_FA14:0",1014.4000701904296,1012.9800682067872,1013.0600738525392,1012.4000701904296,1008.3200759887696,1008.5800628662108,1049.0000801086426,1053.2000732421875
"[TG(61:13),TG(60:6)]_FA16:0",1048.9200859069824,1035.8800735473633,1039.6600646972656,1007.1600723266602,1097.240077972412,1042.1200828552246,1213.4200973510742,1063.4000663757324
"[TG(61:13),TG(60:6)]_FA16:1",1074.3400764465332,1056.3600730895996,1053.0000686645508,1085.4200859069824,1047.8000717163086,1049.2600784301758,1048.12007522583,1048.580062866211
"[TG(61:13),TG(60:6)]_FA18:0",1012.0200653076172,1078.580078125,1024.9200706481934,1027.2400703430176,1049.840072631836,1015.1800727844238,1103.460075378418,1010.8200721740724
"[TG(61:13),TG(60:6)]_FA18:1",1116.760082244873,1167.680088043213,1266.8400917053225,1150.0000801086426,1103.5000648498535,1099.0400886535645,1163.160083770752,1137.640079498291
"[TG(61:13),TG(60:6)]_FA18:2",1152.6000785827637,1128.1200790405271,1140.1400756835938,1137.260082244873,1137.280086517334,1164.9800720214844,1165.7200775146484,1233.0400924682615
"[TG(61:13),TG(60:6)]_FA18:3",1209.5200881958008,1248.4600868225098,1233.6800804138184,1280.1000862121582,1231.300090789795,1240.0400772094729,1275.4400901794434,1380.8200988769531
"[TG(61:13),TG(60:6)]_FA20:4",1314.220085144043,1414.8800926208496,1400.6400985717771,1311.220100402832,1338.0600967407229,1396.4600982666016,1346.8001022338867,1290.9201011657717
"[TG(61:13),TG(60:6)]_FA22:5",1533.140106201172,1462.4200897216797,1397.2400932312012,1418.7000846862793,1406.4000930786133,1428.0800971984863,1525.8601112365725,1416.9801025390625
"[TG(61:13),TG(60:6)]_FA22:6",1569.7401008605957,1501.5001029968262,1560.3600997924805,1559.3400955200195,1586.560115814209,1505.840114593506,1658.06010055542,1510.8400993347168
"[TG(61:14),TG(60:7),TG(59:0)]_FA14:0",1027.8400802612305,1011.7800788879396,1029.000072479248,1046.240077972412,1009.020076751709,1008.7400703430176,1058.9400825500488,1075.4800720214844
"[TG(61:14),TG(60:7),TG(59:0)]_FA16:0",1052.0800704956057,1007.2800750732422,1081.280071258545,1007.6200714111328,1130.1400871276855,1049.9400787353516,1148.0400733947754,1073.1600761413574
"[TG(61:14),TG(60:7),TG(59:0)]_FA16:1",1050.4600715637207,1089.7400817871094,1053.1800804138184,1050.040069580078,1047.3800735473633,1052.0800666809082,1048.5000762939453,1049.9200744628906
"[TG(61:14),TG(60:7),TG(59:0)]_FA18:0",1065.920078277588,1093.100082397461,1087.8400764465332,1017.4400749206544,1093.1800804138184,1017.7000770568848,1074.0400772094729,1039.060073852539
"[TG(61:14),TG(60:7),TG(59:0)]_FA18:1",1176.2800788879397,1061.4400787353516,1078.1200790405271,1168.6400871276855,1081.7800827026367,1146.9800758361816,1171.7400817871094,1098.5200843811035
"[TG(61:14),TG(60:7),TG(59:0)]_FA18:2",1159.5400772094729,1176.960075378418,1316.040096282959,1298.1401023864746,1324.880084991455,1194.5000801086426,1225.2800827026367,1471.6800956726074
"[TG(61:14),TG(60:7),TG(59:0)]_FA18:3",1267.4400901794434,1209.980068206787,1210.3400802612305,1233.7200927734375,1204.0000915527344,1213.1000862121582,1276.2600936889648,1210.940086364746
"[TG(61:14),TG(60:7),TG(59:0)]_FA20:4",1364.7400970458984,1571.9201164245603,1292.9600944519043,1390.8001098632812,1309.9400939941406,1356.4400901794434,1388.0600929260254,1290.0200958251953
"[TG(61:14),TG(60:7),TG(59:0)]_FA22:5",1725.4201164245603,1825.8601303100584,1584.9201164245603,1598.2601165771484,1425.960105895996,1508.9600944519043,1748.540126800537,1534.2600936889648
"[TG(61:14),TG(60:7),TG(59:0)]_FA22:6",1625.6601181030271,1918.9401206970213,1697.860122680664,1560.420108795166,1516.9601020812988,1696.8001174926758,2466.800189971924,1672.860134124756
"[TG(62:10),TG(61:3)]_FA14:0",1057.8800773620603,1012.4400749206544,1010.9800796508788,1011.9000701904296,1066.9200820922852,1021.9000778198242,1031.040069580078,1010.9200706481934
"[TG(62:10),TG(61:3)]_FA16:0",1007.8200721740724,1006.6800727844238,1003.780055999756,1006.2600708007812,1023.0600700378418,1011.4800720214844,1086.1000785827637,1102.0400733947754
"[TG(62:10),TG(61:3)]_FA16:1",1051.0000762939453,1056.2000770568848,1052.5600814819336,1049.2600631713867,1067.0800666809082,1049.4600715637207,1048.0400733947754,1049.300067901611
"[TG(62:10),TG(61:3)]_FA18:0",1041.7800788879397,1011.0600738525392,1019.7000770568848,1009.1800765991212,1012.5200691223145,1010.7600746154784,1010.6600685119628,1011.0800628662108
"[TG(62:10),TG(61:3)]_FA18:1",1093.9000854492188,1061.7400741577148,1053.6800689697266,1054.2200736999512,1056.9400825500488,1053.6200790405271,1055.9200706481934,1054.500072479248
"[TG(62:10),TG(61:3)]_FA18:2",1128.9600639343262,1200.760082244873,1166.320087432861,1124.7200775146484,1202.2800827026367,1165.6200714111328,1129.8600769042969,1126.4600868225098
"[TG(62:10),TG(61:3)]_FA18:3",1220.3800888061523,1262.7200927734375,1209.5400733947754,1208.240089416504,1239.440097808838,1225.600082397461,1225.3600845336914,1242.940086364746
"[TG(62:10),TG(61:3)]_FA20:4",1304.9600944519043,1358.1000900268557,1292.080093383789,1334.6200981140137,1299.64009475708,1288.5200958251953,1289.300090789795,1290.580093383789
"[TG(62:10),TG(61:3)]_FA22:5",1424.7000999450684,1552.2400970458984,1383.400089263916,1399.960090637207,1392.980094909668,1470.300090789795,1450.4600982666016,1442.880107879639
"[TG(62:10),TG(61:3)]_FA22:6",1571.880111694336,1767.9601364135742,1634.9201164245603,1598.1801261901855,1671.5601081848145,1618.4001121520996,1815.260124206543,1601.7401123046875
"[TG(62:11),TG(61:4)]_FA14:0",1025.9400634765625,1012.9600601196288,1013.0200691223145,1012.7000617980956,1010.0400657653807,1008.5200653076172,1012.4400749206544,1011.6800804138184
"[TG(62:11),TG(61:4)]_FA16:0",1008.040069580078,1007.260066986084,1003.920066833496,1005.7600708007812,1027.020076751709,1012.5600700378418,1029.6800651550293,1004.6800651550292
"[TG(62:11),TG(61:4)]_FA16:1",1050.3800659179688,1056.0600700378418,1053.0600700378418,1049.900074005127,1048.1200828552246,1061.3200798034668,1047.6000709533691,1049.340087890625
"[TG(62:11),TG(61:4)]_FA18:0",1011.2200660705566,1011.1200675964355,1027.0600700378418,1009.7800636291504,1013.840087890625,1010.9000663757324,1010.8800621032716,1010.6200637817384
"[TG(62:11),TG(61:4)]_FA18:1",1065.440071105957,1129.6400833129885,1075.7000846862793,1054.5200691223145,1060.5200691223145,1052.2200813293457,1057.0400657653809,1074.8200759887695
"[TG(62:11),TG(61:4)]_FA18:2",1157.400074005127,1158.1000785827637,1215.460090637207,1127.7200775146484,1221.6200904846191,1129.3200759887695,1195.9600868225098,1207.1601028442385
"[TG(62:11),TG(61:4)]_FA18:3",1208.720085144043,1266.680088043213,1209.3000831604004,1207.420078277588,1204.5600814819336,1212.980079650879,1249.6800956726074,1210.2000885009766
"[TG(62:11),TG(61:4)]_FA20:4",1291.6400833129885,1377.660083770752,1340.2000999450684,1371.9401054382324,1288.6400871276855,1309.120101928711,1317.6800918579102,1290.6800918579102
"[TG(62:11),TG(61:4)]_FA22:5",1514.980125427246,1468.06010055542,1377.5000953674316,1528.4401016235352,1418.880111694336,1534.10009765625,1492.9600982666016,1434.0401077270508
"[TG(62:11),TG(61:4)]_FA22:6",1590.6801147460938,1611.520118713379,1711.6601066589355,1714.0601234436035,1755.9801292419434,1631.7601280212402,2139.3601684570312,1808.6201210021973
"[TG(62:12),TG(61:5)]_FA14:0",1013.62007522583,1025.4400634765625,1012.6200714111328,1017.1400680541992,1008.9800682067872,1008.5200653076172,1012.0000648498536,1016.6800727844238
"[TG(62:12),TG(61:5)]_FA16:0",1007.6400566101074,1005.9800643920898,1016.6200637817384,1014.620059967041,1006.8400688171388,1012.8200721740724,1096.0400772094729,1004.4000663757324
"[TG(62:12),TG(61:5)]_FA16:1",1050.660068511963,1065.520076751709,1065.1600723266602,1081.9200820922852,1048.340072631836,1049.8400650024414,1098.4000778198242,1067.2600784301758
"[TG(62:12),TG(61:5)]_FA18:0",1035.6800651550293,1011.2600631713868,1034.0600776672363,1009.7200775146484,1013.4000701904296,1033.62007522583,1010.3400764465332,1011.340061187744
"[TG(62:12),TG(61:5)]_FA18:1",1055.3800735473633,1122.1800842285156,1118.0600776672363,1054.3000869750977,1123.2600784301758,1054.3600730895996,1110.6000862121582,1072.7800750732422
"[TG(62:12),TG(61:5)]_FA18:2",1128.5600776672363,1128.860080718994,1238.880084991455,1136.520076751709,1146.4600791931152,1152.3800773620603,1175.2600746154783,1166.9800910949707
"[TG(62:12),TG(61:5)]_FA18:3",1275.2200736999512,1250.080078125,1208.9600791931152,1228.1800842285156,1243.860092163086,1214.0400772094729,1206.820087432861,1259.6400871276855
"[TG(62:12),TG(61:5)]_FA20:4",1305.5600967407229,1294.14009475708,1293.1200828552246,1517.7801055908203,1289.1600914001465,1288.4600982666016,1313.6400909423828,1323.2800941467283
"[TG(62:12),TG(61:5)]_FA22:5",1458.5200996398926,1455.1001052856443,1376.6200981140137,1565.5001258850098,1443.7000999450684,1379.5201034545898,1381.400089263916,1489.8801040649414
"[TG(62:12),TG(61:5)]_FA22:6",1608.3201179504397,1725.8201217651367,2076.060161590576,2176.140151977539,1607.5601081848145,1730.5601272583008,2526.9801750183105,2163.9601554870605
"[TG(62:13),TG(61:6)]_FA14:0",1045.100067138672,1029.9800834655762,1012.5200691223145,1012.2800636291504,1026.380084991455,1008.9400787353516,1012.7600631713868,1010.3600692749023
"[TG(62:13),TG(61:6)]_FA16:0",1007.9400749206544,1031.060073852539,1016.5600700378418,1055.6600761413574,1006.8400688171388,1028.2200736999512,1001.7400741577148,1004.4200630187988
"[TG(62:13),TG(61:6)]_FA16:1",1050.6400680541992,1055.880069732666,1051.5000648498535,1049.5200805664062,1047.760066986084,1049.3000717163086,1050.440071105957,1049.380069732666
"[TG(62:13),TG(61:6)]_FA18:0",1011.7200775146484,1011.0800704956056,1011.5400733947754,1078.980079650879,1013.2600708007812,1011.12007522583,1010.7400665283204,1032.4600715637207
"[TG(62:13),TG(61:6)]_FA18:1",1056.1200637817385,1063.4800720214844,1052.0200653076172,1054.0800704956057,1056.6600761413574,1054.5000801086426,1057.8400802612305,1055.5800704956057
"[TG(62:13),TG(61:6)]_FA18:2",1127.8000793457031,1129.0000801086426,1238.2600860595703,1164.5800743103027,1128.660068511963,1128.460075378418,1129.3400840759275,1169.7600746154783
"[TG(62:13),TG(61:6)]_FA18:3",1209.0400848388672,1209.3000869750977,1215.5600852966309,1209.2200736999512,1204.9200859069824,1239.1800727844238,1207.440086364746,1248.2600860595703
"[TG(62:13),TG(61:6)]_FA20:4",1356.7400932312012,1340.0000801086426,1295.840087890625,1298.7200889587402,1289.7600898742676,1288.1200942993164,1290.1600875854492,1357.1800994873047
"[TG(62:13),TG(61:6)]_FA22:5",1378.6600914001465,1513.4801063537598,1448.420093536377,1551.3400993347168,1407.8201026916504,1480.2400932312012,1493.120101928711,1376.560089111328
"[TG(62:13),TG(61:6)]_FA22:6",1682.6401329040527,1608.9401359558103,2089.0401573181152,2040.540153503418,1638.1001167297363,1618.1001243591309,3106.120185852051,2047.62015914917
"[TG(62:14),TG(61:7),TG(60:0)]_FA14:0",1014.2200736999512,1015.8000717163086,1012.5400733947754,1012.2200660705566,1024.5600814819336,1012.020076751709,1028.7000846862793,1036.060073852539
"[TG(62:14),TG(61:7),TG(60:0)]_FA16:0",1007.1200675964355,1006.6800651550292,1024.340072631836,1005.5800666809082,1024.52006149292,1051.0400657653809,1009.960075378418,1085.8000717163086
"[TG(62:14),TG(61:7),TG(60:0)]_FA16:1",1051.000072479248,1056.5800704956057,1052.7200813293457,1050.5800743103027,1047.980068206787,1049.7400741577148,1047.6400680541992,1049.3400764465332
"[TG(62:14),TG(61:7),TG(60:0)]_FA18:0",1011.4200744628906,1010.9200630187988,1075.1800689697266,1011.700065612793,1034.140079498291,1010.920078277588,1010.820068359375,1010.4200744628906
"[TG(62:14),TG(61:7),TG(60:0)]_FA18:1",1067.5200729370115,1069.9200744628906,1053.260082244873,1092.1000747680664,1110.3400764465332,1053.820068359375,1060.8200721740725,1056.1000709533691
"[TG(62:14),TG(61:7),TG(60:0)]_FA18:2",1129.240077972412,1146.5400733947754,1129.840072631836,1125.6600761413574,1129.9200706481934,1128.2600860595703,1154.6400756835938,1195.6600875854492
"[TG(62:14),TG(61:7),TG(60:0)]_FA18:3",1234.180088043213,1209.8000831604004,1209.8600692749023,1207.9000778198242,1204.3800926208496,1249.1600723266602,1206.9400825500488,1210.0800819396973
"[TG(62:14),TG(61:7),TG(60:0)]_FA20:4",1291.2800827026367,1295.2600860595703,1294.1400985717771,1340.8400917053225,1288.920093536377,1288.2800979614258,1327.000099182129,1290.5801010131836
"[TG(62:14),TG(61:7),TG(60:0)]_FA22:5",1378.520092010498,1377.2000885009766,1376.9001007080078,1388.6600952148438,1375.1800918579102,1385.5600929260254,1403.9401016235352,1376.2600860595703
"[TG(62:14),TG(61:7),TG(60:0)]_FA22:6",1583.6201057434082,1930.2401275634768,1778.1001243591309,1991.4801330566409,1726.0601196289062,1982.1401329040527,2129.980136871338,2118.320137023926
"[TG(62:15),TG(61:8),TG(60:1)]_FA14:0",1013.6800727844238,1038.2400703430176,1012.5600700378418,1012.1600685119628,1029.3800811767578,1008.8600769042968,1012.7400741577148,1023.5600738525392
"[TG(62:15),TG(61:8),TG(60:1)]_FA16:0",1008.1600685119628,1005.720069885254,1083.5600662231443,1005.4000625610352,1055.720069885254,1047.7600746154783,1021.540069580078,1004.3600692749023
"[TG(62:15),TG(61:8),TG(60:1)]_FA16:1",1050.0600776672363,1085.7800788879397,1064.3600845336914,1051.440071105957,1048.4200706481934,1113.1000785827637,1092.5800743103027,1062.3600845336914
"[TG(62:15),TG(61:8),TG(60:1)]_FA18:0",1011.62007522583,1011.5400733947754,1012.5200691223145,1019.1000709533693,1014.5200691223145,1031.1800727844238,1009.9800682067872,1010.5400657653807
"[TG(62:15),TG(61:8),TG(60:1)]_FA18:1",1054.860088348389,1055.1400680541992,1094.0600776672363,1054.6400718688965,1057.5600814819336,1136.360080718994,1080.0400772094729,1055.2200775146484
"[TG(62:15),TG(61:8),TG(60:1)]_FA18:2",1128.1800727844238,1129.720069885254,1142.8800773620603,1125.9000778198242,1178.5200729370115,1130.1400756835938,1129.8400764465332,1158.4600830078125
"[TG(62:15),TG(61:8),TG(60:1)]_FA18:3",1208.5000839233398,1210.0400848388672,1209.640079498291,1208.3800888061523,1203.2000885009766,1230.160083770752,1207.2800788879397,1210.500087738037
"[TG(62:15),TG(61:8),TG(60:1)]_FA20:4",1329.1200828552246,1323.1800918579102,1345.800090789795,1289.9200897216797,1289.960090637207,1340.9200897216797,1289.0600929260254,1290.0401000976562
"[TG(62:15),TG(61:8),TG(60:1)]_FA22:5",1399.0600929260254,1405.7400970458984,1377.5601043701172,1518.5801010131836,1376.580093383789,1421.980094909668,1375.2800979614258,1440.260097503662
"[TG(62:15),TG(61:8),TG(60:1)]_FA22:6",1498.1001052856443,1630.3801155090332,1549.9201126098633,1520.7001037597656,1519.5201034545898,1594.840114593506,1598.000114440918,1498.260108947754
"[TG(62:16),TG(61:9),TG(60:2)]_FA14:0",1062.940071105957,1011.700065612793,1013.2200736999512,1011.9000701904296,1009.0600700378418,1008.420066833496,1031.7800674438477,1011.040069580078
"[TG(62:16),TG(61:9),TG(60:2)]_FA16:0",1008.3400688171388,1006.4600715637208,1062.340061187744,1005.740062713623,1007.2000694274902,1012.3000679016112,1016.1400604248048,1035.4200630187988
"[TG(62:16),TG(61:9),TG(60:2)]_FA16:1",1055.3800773620603,1055.9200706481934,1052.060073852539,1051.480079650879,1047.940071105957,1049.3200721740725,1144.54008102417,1049.6400680541992
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:0",1011.740077972412,1011.1000747680664,1011.5400772094728,1033.860080718994,1029.9400596618652,1011.540069580078,1057.8800659179688,1010.5400733947754
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:1",1219.4000778198242,1115.4200820922852,1113.760082244873,1054.240077972412,1056.8800811767578,1071.7800674438477,1115.8400802612305,1104.9600791931152
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:2",1128.8200798034668,1144.720069885254,1140.4000778198242,1126.8800811767578,1166.4000816345217,1184.9000778198242,1129.9400634765625,1163.8400802612305
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:3",1208.8600959777832,1209.980094909668,1258.54008102417,1232.1200790405271,1204.500087738037,1223.8600730895996,1207.6400871276855,1210.9400901794434
"[TG(62:16),TG(61:9),TG(60:2)]_FA20:4",1290.6800918579102,1324.6800956726074,1353.860080718994,1318.360088348389,1289.4600868225098,1302.6200942993164,1289.0400886535645,1288.6600952148438
"[TG(62:16),TG(61:9),TG(60:2)]_FA22:5",1377.620086669922,1433.820095062256,1377.64009475708,1373.6601028442385,1377.1800956726074,1388.4600982666016,1388.2600898742676,1415.5400848388672
