Lipid,Group_D,Group_D,Group_D,Group_D,Group__C,Group__C,Group__C,Group__C
"[TG(57:11),TG(56:4)]_FA16:0",2809.2002143859863,2285.800170898437,2934.400173187256,1718.060131072998,2858.040214538574,1660.900104522705,2817.68021774292,1108.1800804138184
"[TG(57:11),TG(56:4)]_FA16:1",1241.160083770752,1456.6400985717771,1173.3800811767578,1145.3400840759275,1216.3800735473633,1674.460117340088,1377.9000968933103,1648.720127105713
"[TG(57:11),TG(56:4)]_FA18:0",1561.000114440918,2517.480155944824,2126.8201293945312,1721.2601356506348,1721.0201301574707,2344.200126647949,6479.600494384766,2238.8001441955566
"[TG(57:11),TG(56:4)]_FA18:1",8479.840503692627,3737.080226898194,16198.041305541992,10040.080657958984,8551.120544433594,6520.3404541015625,29880.961277008057,5184.680271148682
"[TG(57:11),TG(56:4)]_FA18:2",9197.960666656494,13078.600849151611,18371.721015930176,4290.6403160095215,11482.960918426514,18819.761554718018,14384.98136138916,5968.200378417969
"[TG(57:11),TG(56:4)]_FA18:3",1228.8600845336914,1417.16011428833,1414.9800987243652,1645.7201309204102,1601.260108947754,1885.860126495361,1716.9401321411133,1247.760082244873
"[TG(57:11),TG(56:4)]_FA20:4",1479.060115814209,1636.7201232910156,1423.900104522705,1764.0801124572754,1799.200107574463,1844.26012802124,2284.460163116455,1866.300117492676
"[TG(57:11),TG(56:4)]_FA22:5",1438.680103302002,1421.8400955200195,1513.4801177978516,1508.3601112365725,1377.7400970458984,1413.200096130371,1443.5801048278809,1508.1000900268557
"[TG(57:11),TG(56:4)]_FA22:6",1519.700107574463,1498.3601036071775,1529.2201080322266,1498.0801048278809,1518.5401000976562,1496.0001068115234,1508.6401100158691,1499.5200996398926
"[TG(57:12),TG(56:5)]_FA14:0",1011.2200775146484,992.520076751709,996.9600715637208,973.760066986084,983.0600738525392,1014.8400764465332,1027.1400756835938,1013.4600715637208
"[TG(57:12),TG(56:5)]_FA16:0",2856.5002479553223,3594.580307006836,6451.600605010986,2597.3801803588867,4947.980369567871,3215.20023727417,5676.68030166626,1515.3000869750977
"[TG(57:12),TG(56:5)]_FA16:1",1341.0200843811035,1129.0800743103027,1236.0000839233398,1092.3200759887695,1133.0400886535645,1057.9800758361816,1415.3800926208496,1360.1400909423828
"[TG(57:12),TG(56:5)]_FA18:0",1290.7600784301758,2636.80016708374,3705.420238494873,1678.0401153564453,1571.3001136779783,1934.1801376342771,7490.480373382568,2377.8601722717285
"[TG(57:12),TG(56:5)]_FA18:1",7386.98059463501,4617.32039642334,15088.360828399658,8356.820766448975,8192.400409698486,6132.240604400635,25764.981761932373,4038.220252990722
"[TG(57:12),TG(56:5)]_FA18:2",8286.64073562622,11812.260990142822,23487.062286376957,6108.020275115967,12698.300598144531,18469.60154724121,12271.461032867432,6285.320568084717
"[TG(57:12),TG(56:5)]_FA18:3",1427.8400917053225,1470.7601051330566,1691.900131225586,2716.280158996582,1730.4801177978516,2650.5202026367188,2297.780170440674,1327.5800971984863
"[TG(57:12),TG(56:5)]_FA20:4",3173.7002143859863,3185.5801582336426,3903.3803215026855,4863.940288543701,5836.920364379883,6528.600551605225,14313.800994873049,4971.240455627441
"[TG(57:12),TG(56:5)]_FA22:5",1818.54012298584,2303.340187072754,2807.2401847839355,1843.4201354980469,1736.9801292419434,1805.08012008667,2794.5202255249023,2766.3401832580566
"[TG(57:12),TG(56:5)]_FA22:6",1573.7601203918457,1544.4801177978516,1525.3401107788086,1497.9801063537598,1537.1801109313965,1527.4401168823242,1578.1601181030271,1520.5001068115234
"[TG(57:8),TG(56:1)]_FA14:0",1015.4200744628906,1052.9600715637207,1017.440071105957,1015.6400680541992,1013.380069732666,1045.9800720214844,1036.3000717163086,1016.7000732421876
"[TG(57:8),TG(56:1)]_FA16:0",1630.1601219177246,1326.3000946044922,1131.320083618164,1145.3200798034668,1312.2000999450684,1285.6800994873047,1072.6800804138184,1164.1600875854492
"[TG(57:8),TG(56:1)]_FA16:1",1142.04008102417,1077.6400718688965,1162.7800903320312,1057.6400756835938,1052.1200675964355,1089.6800804138184,1182.740077972412,1155.200080871582
"[TG(57:8),TG(56:1)]_FA18:0",1152.3000793457031,1267.940086364746,1194.4200859069824,1124.4600830078125,1099.600082397461,1078.54008102417,1639.040111541748,1031.480068206787
"[TG(57:8),TG(56:1)]_FA18:1",1215.5000801086426,1286.9400901794434,1293.60009765625,1217.800090789795,1289.1200714111328,1089.5400733947754,2256.1201248168945,1249.660068511963
"[TG(57:8),TG(56:1)]_FA18:2",1390.000087738037,1459.840103149414,1590.980094909668,1229.420093536377,1442.120101928711,1458.1601028442385,1250.9000778198242,1174.4200859069824
"[TG(57:8),TG(56:1)]_FA18:3",1167.560073852539,1188.4800872802734,1167.9200820922852,1394.0400924682615,1197.7200775146484,1269.6600875854492,1234.100082397461,1239.5800895690918
"[TG(57:8),TG(56:1)]_FA20:4",1290.1200981140137,1249.2600898742676,1293.3800888061523,1270.4200897216797,1252.0600852966309,1253.3200912475586,1290.06010055542,1276.6800804138184
"[TG(57:8),TG(56:1)]_FA22:5",1431.4600982666016,1582.1401176452637,1636.1001167297363,1516.5401039123535,1374.500087738037,1484.9801025390625,1518.1001167297363,1508.0201148986816
"[TG(57:8),TG(56:1)]_FA22:6",1887.640117645264,1911.2201309204104,2637.4402084350586,1616.980110168457,1835.860134124756,2115.7801551818848,2225.5601501464844,1766.780128479004
"[TG(57:9),TG(56:2)]_FA14:0",972.460075378418,1042.1000747680664,974.220069885254,1057.9200744628906,1043.4600830078125,970.9400672912598,1040.3600730895996,973.3000679016112
"[TG(57:9),TG(56:2)]_FA16:0",2154.9201698303223,1887.8201446533203,1883.6601181030276,1198.0600662231443,2575.020149230957,1661.8800964355469,2390.5401496887207,1167.2400932312012
"[TG(57:9),TG(56:2)]_FA16:1",1113.7800750732422,1205.8800811767578,1068.4200706481934,1165.7600784301758,1111.0000686645508,1264.080093383789,1111.780071258545,1161.940086364746
"[TG(57:9),TG(56:2)]_FA18:0",1165.020076751709,1799.0801162719729,1213.0800819396973,1156.8600769042969,1222.8801040649414,1422.360092163086,3397.36030960083,1741.6401329040527
"[TG(57:9),TG(56:2)]_FA18:1",3126.0202865600586,2073.520107269287,3876.4802856445312,2182.7601203918457,3076.100204467773,1875.7001304626465,11060.8207321167,1832.3801345825195
"[TG(57:9),TG(56:2)]_FA18:2",1595.0401153564453,1683.68013381958,1918.7801094055176,1225.340087890625,1212.9600868225098,1732.8601303100586,1889.3001327514648,1190.760082244873
"[TG(57:9),TG(56:2)]_FA18:3",1166.820095062256,1167.9800834655762,1168.5600814819336,1169.5400886535645,1249.7800827026367,1210.020092010498,1172.4600830078125,1172.4000854492188
"[TG(57:9),TG(56:2)]_FA20:4",1248.3600959777832,1289.240089416504,1249.580093383789,1335.0200958251953,1278.500087738037,1291.3400802612305,1373.760097503662,1300.4001121520996
"[TG(57:9),TG(56:2)]_FA22:5",1474.2201080322266,1520.000099182129,1375.5001068115234,1444.740089416504,1381.1200828552246,1376.6600914001465,1391.1601066589355,1474.3001136779783
"[TG(57:9),TG(56:2)]_FA22:6",1926.9601402282717,1842.1001434326167,1954.260139465332,1755.0601234436035,1617.2601013183594,1676.4801216125488,1528.2201042175293,1544.0801162719729
"[TG(58:10),TG(57:3)]_FA14:0",1044.0000686645508,1016.1800689697266,1017.7600746154784,1015.7800788879396,1012.4800758361816,1032.1000709533691,1028.5000686645508,1049.9200744628906
"[TG(58:10),TG(57:3)]_FA16:0",1087.300067901611,1076.9200859069824,1081.800067901611,1067.6400756835938,1198.1800994873047,1023.2800636291504,1137.1400833129885,1039.8400650024414
"[TG(58:10),TG(57:3)]_FA16:1",1089.7600708007812,1064.9800720214844,1108.5800819396973,1054.3800659179688,1084.6200828552246,1170.9800720214844,1051.7800674438477,1095.9000816345217
"[TG(58:10),TG(57:3)]_FA18:0",1045.3600769042969,1017.8000679016112,1062.5200729370115,1067.2600746154783,1011.2400665283204,1031.4800720214844,1031.940071105957,1015.1400756835938
"[TG(58:10),TG(57:3)]_FA18:1",1182.900089263916,1048.440071105957,1344.840103149414,1178.840072631836,1171.2200736999512,1054.7800598144531,1271.8400840759275,1159.0800743103027
"[TG(58:10),TG(57:3)]_FA18:2",2392.060146331787,2161.2401580810547,4445.080310821533,2648.620182037353,2521.8202171325684,3668.880233764648,3163.500156402588,1774.8001327514648
"[TG(58:10),TG(57:3)]_FA18:3",1323.2600898742676,1406.480094909668,1336.2800979614258,1687.6001167297363,1216.7400817871094,1675.5401153564453,1533.000114440918,1484.6001014709473
"[TG(58:10),TG(57:3)]_FA20:4",1583.4201126098633,1665.0601119995115,1888.62015914917,2276.680187225342,1490.6601181030271,2434.760162353516,3777.320255279541,2211.2401580810547
"[TG(58:10),TG(57:3)]_FA22:5",1686.0401344299316,1674.740135192871,2086.840145111084,1680.6401176452637,1600.4801139831543,1458.7800979614258,1846.8401145935056,2031.4401550292969
"[TG(58:10),TG(57:3)]_FA22:6",5826.780437469482,6951.280662536621,16555.980949401855,6376.260536193848,3724.6402702331534,6101.520393371582,8501.460590362549,3566.3402671813965
"[TG(58:11),TG(57:4)]_FA14:0",1015.2200775146484,1015.9600791931152,1017.3800735473632,1049.3200798034668,1059.760082244873,1012.4800758361816,1041.460075378418,1016.8200645446776
"[TG(58:11),TG(57:4)]_FA16:0",1044.2200775146484,1063.6400718688965,1032.9600677490234,1032.8800621032717,1014.0200653076172,1016.2800636291504,1060.180076599121,1039.9200706481934
"[TG(58:11),TG(57:4)]_FA16:1",1052.3600769042969,1085.8800735473633,1046.12007522583,1055.1600723266602,1050.9000701904297,1053.0200653076172,1083.7800788879397,1074.340068817139
"[TG(58:11),TG(57:4)]_FA18:0",1012.9600715637208,1058.640079498291,1012.6200675964355,1017.940071105957,1016.8800659179688,1036.0600624084473,1034.380069732666,1043.8600730895996
"[TG(58:11),TG(57:4)]_FA18:1",1166.600082397461,1068.4600715637207,1153.4200820922852,1098.7200775146484,1265.620086669922,1088.5400772094729,1298.7000732421875,1148.520076751709
"[TG(58:11),TG(57:4)]_FA18:2",1293.5601043701172,1762.3401184082031,1712.9401206970217,1221.900089263916,1317.3000831604004,1662.2201232910156,1737.880111694336,1197.320083618164
"[TG(58:11),TG(57:4)]_FA18:3",1182.6800842285156,1236.240089416504,1405.0201148986816,2243.940174102783,1248.4400825500488,1422.0601081848145,1500.4800910949707,1295.7200927734375
"[TG(58:11),TG(57:4)]_FA20:4",1351.5401039123535,1375.8600997924805,1359.8400955200195,1402.5600967407229,1332.2800903320312,1392.180103302002,1710.460117340088,1386.400089263916
"[TG(58:11),TG(57:4)]_FA22:5",1398.700096130371,1373.420108795166,1444.820095062256,1422.8400955200195,1374.620086669922,1373.780117034912,1457.9401016235352,1380.1600914001465
"[TG(58:11),TG(57:4)]_FA22:6",2214.2601356506348,2823.100204467773,3816.9201889038086,2430.3001441955566,1843.0401420593264,2441.8601684570312,2917.700252532959,1857.9401359558103
"[TG(58:12),TG(57:5)]_FA14:0",1014.600067138672,1016.1800765991212,1028.7800750732422,1047.7600784301758,1053.840072631836,1011.900074005127,1013.1600646972656,1016.5600738525392
"[TG(58:12),TG(57:5)]_FA16:0",1034.8800735473633,1028.800064086914,1041.3600769042969,1090.5400733947754,1064.0200729370115,1066.0800704956057,1036.840061187744,1036.4800720214844
"[TG(58:12),TG(57:5)]_FA16:1",1052.3000831604004,1049.200080871582,1046.4000778198242,1053.8600769042969,1079.9600868225098,1068.8600692749023,1052.2200736999512,1119.0000686645508
"[TG(58:12),TG(57:5)]_FA18:0",1013.0400657653807,1064.980079650879,1018.2000694274902,1016.300075531006,1010.6400680541992,1075.3600959777832,1111.1400833129885,1071.5800743103027
"[TG(58:12),TG(57:5)]_FA18:1",1085.460075378418,1056.62007522583,1164.1000862121582,1174.8800811767578,1085.2600708007812,1091.2000770568848,1270.2600860595703,1050.1400718688965
"[TG(58:12),TG(57:5)]_FA18:2",1394.000087738037,1305.5801010131836,1452.0400886535645,1243.9000816345217,1215.380084991455,1195.7400856018066,1240.740077972412,1127.0000801086426
"[TG(58:12),TG(57:5)]_FA18:3",1167.7200813293457,1194.6800727844238,1189.0600814819336,1255.440086364746,1220.0800857543943,1176.320083618164,1308.1000900268557,1172.140079498291
"[TG(58:12),TG(57:5)]_FA20:4",1297.220085144043,1308.1000900268557,1284.5000801086426,1333.7400970458984,1256.660083770752,1403.2400970458984,1479.1001052856443,1430.960090637207
"[TG(58:12),TG(57:5)]_FA22:5",1398.040096282959,1380.8200912475586,1411.760097503662,1378.220100402832,1375.7400856018066,1408.0000953674316,1376.260097503662,1419.9201011657717
"[TG(58:12),TG(57:5)]_FA22:6",1621.9401168823242,1552.5801010131836,1630.3401222229004,1517.1401176452637,1513.9601020812988,1493.340114593506,1600.9601211547852,1577.3001022338867
"[TG(58:13),TG(57:6)]_FA14:0",1014.900074005127,1016.340072631836,1017.080078125,1069.2000846862793,1021.5000801086426,1015.9600791931152,1014.720069885254,1016.7000732421876
"[TG(58:13),TG(57:6)]_FA16:0",1103.0000839233398,1071.2400703430176,1073.8200759887695,1065.2200775146484,1092.900074005127,1042.9000778198242,1188.0600929260254,1003.620059967041
"[TG(58:13),TG(57:6)]_FA16:1",1051.780071258545,1046.5200729370115,1046.2600746154783,1085.0000762939453,1051.6000747680664,1071.9000701904297,1052.160068511963,1050.5400733947754
"[TG(58:13),TG(57:6)]_FA18:0",1013.9000701904296,1045.0400772094729,1078.12007522583,1017.0800819396972,1009.8800811767578,1011.7200775146484,1011.2800712585448,1015.4400749206544
"[TG(58:13),TG(57:6)]_FA18:1",1078.9000816345217,1049.2800674438477,1142.8800773620603,1047.900074005127,1047.0600700378418,1047.3800811767578,1248.7600936889648,1137.3800926208496
"[TG(58:13),TG(57:6)]_FA18:2",1219.9000854492188,1188.9400825500488,1460.0800895690918,1128.7800827026367,1326.520092010498,1210.740089416504,1288.9200973510742,1127.3800773620603
"[TG(58:13),TG(57:6)]_FA18:3",1181.2200813293457,1168.2200813293457,1168.0600929260254,1210.1600914001465,1169.6000709533691,1190.1800804138184,1173.2200660705566,1171.8400802612305
"[TG(58:13),TG(57:6)]_FA20:4",1247.820087432861,1300.6400985717771,1294.820087432861,1446.9400939941406,1349.840103149414,1415.8000946044922,1271.2000923156738,1424.2201042175293
"[TG(58:13),TG(57:6)]_FA22:5",1397.6001052856443,1391.7200965881348,1626.5001106262207,1379.3200912475586,1431.900104522705,1403.4401054382324,1534.0400924682615,1535.380111694336
"[TG(58:13),TG(57:6)]_FA22:6",1578.1801223754885,1620.340106964111,1617.8601150512695,1499.3201026916504,1550.1001052856443,1597.2201232910156,1518.6601066589355,1499.3801040649414
"[TG(58:14),TG(57:7),TG(56:0)]_FA14:0",1072.1600799560547,1020.240077972412,1084.1200790405271,1055.9400749206543,1162.6400871276855,1039.660068511963,1037.9400749206543,1049.860080718994
"[TG(58:14),TG(57:7),TG(56:0)]_FA16:0",1503.3401107788086,1426.2801094055176,1368.2000999450684,1684.3601150512695,1343.740089416504,1081.2600708007812,1385.9801025390625,1079.260082244873
"[TG(58:14),TG(57:7),TG(56:0)]_FA16:1",1052.220069885254,1047.0800666809082,1046.3600692749023,1054.3800621032717,1070.9400749206543,1160.2000732421875,1142.8200759887695,1050.3600616455078
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:0",1045.2200736999512,1050.6200790405271,1101.620086669922,1016.6400680541992,1071.54008102417,1048.300067901611,1175.0200881958008,1015.1400680541992
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:1",1273.460075378418,1101.3800735473633,1157.6800842285156,1138.1800727844238,1288.1400985717771,1080.0600662231443,1280.1000900268557,1115.7800750732422
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:2",1313.5200843811035,1331.7000999450684,1357.9600944519043,1217.8200912475586,1238.6400871276855,1291.3201026916504,1210.3000831604004,1157.9800834655762
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:3",1166.7800903320312,1166.940071105957,1167.6400833129885,1192.7000846862793,1248.7000999450684,1206.6400833129885,1172.9000854492188,1173.54008102417
"[TG(58:14),TG(57:7),TG(56:0)]_FA20:4",1302.4600868225098,1267.5400886535645,1301.2600936889648,1253.8400802612305,1535.500099182129,1275.2600784301758,1507.3800964355469,1358.740104675293
"[TG(58:14),TG(57:7),TG(56:0)]_FA22:5",1373.9201011657717,1509.3601036071775,1644.2201232910156,1445.6800918579102,1374.8801040649414,1588.9401016235352,1511.5601119995115,1536.5000915527344
"[TG(58:14),TG(57:7),TG(56:0)]_FA22:6",1846.1801376342771,1889.62015914917,2103.260124206543,1512.5401000976562,1649.9601211547852,1782.4001235961914,1737.9601364135742,1720.7001113891602
"[TG(58:7),TG(57:0)]_FA14:0",1053.9000701904297,1061.6200828552246,1041.760082244873,1032.7800750732422,1100.7200775146484,1082.3800811767578,1060.3800811767578,1016.4000778198242
"[TG(58:7),TG(57:0)]_FA16:0",1656.0201225280762,1933.2001419067385,2340.160182952881,1945.6001625061035,2080.4601440429688,1434.4800834655762,2362.68017578125,1435.020092010498
"[TG(58:7),TG(57:0)]_FA16:1",1169.0800857543943,1131.7200736999512,1081.8000793457031,1143.8000831604004,1054.940071105957,1222.6800651550293,1326.100082397461,1202.1600799560547
"[TG(58:7),TG(57:0)]_FA18:0",1229.880084991455,1465.2801208496094,1497.5201148986816,1103.320083618164,1226.0401000976562,1120.2400817871094,2604.9202003479004,1187.5600814819336
"[TG(58:7),TG(57:0)]_FA18:1",2303.860176086426,1723.4801177978516,3474.9601669311523,3045.180160522461,2467.08016204834,1952.9001541137693,10803.300842285156,2952.420265197754
"[TG(58:7),TG(57:0)]_FA18:2",3316.2801475524902,2917.8002319335938,5335.520427703857,2023.6001434326167,3338.3402137756348,4374.640361785889,3032.760284423828,1977.1401252746584
"[TG(58:7),TG(57:0)]_FA18:3",1236.7600784301758,1216.820087432861,1266.9400787353516,1203.8200759887695,1275.740089416504,1258.1200942993164,1282.6400718688965,1172.840068817139
"[TG(58:7),TG(57:0)]_FA20:4",1665.080093383789,1754.7401313781738,2129.7401847839355,2536.7602005004883,2335.9201583862305,2556.320178985596,3743.5002975463863,2080.3001441955566
"[TG(58:7),TG(57:0)]_FA22:5",3308.8402366638184,3231.7801933288574,6215.020252227783,4935.100326538086,2647.4802169799805,3148.0002059936523,6525.100509643555,7233.720443725586
"[TG(58:7),TG(57:0)]_FA22:6",3306.3002548217773,3393.980239868164,4757.240306854248,2254.1601638793945,2037.320140838623,2961.820167541504,5441.420337677002,2153.320163726806
"[TG(58:8),TG(57:1)]_FA14:0",1015.7600746154784,1016.1800727844238,1046.9600791931152,1044.480079650879,1012.460075378418,1012.9600715637208,1013.4800720214844,1034.4400825500488
"[TG(58:8),TG(57:1)]_FA16:0",1243.9200897216797,1170.7200736999512,1725.5601272583008,1601.0001068115234,1972.9401779174805,1646.9200973510742,2106.1401863098145,1169.640064239502
